,CommentsStars,CommentsContent
32,4.0 ,                       great keyboard for taking lessions  the built in songs is a welcome surprise  comes with headphones but you might want to get some better ones  the seat is sturdy      
33,3.0 ,                       sound is adjustable  lots of extras as far as percussion options and different instrument options  great to learn with serval app options  comes with head phones and you can adjust height   can plug in your phone  great for someone just starting out  however i ve had mine for two months and when i hit middle c the key next to it also plays very frustrated and would return it if i could because of this technical issue  good value hopefully this flaw will not bother me too much      
34,1.0 ,                       bought this piano not even two months ago and it suddenly stopped working   i sent e mails to the rock jam company and they didn t answer me back   so i won t recommend it        
35,3.0 ,                       i took lessons for many years as a child  got older  lost interest and sold my piano   fast forward many years and i was looking for a relatively inexpensive way to see if it s a hobby i d like to pick up again as an adult  before i made the decision to buy a real piano  right out of the box i was disappointed because both the piano seat and the stand were broken  the knob that is used to tighten the stool is made out of a cheap plastic that looked like it had been crushed with a hammer  i had the same issue with a couple of the screw knobs that hold the stand together  i didn t expect world class quality since this was pretty cheap  but i like the chance to break things myself  we were able to replace the screws to get the stand to work  but gave up on the stool  that being said  i am pleased with the keyboard itself  the sound is clear and keys feel great  the included headphones sound great and are a great addition to the keyboard  this would be a great keyboard for someone with limited space  someone looking to get back into playing or for a child just starting to take lessons      
36,5.0 ,                       entertainment     
37,5.0 ,                       this was a great keyboard for a beginner like me  it is only    keys but its easy to learn  i ve been using a lot of youtube tutorials and others apps to learn and improve  overall i ll give it a           
38,5.0 ,                       i m not a musician  with that said   as far as my opinion goes  this item sounds great  functions as it should  and my son uses it all the time creating his own music  he loves it  he is the musician   so i love it      
39,5.0 ,                       was a gift for my grandson he set it up and started playing     
40,5.0 ,                       my son loves this and plays often     
41,5.0 ,                       this is fabulous   words don t describe how much fun it is   was a gift for a   yr old  who mastered many of the functions easily  abc keyboard stickers helped in general   functions are user friendly   keyboard unit is well made  simple to put the stand together   a great bargain that guarantees lots of hours of fun for the little   big ones      
42,5.0 ,                       this is an amazing keyboard for the price   we are absolutely blown away by the quality of it   we bought this for my   year old because she seems to be interested in playing the instrument   this will be the perfect stepping stone to test if this is something she really wants to pursue or not   if not  its still fun to have around but we didn t break the bank      
43,4.0 ,                       my daughter loves this piano   a free month of lessons comes with it and the app for them is great   had to exchange the first one i purchased because the speaker sounded blown   but the replacement i received is great      
44,4.0 ,                       personally the only keyboard i ve ever owned  have nothing to compare it to  but love it  still learning how to play  i have no musical background and never received any lessons so i am learning as i go  comes with labels for the keys which is nice  stickers   only giving a   star rating because i ve only had it for   day and want to see how it goes from here      
45,5.0 ,                       this is great for the price  my daughter loves it and i love that it comes with headphones  its not as sturdy as it looks so i just make sure its always pushed up against a wall and its all good  light weight and has lots of options      
46,2.0 ,                       doesn t work with midi as i expected  my computer can t even recognize what i m plugging in and i had to buy a separate cable for another decent bit of money just to test that  and now for some reason  there s a constant buzzing in the background of every note that gets pressed and it s very annoying  this was probably almost not even worth it at all  the keyboard constantly falls backward on the stand  the headphones were also trashed immediately since they re pretty bad      
47,3.0 ,                       i ve been playing for years and imagined this to be a little bigger than it actually is  i must have had    keys on my last keyboard and not realized it   the music rest is flimsy for actual music books and sitting them on there pulls the keyboard stand over backwards  so that s a disadvantage for my purposes  however  it can hold individual sheet music pages and probably an ipad or chromebook of you re downloading specific pieces from that  as opposed to an entire book of music   it s easy to put together and very hi tech  with a guide showing you what all the different buttons can be used for  it also comes with a promotional code for   months of free lessons  so all in all it s good for someone who s just learning to play  but if you re already a pro i wouldn t recommend it    an update just a few days after getting it  i tried to raise the keyboard so i could play it standing up       it fell over backwards and the flimsy music rest broke off  it didn t detach  it broke  because the stand is designed with a back leaning angle  once you raise it to a certain height it falls backward  so  not a good keyboard if you ever have a need or want to play standing  and no  i m not unusually tall  my height is           
48,5.0 ,                       the keyboard   electronic piano comes complete with stool and very sturdy stand  an adult should put it together for a child under   years     older could assemble it it has study guides for piano practice  has a memory card  like in a digital camera  to store music  and has a  demo  mode to give the child some ideas on how it will sound my grandson loves it  it sat and played  sort of   on it for about   hours on the day  his b day  and focused on the unit   he is   and it would be fine for an older child depending on their size  a child over   might need to just set the keyboard unit on a desk or table since the stand is height adustable to only a certain size child you kid s  won t be disappointed if they like to get into music and look to advance their piano playing      
49,5.0 ,                       gift for    year old grandsons   they use it lots     
50,1.0 ,                       if i could give   starts i would  i purchase this for my daughter for christmas  it work the  st   days then after that it had a buzzing sound whenever it was turned on  we retuned it figuring it was just a faulty one  and just got a replacement  the replacement came and as soon as we set it up   what do you know that buzzing sound again  this is garbage  spend the extra money and get a better brand   absolute garbage      
51,5.0 ,                       the rj     model has the midi output to connect to an android apple device or laptop   in order to play music through learning apps like simply piano  skoove  playground sessions  etc  you will need a midi output  the midi cord is not included but can be purchased separately according to whether you are connecting to an android device  ipad iphone or laptop the first keyboard we purchased from another vendor did not have a midi output so we returned it  our   y o son is a beginner and we wanted him to be able to use learning apps like simply piano  etc there s also an aux input port to play music from your phone or mobile device  through your keyboard he loves it      
52,1.0 ,                       one of the tweeters speaker went out after a few minutes of using it  did not turn up the volume to a crazy level  i left it at the volume level it was when i open the box  probably is no longer available and i will be returning this     
53,5.0 ,                       i am very pleased with my rockjam rj      keyboard   the quality of play and sound that you get for the money is absolutely a value for the money   i love playing this keyboard   have had it for   months now with no problems   this is a best buy for your money      
54,5.0 ,                       cannot beat this for the price  our daughter decided she wants to play piano  so we went this route for more until we know if she s going to stick with it  the sound is very nice      
55,5.0 ,                       this keyboard is very easy to move from place to place and the headphones work great  the stand doesn t hold very heavy books objects  but it holds my ipad  the bench is comfortable  and the entire keyboard is easy to assemble      
56,1.0 ,                       beginners only  that s it  this is not meant for experts      
57,4.0 ,                       love the keyboard but the bench is a little flimsy and the keyboard stand isn t as firm as i would like it to prevent it from falling over so easily      
58,5.0 ,                       this has bright so much joy to our son  it was extremely well priced and the quality is great  he has spent lots of time practicing and has become great in a short time because this is easy to use and easy to learn on  very satisfied     
59,2.0 ,                       i hoped this keyboard would be more interactive for a beginner   the free music songs are only downloadable on a i phone or i pad    i have neither and was unable to download on my computer  seat was broken on arrival very disappointed overall      
60,5.0 ,                       very nice for the price   this is not a top of the line keyboard but for the price it s a great product   perfect for my   year old who is just starting out     
61,5.0 ,                       love it      
62,5.0 ,                       this was a christmas gift for my grandchildren   they love exploring the sound options   the key labels make it easy for them to read beginning sheet music by matching the notes on the staff   entertaining and educational   this gift is a hit      
63,5.0 ,                       bought for my   year old birthday  he has been begging for a grown up piano and this one was perfect  he loves it and the stand  chair and headphones were a great add on to make him feel like he s using a grown up piano        
64,5.0 ,                       easy to set up  lightweight  and the press of the keys are similar enough to a piano but i ve yet to encounter a keyboard that      mimics the keys and sound of a grand piano  the tone is good enough for teaching and practicing  the sheet music stand is incredibly flimsy like     it bends    horribly but i enjoyed the ease of setup and it s a good deal for the products  the keys when pressed do not stutter and repeat like some other competitors and i m incredibly glad for that  it came early and safely  it was well packaged and i m very happy      
65,5.0 ,                       it s been a year and my kids still use it      
66,5.0 ,                       el tama o es conveniente   a mi hijo le fascina ideal para principiantes y para  conocedores     
67,5.0 ,                       for the price and functions as a beginner can t be beat  would buy again      
68,5.0 ,                       this is the perfect thing for a beginner piano player  i didn t want to spend a lot of money on something until i knew how well the learning would go and how much it would actually get used  so far so good  i like the sound and i love the headphones that help to keep everyone else in the family from having to hear the beginner sessions  highly recommend this      
69,4.0 ,                       my    year old daughter loves this keyboard  the only complaints are that the piano sound setting doesn t really sound like a piano  the record feature only lasts for about    seconds  so if you want to record an actual song it isn t long enough for that  great for beginners but will eventually need to be upgraded if your child really wants to explore the creating their own beats and songs      
70,1.0 ,                       i bought two of these for my grandchildren s christmas  one stopped working just prior to the refund date and the other stopped working after the refund date  don t waste your time and money      
71,5.0 ,                       this piano is great for a beginner child  my  yr old is able to work it and loves playing with it      
72,5.0 ,                       great for kids  high quality  great purchase at an affordable price     
73,1.0 ,                       this seems like it would be great  if it worked  some of the keys didn t work  defects happen  but it took almost an hour on chat with customer service to get a replacement and it won t arrive for another   weeks  this was a christmas gift for a child  so the situation is very disappointing      
74,5.0 ,                       easy to assemble label  and fun to learn      
75,3.0 ,                       the stand is flimsy trash  it was leaning to the side in days and broken in a weak  power cord is short  keyboard comes with letters  had to watch youtube  video to know where to place them  other than those things my   yr old daughter loves it      
76,5.0 ,                       great     
77,5.0 ,                       this a great beginner piano because it comes with everything u would want  it came with stickers to learn how to play the keyboard and i loved it  the sound quality was also very good and love how u can change the volume      
78,5.0 ,                       my    year old granddaughter bought this piano with her birthday money  i was really impressed with the sound and the quality of this product  i recommend it highly      
79,2.0 ,                       this is pretty good for a young child  the sound is not the greatest  and sounds like a high end toy  the letters on the stickers began to wear off after two weeks  the keys make a lot of noise and it takes away from the music  one key stuck from time to time  but not always  the bench and stand are actually pretty stable  easy to put together  i must say that the owners manuel was the easiest manuel i have ever used in my life  very step by step and clear as daylight  i m going to fork out the      for a really good one  so  you get what you pay for      
80,5.0 ,                       the perfect keyboard for learning  my son loves it and just in time for the holidays      
81,4.0 ,                       it s a great keyboard   i can use it well     
82,1.0 ,                       it is overall very nice and easy to learn but it malfunctioned and broke after only a few months of very light use  i attempted tp get a hold of customer service several times with no answer  luckily amazon was able to give me a refund  unfortunately with a     restocking fee but at least i got most of my money back      
83,5.0 ,                       i love this keyboard i just started playing a month ago and this is a great beginning keyboard  i had no problems with it the keys are stiff but i was told that the stiffness wears out  the speakers work the headphones work the chair and stand both also work and the instructions were easy and it came with all the nails and gears  i couldn t be happier about this keyboard          
84,5.0 ,                       i bought this for my six year old grandson and he loves it  he s taking piano lessons and this size is just right for him to practice on  i bought a colored keyboard add on which is helping him to memorize the hand finger positions      
85,4.0 ,                       this keyboard is awesome  easy to use  easy to learn  comfortable seat  nice stand      
86,5.0 ,                       i purchased this for my son  this piano is awesome  sound is amazing and has many features construction of the base and char were extremely simple and painless to complete  definitely a great product      
87,4.0 ,                       en general el piano es muy bueno para aprender y sacarle mucho provecho  lo  nico malo que tengo que decir del piano que compre es que vino con un desperfecto de fabrica debido a que el asiento llego con una soldadura rota en la parte de abajo en donde se une la base  fuera de ese detalle esta todo bien      
88,4.0 ,                       my daughter wants to learn piano just opened set up today fresh out the box she likes it and is enjoying to early to say if i would recomend but if it holds up i think it will be a great buy at reasonable price if it doesn t hold up i will review my review and update i researched but with so many amazon sellers offering rebates or free items for review i m sketchy on all reviews but so far so good i m taking time to right a review that s legit for other customers quality is about what u expect sounds good but your not taking it in a studio to make beats stand and seat is so so but for a    year old to try to learn piano it s pretty darn good for price  it s only been   hours if problems in the next day or two or even this week i ll update review     
89,5.0 ,                       we have a budding musician in our   year old little girl   she just spends countless hours working through the keyboard   great value for the price and it sounds great      
90,5.0 ,                       this has been a big hit  easy to set up and use  looks sharp and sturdy and much more expensive than it was  stool is pretty solid too  lots of features  great buy      
91,5.0 ,                       great for my granddaughter and love that you can learn from your ipad       
92,1.0 ,                       the first one they sent just stopped working after   uses  i ll update this review once replacement is used      
93,5.0 ,                       i like it because is a light weight keyboard and instructions easy to understand for my daughter      
94,5.0 ,                       this is the perfect instrument for a young person learning piano without a piano   my grandson is    and expressed an interest in playing piano  he is taking  lessons and enjoys the keyboard very much   his words are very portable  helps him play and practice   e likes all the extras that come with this model       
95,1.0 ,                       not worth it   my    year old used his birthday money on purchasing this upon arriving i thought it was pretty nice and may have been a good buy after all    weeks later he unplugs the power cord from the back of the piano and it s broke  a piece on the inside broke and just keeps pushing back when you try to plug it up  now his birthday money was wasted  i m not sure if the product he received may have been a defect but i def don t want to take a chance again      
96,3.0 ,                       okay so  this is definitely for a young kid or tween  i m    and it s a bit too  kiddish  for me  the size is fine but the sound makes it seem like a toy  also not super sturdy on carpet so make sure it s on a non carpeted surface  overall it s not bad because it gets the job done but if you re an adult trying to learn  spend a little more money on something of better quality      
97,1.0 ,                       the earphones were broken from the beginning  only one ear worked and was a hassle to return so said forget it and kept it  within months the stand broke  very flimsy      
98,5.0 ,                       for the price this is a quality and fun keyboard with a good stand and strong stool  and it comes with headphones too  my kids love it      
99,5.0 ,              your browser does not support html  video                          we are in love with this piano   my   year old  started his piano classes las week he is only gone to   classes and he is already living it  love the sound of the piano perfect and steady chair that comes it is   loveeeee the headphones    that way he can practice all he wants without disturbing anyone in the house     
100,1.0 ,                       three years ago  i purchased a different digital keyboard that was fifty dollars cheaper than this one  over all  i would rate my previous experience with the other keyboard as positive  with the other keyboard  the piano sounds were pleasant and even though not nearly as good as a pricier model that is musician quality  the sounds were fairly convincing  additionally  with the cheaper keyboard  there was a decent selection of pre programmed songs and the tutorial section was fairly well done and fun to use i can say none of those things about the rockjam rj     the worst part of this particular keyboard is the sound quality  the grand piano  for example  is totally synthetic and is not in any way  convincing  it sounds plastic and cheap  furthermore  the tutorial section is basically useless and the selection of songs you can learn with it is lacking and uninspiring  to make matters worse  the action on the keys is horrific  i cannot think of a single good thing to say about this product  not one single positive thing to say about it when i bought  the rockjam  i didn t have very high expectations  i knew that i wasn t buying a professional grade instrument  but i made the mistake of assuming that since i was spending fifty dollars more than what i spent the last time i bought a digital keyboard  that it would be better than the one i bought before it wasn t better  not in any way  shape or form  i cannot think of any circumstance in which someone should even consider purchasing this product  not even for a young child  for the quality you are getting  you would be much better served buying a much cheaper model  at least that way  even if the cheaper model isn t very good  you won t have spent the extra money to get garbage      
101,5.0 ,                       great value  perfect for my   year old to start learning the piano  i even play it from time to time  heavy duty hardware doesn t feel cheap or like is gonna fall apart  honestly great for what you re paying      
102,5.0 ,                       my son received this for christmas after he struck an interest in music  it seems to be good quality and just what he needed for a beginner piano player  he s just been teaching himself to play with the note stickers that go on the keys      
103,1.0 ,                       lasted   year  was great while it lasted but one day it stopped powering on  i d adjust the cord and at a particular angle power back up but only for a short time      
104,1.0 ,                       do not buy this  it smelled up my whole living room for days  i let it air out on a fresh day but it continued to smell very strongly for weeks  especially when on for a long period of time  now i see sears has posted a california proposition warning on it         
105,5.0 ,                       grand child likes using it     
106,4.0 ,                       keyboard is good and my kid is happy to use it   unfortunately   headset stopped working with in few days  but when i contacted the seller i got good response and they are going to send me new headset   i appreciated the customer support       
107,2.0 ,                       get what you pay for  got this for my kid to learn the basics  legs are a bit too flimsy  sound is just ok      
108,1.0 ,                       we loved this keyboard for a very few months untik it stopped accepting the battery source plug  it doesn t turn on  we tried to buy a new battery cord but it still won t turn on  don t waste your money        
109,1.0 ,                       it was wonderful until the power stopped working and it wouldn t play      
110,3.0 ,                       for the price and for a beginner  it is perfect  set it at a height that is perfect for my   year old  she has practiced almost everyday for a few months now and has moved on to songs  so it is serving its purpose very well  but  and unless there are settings i haven t figured out  you don t get any of the key tap sound sensitivity like you would on a higher end piano keyboard  to play real songs  you are missing     of the experience and that is the volume of the ringing dependent on how hard or soft you hit a key  so imagine a robot singing monotone compared to a human singing the same song  it s like that  i tried playing yiruma  the river flows in you on it like i do on a real piano and wow  same notes  same person playing  but on this keyboard  the song is unrecognizable  so just know what you are buying      
111,5.0 ,                       easy to use and set up  sound quality is good  perfect for beginners      
112,5.0 ,                       great piece   bought it for my grandson  thinking of buying one for myself if i can figure out where to put it      
113,5.0 ,                       the grandsons really enjoy their keyboards   the older grandson has started to pick out keys and with practice will be entertaining us all      
114,4.0 ,                       great product  love the key stickers  only problem i ve had is the stand is not very sturdy  bench is nice and comfortable  great product for the price      
115,4.0 ,                       the keyboard looks good  the bench is great  i thought it would include the microphone but it didn t  there was a big box and no list of what the contents were supposed to be  i haven t had it long enough to say that i love it      
116,1.0 ,                       the power cord did not work out of the box  i used another cord and after about    minutes of playing  the lowers keys stopped working      
117,5.0 ,                       my son learned so much from the app and the keyboard  he loves to play now      
118,3.0 ,                       i am unable to find tone code for indian instrument sounds like harmonium sound and also rhythms tables sounds etc  manual is also not helping if someone knows  let me know  is it possible to import sounds  rhythms etc  i wish that i should have looked earlier      
119,1.0 ,                       this lasted   year before the circuit board for power went bad      
120,5.0 ,                       plays     
121,2.0 ,                       my son loved it and practiced it but recently a key has stopped working  we ve had it less than a year      
122,1.0 ,                       seriously  box was said to be damaged  i m okay with that but when i pulled it out  the keyboard was crumbling apart  plastic shards spilled onto the floor  i d be okay with a crack  accidents happen  i d return without a bad review  but there is no excuse for the condition i received it in      
123,5.0 ,                       this was a gift for my nephews family and they are so over joyed with it  exactly as described and sound perfect  this is easy for them as beginners already in just a few days are playing like pros      
124,5.0 ,                       we just recieved this  the absolute perfect gift for my son  it teaches you the keys on a keyboard  has many features and definitely has the wow factor  for the price you can t go wrong  it comes with headphones and a bench but it s not adjustable  no biggie  it has stickers you can place on the keys to help learn  i love this item so much i highly recommended it to my moms group  it arrived fast and it s in perfect condition  i did add the        year warranty just for piece of mind      
125,1.0 ,                       fist thing i noticed was that as soon as it was plugged in a faint but annoying buzzing comes rom the speakers regardless of how low the volume is    nd is that some of the white keys were bent enough to the left or right that they actually catch on the ones beside them making it impossible to play  didn t even get to unpack the whole thing before i realized it needed to be returned      
126,5.0 ,                       bought this for my   year old  she loves it and so does her    year old sister   seems to be good quality so far  only had it a month  the sound is good  there are so many options of music and sound  it comes with stickers for the keys      
127,4.0 ,                       great little product   everything you need is included   only complaint is that the volume automatically turns on at full blast every time you power it up   not a problem for the older kids  but when my toddler turns the keyboard on and starts jamming  everyone jumps out of their skin and races for the volume control      
128,1.0 ,                       i am a beginner and was excite to learn how to play the piano   the keyboard was easy to set up  the chair is comfortable   once i plug in  there s an interference with radio frequency playing in the background   i tried difference outlets in the house  away from antenna and cell phones  nothing worked   the background noise was distraction for me to learn   i ve googled and looked around in the reviews  it doesn t appear to be a common problem for most   i even called amazon support  no one was able to solve the problem      
129,3.0 ,                       while the keys do work and the variety of sounds and styles are nice  my biggest problem is that the keyboard is somehow not in right key pitch  the middle c sounds way too high than average and when i move down the the first c it is way too low to use  i m fairly disappointed with this  no matter the brand or piano  middle c should sound the same through out  for the time being  before i invest into a higher quality piano  i will use it to practice via muscle memory than sound      
130,4.0 ,                       i got this as a gift and it was a wonderful way to introduce the piano  the sound is a little off  but works great and is a great price for beginners  i definitely would take advantage of the app is comes with because it helps learning tremendously  it s the most popular electronic in our house      
131,1.0 ,                         of the keys stopped working    we have had the piano less then   months  my kid really has little interest so it s been sitting in my room not being used   we turned it on today and   of the keys no longer work   i would say you get what you pay for   spend the extra and get something that last more then   months      
132,5.0 ,                       i bought this for my   yo son who is learning the piano   i thought it was a great buy     comes with a stand and a stool so he can keep it set up in his room   he has enjoyed having it and navigated through the menus pretty well   it also comes with labels to put on the keys which is very helpful      
133,4.0 ,                       granddaughter loved it as christmas gift   offered training course requires ipad to use   still haven t figured it out  but will eventually      
134,5.0 ,                       grand daughters really enjoying   they are quickly able to learn the use of each function   this keyboard has great sound and is well worth the money      
135,5.0 ,                       this sounds wonderful  i was worried it was going to be more like a toy but it really sounds great  my daughter is really happy and the santa brought her that out of all things   i like the fact that it comes with headphones so that i don t have to always listen to it   it has a tempo setter it also has a program where the child can actually play song by a diagram that flashes on the screen showing them which keys to push in time teaching them the song  this was a good buy      
136,5.0 ,                       i bought this for my wife s birthday  she loves and has been learning to play the people a few times a week  good buy for someone wanting to play the piano but not spend an arm and a leg      
137,5.0 ,                       great quality my granddaughter loves this piano if you re thinking about buying it you should     
138,5.0 ,                       purchase for grandchildren to play on when visitingme   they r enjoying it     
139,5.0 ,                       should have bought ear plugs for myself        
140,5.0 ,                       my grand daughter mikailah love it  i think that it is very appropriate for a beginner      
141,5.0 ,                       absolutely a great value  bought this for our    year old son who is just dabbling in piano and he loves it  it comes with a folding stool and a set of legs to support the piano as well as headphones and a manual on learning to play  it has alot of great features that youd expect from a more expensive piano  we were very happy with this as is our son      
142,5.0 ,                       i got this for my    year old daughter and she loved it        
143,3.0 ,                       good for beginners  but some quality is lacking   stand doesn t feel very sturdy  paint was flaking off one of the legs of the seat and an earpiece for the headphones is broken   other than that  seems to be an easy one to start with and learn on      
144,4.0 ,                       i ve never owned a keyboard so i don t have anything else to compare this to but from what i have seen with this keyboard it s very simple to learn to use right out of the box  i ve already learned several simple tunes through simple piano  my teenage children who ve never shown interest in learning an instrument like to sit down at this keyboard and play  i think it s greta to have in the house for th family  i ve always wanted to learn to play piano and the violin since a child and now as an adult i ve given myself the joy of learning to play an instrument  it s a great hobby and very soothing after a long hard day at work      
145,1.0 ,                       all around this is one super cheap keyboard  terrible sound  terrible settings      
146,5.0 ,                        easy to learn   is an odd thing  it s  easy  if the time is put in    haven t used the lessons   got to replace a bulky old out of tune piano   like the setting options and volume increase     
147,5.0 ,                       bought for grandson learning to play and taking lessons   great starter and he loves it      
148,4.0 ,                       great product for the price    if you are looking for something to start out or for a child learning to play this is prefect has so many functions keeps my daughter entertained for hours the only reason it s   instead of   stars is the packaging it came dented luckily the product was undamaged      
149,5.0 ,                       i purchased this for my kids  their ages are       and    the set up was easy and everything was packaged perfectly  well except the stickers that go on the keys  those were wrinkled a bit and when i needed to stick them in the keys  one or two of them were folded  other than that the sound is great the headphones work and everyone in the family is learning how to use it  it was the best present i got my kids they are working together and not fighting   i loved the price of the product and the quality is great as well      
150,5.0 ,                       nice for the beginners      
151,3.0 ,                       for the price it includes a lot  i am a vocal coach so i needed something more reliable then my ancient casio  i received it timely however on opening the stool broke   the handle is made of cheap materials so be careful headphones are also cheap however the most important things to me are the piano and stand  for the price its fair  i am using it for everyday use not for gigs so fair      
152,3.0 ,                       this item was suppose to come with   months free lessons  the notice i got states lessons start december          i just got it this week how can lessons start before i get product       
153,4.0 ,                       missing cross member for stand that piano sits on and one of the fasteners inside of piano to fasten piano down  piano is fine and works good  get what you pay for i guess update amazon was great with replacing it  just sent me a whole new piano and i didn t have to send old one back first  the new keyboard came with everything and works good kids love it      
154,3.0 ,                       i bought this for my    year old and he loved it but after using it about   times the speaker started sounding distorted now everytime i press a key the speaker makes that electric buzzing type sound but the headphones still work great     
155,3.0 ,                       the sound on this keyboard isn t that great  but other than that  it does the job  my daughter is able to learn her songs on it and it is a decent option until we can invest into something better      
156,5.0 ,                       perfect affordable option for my   yo daughter   she s been taking lessons for a couple years now and this is a step up from her previous keyboard      
157,4.0 ,                       easy to assemble  kids love it  training my kids to play it and they are actively enjoying  the keyboard  lots of options to have fun with the kiddos as beats are pre made and you can play along to them      
158,4.0 ,                       great product for kids just starting out  it seems very lightweight and cheap though  it works well but i don t know that it will be very durable  the headphone jack came loose the first day off use  just from bumping it against something  we can still use it  but have had to tape it in a certain spot for it to work      
159,1.0 ,                       i bought this piano for my kids and myself to learn to play   we just received the package today   i set it up properly  and within a few hours of me playing on it  the power started glitching out and eventually turning off completely   it would turn back on  only to glitch again   mins later and turning off   very frustrating when you re in the middle of practicing   i then moved it to a different outlet in another room  hoping it was just faulty   same problem   i even then attempted batteries to which i still had the same problem i am hoping maybe this was just a faulty one out of the batch  but it was really discouraging and disappointing   especially since me and the kids have eagerly been waiting on its arrival   other than that  it is the perfect size for my    year old   my   year old struggles a little bit on the piano but that s mostly just due to his age and little fingers   he also has no experience playing the sound quality was fine   but my ears aren t tuned to fine piano ing since i m just a beginner   i haven t really tried out the headset at this point   and i haven t reached out to customer service since it is so late at night  hopefully i can get it resolved or just buy a more expensive piano after returning it      
