,CommentsStars,CommentsContent
18,5.0,                       it s really nice to take your console game anywhere you want  it sucks that nintendo didn t give us enough storage space  so make sure you buy a microsd card to store your games and their content  i read that it s better to buy the physical game discs  they take up less space  but if you want to download all of your games go for it  if you play a medium amount of games i would recommend the    gb      gb microsd cards  there is a  tb microsd card on amazon for around          get this one if you re a hardcore nintendo player  there are many accessories on amazon to also decorate your switch  you can decorate the controllers with skins or buy the different color joy cons  the exclusive pickachu one has nice pichachu designs on the stand  and i think there s also an eevee version both from japan that cost      or more  you can also buy the switch lite which seems much more available now with the pandemic raging  explore and find the version of switch that works for you      
19,5.0,                       many things could be said about this device but  there s so many things that make up for it seamless connectivity with mostly everything  joy cons controllers  connect right away once attached through wireless electrical conduction like a power mat the u i  makes me happy    home screen desktop  layout  the different ways have use the controllers are interesting indeed like  smash ultimate  if you have one joycons set you split the controllers into two controllers for you friend or friends  if you have a second controller set  to play locallybreath of the wild  with the aiming mechanic by steadily rotating wrist which is optional the ease of purchasing games is and points towards a discount is fair nintendo polish is not joke  joycons do once in awhile lose sync with device but reconnects in      seconds and can disrupt gameplay a tad but you get over it a few seconds because your totally immersed with yourself so i give it a      green light on the a virtuous mission  spread you wings and fly  god be with you      
20,5.0,                       the animal crossing edition is absolutely beautiful  it does not come with the game  just fyi to those who are looking to get this edition  i already had the game since i originally played on a switch lite  however  i think if you are an animal crossing fan this is fantastic in every way possible  i am so happy with my purchase  it only took   days to receive the switch even though it originally was     weeks estimated delivery  please don t pay more than         for this console  have patience and it will be available  check often and you will get one      
21,4.0,                       got this to replace a switch that was in for repairs because i missed animal crossing too much and i couldn t resist the special edition being available at regular price i ve only used it for a day so far but i ve had a few issues with the joycons disconnecting randomly  no more than a mild annoyance so far but not an issue i had with my old switch even after a year of near daily play happy to see switches being available for      again after   months of quarantine price gouging  as much as i love my switch i wouldn t pay the       some jerks have been asking while they re in low supply      
22,4.0,                       i don t use this the way that nintendo advertises  predominantly hand held   i have the skull   company grip case attached at all times and only play in handheld mode   the switch lite is too small and doesn t have the hd rumble like this one has   this model is the better one with the longest battery life currently available   this is not designed with comfort in mind for handheld play sessions so the lite may be a better option if comfort is important   if you get hand cramps like i do  i highly recommend the skull   company grip case   they also have a great travel case that you can get with it that has plenty of space for the switch with case and joycons attached and space for games  a power adapter and power bank   it is very good quality and the switch is dockable with the grip case attached the switch itself has a much faster  more user friendly  prettier  less congested graphics user interface than all of nintendo s previous consoles   it has a solid state drive for saving and downloading some games  and is expandable with the purchase of micro sd cards for additional space   the online store is easy to use and probably the best nintendo has ever had   easy to sort by price  genre  developer   it is fast and easy to use and you can sort for free games and demos too   the load time between starting games and between cut scenes in game is very quick on hard drive  sd card  and game cartridge   much quicker than nintendo s previous consoles   i haven t played with the joy cons detached so i can t comment on how responsive the joycons are to movement and player interaction when joycons are detached   the hd rumble is more subtle than on ps  and xbox but some games have used it very well   mario odyssey for example has done a great job of blending the environments in some levels to match well with the rumble feedback  its hard to explain  but this feels like the next step in controller evolution and ps  and nextbox will be adopting a similar tech so more developers should get on board with hd rumble in future games  hopefully   the switch buttons have a nice click and feel like they will last  much like most of nintendo s products but the stick feels a little looser than the ps    i would like nintendo to tighten that up for the pro version   overall  this is decades of nintendo engineering in the making which has resulted in  arguably their best console to date   it is going to shatter console sales records for good reason   i highly recommend this version of the switch for the battery life  larger screen and hd rumble  but you may want to get a comfort grip if you will be using it predominantly as a handheld   i no longer play on my  ds because this is a much better player experience      
23,3.0,                       the box right out the package was damaged and it had someone s info sticker you get on your items from picking it up at bestbuy  once opening it i noticed the foam wrapping for the items was all crumpled up like someone had changed their mind about throwing them away  i have a feeling this item was already owned by someone but they didn t feel like listing it as that  pretty scummy  everything was their and working perfectly but i thought i was buying this brand new  i guess not      
24,1.0,                       the price is disgusting      
25,5.0,                       we bought this for my   year old son s birthday   he couldn t be happier   this is by far the most adorable nintendo switch console out there   i definitely recommend purchasing it we bought it when it was      plus tax  i do not recommend paying any more than that price   just wait till it gets back in stock   buy it for       do not purchase it from greedy scalpers   keep an eye out because as soon as it gets in stock it sells out usually the same day  we are so fortunate we were able to get one in time for my son s birthday   we purchased this back in october   held on to it till december for his birthday  if you want one for christmas  i doubt you will be able to get one at the      price   unfortunately it s sold out till mid january   but if you can i say go ahead   get it  this thing is adorable   really is a great collector item for any nintendo fan  even if they aren t into animal crossing  it is a very unisex design  i believe it can be for a boy or a girl        
26,3.0,                       it s baffling to me that this special edition console did not include the game  i have never ever seen that before  i ve actually become so accustomed to special edition items coming with the game that i didn t even read the fine terms  i just assumed it came with the game  so i guess that s my fault for not reading the info still  i do not understand what the point of a special edition console is if there s no game relating to the reason why it s a special edition     
27,5.0,                       as someone who s been playing on the ps   the nintendo switch is a great change of pace  this is my ever handheld gaming device and i got to say  man is it impressive for starters  the design of the switch is awesome  not too heavy or light  every time you slip the joycons on the side of the switch  it makes a satisfying click sound  the dock is great for playing games on your tv or monitor  plus it looks clean too   after spending about    hours on the switch  i am satisfied with the joycons and feel no need to purchase the pro controller  although the joycons are a bit small  perfect for kids   they will get the job done  next  it is important that you take storage into consideration since the switch only comes with a base of    gb  i bought the sandisk     gb card and that will be enough for me  if you plan on playing games like mortal kombat  i d suggest upgrading to     and above  since those games take up more storage  ex  mk   aftermath is    gb   depending on how much you play  battery life will vary  of course  more labor intensive games will drain the battery quicker  i only have two games on my switch so far  attack on titan and fortnite  and those games tend to drain the battery significantly faster  i don t have any other games to compare to  but while playing aot  the battery lasted about     hours before needing a charge  this is super impressive since aot is an open world style game with dozens of titans running around the map destroying buildings and such  but frames will drop from time to time if there too much going on at once  even after playing for a long time  the switch is only some what warm  which is great if you are playing in handheld mode  lastly  i want to talk about the price point of the switch  the retail price is         and that s what i paid for when i bought the mario version  it s a steep price since it s alongside the price point of an xbox or ps   but it is worth it if you enjoy playing games on the go and love nintendo titles such as zelda and mario  in addition to the retail price of the console  also take into account other expenses such as extra storage  i would only buy the ones from nintendo  sandisk  or samsung   a screen protector  very important in my opinion  the first thing i did when i unboxed the switch was to put on a screen protector   extra controllers and or joycons  and maybe nintendo s online membership if you want to play online and with friends  games like fortnite will not need a membership  all in all  the switch is a great device and i can t recommend it enough  it s a great console for families or if you just want to play alone      
28,5.0,              your browser does not support html  video                          this is the best switch for this year  i bought is at original price of        which is a great deal for this special animal crossing edition  worth the money  as you can see in the photos and video of unboxing everything is there and brand new i cant believe i have it  it was sold out everywhere but now thanks to my dad i have it for christmas eve  when we open the gifts i am so ecstatic and excited for christmas eve thanks nintendo for the best switch ever but it does not include the game  but that s ok because i already have it but if you are going to get this for your kids or for yourself for family fun avoid scalpers i hate them they suck also if you want  buy the switch and game itself it is a great game and i guarantee you will have a blast playing it     
29,5.0,                       new reversion is absolutely worth  games run smoothly  nice brightness and white balance  awesome battery life     
30,2.0,                       im enjoying it so farmy problem is that the box came damaged  and all the bags insite were loosely open  im not sure if thats just how it ships  or yet i was shipped another  new  item that was most certainly used  my concern being that there were no stickers holding the box closed     
31,5.0,                       wonderful product  there are many minor hiccups that i already knew of before purchasing this product e g  joycon drift  shakey joycons  hot while docked  online connectivity  dock scratch  etc  however  most of these risks i knew well ahead of time and so i was not bothered by them as most already have a diy fix for them as discovered by the switch community  great product  do some research before purchasing one  nintendo methodology in developing their products can be a little strange at times but the good outweighs the bad with this product      
32,1.0,                       dock fails to connect to the tv right out of the box  contacted nintendo and they required we send the entire system in  which would take up to   weeks  to repair  customer service person was polite      for a defective component  we will never purchase a nintendo console again      
33,4.0,                       i managed to snatch a retail price switch away from scalpers somehow   which took about two months of attempts to pull off   anyways here is my honest assessment after watching repair videos the switch is an excellent console at an excellent value  as long as you can obtain one at msrp    however being what it is the switch itself is fairly fragile   if your child has the self control of angry german kid tm  this would not be the best gift for them   and if playing it in undocked mode understand by all that is holy that the nintendo switch is not a modern smartphone   there is no water resistance built into the design   submerging the switch or even spilling something onto it will likely be the end of the console   the docking port is another point of fragility   it won t suffer being slammed into the dock well   all of the weight of the unit is baring down on that port while docking so being gentle and sorta gingerly easing it down is advised   the joycons are also rather fragile   not flimsy but they won t tolerate mauling like let s say a ps  controller could take that being said i do not think the switch is cheaply made at all despite these points   the owner and operator just has to accept that they need to be gentle and they ll be fine   and i don t mean you need to treat it like a china cup   but this is not the kind of console for a roid rage neanderthal hopped up on monster drinks and adrenaline      
34,1.0,                       mass buying and reselling at high prices should be frowned upon     
35,5.0,                       as advertised this is the new version oh so happy got it the new battery life is just a charm thank you amazon     
36,5.0,                       we bought this switch for our daughter for christmas  got it early so we can load it up with some cool games before christmas morning  we are so excited to see her face when she opens this present  best gift idea ever        
37,5.0,                       if you re willing to wait  amazon occasionally gets some  and puts them up at regular price   received mine much sooner than their initial estimate  as for the console    it s fun  everyone knows that  great first party games  and a nice selection of third party games  okay battery  unusual but feature packed controllers  and a tiny bit uncomfortable for extended play in handheld mode  less powerful than its competitors  but ray tracing does not a good game make just do everyone a favor and don t pay a scalper for the console  that s the only way to choke them out  stay patient and check multiple stores  regularly  eventually you ll find one at the proper price  you ll have your dignity  do a service for the community  and definitely get your money s worth      
38,2.0,                       received the item on time but the box was opened  it looked like the switch was already used     
39,1.0,                       this is a ripoff      
40,5.0,                       this is the most beautiful thing i ve ever held in my hands as a die hard ac fan      
41,5.0,                       i ve been a nintendo kid at heart for many years  i haven t owned a nintendo since i had a snes  but a friend convinced me to get the switch it s nice  i m not playing it as much as i should   but it s nice  there s a good selection of indie games on the store and i just bought the   in   mario collection  it ll be interesting to see what else comes out of nintendo as we move into the next generation      
42,2.0,                       first i would like to say the switch came in perfect new condition and the colors of the console was nice  no issues setting it up and it does what it suppose to  with that being said  i wasn t impressed with the nintendo switch at all  it s extremely basic and does nothing that the nintendo wii u can t do  it s a money grabber you have to pay a membership for older super nintendo games instead of a one time purchase  i ve had a nintendo wii u since they came out  had it replaced some years ago and it still works perfect  i didn t see any reason to spend        for new console that didn t do anything special  yes i returned it and i m back with my wii u and still love it         
43,5.0,                       i really wanted to be able to play video games while i was at work  i am a doctor and some nights just are slow since i work er overnight  this was the easiest route for me to have the ability to game  only issue i would say is the fact you need a capture card if you want to share with your friends via discord  other than that  its easy to set up with tv just use with joycons  accessories are expensive and so are games so i suggest figuring out exactly what you want and looking for sales etc  also google how to make sure you are getting the new model since they are selling the old model with the same name  theres a few things you can do to ensure you are getting the newest      
44,5.0,                       i love it   it is exactly the same as any other switch but because i love animal crossing i had to get this one   everything works   and i m happy i found this special edition still in stock  a must for any animal crossing fan   i do wish it would have come with a copy of the game  but i m happy i bought either way      
45,5.0,                       i ve been wanting a switch for a long time  and finally managed to get my hands on one close to msrp  at       during the pandemic  i only have one game on it so far  but to say i m pleased and impressed so far is a bit of an understatement  it s nice to be able to play on my tv in the living room  and when someone else wants to play their own game or watch netflix  i can just take the switch out of the dock and play in handheld mode  but stay in the same room and socialize  i like being able to bring the game into my room and not be forced to play it in the living room if i don t want to deal with all the noise it s pleasant to hold  with just a bit of weight to it to feel sturdy  the joycons are nice to the touch  although the sticks are a little too  smooth  for my liking so i put some grips on  i haven t experienced any drift  yet  but it s only been a few days  they re very satisfying to hold  and even more satisfying to click into place on either the tablet or the included joy con grip  i haven t tried the straps yet the screen is lovely  and the speakers are front facing so it seems louder than other handhelds  it is a little frustrating to adjust the volume while i have it on the kickstand  the kickstand is a pain to pull out  and isn t sturdy in the slightest overall i m very  very happy with it  i can t wait to get more games on it and play with friends      
46,1.0,                       it s suck a jerk move to raise the price by     plus dollars  take the extra     and live a terrific life you jerk  only reason i bought from you is because a  only one i could find b  it was my neices birthday and she s extremely sick  that s all she asked for but people like you do what you do best and upcharge  have a great life      
47,5.0,                       it s as amazing as the hype makes it  but don t go overpaying      for it  wait til it s back in stock           
48,5.0,                       it s great  bought this to play pok mon since i waited   years for them to release games i had been waiting on  sold my original switch  this one is the new model with the longer battery life  and it s definitely noticeable  i have gone entire days  hour are a time usage   using it and not had to charge it till i got home or went to bed  one issue that still remains is the onboard wifi on the console is still just as bad as it was in the first original model      
49,5.0,                       i am a huge fan of animal crossing and at the last minute i decided i had to have this  i ran around and called some places  ended up getting one of the last ones at my local wal mart  the console is slick and i am not disappointed  i love the colors and i am super glad i decided to get it      
50,5.0,                       here is an actual product review  not an opinion on the sellers business ethics  to start  i bought this solely because it s the limited edition version  it does not come with the animal crossing game however  so keep that in mind  the product is exactly as advertised and was completely new and unused  absolute perfection  the price is not ideal  but amazon has amazing financing options  so overall it s a beautiful device and so very cute  i definitely don t regret buying      
51,5.0,                       the main reason there are so many   star reviews is because when quarantine  st started there was a price gouge now they ve lowered it to the original price so you should just ignore those my son loves it is helping stay in touch with his friends during quarantine and it has a wide variety of fun games i think that you should should get this for your kids or yourself       
52,1.0,                       horrible price gouging     
53,5.0,                       in terms of raw horsepower  cpu  graphics  whatever  the nintendo switch is far behind the current generation of consoles like the xbox one   but  the switch is a unique device   as a handheld  it is quite powerful  the latest iteration nearly doubles the handheld s battery life  addressing the switch s greatest weakness    this allows you to play the same game on your tv and keep playing it as you take it out with you     a unique ability most importantly  there is a staggering array of software available for it   software is what makes or breaks a console  no matter how good it is for example the zelda game  breath of the wild  is a visual stunner with a huge open world   and this is the first portable system that has the full version of skyrim available for it  the reason i bought it     a high quality port of skyrim with the   add on packs    nintendo has also done high quality ports of other gems from older consoles such as  mario kart    as well as a lot of new titles such as  super smash brothers ultimate  or  luigi s mansion    in addition their digital store has a lot of quality indie games such as stardew valley also  if you purchase the nintendo switch online membership      year  nintendo also gives you a large selection of nes and snes classic games   the membership is worthwhile for that alone basically  because nintendo is only selling the switch as a current console  the  ds is on its way out   all of their best software goes to the one console   and that gives developers strong incentives to bring their best titles over as well if you want a wide variety of games  the switch is a good choice   if you want the best console graphics or performance  obviously the switch isn t for you      
54,5.0,                       the animal crossing switch is just beautiful  i love the colors and the details in the design  the system i received works great and was as described  i actually received it a day ahead of schedule  which is amazing for this time if year  close to christmas  right now  due to covid  most sellers are raising prices on these systems  especially with these special edition ones  most other listings for the animal crossing switch have been almost double the normal price  so i m really grateful to have gotten one from this seller for the standard retail price  this made my christmas      
55,1.0,                       ordered new model  hac            with better screen and battery life  was sent discontinued model hac     instead  new models serial starts with xkw  old starts with xaw  be aware  i did my research and bought what was advertised as the updated model but got bit instead      
56,1.0,                       i will not pay any higher than the original price at           
57,1.0,                       i received mine in a non nintendo box  it had a couple of light scuff marks  it seems to work ok  bit it stinks to get an open box unit when it was not advertised as such  the price i paid was not open box price  by any means  i m not set against open box  but tell me that s what i am getting  if it wasn t my daughter s birthday gift  i would send it back  i definitely feel ripped off     
58,1.0,                       wow how disappointing dont buy this until they get this improved  older version of this is better in my opinion  the newer version gave me    crashes of system and game crashes leading up to finally unable to play this system having to return this system  what a horrible experience this was  being a big nintendo switch player what a great disappointment this was  hopefully they improve this newer version system to where this does not happen again or to someone else      
59,5.0,                       one of the joycons is a little weird but like  wow   my little animal crossing machine is working really good to let me keep my mind off this whole quarantine thing   i ve had it for a few weeks now and my friends were wondering if i died not many downsides  there s lots of games to play on here since the switch has been out for a while and it doesn t even have to be connected to a tv to let you play  if you know a kid who loves video games but you don t want your   year old to get shouted at for being bad at video games by    somethings that want to win games after work  this little guy doesn t have voice chat so you don t need to worry      
60,5.0,                       our household doesn t buy the latest  greatest gaming systems but it was time to upgrade our original wii for another family friendly system  the reviews were pretty glowing for the switch and i can say they re warranted  just make sure you buy the newer generation  this product  so you have better battery life and less decline over the life of the product i love how nintendo the parental controls essentially live within an app on the parent s phone  a motivated kid can hack just about anything so keeping these settings non local is a brilliant little safeguard  my kids have to ask me for  more time  when they ve hit a daily limit  which is customizable for the day of the week   it s very much like a simpler  more reliable version of apple s screen time feature on iphones  of course  you can also unlock more time on the switch itself using a pin code it s also worth mentioning that nintendo did a great job with the  user assisted driving  feature on mario kart that helps young kids and inexperienced gamers be competitive  it really is nice to bring my youngest daughter into the joy of mario karting      
61,5.0,                       real switch  fast shipping  regular price but amazon is the only place for months who s had them in stock  plus it s the special edition for the regular price  just as pictured     
62,1.0,                       dont pay     bucks for this  its worth      just another prat capitalizing on covid      you can get this exact model for          
63,5.0,                       edit  added photos so you all can see this beautiful switch i have waited for this particular switch since it came out in march       the animal crossing edition switch firstly   this switch is a gorgeous color and the little animal crossing details are super cute now  the switch started up fine and hasn t given me any problems yet  it charges as it should  got to my house on low battery  and the joycon attachments seem to work properly  it s super cool being able to control the switch with the joycon not being attached i played mario kart   on my switch and it runs beautifully  everything works as it should      
64,5.0,                       the new battery life is amazing  i bought this for my significant other for our anniversary to play the new pokemon games on with me  during some preliminary tests right before the games release  hers outlasts my original unit by hours  so this is a much improved unit and i am debating just buying me one and gifting my old unit to a family friend or something plus new joy cons always feel nice in your hands  and the colors are amazing      
65,1.0,                       product description    also includes all the extras you need to get started     not   there is not a single game that comes with this   you buy a pc  it comes with some rudimentary games   you buy a mac  it comes with some games   you buy a playstation  it has a few built in games   my son opened this for christmas  was so excited  only to find out that it has no games  not even a cheap little token game  to actually  get started    a quick peak at game prices  and you ll soon realized that you ve been duped by nintendo   their games are ridiculously expensive   due to son s excitement  i m reluctantly going to follow through and drop more bucks  but i m doing so with buyer s remorse      
66,1.0,                       i bought this nintendo for my doughter  christmass       once opened and made all the setup  she asks me where is the game  and i say  well look in the box it has to be somewhere  well no game included  that is what the box says  so what am i buying the animal crossing edition for  to have some animals printed on the console base  that is plain dumb  this is a way to fraud the buyer in getting a console asuming that it comes with a certain game installed because of the name and it doesn t  so i had to buy the game in the estore as was obvious i couldn t give a gift of an animal crossing console with no game of it inside    i feel scammed  would love to return it to nintendo but it s a christmass gift and i can t     next time they won t get me fooled      
67,1.0,                       new at best buy for          
68,5.0,                       i was able to place an order for this beautiful console the day of release during a brief period when they were available for the actual retail price of         and not for some inflated cost   the console arrived today and in great condition  the driver handed it to me directly  which was wonderful  the colors of joycons are two of my favorites and are quite peaceful to look at  the dock is adorable  a refreshing alternative to the standard black  as soon as i took the switch out of the box i applied a tempered glass screen protector on it   i was also able to transfer user data and save data over from my old switch to this new one  something i wasn t aware i could do  which was a very nice surprise  i really hope they get more of these beautiful consoles in stock soon for the rest of the animal crossing fans      
69,4.0,                       i absolutely loved the concept of the nintendo switch and decided to get one due to its popular demand  it s pretty awesome and best to get it at the normal price of         because it really isn t worth          and it really refreshes the gaming atmosphere  however  handheld mode is so enormous that it s a little uncomfortable  i was on the fence about buying this or the nintendo switch lite  because i rarely have anyone else around to play some really cool multiplayer games like mario kart   deluxe or super smash bros  plus  the switch lite doesn t come with controller joy con problems and is smaller  more comfortable  and accessible  one other thing that stands out on the lite is it has a smaller screen but games look a bit sharper on it  that said  some of the free games are pretty addictive  i think it was totally worth the          but it does cost     to buy nintendo online to play any nintendo game s online player  i also wouldn t recommend buying a pro controller because the joy con controller is pretty comfortable  so far  if you re someone who loves hanging around friends and family  get the regular switch  if you re a solo and lone wolf type of badass  get the switch lite      
70,4.0,                    port til  buena consola  nueva y perfectas condiciones pero los juegos en la tienda digital  esta muy caros  adem s no puedes prestar tu cuenta y que jueguen con la cuenta del titular         
71,5.0,                       this review is for the nintendo switch w grey joycons  v  hac           i ve owned the original switch hac      and recently  the switch lite turquoise   battery life wasn t so good with the original switch and only a bit better with the lite  this switch model has improved battery life  up to     depending on brightness settings  volume settings  and the type of game you re playing  another thing i ve noticed is if you download digital games  it takes less time  the graphics colors  seem to be more vibrant if you re a gamer who likes to play games on the t v exclusively  this would be the perfect choice  on the other hand someone who enjoys gaming on the go  might find it cumbersome carrying this console around  it won t fit in your pocket  just something to keep in mind lastly  if you buy plenty of digital games  a micro sd card of       gb is a must  another basic necessity would be a glass screen protector  as the plastic screen does scratch easily  there are two models  one with the grey joy cons and one with the red and blue joy cons  the switch with the red and blue joy cons seems to be the rarer model and is sought after by gamers for it s resell value  there are plenty of games available for the switch  something for everyoneand more to come  if you have your old switch  it isn t really necessary to upgrade to this newer model  however  just for the improved battery life  i would recommend it      
72,5.0,                       grown woman here who bought this for herself  super excited to play mario    and mario kart again  item arrived sooner than expected and in perfect condition      
73,2.0,                       everything about the physical device  i feel like is pretty well made  good set up  some minor future issues that are mitigated by screen protectors and similar  several easy to work with ways to play it  kinda fun in its novelties on its build my issue    games are ridiculously expensive  so many are over priced    online play required by nintendo for a not good service is poor  especially for things like minecraft    where are any older games  the games that nintendo has no need to keep out of the store  the old pokemon  zelda games  or any games really  like  great you are putting witcher   on there   but not orignal zelda and ocherina of time physical  great  nintendo online and games  bad    or   games does not make the switch worth buying  pc has better prices  easier to work with  and you can play almost any game out there      
74,5.0,                       i finally caved and got one  of course at retail price  it s great so far  i love it  the box came on time and in good condition  very easy set up i ve never had a console before  so this is my first official one   i was considering between this and the lite  but i think it s totally worth it getting this one  i like to have the option to play it on my tv  i also didn t think the switch screen would be that big but it s actually a decent size the controllers are so bright  especially the red  i wasn t expecting neon pink  i ve seen videos and pictures of the switch  but it s nothing compared to seeing it in person i was iffy about buying it on amazon  even if it was from amazon themselves instead of resellers  but this turned out great      
75,1.0,                       my screen was blank the first time i turned it on though i could still hear the sound of the menu   it took a call to nintendo to figure out how to fix it   not really what you expect from a      dollar product   i did a hard reboot and put it in maintenance mode to fix it which only worked for a few weeks   now the screen is completely dead   this really doesn t look good for nintendo s quality control seeing that the switch failed to perform out of the box   furthermore  i have had read numerous other stories online of people experiencing the same thing   nintendo needs to get better hardware and quality control processes   the last nintendo system i owned was an n   which was a brick house and never had any problems   the switch just feels cheap      
