,CommentsStars,CommentsContent
39,5.0,                       i ve bought forks  spoons and knives several times over the decades and i end up being disappointed after using them for a while so we decided this time we will by on amazon so i can check out reviews  reviews are a lifesaver  these spoons are as good as everyone says  nice and sturdy  highly recommend      
40,5.0,                       love em       
41,5.0,                       excellent product     
42,5.0,                       very happy with purchase  good quality and durable      
43,5.0,                       great item  great value     
44,5.0,                       i m happy with this product  right size length      
45,5.0,                       very nice and matched my forks     
46,4.0,                       they were just what i needed        
47,5.0,                       they are very good  give them a wash  they fit right in with our other stuff  would buy again      
48,5.0,                       i was pleasantly surprised with the quality   it s hard to tell by a picture online  but these have a nice weight and are sturdy   great value      
49,5.0,                       perfect set of extra spoons     
50,5.0,                       these spoons are durable and great value for the price  love them      
51,5.0,                       so far so good        
52,5.0,                       i bought these spoons for daily use  they ve held up well and are dishwasher safe  they feel heavy as well and not cheap or thin  great value      
53,5.0,                       simple but substantial  great daily use or extra for larger need days  good finish   i cannot yet comment on durabiy  but not much to go wrong      
54,5.0,                       great soup spoons if i may say  if you like the shape of the spoon buy it      
55,5.0,                       it s what you would expect to find in an elementary school lunch room  they arent the prettiest but theyre cheap and they spoon just as well as any other spoon out there      
56,5.0,                       it s a great product       
57,5.0,                       exactly what i was looking for  everyday useand durability     
58,5.0,                       nice sturdy tableware      
59,5.0,                       seem like nice spoons to me   perfect size for an adult   they re definitely much nicer quality than you find at walmart   i actually had to buy these because i was sick of my old walmart spoons being bent out of shape    these spoons are much sturdier and appear more durable   so i won t bend it trying to eat my ben and jerry s   they re even shinier than my old spoons  great spoons in my opinion   exactly what i was looking for      
60,4.0,                       purchased for extra dinner spoons on hand  my husband likes to pack dinner size spoons for his lunchbox and i need to keep up with inventory due to disappearing spoons  this is a perfect size dinner tablespoon  the sturdiness and shine are definitely a plus  one of the spoons had very slight marring and factory scratching  but ok for what i need them for      
61,5.0,                       super sturdy and nice     
62,4.0,                       there ok be sure to look at the sizes before ordering     
63,5.0,                       great price and great quality  i was surprised at the price  unbelievable deal  i will be buying more  i bought the forks also      
64,5.0,                       nice spoons     
65,3.0,                       the actual spoon is very small at the head  just bigger than a baby spoon     
66,5.0,                       these are nice spoons  my kids throw spoons away all of the time so       
67,5.0,                       arrived securely wrapped   the description of the spoon stated  dinner teaspoon   which is larger than the traditional teaspoon  they re closer in size to a tablespoon  my error in not reading description more closely      
68,5.0,                       very good product      
69,4.0,                       these are sturdy  well shaped  smooth  and well formed  the only thing i found is that i ordered the tea spoons and dinner spoons  which i assumed from the description were different sizes  the two products indicate different lengths  and the boxes have different names  but they are the exact same products in side the boxes  i would call each of them a tablespoon or soup spoon      
70,5.0,                       our   year old likes to help clean and throw things away  we found ourselves with   spoons left       i really didn t want to spend     for   new sets when he only threw spoons away  i have these a try and very happy with them      
71,5.0,                       i couldn t be more pleased  i replaced all my old silverware with this brand and i m so impressed with the quality  i love the simplicity of no pattern  highly recommend this brand      
72,5.0,                       bigger than normal teaspoon   will not fit in my silverware container      
73,5.0,                       surprising quality  good buy     
74,1.0,                       spoons are smaller than regular tablespoons  they lay flat on the table with no curvature like normal spoons  i wouldn t recommend this product      
75,3.0,                       these were bigger than i expected but seem to be nice spoons     
76,5.0,                       i was actually surprised how nice these were   well worth the money      
77,5.0,                       is good     
78,5.0,                       this is the size that i was hoping to get  i had my fingers crossed   nice length for an adult  perfect for soups or ice cream  not too big not too small each spoon came in an individual plastic wrapper   no rough edges or scratches  perfect      
79,5.0,                       great price      
80,5.0,                       good quality for price     
81,5.0,                       i took a chance on these spoons and have been extremely satisfied   exceeded my expectations     
82,2.0,                       i was looking for teaspoons   i received large tablespoons which i already have an abundance of   now i still need to buy teaspoons and i have    of this product which i didn t don t need      
83,5.0,                       i actually like these spoons  they are sturdy  the size is between a teaspoon and a tablespoon which is a perfect size for me     
84,5.0,                       spoons are being used for company break room      
85,5.0,                       very strong and durable  easy to clean  work perfectly      
86,5.0,                       a    excellent customer service and product  amazing price for a quality product  loved the look  style and finish      
87,5.0,                       sturdy and beautifully polished     
88,5.0,                       very nice spoons  nice wait  delivered very efficiently  the spoons have a bowl that is a little bit larger than my teaspoons  but it s a little more shallow as well  so i think it s probably holding the same amount      
89,5.0,                       very cheaper lost longer item i like it from my heart  it is heart tauching product nice job  quickly delivery thanks      
90,5.0,                       my room mate eats food in his room and would use my spoons  apparently he has been throwing them away in the big trash bag in his room  because he was too lazy to wash dishes  i began to notice when i only had about   spoons and couldn t find any others  when i asked about it he said he didn t know  when i looked in his when while has was gone  i noticed a spoon in his trash  so long story short i high recommend this great spoons  they are shiny and smooth to eat with  great mouth feel      
91,5.0,                       they are perfect in size and usefulness i love them     
92,3.0,                       spoons are huge bit functional     
93,5.0,                       good spoons  loving them     
94,5.0,                       love this product       
95,5.0,                       a little bigger than the average teaspoon   but i don t really mind   very well made and looks good   so very satisfied      
96,3.0,                       the spoon quality is ok  but the dinner spoon and the teaspoon size is virtually identical  see picture  now i have    spoons of the same size  not worth the hassle of returning      
97,5.0,                       we are satisfied with the quality and appearance of these spoons      
98,5.0,                       i have only had this product for a short time  but i  love it already  i ve ordered the spoons and forks  i will definitely order the dinner knives soon  it arrived easy to open and the forks were the perfect size  not way too big like most dinner forks      
99,5.0,                       not much to write about spoons but i like them and price is good  they are a decent size  i thought they would be a little smaller but still like the size of them      
100,1.0,                       far too thin and lightweight also way too small for a dinner spoon this is more like a large teaspoon  i was expecting more girth and weight  don t get me wrong they re pretty and polished immaculately  but they are too thin and small for everyday use      
101,5.0,                       i was quite pleased with these spoons  the size was perfect   not to small and not a huge serving spoon  the design was plain so they blended nicely with my other silverware and they were polished and free of scratches      
102,4.0,                       spoons are bigger than teaspoon but not as big as soup soups      
103,5.0,                       there are amazing  so smooth and shiny and they look expensive  great if you want a simple spoon that will last      
104,4.0,                       very good deal for the price but you get what you pay for   these spoons are just fine our family and you can t beat the price   if anyone else has a kid who throws there spoons in the trash can like mine  then these are the spoons for you  pretty thin but i love the shape and size      
105,5.0,                       perfect replacement      
106,3.0,                       they re shaped a little odd  but get the job done      
107,5.0,                       the feel in your hand is much nicer than you d expect for spoons in this price range   they have a pleasing heft to them      
108,5.0,                       was looking for soup spoons just the right size  these were perfect      
109,5.0,                       look nice and are very sturdy for a family who is typically unnecessarily rough on utensils    would definitely purchase again     
110,5.0,                       so nice     
111,4.0,                       quality great   a tad larger then expected for a teaspoon   but size was exact from description      
112,5.0,                       really happy with item      
113,5.0,                       cood     
114,5.0,                       i needed a longer handle on a tea spoon and this fit the bill      
115,5.0,                       good product     
116,5.0,                       i love these spoons  they have weight to them  i plan to purchase new forks from the same site      
117,5.0,                    muy buen producto        
118,5.0,                       very nice plain spoons for everyday use      
119,5.0,                       these spoons do not bend  i scooped ice cream and was afraid it may bend  but it didn t  the spoons function as their supposed to  would recommend to friend     
120,3.0,                       the product will do but is only half the weight of my regular set      
121,5.0,                       great spoons for the money     
122,5.0,                       i have no dislikes  i just haven t had this product long enough to give it a   star for durability      
123,5.0,                       my dad needed spoons  he keeps on throwing them away  lol  they are perfect durable and inexpensive  thank you      
124,5.0,                       these spoons are really strong and won t bend even with my effort  they are smooth and shiny  i m glad i found them after buying another brand that were really crappy      
125,5.0,                       very good     
126,5.0,                       i ordered these because with   boys in the house  my silverware keeps disappearing  i wasn t sure what to expect quality wise  but like these more than the original set i had  nice quality  sturdy  and smooth   very happy with my purchase      
127,5.0,                       good spoons     
128,5.0,                       exactly what i wanted in a dinner spoon  lighter but still great for eating soups and cereal which i like better than a small teaspoon  i love the way it feels in my mouth too  highly recommend      
129,5.0,                       i love these spoons  i highly recommend them      
130,5.0,                       great quality for a great price  love the weight and feel      
131,5.0,                       great quality  affordable      
132,5.0,                       nice and heavy with great finish      
133,5.0,                       these spoons are the perfect size and they are strong  not the thin flimsy type   i loved these spoons much that i ordered a second set for my daughter   great product      
134,5.0,                       good but for the money     
135,5.0,                       i have a house full of kids  which leads to empty utensil drawers   i buy a box at least once a month just to keep stocked up      
136,5.0,                       they were a little bigger than i expected  kind of in between a teaspoon and soup spoon but perfect for what we need them for      
137,4.0,                       bulk production spoons are nice for the price but i did notice variations in manufacturing      
138,3.0,                       these are not heavyweight spoons  bend easily   maybe for the price it should be expected  but they don t hold a candle to some of the brand name flatware   finish is okay though      
139,5.0,                       what can i say its a spoon     
140,5.0,                       obsessed with these  very pretty and hold their shape well  would highly recommend     
141,3.0,                       good in a pinch but not very sturdy     
142,5.0,                       we ordered a few sets of knives  forks  and spoons and are extremely impressed with how great and durable the product is  ordered at     pm on a wednesday and they arrived by thursday morning  thank you for the great service      
143,4.0,                       i love the spoons and i plan on ordering the teaspoons next  i have teenage grandsons and i keep on having to replace silverware  these are a good value for the money      
144,5.0,                       great product for price     
145,4.0,                       i would buy these again  you can t beat the price for the amount you get  we were always running out of spoons and these do the job      
146,5.0,                       with teenagers in the house  we never seem to have enough spoons   i bought these on a whim and was pleasantly surprised   they are the first spoons everyone grabs in the drawer   nice shape and weight      
147,5.0,                       a little too large but no big deal  they look great and are very strong     
148,5.0,                       i had very few tablespoons left so after looking at the different ones available i choose these   they are a great set of spoons   my old ones are more oblong but i like these much better because they are round and make a great spoon for eating soup or cereal   all the spoons were in excellent shape with no flaws   they are a solid good quality spoon that i would recommend buying if you need tablespoons      
149,5.0,                       they ve made it through the dishwasher so i m happy      
150,5.0,                       great product     
151,5.0,                       found what i ve been looking for   similar to what i previously have    light  not heavy to handle    just the right size for a dinner spoon    i m happy to my purchase        
152,5.0,                       exactly what i was looking for and at a great price   the delivery was on time   i am very pleased with my purchase      
153,5.0,                       just your normal spoons  very good quality     
154,5.0,                       very nice just like the rest that i purchased from here  also  just like the forks i purchased from here they are the nicest utensils ive ever owned   they look classy and very sturdy   only thing i cant comment on yet is rust factor  i dont think these will have a problem  they are really nice   i really like them      
155,5.0,                       pretty good size   that s all that matters to me  gets the food in my mouth lol idk what to say   if you need a decent sized spoon  these are good  good price too     
156,5.0,                       these are a great product     
157,5.0,                       they get the job done      
158,5.0,                       best teaspoons i ve purchased   i love the weight   smoothness of these spoons   i have sensitive hands   these spoons don t dig into them when i use them to stir      
159,1.0,                       trying to figure out how to return  left black marks on my food after first use  we washed first      
160,5.0,                       great shine and good weight      
161,5.0,                       perfect     
162,5.0,                       bought these as the last set i bought  different brand  is slowly disappearing thanks to roommates taking them to work for lunch and not bringing it back home when done  the other set was ok   these actually are better looking and have a much nicer feel to them than i was expecting   it was a pleasant surprise considering the cost wasn t very high  once these have all disappeared  i ll be looking to buy this brand again i did buy these when they were on sale on prime day   but after seeing them  i would buy again even at normal price      
163,5.0,                       simply elegant and good value for money    nice seller too      
164,5.0,                       great value for special event setups in corporate account  cheaper than renting and have in house for continued cost savings      
165,5.0,                       i found myself needing spoons but didn t want to buy all new dishes  these are nice and shiny and don t look like they ll chip  they re a little bigger than i expected but they work great      
166,5.0,                       i use these spoons every day  very pleased withe them     
167,5.0,                       we like the light  simple  smooth design      
168,5.0,                       great for the price     
169,5.0,                       needed to order something to match my current set as apparently kids think they are like plastic ware      
170,5.0,                       i bought some other spoons through amazon which were described as sturdy   nope   so i was relieved when i received these and they are great   no bending   perfect slightly larger size   just right      
171,5.0,                       i read the reviews before buying and i knew it would be larger than tea spoons  and that what i wanted  good quality  not bad      
172,5.0,                       very good value and sturdy spoons  went through the dishwasher just fine  the thank you card was a thoughtful touch      
173,5.0,                       beautiful     
174,3.0,                       i got the wrong size     
175,5.0,                       thus far these have had up to a family of five and running the dishwasher if not hand washing at least twice a day      
176,5.0,                       the spoons are good looking  durable  wash easily  no spotting  and are a good length  easy for kids and adults      
177,5.0,                       very good size      
178,5.0,                       love these  nice and simple design  yet sturdy  i was worried they d feel and look and cheap  because of how cheap they were  but i read the reviews before purchasing and they did not disappoint      
179,5.0,                       not flimsy  made to last decent price      
180,4.0,                       these are good stainless steel spoons that were bought for school and work lunches  i also bought the hiware teaspoons in the same pattern  my plan was for us to use them with thermos  including my daughter s    oz zorijushi food jar  the dinner spoon can reach the bottom of the    oz jar  but not comfortably  another problem is that the difference between the teaspoon and dinner spoon is very small  in length and the size of the bowl  which makes it difficult to sort and stack in my flatware drawer      
181,5.0,                       nice product     
182,5.0,                       larger than expected  site said teaspoon  dinner spoon was larger than expected   like what i call a soup spoon  seems sturdy enough   should last a long time      
183,1.0,                       these are not teaspoons but tablespoons suitable for soup  not recommened for desssert  coffee or cereal      
184,5.0,                       very nice teaspoon  large enough to use for a soup spoon      
185,5.0,                       i was looking quality spoons since forever because i have a knack of losing them  so glad i found these amazon  efficient  durable  high quality  affordable      
186,5.0,                       perfect for indian food     
187,5.0,                       i liked that what i ordered was what i received  love the long handle  thank you          
188,4.0,                       could have been   start if matches the size fork of the fork that i also ordered      
189,5.0,                       very nice  heavy  smooth edges     
190,5.0,                       these look great  i bought spoons and forks since mine seem to disappear  i like the weight and look of these spoons      
191,5.0,                       love these spoons      
192,4.0,                       the mouth on these is wider than expected     
193,4.0,                       product is as expected     
194,5.0,                       these spoons are nice looking and sturdy  great quality at a good price  i would purchase again      
195,5.0,                       as me about durability in ten years      
196,5.0,                       everything was fine        
197,5.0,                       so hard to find decent flatware at a good price  these are good quality     
198,5.0,                       about two weeks prior to ordering these  i had ordered the matching set of forks   so i needed to match the new quantity of silverware   these were perfect   although the cosmetic design may not be so ornate  imo there is a draw to its simplistic appearance      
199,4.0,                       nice looking decent flatware at a decent price  not much else to say  recommended      
200,5.0,                       we use this set of silverware in our office  so far they ve held up against a few cycles in the dish washer and the staff seems to like them  they seem to be well made with no physical defects      
201,3.0,                       very flimsy     
202,1.0,                       very disappointed in the description of theses spoons  i was wanting a real teaspoon for the stirring   eating purposes  these are more than tablespoon sizes  the description is absolutely wrong  i placed the ordered  teaspoon  next to a tablespoon measuring spoon and you can vividly see that the ordered spoons are even larger than the tablespoon measuring spoon  i ordered one set only to see that they are not what i ordered and had another set on its way  i ll be returning both sets      
203,5.0,                       like i m out to dinner in a fine restaurant  love them     
204,5.0,                       excellent     
205,4.0,                       these arrived on time and were individually wrapped in plastic   they were just a little thinner than expected  but i do not know enough about flatware to comment on the accuracy of the description   they might be exactly as described  but they are thinner than the department store boxed sets      
206,5.0,                       inexpensive and durable     
207,5.0,                       great size  quality  and durability  very happy      
208,5.0,                       ordered these spoons as a replacement to the numerous ones that have disappeared over the years  like matching socks around here   and am pleased with my purchase  solid  good quality and nice size spoons      
209,4.0,                       i have all hiware flatware  the dinner spoons are as good as the other spoons and forks  my only complaint is the spoon handle length and bowl size  i have the hiware teaspoons in the same pattern  there s no real distinction in bowl size  they are not a true tablespoon  they re not that much longer than the teaspoon either  still  a sturdy  and strong spoon      
210,5.0,                       exactly as described  i am very happy with my purchase     
211,5.0,                       they seems sturdy and pretty good quality for the price     
212,5.0,                       will do the job    grandkids     
213,5.0,                       call me particular  but i really like quality silverware  imho  these are quality spoons      
214,5.0,                       these spoons are a good size and appear to be very sturdy      
215,3.0,                       they are fine      
216,5.0,                       very good spoons nice n thick very sturdy and not junk     
217,5.0,                       as expected for inexpensive extra forks  knives and spoons that i needed to fill in for all the ones my grandkids keep throwing in the garbage     
218,3.0,                       i am so unhappy  i thought i was getting teaspoons and instead the bowls of the spoons are soup spoon size  very sad      
219,4.0,                       the spoons were sturdy  looked very nice  had a good weight to it not too heavy not to light and they are durable  love it      
220,5.0,                       good spoons     
221,3.0,                       these spoons are very shallow  which is fine if that s what you re going for  but i was hoping that it would hold a little more liquid      
222,5.0,                       using it as an everyday spoon  good design  size and easy to use     
223,2.0,                       bigger than i thought     
224,5.0,                       good     
225,5.0,                       works great and looks beautiful   very reasonably priced  good quality      
226,4.0,                       the design is simple but the size of spoon is quite standard  i like using that spoon     
227,5.0,                       great spoons     
228,5.0,                       love these spoons  just the right size   not too big   standard teaspoon size      
229,5.0,                       i was skeptical because of the price and my other more expensive silverware began to rust in the dishwasher  these spoons are holding up rather well  i ve had them for several months and no rusting      
230,5.0,                       we like them     
231,3.0,                       good value for the price     
232,5.0,                       nice spoons at a good price  good quality      
233,3.0,                       the spoons are larger than i expected  they are not the small teaspoon size that comes in flatware sets  they are the larger size  more like a tablespoon  serving spoon size  they are thin and don t expect them to last long      
234,5.0,                       we love these because they are durable but not super expensive     
235,5.0,                       they feel very sturdy  but not heavy  very good quality      
236,5.0,                       they all came individually wrapped so they wouldn t get damaged and are such great quality   i recommend this for those of us who have too many forks and not enough spoons      
237,5.0,                       the spool were really good and cheaper than i could buy them anywhere else      
238,5.0,                       so far so good   large spoons  more of a soup spoon     
239,5.0,                       nice wide spoons  weird to say  but they fit comfortably in my mouth  a lot of spoons are narrow and sharp  these are great value for the price  nice and shiny  good handle length  couldn t be more pleased      
240,5.0,                       i was looking for replacement serving spoons  after   yrs of displaced misplaced pieces  when i found the hiware brand style on amazon   i really liked their simple yet graceful lines  but wondered how they would feel   i ordered a set of spoons  and i was not disappointed   the weight was perfect  the edges were smooth to the touch  important to a tactile sensitive person like me   and they were very smart looking with all of my dishware   next up   dinner forks      
241,5.0,                       great product     
242,3.0,                       these are much wider at the spooned section than i expected  more of a large soup spoon  i am still looking for something a little smaller that will be better for yogurt  cereal  and ice cream  these are definitely too large for kids to use  the handle length is good though      
243,5.0,                       good     
244,1.0,                       there was only one spoon delivered   i was expecting    based on the description        
245,4.0,                       this    piece steel set is just as advertised  the value for this set is on point  definitely can recommend      
246,5.0,                       got this for a christmas gift for someone  qualities looks great  nice weight  very pleased     
247,5.0,                       these are sturdy  shiny  nice longer handle  when all our forks seemed to disappear i bought the forks in the past  and then our spoons started disappearing so i got the spoons  might have to get the butter knives next if they start walking off too      
248,5.0,                       i have ordered several sets of silverware from the seller and have been impressed with the quality sturdiness and how nice they feel when using them  i have not had any issues with them pending scratching or rusting  if you re looking for a simple looking utensil these are perfect      
249,5.0,                       great     
250,5.0,                       fits the need for additional spoons  looks nice for every day use      
251,5.0,                       very nice spoon      
252,4.0,                       not the greatest of sliverware but for the price of it they arent bad at all     
253,5.0,                       i m very pleased with the spoons i ordered  they fit right in with all the mismatched silverware i already have  thank you      
254,5.0,                       checks all the boxes     
255,5.0,                       it s a spoon  looks good  everything you ever dreamed a spoon could be      
256,5.0,                       good dinner size spoons came on time with no scratches     
257,4.0,                       decent spoons     
258,5.0,                       outstanding product  spectacular service  thank you so much       
259,5.0,                       was just what i was looking for in a decent cereal spoon      
260,5.0,                       scoops the heck outta ice cream     
261,5.0,                       perfect size  shape  and feel  i like these way more than the really expensive ones we got when we got married      
262,5.0,                       good spoon   great price      
263,5.0,                       review is for tablespoons and teaspoons  purchased the tablespoons and liked them so much i purchased the teaspoons as well  medium weight spoons  good quality and doesn t have that cheap tin feel to them  i m very happy with my purchase and will purchase the forks next  these were all purchased for my daughter and grandchildren  can never have enough spoons when you have kids      
264,5.0,                       very nice     
265,5.0,                       spoons are sturdy and heavy not cheaply made  great deal for the price      
266,5.0,                       these spoons are great   they look nice and are very sturdy      
267,5.0,                       sturdy enough to scoop ice cream right after u pull it out of the freezer  very happy with the spoons  given that i have a big family i will be purchasing more for my home      
268,5.0,                       we got these spoons for everyday use  they are  very happen with them  good value for the price     
269,1.0,                       i bought these spoons less than two months ago  tonight i was eating ice cream and almost sliced my tongue open  the back of the spoon fractured down the middle and left a sharp sliver down the back side of it  i have never had a sooon do this before  and frankly  i am kinda scared that the others will do the same      
270,5.0,                       works fine      
271,4.0,                       bigger than expected      
272,5.0,                       we ve been needing spoons for while now  so i decided to order some spoons and these spoons are great  there very strong and they don t bend at all      
273,4.0,                       it is good     
274,5.0,                       loved the newest additions to our buffet flatware  will get lots of use this backyard season  simple  heavyweight  perfect  prompt shipping      
275,5.0,                       before i was little doubt but when i got this i just loved it      
276,5.0,                       this is the second time i ve ordered these spoons  they are a great value for the price and they look great      
277,5.0,                       was much nicer than i expected      
278,5.0,                       these are great      
279,5.0,                       these spoons are a great value    strong metal  no sharp edges  beautifully polished  a plain design but with a nice shape and curve to the handle  we have a retreat center and spoons seem to walk away  this is called a  dinner spoon  and it is not as big as a serving spoon nor as small as a teaspoon  it is just the size i wanted  as many people  especially men  seem to like a larger spoon for things like soup  i also use them for stirring small pots of food on the stove      
280,2.0,                       very lite duty     
281,3.0,                       think about it      spoons for    dollars   dollar store equivalent product  may be a little better than dollar store      
282,5.0,                       a larger spoon than i had before but well designed  they are sturdy and can be used as a soup spoon  they are great in dishwasher      
283,3.0,                       these are not the advertised size  they claim       and actually are      not a big difference  but smaller overall than i wanted  will be returning      
284,5.0,                       this product was much thicker than i anticipated and feels very sturdy  there are no sharp edges and fits nicely in the hand      
285,5.0,                       very good product for a home      
286,5.0,                       nicely weighted and balanced spoons  appear to be durable with a nice finish      
287,4.0,                       they are great but i should have gotten the ones with the smaller handle      
288,5.0,                       happy with the product  good quality  good finish  over all worth buying  will definitely recommend      
289,5.0,                       good quality      
290,5.0,                       great product     
291,5.0,                       as with the other two hiware dinnerware i bought  these spoons are right up there in quality  balance  weight  and shape as anything we ve ever bought  the hubs likes to use the spoons to dish up his ice cream which can sometimes cause them to bend  i don t think we re going to have that problem with these  i can t recommend them enough  https   smile amazon com dp b  kev   w ref cm cr ryp prd ttl sol       
292,5.0,                       great for the       
293,4.0,                       they are a little smaller as table spoons     
294,5.0,                       my family loses spoons a lot  where do they all go  do they slip into an alternate spoon dimension  are there aliens that have a special affinity for beaming up spoons  are we infested with spoon trolls   until i solve the mystery  hiware is there for me  selling me sturdy  attractive  perfectly weighted spoons for an affordable price  they look nice but are generic enough to not clash with the remnants of the set i have  they are heavy enough to feel nice in your hand  but not so heavy that they flip backwards out of my yogurt cup  don t you hate it when they flip backwards out of your yogurt cup  i have ordered this    set of spoons three times over the past couple years  i am not joking  someday we will find all the spoons in a glorious  magical rainbow cascade of spoons  we will laugh  we will cry  we will see turtles from the sky  until then  i will faithfully keep buying hiware spoons      
295,5.0,                       great nice set of spoons  not cheap  finish is bright like my other nicer silverware      
296,3.0,                       the spoons are ok they do not seem extra fine and they are more the size of a soup spoon then a regular dinner spoon     
297,5.0,                       nice looking  sturdy weight     
298,5.0,                       exactly what i wanted  stainless steel      
299,5.0,                       very shiny  easy to use  and replaced my dwindling spoon collection      
300,5.0,                       i love the quality  the durability  its beautiful     
301,5.0,                       light and sturdy     
302,5.0,                       love it beautiful spoons they are simple and shine really nicely  and good value as well      
303,5.0,                       good for the money     
304,5.0,                       i bought the dinner spoons and they are perfect  good size for soups and desserts  they really look nice for the money and feel good in your hand with a nice balanced weight  i ve bought a lot of spoons in my    years  i would definitely buy these again      
305,5.0,                       i liked the  beautiful way they look and they go well with my other silverware      
306,4.0,                       loving this spoon collection     
307,5.0,                       very good quality  especially for the price  was very satisfied  i would recommend if you are looking for spoons      
308,5.0,                       they look amazing and good quality      
309,5.0,                       nicely made   looked great  cleaned up easy  stayed looking shiny   not super expensive    very pleased   would buy again  but probably won t need to for  awhile  they will last quite some time      
310,5.0,                       the set was more then i expected  it was beautiful     
311,5.0,                       bought them approx a month back and they are just perfect  have been using them everyday  washed them in the dishwasher several times and they are still as good as new  highly recommend      
312,5.0,                       for the money  these are great   high polish and durable      
313,5.0,                       these are way better than anticipated      
314,5.0,                       q good set of spoon for every day usage      
315,5.0,                       i like it     
316,5.0,                       spoons are good  sturdy  simple clean design     
317,5.0,                       good     
318,5.0,                       if i was a cheap spoon  this would be the spoon i d want to be      
319,5.0,                       liked a lot  as expected     
320,4.0,                       this p urchase was a replacement for lost spoons  the quality is good and they don t appear to  pit  or discolor like other cheaper utensil replacements      
321,5.0,                       these spoons seem sturdy  long  which i prefer  and are definitely reasonably priced   what s not to like about that      
322,5.0,                       i love the shape and feel of these spoons  very good quality      
323,5.0,                       great quality and great price for the office kitchen      
324,5.0,                       was pleasantly surprised   really like these sppons      
325,5.0,                       great     
326,5.0,                       great spoons        spoons  really good for scooping and eating  putting things into my mouth is much easier with them  especially things like liquids that forks can t handle so well  will probably be using these for the foreseeable future      
327,5.0,                       big size and sturdy      
328,5.0,                       product as described     
329,4.0,                       maybe a tad larger than our previous spoons but great quality   i also ordered the forks now too      
330,5.0,                       nice spoons great deal     
331,5.0,                       we needed extra spoons for the holidays  and ordered these  very nice quality   they are bigger than a standard teaspoon size  but not quite as big as a soup spoon   very nice quality      
332,5.0,                       excellent item     
333,5.0,                       nice  all around spoons for the money     
334,5.0,                       these spoons are a great quality  i would definitely buy again      
335,3.0,                       larger than standard spoons  between a standard and a serving spoon      
