,CommentsStars,CommentsContent
24,5.0,                       i don t always write reviews but i m so happy with the condition of the iphone i got  no visible scratches or dents  i get all my calls and text messages i just put my old at t sim card in and it works perfectly  only downside is battery maximum capacity is      but i feel that is fair enough because the product description says      which it is  don t buy one of these if you need a better battery life      
25,1.0,                       i was really excited to try amazon renewed for my teenage daughters cell phone  i ended up ordering two and neither one worked with our service provider  the first one i bought said it would work with all carriers  took it to the store and it wouldn t work with their network  the second one i got for sprint and it was originally sold as a prepaid phone and i don t have a prepaid contract with sprint so they couldn t use it on my account  very disappointed in finding out it was originally sold as prepaid in the store and not in the amazon description  i feel like that s something very easy to check on before listing it for sale  ended up returning both phones and didn t repurchase from amazon renewed      
26,2.0,                       phone arrived on time  and looked completely new   was easy to set up and worked exactly as expected   after two weeks  if i was out and was carrying the phone in a bag it would begin to randomly execute functions   initially i thought i had been hacked  but i read on line that this probably means the screen installation is faulty   unfortunately this happened  while i was on vacation  so i ended up being without a cell phone during my trip whenever i was out of the house   it also deleted all my music  which i was able to re load when i returned home    it then took another week to call and obtain the postage paid label and buy a replacement phone once i returned home  so i was without a mobile phone for several weeks   i have bought refurbished phones in the past without any problem   i intend to try again to buy a refurbished phone as it is the phone i want  it did look perfect  the battery life seems good  and the price is very good      
27,5.0,                       the apple iphone   came in pristine condition  not a scratch on the device  the battery life is great  phone has been used for   weeks now and not one single problem  seller sent the phone quickly  very happy customer      
28,1.0,                       my phone came in great condition and worked perfect for about   weeks and then it started shutting off automatically and keeping a black screen while i could still touch and feel the fingerprint vibrate  it has a grey line that shows across the screen while it does what i explain above  i have service on my phone and i pay my phone bill but it always says  no service  and my phone doesn t work i paid almost      for a phone that is defective and doesn t work still       
29,5.0,                       i purchased this phone beginning of feb        i have been using it for    months   it acts like a brand new phone   i haven t had a single issue   battery life seems normal   i doubt i will ever buy new again      
30,1.0,                       this product came as a complete disappointment  broken  turned on and off whenever it felt like  it didn t keep charge  the turn on off button wasn t even working properly and the was a glimpse  of light showing in the lower left side of the screen  trademore s customer service was horrible  even though they accepted the refund request immediately  they never gave me the money back   it took me a month of begging them   and amazon finally stepped in and gave me my refund  i bought another phone from them at the same time  the other phone seems to be working just fine      
31,5.0,                       i love my new iphone  it s refurbished but it s new to me   i set it up myself  really easy  it said no sim  asked my do i need to put it in new phone  he told me to google it   i was smart enough to fight out  when i called number and old phone rang  i figured it out      
32,5.0,                       so happy with the seller and purchase  shipping was slower than i would ve liked but first world probs right  the phone was in amazing shape  no damage that i could find at all  i got the iphone   silver and it s fast  perfect and was such a great deal      
33,5.0,                       i love my new phone  it is exactly as described in the listing  i will never purchase a brand new model when the renewed models are just as good and much less expensive  if you didn t know it was an older model you would think it was the latest being offered   no scratches no noticeable defects and battery level is very good      
34,5.0,                       i love my iphone       it s beautiful super clean and pristine          battery life and no scratches     sometimes the volume seems a little low in phone calls but it works perfectly     i was hesitant after reading some reviews on here but it was a great buy i m so happy with this phone     i hope everyone gets as lucky as me     i hope this helps anyone that s worried about buying and it was unlocked completely and i have metro pcs and i got my android switched over right away       this is a real review no bs                              
35,4.0,                       for those of you trying to suss out which seller is best through the aggregated reviews  i ordered my from electro wireless  the phone took about a week to ship out  but to be fair i ordered just before the fourth of july and i can see how that would gum up the works  it arrived within a day of being shipped though  so that made up for it the phone looks immaculate  no scratches or dents   so far i ve had no issues  though it s only been    hours   i booted it up  put in my sim  placed calls  sent texts  changed display settings  tested the speakers with my music  etc    anything i could really think to test i did  the phone came with the tool to open the sim tray  a usb plug  and charge cable  the plug and cable are not apple products  which i expected  but since some reviews act surprised  i ll confirm for those of you who think that really matters  there are two minor downsides  the battery capacity is only at     right now  while that s still entirely useable  at     the battery is essentially dead needs replaced  so i ve only got    to use  though i m not sure how long that will take me to run down so maybe that doesn t matter  the second downside is they also send a tempered glass screen protector  but  it s unfortunately the wrong size  not sure if it s for the  s or a newer iphone  but it sure isn t for the regular old    i ordered a case anyway  so it s not really an issue for me      
36,2.0,                       the phone came in excellent condition  worked until i updated it and now i cannot use it with my cellular data  apple quoted me      to fix it  i m very disappointed in the short length of time the phone actually worked but it is not the sellers fault      
37,2.0,                       if you re coming from android don t do it  i only tried iphone because of crickets wi fi calling rules   i got the amazon renewed iphone     it sucks at recognizing screen touches  it doesn t understand my voice in voice command or speech to text texts emails  i m a mid atlantic wasp so i have no accent  it still didn t correctly dictate most of what i said  i even tried different listening apps  device microphone  google keyboard  siri   yet for some reason siri what type what i was saying on the screen as i spoke to her proving the device could understand my words  but the stupid witch never helped me or followed commands  even  call home  was misdirected   after talking to siri  now i know how men feel when they talk to women     the battery only lasted a few hours with mild to moderate use  no videos  the actual phone itself is really small if you re starting to have eye or dexterity issues it s pain in the butt  and apparently apple doesn t have a back button  the middle button is the only button on the front  the programmed user manual is a joke  the steps count and sleeping tracker are not accurate  this phone was nothing but a lesson in frustration plusses   if you are coming from android it let s u use many google apps   will remember your google login once entered to allow you to more seamlessly transition between google and apple  it was fast and easy transferring my content from my android to the iphone   if you are the type that likes actually pushing a button the main button is actually push click  not just a spot on a screen  however pushing and clicking it sometimes it ignores you anyways  the signal reception was fairly good and the wi fi calling worked very well  that being said the audio itself was not very clear  it sounded like a cheap phone      
38,5.0,iphone      gb space gray unlocked gsm  what came in the box    iphone      gb space gray unlocked gsm    lightning cable    usb plug    original box  what was not in the box    earphones    sim card removal tool    user manual  the cable and plug are white and wrapped in plastic just like what you would get if it was new from apple  i cannot tell if these are originals   earphones have always used  rd party so not getting a set was not a deal breaker   phone condition body is in very good condition  there are paint flecks on the corners  maybe dropped on a hardwood floor  it is smooth to the touch  not deep so it does not appear to have been dropped on concrete  pavement or other rough surface and it is not a light scratch from carrying it in a pocket   screen condition it came with a screen protector already applied  if there are any scratches i cannot tell  with the protector on  it looks pristine   a bummer since it was not mentioned in the ad and i had purchased a case and screen protector for it  i always protect the phone before it goes outside   it s an expensive device so why people don t protect it from day one i ll never know  i guess some don t care  i have a spare screen protector now   battery condition  battery health says     maximum capacity relative to when it was new      charge on startup   even though capacity says      i am not having issues where i am out of juice early  over a day with moderate use  heavier use i would need to recharge around      pm       pm  this of course is a ymmv   setting it up phone was already reset  you set it up just like if it came straight out of the factory   camera no scratches on the lens and photos come out crisp and sharp   speakers no issues  sound is very good  no hissing  cracks or pops   microphone  lighting port no issues  works   phone came with ios        installed  so far i have not come across any issues that would give me pause on the purchase  phone is working as expected and the ad says phone is like new and i would have to agree   amazon tends to lump all the reviews together  regardless of seller so you can t tell which negative review belongs to who  it s as if it was all sold by one seller  reviewers need to say who their seller was   my seller was mobiledealz and at the time they were a little bit cheaper than most    this phone debut at          tax on september           nearly   years later it is has seen a      price drop  i don t need the latest and greatest  a gently used phone is just as good 
39,1.0,                       i was sold a phone that had a remaining balance with tmobile    i wasnt even able to activate the phone because they needed to be paid for the phone   absolutely furious about it  it was a gift that they cant even use  this seller should be shut down for being so shady      
40,5.0,                       this is the second refurbished phone i bought in amazon  both have been perfect  no scratches and no problem with functionality  i know there is always a risk  but for the moment  they have worked very well for me      
41,5.0,                       needed a new charger bcuz it didnt belong to phone but seller sent me one asap   did have a while on the phone with tmobile to clean phone to factory reset  then it work great looks brand new  no scratches  slick looking red phone  yes pick the red   lol  definitely a great deal  thank you seller     
42,3.0,                       got this iphone   as a replacement and it has no problems came with screen protector on it  and there was no problems setting it up  no cracks an actuall functioning phone  love it     
43,3.0,                       the phone is fine but i paid extra for it to be shipped on a tuesday and it got here thursday afternoon  the battery after being fully charged lasted about   hours  my previous galaxy phone s battery lasted me all day  so   idk i haven t owned an i phone in so long i can t compare it to other iphones  i am still getting used to it      
44,1.0,                       i purchased this refurbished phone          for           prior to purchasing the phone  i  asked about the battery life   now  the battery is dead as of           less than   months after purchase   usage cost me        month average based on purchase price   i could have had a current brand new  iphone for that monthly usage cost   do not use this vendor   they should have replaced the battery as a good will gesture even if past warranty date   as a business owner  that is how i would have taken care of a customer to earn future business from them   shame on electronic deals reply from  vendor hi brigitte  we are very sorry to hear this  unfortunately  the order is past    days old and the warranty period has expired  we suggest taking the device in to apple or a local authorized apple technician for repair we sincerely apologize for the inconveniences caused kind regards electronic deals family   staff     
45,5.0,                       after   months the phone is now not operable it says the phone was stolen     
46,1.0,                       i purchased this phone and after only using it for over   weeks it stopped charging   it just would nt charge   after scrambling around the next day trying to find a phone i found a new phone i purchased and tried to return this one after forgetting to take the lock off they contacted me and said no refund unless i gave code   no problem i emailed back and gave them the information  then it was something else  no refund until you do this  then the next email no refund until you do this   i finally contacted amazon and they took the purchase off my amazon store card   you cant hold peoples refunds hostage because of a defaulted product   thank you amazon for the refund      
47,5.0,                       who needs a brand new phone  not me  this phone was like new and the price was right  works and looks perfect      
48,5.0,                       im always afraid that i m going to buy a unlocked phone and it won t work with my t mobile network i carry  however when i bought this phone it worked just fine and she got home but the sims in and we were good to go don t think twice get it     
49,1.0,                       i received the phone  seemed in very good condition  however  it would not boot up  it stayed on the apple screen for over an hour  i m done requested a refund and returned the phone      
50,1.0,                       the phones were dirty and grimy  visible scratches on screen  the worst was batter lasted for about an hour on both units  couldnt connect to the data plan of my carrier  only reason didnt return is because i was able to trade them in for new phones with my carrier since they had a promotion  otherwise they would have gone back     
51,5.0,                       this is just as described like brand new  you can not find another phone at this price in as good of condition  i was able to place my sim and set up was as easy as        very fast shipping  would highly recommend  amazing product and price       
52,4.0,                       i knew that a renewed product would mean that the battery had some use to it  and i m finding that to be true  no matter if i disable bluetooth  wifi  etc   it just doesn t last long  just be aware  physically the product was flawless and came nicely packed      
53,1.0,                       could not get this phone to connect to the verizon network   worked with verizon customer service and technical support for over four hours with no success  took the phone to a verizon store in case the old sim card was a problem but even with a new card the phone still wouldn t work elected to send the phone back to buyspry for a refund      
54,1.0,                       the phone came in looking perfect  but the sim card reader was not working   we went to two different stores and one was a t mobile factory store   they stated the screen was replaced and extremely glitchy as well as the sim card reader is not working      
55,1.0,                       purchased as a birthday gift  so didnt find out until after it was opened that the giftee couldnt even use it because it wasnt compatible  i specifically searched for an unlocked phone for that very reason  this was falsely advertised    now going through the trouble of returning it and waiting on a refund      
56,1.0,                       the phone was broken and missing the tray the sim nbc and goes in  i can t even get the phone turned on  the battery life is also very short this is a horrible phone and i am so disappointed  i have sent many emails to refund or send me a new phone  i sent back the  the other phone a few weeks ago and getting really upset  the phone is the only way to contact people and i spent     dollars on it  if i have to take legal actions i will  thank you i love amazon so hope this is resolved or i won t be buying from a manson ever again      
57,1.0,                       received a defective phone    the boot screen would display a line either above or below the apple logo occasionally  it would either show as a green line or a static line   there was occasional lag when swiping through home screens and opening apps  i compared it to a friends iphone   and the problem was specific to the phone i received   the touch screen would not respond occasionally   the battery would not display correct percentages  i once had the phone charging for    minutes and the percentage did not increase at all  after restarting the phone it showed the correct percentage   this also happened while using the phone   the percentage would not decrease until restarting the phone   the speaker sound quality sounded poor compared to my friends iphone       
58,5.0,                       packaging was great  no dings or damage to the phone  satisfied with shipping  it just came with the phone and charger   great phone for the price   recommend to anyone for a budget phone      
59,3.0,                       the camera shutter click will not turn off  i ve tried everything     from what i found this phone must be from japan or korea b c it s law that the camera sound is always on  so that s annoying         
60,4.0,                       it s fully functional and works just fine  i use straight talk and i haven t really had any problems except at some point when i took calls i couldn t hear them unless i put it on speaker but it went away and work just fine  came with a tiny scratch on the bottom corner but i have a case on so i don t see it  same size as an iphone   but the iphone   has a louder earphone  i can hear through it but it s not loud so that sucks but my phone works and it s really nice  came with a charger too  no earbuds unfortunately     
61,5.0,                       the product came a day before  o  easy data transfer from other iphone   descriptions were pretty accurate  condition of the phone looks brand new  battery health     though not know how long the charge lasted since l needed a     screen error on my part   returning the product      
62,1.0,                       the phone had spam texts as soon as i turned it onit stayed hot my flashlight on the phone never workedi had to keep my case off just to get it to stay on     
63,5.0,                       i was initially super worried about buying a renewed phone  especially with apple s battery issues  i bought this for my dad  and everything was pretty much new without the apple packaging  the battery life indicator as well as a few apps to check indicated that the battery was at        capacity  which is basically next to new  i am very pleased with it      
64,1.0,                        st time i ordered one it had blown out speakers so i returned it and asked for a working one as it states that exchanges are an option  they just refunded me instead  i ordered another one  upon opening the package i noticed that the phone was all scratched up on the bottom  but not to worry they covered the scratches with a sharpie  they are junk  they are not refurbished  they are scribbled on and sent out with blown speakers      
65,5.0,                       maybe i m lucky but this phone arrived in perfect condition  exactly as described   i bought it for my wife whos iphone   was failing   we inserted her sim card and she was up and running   i charged it the night before so we ll see how the battery lasts but so far so good      
66,5.0,                       so glad i trusted the positive comments for the seller buyspry  my iphone   looked like brand new and has been working great  even came with a durable screen protector  the generic lightning cable and power brick look and perform just like authentic products  what a great way for me to get an iphone for work without having to spend the    for the newest model  for       i now have an iphone for work so that i can check email and calendar  i still use my android  but my work only allows iphones for exchange access due to apple s stringent security updates  battery life is great  all in all  exceeds my expectations so far      
67,5.0,                       the phone was in good condition  the sim card door broke but they sent me a new one  phone seems to be operating fine  would purchase from this seller again when i need to      
68,4.0,                       the phone i have now works so well  it s in seemingly perfect condition  for what i paid for a used phone  i feel the seller deserves praise for the product at the end of the day  i wish i could give four stars  there were several communication issues  product issues that i felt took this order in a wonky direction      the order was sent to my address with signature required  when i asked to remove the required signature  i m not home all the time   the package was sent the next day to a location one state away  rather than spend another four to five days without a phone  i chose to drive a half hour through a different state to pick up the package at the fedex facility  okay     the first phone stopped working after a few weeks  believe me  being without a phone for a few days can be a risky issue  i don t even have a phone at home  what if i had to call      my employer  etc   they gave me a very quick and flexible response  saying they would replace or return the phone  amazing response  they told me to remove my icloud info and delete the email app  which was impossible because it wouldn t even turn on  but no problem  they removed the icloud account and email when i turned it in somehow  however  they did not mention that i would have to hold onto the sim card so they sent me a new iphone  nice model  everything fine  except  no sim card      no sim card  by this time the world was in the middle of an epidemic crisis  my carrier was closed except for in one location  fine  but the carrier veritably chased me away yelling at me to call because they had no functioning service  not fine   no phone   after all the drama i figured out how to call them without activation on my own  a few days later i got the sim  anyway  the new phone works outstandingly  the exchange was smooth  they were very fast at messaging and did a terrific job of offering me an exchange immediately with no extra fees  however the lack of notice about a signature requirement upon delivery  the first phone battery stopping completely  and the lack of communication about holding my old sim card backed up my phone use  i m all set now though  four stars      
69,5.0,                       this is the second refurbished iphone that i purchased from hybrid it on amazon  i purchased from hybrid it because of their excellent customer satisfaction rating  i bought the iphone   as a birthday gift for my granddaughter and she loved it  the phone arrived on time  was well packaged and in perfect condition  it looked like new  not a scratch on it  it worked perfectly and when the sim card was added  was set up on a cell phone plan with no issues  the battery health was     which is great for a refurbished phone      
70,5.0,                       very happy with the phone  like new condition though the battery  not surprising and warned in advance  is not       i am quite happy with the purchase      
71,5.0,                       i ve had bad experiences purchasing phones off amazon over the years  however  recently they ve been doing a bang up job sending me fully working products  i don t know if i m lucky or they upped their standards  whatever the case maybe  i got the package a whopping two days early and the setup was business as usual  would recommend other key features   it comes with an iphone charger and push pin for the sim card slot p  s  i am a t mobile user      
72,5.0,                       i ordered a red i  to replace a i   i was not expecting to be surprised by reading the reviews  it showed up in   days when i opened the box it looked like a new i  i ordered the red one it was in perfect condition no scratches no dings  dents or scuffs it looks brand new  set it up in no time every thing is working  flawlessly i ve had it a few weeks and no issues yet  will repost if anything goes wrong     
73,1.0,                       received the phone and it seemed ok at first  the ios was about   major versions old so i tried to update it  but for some reason it couldn t   long story short  after several hours of trying to fix it and a few more with apple support  it was determined that the hardware was bad  seems like this could have been determined when doing their qa  but i m guessing they don t do much if any  on top of all this after finding out that they sent me a bad phone  i had to pay for the return myself   happy ending is that i found the same exact phone for about     cheaper on another site and this one worked      
74,2.0,                       update    months after purchase and i ve lost full touch functionality of the phone  complete waste of money quite disappointed this started to happen right around the    day mark  it was too late to return and now the touch functions are barely working  wasted money  i gave   stars because the battery life is pretty good and doesn t lag      
75,5.0,                       as expected      
76,5.0,                       i m returning back to iphones once again and this is the perfect one to start with  yes the battery after i charge it in the morning it stays charged all daymy calls are clear my music is too i love the pics too  great ph     
77,5.0,                       like new  i have had this phone for   months now with no problems at all  really happy with my renewed phone it treated me like a new phone would  saved alot of money buying used and i get to use fingerprint reader which i wish apple would bring back on newer phones      
78,5.0,                       after reading some of the reviews on the reseller buyspry i was actually terrified of buying this phone  probably one of the riskiest clicks i ve had to do however  the phone arrived neatly packaged  exactly as advertised  with cable   wall charger and it looked brand new  there were a few light scratches on the screen and on the glass behind but the type of scratches that are only visible under certain angles and with lots of light   personally not a problem at all  at first glance  it looks absolutely spotless   like a new phone  battery capacity health  the you can check at settings  was at     which seems pretty good  overall  so far zero complaints  phone looks amazing   works just as good      
79,4.0,                       phone works as expected  no problem adding it to my verizon contract line  and it was in like new condition      
80,5.0,                       this is amazing  literally like i just bought it brand new  it is amazing  no glitches and works like an absolute dream   will definitely go through this seller again if necessary     
81,3.0,                       the good    the phone was delivered in a timely fashion just before christmas    it looked perfect  no physical defects the bad   the ugly    i discovered the phone came from japan where the camera sound cannot be turned off  by law  took it to the apple store  and said they couldn t do anything about it  i take a lot of photos  and the loud click is a pain  but  that was a minor detail for the price    most importantly  the phone locked up suddenly  the apple store couldn t unlock it  the only way was to wipe it clean to factory settings  lost everything that wasn t stored in the cloud  including my photos  the phone has a     gb memory  didn t want to bother with paying extra storage space in the cloud  let s hope this doesn t happen again    or else  monthly payments on a new phone may no longer look as optional           
82,5.0,                       i ve been an iphone user for the past    years  and while i love the interface and design  i do not like paying the high price for a new phone  last month  after dropping my iphone    i know i m very behind on the models  but it still worked well    i made the decision to upgrade  i love that i can use amazon renewed to find a iphone at a fraction of the price of a new one many of the reviews made me nervous about making this investment because the phones they received had some problems  since the seller hybrid it had great reviews  i felt better about taking the risk   to be noted  i initially bought a iphone  s from hybrid it  but then returned it after deciding to upgrade to an iphone    the return was easy and the seller was helpful  the phone i received was in great condition  and i had no trouble setting it up with my at t sim card  i ve been using it for the last three weeks  and i haven t run into any issues there are a few things to add  the phone came with a generic charging cord with a wall plug in  it did not come with headphones  so if you are buying an iphone    you ll have to buy bluetooth headphones or earpods with the lightning connector  which are about     on the apple site  finally  the battery health is at     according to my phone  which is expected with a refurbished phone  it does last me through the day  but something to note if you are in the market  i hope this helps      
83,1.0,                       bought this from the verizon store   i bought the phone during thanksgiving time as renewed  used it pretty much lightly as i don t make too many calls or install apps  etc  around march the phone battery stopped working and i had to keep the phone plugged in at all times to work  then  the battery completely died and phone wouldn t work even when connected  and screen got lifted  so watch out for the device   can t trust renewed devices anymore       
84,5.0,                       the phone has      battery life and zero scratches marks  the phone is perfect for my   yr old      
85,5.0,                       this phone was for a family member   their  s was on its last leg  but they didn t require the latest technology  or the price tag that goes with it   i m glad i took a chance on the refurb   the phone works great  it looked new when i took it out of the box  and i had no issues with swapping out the sim card from the old phone and getting it up and running  a great buy      
86,1.0,                       i used the phone with at t for about nine months  it worked well  when i asked at t to unlock the phone so i could use it with another carrier  at t had no record of the phone i received from this seller  thus  unless i use this phone is used only with at t  the phone is useless going forward phones advertised as at t carrier phones should fall under the general rules and conditions of what it means to have phones locked to that carrier  at t can unlock phones that are originally locked to them  apparently  mine works with at t  described as  partially unlocked  by at t reps  but cannot be unlocked unless the original carrier is identified  this seller said it s at t  at t says it s not at t should it really fall to me  the consumer  who believes  apple iphone      gb  gold   for at t  means the phone is registered to at t    to resolve this issue  a consumer can t unlock a phone  only a carrier can      
87,5.0,                       the first phone they sent me had     battery health and said it needed to be serviced  repaired  so i contacted the seller and they worked with me and exchanged it for another iphone   with      battery health and no apparent problems      
