,CommentsStars,CommentsContent
10,5.0,                         shipment was well packaged and arrived on time  i plugged the mouse into a usb port on my wife s hp    chromebook and it worked instantly  this is a comfortable  optical mouse with long cord  which excess i gathered into a closed loop  next to the usb plug in and secured by a couple of electrical ties   with very smooth tracking on a conventional mousepad   so  to clear up the confusion of what will and what won t work on the hp chromebook hp chromebooks are different from other chromebooks unlike their competitors  they were engineered at google  not hewlett packard  they do not contain the drivers that others may have built into their systems  despite the fact that they are bluetooth enabled  no external apps  drivers or programs can be uploaded into the google chrome o s  while that may be viewed as a shortcoming in chromebook comparisons  the hp has in my opinion  superior features that negate that difference the hp chromebooks will run on a corded mouse  with no set up  receiver or batteries required  and the amazon basics   button mouse fills the bill at a very reasonable price  my only recommendation would be  for shipping to add a brick of cheddar cheese with their mouse  for the operator      
11,5.0,                       i had been using a logitech mouse for around   years or so and one day it stopped working   i ordered this mouse because the price was low   this product definitely amazed me   it is small and compact  no battery needed   you simply connect to the usb port and that s it   i love it      
12,5.0,                       this mouse is perfect for me  many people prefer wireless mouses to wired ones like this mouse  i have two objections to having a wireless mouse    when a wireless mouse falls  it always seem to bounce way underneath furniture and searching for it on my hands and knees is not my favorite activity at age       buying and replacing batteries frequently gets so tiresome this mouse addresses both of these problems  if i drop it  i can retrieve it easily since the wire functions like a tether  it never needs batteries  what a great technological advance  ha ha  also it is a perfect fit for my hand and feels very natural  like most amazonbasics items this mouse functions well and is reliable  as a bonus the buttons produce very satisfying click sounds  this is what a mouse should be like  in my opinion  and the price is good at       edited to add  i am now     and for whatever reasons  i probably drop my mouse from the table to the floor at least a dozen times a day  i m not even kidding  and attribute this to old age and clumsiness  this mouse is indestructible     lol  this would be a great mouse for a kid  too  because it just doesn t break  i guess i get a new one every couple of years  but still  this mouse is the very definition of the word  rugged       
13,5.0,                       i bought this for a friend of mine  she broke her other mouth period or it just quit working on her period either way i bought it for and she really likes it  it looks comfortable  she doesn t complain about it  just plug it in and it starts working right away  so i m glad that i got it for period and it s a good deal with nice price and everything      
14,5.0,                       after buying two apple mice     to use with my macbook pro  and having both of them fail miserably   for over     apiece     i found this one on amazon for a mere      i ordered the first one a while back  it connected immediately   and until recently  probably after couple of years use at least  i have just started having an issue with it  sometimes  while scrolling up down  i find that the wheel does not connect so   i ordered another one  again for a mere     hear me  apple     to keep on hand for when the first one finally decides to bite the dust as of today  i have not had to use this  nd one  but it sits in my  stash  of equipment  silently awaiting the day when i will find that i need it the  st  as i have said  is still scrolling for the most part    clicking away  but i know that it will probably give out eventually   again     stars to a well made purchase        
15,3.0,                       works well  should have read the reviews because it is a dainty mouse  i don t have large hands and it still feels small to me  would probably be great for a child or someone with very small hands  like donald trump the material feels good and it works great  and no irritating corners or edges  other than the size  i have no complaints  if you have larger hands  look around and you can find other alternatives at this price point      
16,1.0,                       i just bought this instead of the logitech as i have had decent results with amazon basics products in the past and it was slightly cheaper   it was the wrong choice this time   amazon basics products are usually missing one or two nice features  but other than that  are solid replacements at a decent price   this mouse however has started to change my perception of the amazon basics brand for the worse   reading some of the other reviews  it appears that they created a decent product originally and then started cutting corners over time until the value provided was not worth the price  even though discounted the scroll wheel squeaks whenever i use it   and if i am using the mouse with a window  then i am scrolling quite a bit   this is not an old mouse  i just bought and started using this mouse   it grates on my ears and saps my concentration   for the price  it is not worth the trip to the ups store to return it   i will probably just save it with a note to only give or lend it to someone i don t like very much       or realistically use it while waiting for a decent mouse if another mouse stops working      
17,5.0,                       we had the original mouse from our computer that we bought waaaaay back in      and it was getting to be pretty frustrating to use  i saw this for    and figured why not  i m so happy i made the purchase  it shipped super fast and for a    mouse it is everything it should be and maybe a little better than i expected  of course like i said before our old mouse was a complete turd so that is the context i m going off of but still  the amazonbasics mouse seems to be extremely responsive  comfortable  and it was plug and play which was nice  i had it unboxed and functioning in about    seconds  it works perfect for what we use it for  internet browsing  light gaming  general computer usage  and i don t really see why i would ever need anything fancier      
18,2.0,              your browser does not support html  video                          it s small which makes it a nice fit into a laptop bag  it doesn t use batteries so that s great but the pros don t go much further than that  i haven t had problems with the clicking yet like others have reported but my scroll wheel just stopped working  i ve seen videos on youtube that teach you how to open and repair this yourself but i really don t want to  i honestly really liked this before things started breaking on me  i might buy another but judging by the reviews here these aren t very well made  do yourself a favor and skip this buy      
19,5.0,                       i purchased this because it hurts my hands too much using the pad on my mac and i am always on my computer for school and wedding planning  it is so easy to use  you just plug in the usb  the cord is long and it works on so many surfaces  i even use it on my bed  just on my comforter  you don t even need a mouse pad  i have had it for a few months now and love it      
20,4.0,                       i just wanted a basic mouse to use with my laptop and i didn t want to spend a lot on one  this fit my needs perfectly  it did the job  it scrolled easily  fit my hand nicely  etc  very comfortable and natural to use  i would ve given it a   star review if not for the fact that only a week into using this  it developed a pronounced and exceptionally annoying squeak every time i spin the mouse wheel  i am considering returning this mouse and getting a different brand update  i wound up returning the mouse and amazon sent me a replacement  i ve had the new one for a few months now  and have not experienced the squeaky wheel problem with the new mouse  so i think i got a bad one the first time around  i ve updated my rating to   stars  up from    because the new one works great  but beware that the quality is inconsistent with these      
21,4.0,                       i bought this thinking it ll be terrible   well  for less than   usd  this mouse is actually really good   it s a touch on the small side but oh well   i use the mouse for some fps games and a bit of gta   when i don t want to look for my controller   the scroll wheel is knotchy  and i like it   i d recommend it for most people if you re on a budget      
22,5.0,                       i bought one of these for each of my kids since they are doing remote learning and are using their laptops all day  i have been thoroughly impressed with them and feel like they were a great purchase  love that they just plug into the usb port on the side of the computer and don t require batteries that need to be replaced and doesn t need to be paired to the laptop      
23,4.0,                       my original apple mouse was dying  and my nephew condescending said   we need to get you a new mouse   which was weird since he neither lives with me or buys anything  and i ve been using macs for longer than he s had motor control  but i bought a new apple wireless mouse for something like     and enjoyed it for a few months  then i realized that no matter what i did to the settings  i couldn t seem to control the tracking on it  and for things like google maps  it would zoom in and out uncontrollably  and the battery replacement reminders were driving me nuts so i bought this    basic mouse with low expectations  but was immediately pleased as soon as i plugged it in  at both the mouse and the mac s os   it was recognized quickly and was in action within    seconds of leaving the box  has no batteries to replace  and it tracks based on my movement  not its own wacky interpretation of it it was silly of me to hesitate to buy this because it s so cheap  price  in this case  is no indication of functionality and i recommend it      
24,3.0,                       this is a basic mouse that certainly fits my needs at a very low price  i got tired of changing batteries in wireless mouse s and don t mind the cord  i should have considered another reviewers comments about how you hold the mouse  i put thumb and ring finger pinky on each side of mouse with two fingers  one on each button on top  because the mouse is kinda cheap  the plastic section on top is thin and ever so slightly overhangs the bottom half of the mouse  this plastic edge cuts into my ring finger it ll do but i will try to find a smoother housing next time      
25,5.0,                       i tried wireless mice from various brands for over a year  yet all of the ones that were small enough and comfortable for my hand never lasted more than a few months  i was heavy into overwatch when it first came out  and it really sucks when your mouse starts to crap out on you mid match  i went through   wireless mice during that time  frustrated with that  i decided to go with a simple wired mouse to use until i could research and hopefully find a more reliable wireless  well  it has been two years now and i am still using this one  i even bought a back up one just in case and still have yet to need to pull it out  sure  the cord can be annoying sometimes and more buttons would be convenient for hotkey use  but this   button mouse has been enough for me and way more reliable than any of the wireless ones i have tried      
26,5.0,                       i have purchased this mouse several times for use in my classroom  and i have never had one break or work incorrectly or anything  i ve had some of them for more than two years    they are easy for the kids to use  i ve tested them myself as well  and although i rarely use a mouse  i like them too    i mostly use them for my desktop computers or for the occasional child who prefers to use a mouse with a chromebook   the price is great on these too   this is my first choice when it comes to a mouse for sure      
27,5.0,                       we have half a dozen cordless mouse and they all go in the sleep mode and keep lagging after some inactivity   i got  tired of them and  decided  to try a conventional machine  this corded puppy works      all the time  smooth and reliable      
28,4.0,                       my hands are small so the size is fine for me   i got this because all of the dell mice i had ended up with the same issue of registering single clicks as double clicks   i ve had the amazon wireless mouse for years and it s been working great  so i figured i d try to go with them for my new wired mouse   it s been nice so far  except the clicker isn t as snappy as i would like   i can t click as rapidly as some mice  because i have to lift my finger higher than my muscle memory takes it in order to actually register a release of the clicker   not that much of an issue except for certain computer games where precise timing is important      
29,3.0,                       update  i had purchased one of these before and it worked well but it recently failed  it only lasted about a year and a half but for    bucks i wasn t going to complain so i purchased another one  this one works but the scrolling wheel has an incredibly loud and annoying squeak when you use it  i think i ll buy another brand from now on original review  i got this to replace a mouse that had become unresponsive  it s actually better than the more expensive mouse i replaced  quiet and great for smaller hands      
30,5.0,                       i like the product  i was nearly convinced not to buy by some of the reviews on here  in addition someone told to stay from amazonbasics items but from my use of this mouse      i will not discriminate or eschew amazonbasics productsi am using it on a new hp windows    home edition  and it works effortlessly on multiple surfaces as i am one of those people who think mousepads are a waste of  i hope it lasts forever i am under a month it terms of using this mouse      
31,5.0,                       i have had a wireless mouse for over a year and a half and have hated it  always sliding off the computer stand  i love this one that connects to the laptop  now when it slides off it is only by and inch or   and is right there by my hand      
32,3.0,                       i first saw the problem with zoom   it took me forever to track it down to this mouse   a mouse shouldn t die this soon  or if it does  the symptoms shouldn t be so weird   no no no   the problem was not with the mouse   it was with my usb splitter   so i ve purchased a powered splitter      
33,4.0,                       i ordered to this to replace my broken mouse  it s not anything crazy but it gets the job done  i use a desktop and some of the reviews said the cord might be a bit short for desktop use  when i opened the box i didn t think that the cord was any shorter than any of the other mouses i ve owned in the past  although  it seems like most of these basic mouses are made with a lapto user in mind  i ve found the cord is just long enough to use the mouse comfortably  granted  my computer is a full size tower and sits directly below my desk with the usb ports towards the top of the back panel of the case  if your desktop is not close to where your mouse lives you might have some issues with the length of the cord  the other thing i will say is that the mouse is not huge  i wouldn t say it s abnormally small but if you have larger hands and like to grip the mouse with your palm this probably is not the mouse for you  i m female and have small to average size hands and the mouse fits comfortably in my hand but your mileage may vary      
34,3.0,                       i wouldn t expect much from a   button wired mouse at this price point  it s a very basic mouse  suitable for the most basic use  it has worse than average jitter and performs poorly on shiny surfaces  it is completely  unusable on glass  a mouse pad is essential with this model      
35,5.0,                       a computer mouse is a fairly dull  mundane piece of equipment  either it works or it doesn t so yes  this mouse works just like you d expect a mouse to work what took me by surprise is that the computer runs faster now   than even using the touchpad  your mileage may vary  but hey  for six bucks  you can t go wrong  the worst that ll happen is that your computer works like it always did      
36,5.0,                       i got one of these for family by chance  but i loved the feel of it so got one for myself a bit later the case and buttons have a softer feel to them  i m not sure if it s rubber coated or a soft plastic the sensitivity is good enough for most things activities and even works well for moderate gaming the scroll wheel feels smooth with small notches that do not make click sounds while scrolling pages the cord can be a little stiff but it doesn t feel like it s going to break like some other mice the back has a bowed point that fits well into the center of my palm  something i wish more expensive mice had overall this is a very quiet and effective mouse      
37,3.0,                       with the ad sales to tell you is that it s much smaller than a regular mouse  unless you have a five year old s hand  it s pretty much useless because it s far too small  and i am a    year old male who does not have super huge hands      
38,3.0,                       the rubbery surface of this mouse deteriorated over   years and became this sticky mess  i had to throw it away even though it was working just fine  i will never buy another mouse with this soft covering texture  better to get hard plastic  the softness doesn t feel any more comfortable anyway      
39,5.0,                       i bought these for my classroom   th grade  to use with the school laptops to save time and improve tests scores  instead of the pad on the laptop which is inefficient    i was caught totally off guard by how much they liked them  many students asked how to get one for home because they liked them so much  if you are unaware    it is extremely hard to impress       year olds     biggest win of the year  haha     
40,3.0,                       this is a very small mouse and not comfortable to use for a man with average sized viking hands   i expected it to be similar to a standard logitech  but is     of the size  by volume   everything else seems to click well  at least so far   the resolution seems quite good for the price   it s much better than many and i can stand to use it for cad without feeling like the cursor is jumping around   the wheel rolls without any annoying clicking noises or too much rubbery feeling resistance  which i great   the middle button also seems to work fine   i d give this a     if it weren t for being tiny      
41,1.0,                       this mouse worked fine for several months then all of the sudden my computer would not recognize the mouse   there is no driver  it is supposed to be plug and play  but it fails and now i need a new one   i have tried different ports with the same result      
42,2.0,                       it seems well made  but i can t yet speak to durability i don t need the scroll wheel or the right side button and would be happy to be rid of both  maybe i ll figure the latter out eventually  since i bought a    k mac  however  i ve used only   button mice  this one makes it far too easy to hit the extra button by mistake  an incredible nuisance  just short of dropping it into the trash      
43,4.0,                       kids got chrome book for the pandemic school year  yucko to the touch pad mouse contraption didn t want some fancy expensive mouse  got a couple of these  they are accurate  comfortable enough and exponentially better than a touch pad  you won t regret this for a replacement mouse if you don t need gaming      
44,5.0,                       while this mouse is by no means a fancy mouse  it is very good for what it is  it provides simple left and right click and a middle scroll wheel  clickable   i got it initially because my old mouse kept double clicking whenever i clicked  this one has worked perfectly so far and has even been able to withstand some minor drops and travel      
45,5.0,                       i m a computer  geek  so i am always fixing friends  and family s computers  it s easier to take just their machine and use my own monitor i keep in the same place along with a basic keyboard and a basic mouse  this is exactly what i needed  amazon basics are great  i didn t need anything fancy or expensive for fixing computers  i just wanted something decent and basic  i bought two so i can geek out and work on two machines at once  lol     
46,5.0,                       i bought this mouse about two years ago  it started registering left clicks as right clicks a few weeks ago and i ended up throwing it away even though i tried to make it last a bit longer by opening it up and cleaning it out we have a few other mouses around the house that i tried to switch to  but i couldn t really stand them  so i ordered this for less than     again and got it the next day i really like this mouse  for such a low price i don t mind that it ended up dying after a couple years  i considered buying a few just to have them around in case it dies again      
47,5.0,                       the only real downside is its size  i have larger hands  so it is definitely a little small for my tastes  but this is about the average size of mouse that you d find at schools  libraries  and offices  not a huge deal  but if you want to use this mouse a lot and have bigger hands  consider a larger mouse  of course  it comes down to you grip the thing too  i like a nice palm grip  the cord is also a little thin  you can see that from the photos  so don t be rough with it i love amazon basics  i really do  this mouse has a nice solid feel  it s usb  it ll work with anything  the top is a matte finish which makes it a little bit more grippy  buttons are solid  mouse wheel includes the button press  the wheel spins easily  but not completely freely to avoid accidental scrolling  slides just fine on a mousepad ergonomically  it doesn t seem designed one way or the other  it s symmetrical and i think it would feel just fine for left handed people if you want programmable buttons  back forward buttons  or some crazy dpi and lights look elsewhere  this thing is a simple barebones mouse that gets the job done  and is a great value      
48,5.0,                       i purchased the amazonbasics   button usb wired mouse to replace a    year old logitech   button wired usb mouse that was no longer working correctly   i travel quite a bit with my laptop and rather than having to worry about batteries for a wireless mouse  i ve always preferred a  wired  usb mouse the amazonbasics mouse has been working great with my hp laptop  both the tracking and scrolling has been very smooth and responsive   i use a lot of keyboard shortcuts when using my computer  so i had no need for a more expensive mouse with extra buttons   weighing in at only     oz  this mouse is light  but still sturdy   practically adds no weight to my computer bag when traveling  it fits my hand well and i haven t experienced any fatigue using it   i ve used the mouse with my imac  too  and it works very well  smooth tracking   scrolling  overall  i m very satisfied with this mouse   as the name states  if you are looking for a reliable  basic  mouse  this amazon basics mouse is a great deal      
49,5.0,                       i purchased this mouse nearly five years ago in december       looking for the cheapest option  i didn t expect it to last half as long as it has  it s still going strong  for the most part  i use it for my macbook pro setup that s connected to a monitor  occasionally  i use it for slower paced games such as stardew valley and portal  but it s done alright with games like left   dead as well  i have small hands and the mouse is comfortable enough over extended periods of use my only issue with the mouse  which can be expected given its age  is that the right button sometimes goes out  with a few forceful presses  it s back to normal  this may become annoying after a while  but at this price i wouldn t mind purchasing another i can t speak for the quality of the mice being sold now  late        but if they are anything like the one that i purchased almost five years ago  then i highly recommend giving it a try      
50,5.0,                       i bought the amazons basic mouse and keyboard for a dell laptop that s a pain to deal with the trackpad and keyboard built in while doing my work as a sound engineer for a tv network  the corded mouse works perfect and the drivers work well with dell and windows    on it  the attached picture is of the dell laptop showing why i bought this mouse and the usb keyboard plus amazon had a better deal for their products then other retailers at the time of purchase      
51,5.0,                       this is a terrific basic mouse at a great price  i m a mac user and all their mice of late have been troublesome  the mighty mouse uses a  touch sensor  for the right click but if your finger isn t in just the right place it won t register  the scroll ball is great for left right movement but it can t be removed so it can t be cleaned properly  it s also very large and to me fits oddly in the hand  the blue tooth mouse is also troublesome as the touch surface is the entire front end so accidentally stroking it will scroll the window  this mouse corrects all that with physical  tactile buttons and a rubber wheel with soft detents  it s also sized well  i have large hands but the smaller mouse feels easier to use  with good  basic design and a great price i feel like this is a no brainer for anyone wanting competent functionality      
52,4.0,                       if you have large hands  move along  when i found my trusted and expensive razor naga mouse dying  even after cleaning and doing maintenance  i was desperate  i did what i often do  and got on amazon  i wanted basic and small  so i decided on this basic mouse  and ordered it  it is a little smaller than my other mouse  but for me it s fine  i m using it with a microsoft win   nontouch screen laptop  it works great it was easily plug and play  if it were a tiny bit bigger  it would be a little better  but i don t mind the small size  not at all  ood job  amazon  it makes surfing around your site much easier with a mouse that works             i m dropping a star on this mouse  i ve noticed lately  when i paste something  the mouse doesn t grab the selection  instead it pastes what i had previously selected      
53,3.0,                       it worked  plug and play  no problem   the problems i have with it  in order of most to least annoying are it has a lower profile and is smaller than my oem dell mouse   i don t have large hands  but i am a little arthritic  so the mouse doesn t fit comfortably in the curve of my palm   i m sure that if you don t have arthritis  and for anyone with smaller hands  this will work for you the cord is shorter than my old mouse   the cord is about   feet long and is just short of the limit of my cable management it has a rubbery coating   while i do like the tactile feeling of these coatings  they seem to rub off in high use areas after a year of use   maybe this one will be different  though it wouldn t change my review rating based on my first complaint      
54,4.0,                       i was surprised at how comfortable this mouse is  and the price is perfect  yes  it is corded but it feels a lot better than the logitech wireless mice i ve been buying for the last couple of years and those cost     times the price of this     month update  the mouse is now having occasional issues with the right click button  obviously the mouse is still worth it because of it s low price  but i do expect to replace it within the next couple of months      
55,5.0,                       over all i m happy with the purchase this is a little smaller than i anticipated but after using it for a couple of days i adjusted and am fine with it  for the price of it you can t go wrong and it has not given me any problems at all thus far i went ahead and bought a second one for back up along with it expecting that like any mouse i ve had over the years that it too will one day be worn out  i m at the computer quite a bit and i ve worn out keyboards as well      
56,5.0,                       exactly what i wanted in a mouse  no frills  points  clicks and scrolls just like it s supposed to  hell of a deal  good size  not so small that you ll click the wrong button by mistake  good long cord  great price when you ve been putting up with a mouse that s ready to die for a while like i was  it was great to come home to this on the porch  amazon s vaunted   day shipping meant that i ordered it on wednesday  and it finally got here monday      
57,5.0,                       this is a surprisingly good mouse  when the small travel mouse that i use for my laptop died  i decided to just get a amazon basic mouse to last until i can get a better one  but so far this has been a really great experience and i don t know that i ll bother getting a different mouse now the grip is very matte and seems to have a thin rubberized coating  i don t know exactly what it is  but it s very easy to grip  it s lighter than my gaming mouse i use for my desktop  but its not as light as you would expect from the price  it s constructed very well and is comfortable to use for the price  this mouse is totally worth it      
58,5.0,                       bought as a gift for my grandchildren   they can be destructive and this mouse seems like it will be durable  time will tell  it works excellent  i buy a lot of  the amazon basic products and have been very pleased with them all      
59,4.0,                       most people  including myself  don t need any more mouse than this  it works well  scrolls smoothly  clicks crisply  and the scroll wheel is just fine and not too loose  i like the fact that the surface has a satiny texture rather than a glossy finish  which makes it more  grippy  and comfortable  i use this from browsing the internet to gaming  it s a huge improvement over the touch pad mouse on my laptop easy to set up and get started with  my only complaint is that  when i got it  there was a little nub of plastic left over from the molding on the right button  inside the crack between the two buttons above the scroll wheel  this would cause the buttons to bind up against one another  i simply took a razor blade and trimmed off the nub  a five second fix  and now it works      update july       i got five years of good use out of this mouse before the left click became unreliable and unresponsive  just bought another one  can i get another five years of of this one  we ll see      
60,5.0,                       perfect laptop mouse  great value  hate using a touchpad so ordered this through amazon prime  tripped over cord on my old one  which i d had for years  during football game and bent something  new one arrived as promised with the usual excellent quality  whew      
61,5.0,                       i am simple and this mouse is perfect   if simple is for you  then save your money and buy this product      
62,3.0,                       needed a new mouse  this looked acceptable  nothing outstanding  nothing negative  received in good order  and held it at the ready for the day my existing mouse became too much of a haasle to use  so in tried to plug it in four days ago  the cord  the power cord  from the mouse to the pc  is too short for my purpose  if you have your machine  pc laptop  whatever close by your side all the time  this mouse is fine  if you have an office or area with equipment placed where it is most convenient for you  but not close  this mouse is not for you  the cord is too short      
63,5.0,                       so far i have not found a amazonbasics product that i don t like   this mouse is great   fits perfectly in my hand  is very responsive with smooth operation   my ten year old even prefers this mouse while gaming over his  cool  one that has led lights all over it my only criticism is that the cord is about a foot short   my tower is on the floor  left side and by the time i run the cord behind my monitor it doesn t reach   i had to pick up a usb extender to make it work   if you cpu is closer you will have no problems and love this mouse      
64,3.0,                       there is a standard mouse size  this isn t it  it s way smaller than it should be  and given what it is  and what it s meant to compete with  it shouldn t be this small  it s hardly smaller to pass a cost savings onto me  given there are bigger names making standard size computer mice for less money  costing sometimes over     less  if you re looking for a regular computer mouse with the standard   button design  and you re expecting a standard sized mouse  miss this one      
65,4.0,                       it s hard to rise to poetic heights when writing a review of a mouse   you can spend a goodly chunk of change for a logitech or apple mouse  they re nice to look at  but functionally not really any different  so you just want an optical mouse with left right buttons and a wheel  which is also a button    this one will do the job   for some time  amazon has provided a number of products that inhabit the  add on  world   these are the things you buy when you purchase a camera  memory cards   a tv  cables  or a computer  mouse keyboard    these are typically the places where the unwary customer gets nailed with inflated prices   to their credit  amazon makes these inexpensive alternatives available  they work fine at a fraction of the price   i have no complaints with this mouse  and i really can t tell it apart from others that cost twice as much      
66,5.0,                       continuing to stick with a wired mouse  i ve found that this one withstands the many drops to the floor that i seem so often to cause when moving my laptop about  this is my second one and it has already gone through much mishandling  the first one finally gave up the ghost after a couple of years of cord yanks and floor collisions  with its durability and price  one can t complain  recommend      
67,5.0,                       every time i review an amazonbasics product  i always mention how much i love these things  the electronics are great quality  while still being inexpensive  we have the amazonbasics mouse  paper cd shredder and the dual usb car charger  all of the products work exactly as described  no issues whatsoever as the name states  they are very basic  left and right click buttons  scroll wheel  laser  the track pad on my macbook will no longer click and drag  and sometimes won t click at all  i ve been using this mouse since  it was cheap and it works on my bed  memory foam  ymmv  which is important to me  as it s the only place i really use the laptop  overall  i m very pleased with the mouse and it s held up very well  even to a bit of abuse from being stored with the macbook every night      
68,5.0,                       this works fine   it s nothing fancy   i bought it for travel and because i got sick of replacing batteries in my wireless mouse it does what it needs to   i can t really speak to gaming  as i use it for work  and it s fine for that      
69,2.0,                       since           i ve been through   of these meece  today           the  th has lost its right click  as best i remember  the others all lost their left click  it works fine for a while  time was  i would open it up and try to fix it  but those days are over      
70,2.0,                       i m really sorry amazon  i love everything you do but this mouse i couldn t use because it feels too small  i already have small hands and i think the mouse isn t long enough for me to fit in my palm  so that my hand could t rest if that makes sense  plus the scroll wheel is too far back for my finger to reach without lifting my hand up i m sorry i know i m being way too specific here  but just wanted to explain what i meant by  too small         
71,3.0,                       i have had a wireless mouse for the longest time but once my kids started using my laptop for games and homework  the thing kept going missing so i decided to go old school and get a wired mouse  the mouse works great as long as it is in one location but i had a few weeks where i had a lot of traveling with my laptop and the cord has begun to split  it does still work even in its current condition but i m doubtful it will hold up for another round of work travels      
72,4.0,                       i bought this mouse over two weeks ago and i ve been using it often ever since  the mouse has a matte feel to it and it connected well with my macbook air  it s the      version   it has a long cord  but i never removed the tie and left it tied together since the shorter length is fine with me  i personally think that both the left and right mouse buttons aren t too loud in terms of clicking  the scroll wheel is subtle and i d have to scroll a bit more to navigate up or down on a page  when i first used it  i noticed that when i would scroll with the mouse  the page would go the opposite direction  if i scrolled up  the page would go down and vice versa  that s one thing i noticed about the mouse in comparison to other mouses that i ve used  regardless  i ve gotten used to it  but i would have to adjust to other mouses that scroll the opposite way      
73,4.0,                       i ordered   at the same time  one worked flawlessly  the other was unresponsive at times  i had to get a replacement from amazon      
74,4.0,                       for the price  it was a great buy  i wouldn t recommend it for individuals who have bigger hands  though  i find that it is noticeably smaller than brand name mice from bigger manufacturers and can potentially be a little annoying for those who may be used to comparable products made by dell  hp  etc  otherwise  for moderate use  it works just fine      
75,5.0,                       as i wrote in the headline  this is a basic corded mouse that works exactly as expected  i was looking for something that would point  scroll and click  and the mouse performs very well  as a bonus  it s smaller in size  making it a good fit for kids  hands  as well  if you have a large hand  i d definitely recommend looking at other mice  since this is on the smaller side  and will likely make prolonged use uncomfortable      
76,2.0,                       it started fine but three months later and the scroll wheel has gone buggy  you scroll and scroll and the screen crawls  i turned my scroll wheel sensitivity all the way up and it still stutters and skips  not good  other mice don t have this issue  any device that you consider replacing after such a short period of time is a bad sign      
77,5.0,                       after years of replacing batteries in my wireless mouse for a laptop that sits on a desk  i finally got a clue and ordered a wired mouse   no more worries about batteries  no more worrying about turning the mouse off when i stopped working   i love this mouse   seems adequate material wise   the connecting wire is very long  can go around the laptop if necessary  i have not had it long so i cannot speak to durability  but i have probably saved its cost in batteries already gave it   stars overall  because i like it     stars for materials because it is only adequate     star for battery because that is na     stars for durability because i do not know yet so that is neutral      
78,4.0,                       i bought this  to replace the  wired one i have been using  for years    mine was  starting to make  squeak  sounds  and was  just a  travel one  that was powered  by  usb    i had  battery one  but  didnt like  replacing batteries  and had them  die  on me  in middle of game  so  i  just went to  the cheapo  travel one     this  one is  a nice  replacement  build  quality is  very nice  it is  low profile to your hand and glides across  mouse pad  easily    for the price  it is a  very  good  deal         
