,CommentsStars,CommentsContent
31,1.0 ,                       i purchased this red xr about   weeks ago i finally decided to activate it i open the box theres no earbuds inside as well as the sim card tray was missing     
32,3.0 ,                       i reached out to the seller multiple times  as soon as i received this item   unfortunately i have yet to receive a response    my issue with the item is the top of the touch screen does not work  meaning it does not respond to the touch of my fingers      
33,2.0 ,                       the face id stopped working the first week i ve had the phone  i ve chosen to just be alright with just using the passcode but as soon as i m able  this phone is getting replaced  respectfully      
34,1.0 ,                       there were scratches on the camera side and later on  i noticed that my back camera and flashlight was not working properly  i asked for a replacement to be sent first so i could back up the phone before sending back the defective one  they said they would never send in the replacement first  even though it meant i was left without a phone for some time  anti consumer refund practices  never again     
35,5.0 ,                       so far so good however it s different than my iphone   plus my iphone   plus the iphone   it works totally different so it s a whole new device to learn from me which i know it s ok but i wish i could just learn it like a three year old other than that i highly recommend it  in addition you can call apple at anytime and they will help you with any questions you have so now it is january         and i have my apple xr about    days     every new day i love it more   more          
36,4.0 ,                       the phone was fine and wasn t surprised that is wasn t in perfect condition  screen was a bit scratched in one area  but looks great with a screen protector on it now  and the phone camera lens housing paint was rubbed off  probably from being used without a case      
37,5.0 ,                       i was prepared for the worst in transferring both cellular info  with swapping sim card   and my old phone s data content to this new iphone boy was i in for a surprise  my old iphone    with updated software   was quickly recognized by the new xr  woke it up and started an internal program to run in concert with my new iphone xr through just a few easy to understand prompts  the whole transfer process was finished in about    minutes  my old iphone   held a lot of data  i was amazed at the ease  completeness and correctness of the process and had been worried over the transfer and activation process for nothing this new xr functions flawlessly  the only issue i have with it is that since we now all have to wear masks  the face recognition doesn t work  perhaps apple can correct that by including a software subroutine that will allow the phone s camera to concentrate on the eyes but honestly  the phone is awesome      
38,5.0 ,                       came in perfect condition  excellent battery life and i play a lot of games and only charge it once a day     
39,4.0 ,                       good phone     
40,5.0 ,                       this phone works amazing  the only problem was the camera was a little scuffed up on the outside but the camera itself works amazing  ten outta ten from me      
41,5.0 ,                       i honestly thought i was going to get scammed but i was in desperate need for a bee phone so i took a chance  the phone came fully unlocked and arrived earlier than expected  great seller      
42,5.0 ,                       this was just like brand new  no scratches no glitches no anything  only thing was it wasn t in original box  that s okay it is perfect condition      
43,4.0 ,                       has been a great phone for my   yr old  nice camera screen is in perfect shape that i can tell for a refurbished phone and the battery lasts all day with heavy use  so far we are really happy with the purchase      
44,5.0 ,                       works fine   battery at      came with a screen protector   put it immediately into an otter box so i don t have to worry about scratches  dents  etc  but it seemed to be free of those   so far i m happy i saved a lot of     over the apple factory refurbished   ask me again in    days         
45,5.0 ,                       i like it so far  i was hesitant about getting a phone for so much on here  it works well      
46,5.0 ,                       the iphone works well i have no problem with it     
47,5.0 ,                       i was a bit skeptical about buying this phone but i am i love i got the coral xr and it couldnt be more perfect just like a brand new phone  no scratches dents or anything   battery life at        all i did was pop my sim card in and it worked great like a brand new phoa     
48,5.0 ,                       i was a little nervous buying a phone site unseen but i m glad i did  looks brand new  has wonderful battery life  and works great  it was a bit of a hassle getting it setup  but not because of the phone  the service provider was stupid   boost mobile        happy with my purchase and i would recommend      
49,1.0 ,                       the iphone worked great  however  there was a scratch on the screen larger than anticipated  it was advertised as unlocked  but would not connect to my network  i use mint mobile  which is a smaller company that runs off the t mobile towers  after spending   hours calling my phone company  apple  and t mobile  i learned that t mobile blocked this iphone from their network because it was reported lost or stolen  so please beware of the risk when you buy a phone from amazon      
50,1.0 ,                       now after using the phone for three months it stopped charging and the battery went bad  now i m going through the process of getting my refund and it has been    days and still no refund so be careful on purchasing a phone through kiss  the phone worked well up until it didn t also the phone looked great no scratches or dents  i have contacted amazon and kiss about my refund multiple times and still    days and nothing  so hopefully i can get my funds back finally received my refund after    days  right after i posted my review  so i m sure other people have had good experience with them but mine wasn t great  so just be weary on what you order and i d suggest ordering the insurance as well when spending this kind of money      
51,5.0 ,                       this was for my granddaughter and until today when someone stole it she has totally enjoyed the phone   no complaints at all      
52,1.0 ,                       the phone did now have the ability to access wifi      
53,4.0 ,                       was sceptical at first but the phone arrived after   weeks because of the covid but the quality is tops    the camera    battery life  really happy with the supplier and the phone  satisfied customer      
54,2.0 ,                       everything seems to be working fine  touch screen is good and it came with a screen protector on it already the issue i had was the description said like new condition  this phone was not in like new condition  there were heavy scratches on the back of the phone and a bunch of dents chips in the metal around the phone  it was obviously dropped quite a bit      
55,1.0 ,                       this phone was reported stolen and stopped working an hour after i got it set up  definitely won t be buying another one from them      
56,5.0 ,                       small issue but manufacturer was timely in resolving     
57,5.0 ,                       great phone     
58,5.0 ,                       this is my first ever review for amazon and iphone seller  i have been amazon costumer last    years never written any reviews  i am tech guy  i know lot about the phone  this is my second day with this phone but i have to say this is the best refurbished phone i have purchased  came out like brand new  looks new and works like brand new  big thumbs up to seller      
59,4.0 ,                       the only thing i dislike about the phone is what it was delivered in  i expected an apple box and an apple charger but instead i got an off brand charger that s   or   feet long and a plain white box  it also didn t come with earbuds      
60,5.0 ,                       i love my new phone  has to take it to the store to set it up properly but i haven t been more excited  absolutely love it for its purpose      
61,4.0 ,                       arrived in time  mint condition in red but after connected phone to test out and found that the speaker on the phone sounded horrible when a call came in or to play music  hassle of going back and forth to get refund  didn t want to go back and forth or wait on refund so took to shop to replace speaker for another         
62,5.0 ,                       great quality product   looks good as new  great price      
63,4.0 ,                       screen was perfect besides very light scratches on the notch  barely noticeable unless you angle it  and small scratches on the back  also  my battery health was on     when received  overall good buy      
64,1.0 ,                       i bought this a few days ago there are a lot of scratches  so it looks like it s been used for a very long time consider buying a new one instead  it s a old item that s been used for a long time and can t get apple a s      
65,5.0 ,                       okay  so i m super skeptical about buying stuff online  i gave it a try and i m so happy with the results  so here is my back story my daughter dropped my old iphone   plus on the ground and in water so i of course had to get a new phone  i wanted an upgraded iphone and i came across this iphone on amazon and found this iphone on sale  i read all reviews  and decided to purchase it  i received it not   but   days earlier then what shipping said i would  i went straight from work to daycare for pickup to metro pcs  they activated my phone for me  and transferred my current plan  it was so easy and so quick  i m so happy    also what came in the box  a pamphlet on how to  a charger and not apple but works perfect  and the iphone and the sim card tray tool thing  shipping was perfect  delivery was perfect  i want to give you    million stars   thank you so much for anyone that made the process this easy         
66,5.0 ,                       i was nervous about buying this phone at first  but i m really glad i did  it functions exactly as it should and it s really great so far  i basically got a      for       the only bad thing is that boost mobile wouldn t accept it  but i ended up getting a better deal from verizon anyways      
67,5.0 ,                       i was actually very hesitant to get this phone i had seen some neg reviews that kind of threw me off but there where much more positive reviews i like everything about it  it didn t come with not a single or dent and all my data moved in less than    mins it was a smooth transition from the   to the xr but i am very much pleased with the result  the max capacity was at    which in my eyes is great coming from a     it also came a day early  must buy        
68,5.0 ,                       love the phone  bought it for my daughters birthday  now i want one for myself  in perfect condition  i was a little afraid to buy because of the negative reviews  but was sold with the positive reviews  glad i did buy it  also the phone came sooner than expected      
69,5.0 ,                       i have used this phone for two days so far and its great  the battery life is super good with the capacity of      no dents or cracks  i bought this phone from the seller buyspry      
70,4.0 ,                       well i am a teenager and i was skeptical about buying this phone because i saved up for about   and half months from my first job  but it is save to say that it s not bad at all  when i revived the phone there were some scratches on the screen  and couple of chips on the side of the phone but nothing major  and on the back there was some scratches  but nothing to major  over all i would recommend to buy this phone     
71,3.0 ,                       charging cord and charging block doesn t work  charging cable is not made by apple  box it came is was damaged but the phone was ok      
72,5.0 ,                       i received my phone over   weeks ago  great buy  i was worried with the bad reviews  but there is free returns if you you get a bad one by chance  why not give it a shot  came with brand new  never opened charger cord and phone was packaged nicely      
73,3.0 ,                       pretty much perfect except the mic doesn t work super well    and the audio at the top it really quiet      
74,2.0 ,                       the battery life seems to be pretty poor my     nokia i replaced with this has a better battery life anything i can do i ve tried all the ways  letting it die and charging it turned  off and overnight thanks for any help      
75,5.0 ,                       awesome phone to have  it feels tougher and the battery life is incredible  the face id works great  better than the aggravating fingerprint recognition  a good waterproof case and this phone is surviving farm life  way impressed      
76,5.0 ,                       not bad for unlocked iphone     
77,5.0 ,                       my phone came in perfect condition  well packaged   works perfectly       
78,5.0 ,                       the phone had optimal conditions  it seemed that it had never been used  with a    battery life  good sound and in perfect condition  the signal works perfect in the dominican republic  don t think about it  it s safe      
79,5.0 ,                       the phone did not have any signs of use and the screen was in excellent condition  the phone came ready to have automatic transfer of data from old phone to new   so far no problems  just had to learn the new techniques of the iphone  came with charger and cable      
80,1.0 ,                       i have a      pos brick now  it s updated and now i don t get texts from android  i ve followed every possible fix online and nothing solves the issue  i have to have texts from android for my job  on top of wasting      on this crap phone i had to purchased another one  android this time  that works properly  thanks apple  you scumbags   of course it s also too late to return this useless piece of junk      
81,5.0 ,                       i like this phone a lot really enjoy the features and battery charges fast      
82,5.0 ,                       fully unlocked  great phone  sound quality not so great but still love this phone     
83,4.0 ,                       i honestly bought this to replace my iphone   being candid  i m to the point of disdain with apple  they used to be geared towards creatives  and still are  some of the music apps i use on my ipad and iphone are  alone  enough to keep me  the machines are superior to the competition  but jacking the cost of their mid level laptops near        think new  with    gb ram and what do they give you a ssd with not enough memory anyway  this phone has a pretty large screen so i can  actually utilize apps like garage band  everyone knows that program so i ll use it for example   there is so much going on in that program  as of the last few years i have just enough room to use it fairly well  this phone is quite heavy  it s at least twice as heavy as my  sx   gb ram  thought about kicking the dough for the models just a notch up in the  x  family  but the price was a lot higher i like the red color  i didn t know it  but i guess it s an aids awareness special model  i was already aware there was a disease called aids  but know i have to keep it in a case so i don t look like a  cause  person bottom line  i have not got into the camera features  but the video when run into my     k knockoff brand  looks fantastic      
84,5.0 ,                       got my iphone today       i m so so happy  it s in perfect condition like new  it has one little scratch that i only saw because i was looking for  battery life      i m so glad i didn t listen to the negative reviews  i ll update the review in few  months the quality is       i wish i could give them      stars   await a minute i can                                                                                                                                                                                                              
85,1.0 ,                       do not buy from this seller   phone does not work started glitching in set up   scam        
86,5.0 ,                       great phone  i bought it a year ago and it still works well      
87,5.0 ,                       i ordered this phone for my son  the phone looked brand new and i found absolutely no defects  the battery life was at       i would gladly buy another      
88,5.0 ,                       i received my phone from  digital age usa    these guys do referbs right   the phone looks nearly new  a slight scuff on the upper right aluminum bumper and that s it   the screen and back glass are scratch free  battery shows     health   it s been running perfectly all day   i m very happy      
89,5.0 ,                       overall  this phone is great  the seller is very fast and i got my phone within days pro  seller is fast  and perfect condition con  no headphones  no attachment for headphones     
90,5.0 ,                       this phone is so amazing  i saved money and it is awesome it is practically brand new  a really great buy     
91,1.0 ,                       would have been   stars if i could have actually used it  phone is beautiful  looks new  unfortunately  when i went to metro to activate it on my account i was informed that the phone was still active on another account  ironically this was a metro customer as well  when i informed the csr that i bought the phone from amazon he couldn t believe  probably didn t believe it  chubbietech was the third party provider  i m currently waiting on a follow up about a replacement   stressful      
92,5.0 ,                       it s amazing how much better this phone is compared to my other one  nobody will be disappointed with this upgrade  and at good price for what you get      
93,5.0 ,                       i was very surprised that this phone came on time and works properly  it s refurbished so there are some small scratches on the corners but not noticeable  i just needed a new phone for camera quality and the camera and audio is amazing  very impressed and am going to buy another one for my  man      
94,5.0 ,                       early delivery  best prices on amazons for renewed phones thanks for the customer service and fast delivery love my new iphone xr will continue shopping from you guys   phone is in good condition  i rate this seller           
95,5.0 ,                       i will recommend this item       
96,3.0 ,                       overall the phone is good   i have encountered a problem with the camera on the get go but thought it would fix it self   the problem is this when i am ready to take a picture it freezes and i have to shut the camera and after i try to take the picture again it works   its very frustrating because i sometimes i really miss  good shots   this is very disappointing         
97,1.0 ,                       we just tried to change providers and sprint said phone was never paid for by the person who had it before  we would like to return the phone and get a phone that doesn t have outstanding loan      
98,5.0 ,                       no problems with amount of ram although i have no idea what s in the phone for ram  camera is high end of middle  phone arrived in better shape then expected  phone arrived within   days so shipping was early i only wish apple offered bigger battery life in general  but i don t have to plug it in every day to use it  i get   days before needing to charge it  overall i would give a    out of    stars      
99,1.0 ,                       the battery life and charging time was disappointing   ok for a second phone      
100,5.0 ,                       this the first review i ve ever done on amazon and i am      satisfied  this phone looks      new and everything that came with was legit as well  very pleased with it      
101,5.0 ,                       so at first i was a little skeptical about buying this but it s worth it  doesn t glitch and came in perfect condition  little scratches but not even noticeable but also it s a refurbished phone so don t expect perfection  totally would recommend to others  also you re gonna have to get your own headphones which isn t that bad      
102,5.0 ,                       good deal came with a nice case and screen protector to my surprise was well packaged and haven t had any issues poped my sim card in did normal setup and i was off and running          
103,3.0 ,                       it said it was unlocked but come to find out it wasn t it was locked to its original provider  so sadly i had to return it i got a full refund back      
104,1.0 ,                       i waited a week for this phone and i payed more for it to be unlocked and now i have to return it because i went to sprint and they said the phone is locked and can t even be activated  phone also came without screen protector and i paid for a new one so im sending it back with the protector  now i have to wait a whole week for a refund and wait another week for them to get the phone  refund my money and then buy another iphone     
105,5.0 ,                       the iphone xr i bought was from amazon renew  it came on time and works great  would definitely buy again     
106,1.0 ,                       update  after a week of use  the phone began to no longer connect to my carrier s network  countless hours on support with them and apple  they are completely dumbfounded  i am never buying used again when i saw this deal  i was extremely skeptical  even though it is a used phone  you simply cannot ignore the price tag  it came in a generic box  with a charger and charging cable  not apple   the one i got has absolutely zero scuffs  scratches or wear  there was already a screen protector on it  not sure if from previous owner or from the seller   very  very pleased installation was a breeze  i just had to swap the micro sim card from my iphone   to the xr and went through apple s quick setup  now it s like i ve had the phone for years however  one important thing to note  is that the battery capacity for this is       so it was clearly used for a bit beforehand  that is probably the only gripe  but i really can t complain because of it being used  if you are on the fence about this  i would take the gamble  you will most likely end up just as pleased as i am of course  only time will tell on how well worth this purchase was  odds are if i haven t updated this within a few months of writing everything is still great so skeptics  i would go for this purchase if you want an upgrade  but don t want to pay full price      
107,5.0 ,                       battery was still at      and the phone looked new  it still had the original box and accessories      
108,5.0 ,                       great phone that was practically brand new when i bought it   i ve had it since october    and waited exactly   months to write the review  it still works perfectly  however  if you have sprint   it can be more difficult to set this phone up  i had to take it to the sprint store and get a new sim card activated in order to use this phone      
109,1.0 ,                       great phone  looks great  functions as expected  order a coral phone for t mobile  received red for who knows which carrier  but definitely not t mobile  what a disappointment for my    y o  daughter  who worked and saved the money to buy this phone  very disappointed  returning it  but is it safe to re order  will they get it right on the next go round also  we paid      a week ago and now the price is up to       will the seller match the original price   will update if i hear anything      
110,5.0 ,                       it was exactly as i expected and wanted  it runs great  sometimes i have to restart it but i don t feel like that s an issue because most phones need a restart every now and again anyway and it doesn t happen often  it came fully unlocked as it said in the description so i currently have an iphone xr with metro pcs as my carrier and i love it        
111,5.0 ,                       this phone was beautiful when i received it  looked and worked like new  i recommend seller chubbiestech due to their fast shipping  great customer service and item quality      
112,3.0 ,                       overall the phone was in good conditions  however i had to return it because the speaker and microphone we re not working  don t they check that before selling a phone      
113,5.0 ,                       i purchased two of these  one for my daughter and one for myself  my daughters came first  that one had some minor scratches that weren t too much noticeable  but phone worked perfect and she loves it  i ordered mine after seeing how good the first went  mine was in terrific condition with even less scratches than the first  both phones were super easy to set up  expecting i d have some issues with it being unlocked and the phones activating  but both were as easy as putting in the sim and that was that  only issue i had with mine was that the battery health was already at     which i was assuming would at least be over      not a biggy though  both phones shipped super fast and i am very pleased with both of them      
114,5.0 ,                       i needed an upgrade after my iphone   started to slowly stop working  i was apprehensive about buying a refurbished phone but i m so happy with it  it looks and works like new i couldn t be happier     
115,5.0 ,                       i was hesitant at first  but i love the xr  delivered two days ahead of schedule  this was the perfect choice      
116,5.0 ,                       the phone came in time  came like brand new   no scratches  came with only a charger  am really happy with  my purchase     
117,5.0 ,                       honestly was very surprised by how it came out  shipment was okay and phone was in perfect shape  didn t find a scratch what s so ever so it was basically new besides the battery life which at     overall great purchase  looking for an iphone on a budget that works and looks like new then would recommend  hope this helps      
118,5.0 ,                       really nice phone     
119,5.0 ,                       came in great condition  fully unlocked and as advertised  shipping was fast considering the circumstances we live in right now  very pleased with this purchase      
120,5.0 ,                       although the phone arrived dead  once it charged up  it seemed to be running okay  the health of the battery was also         as an unlocked phone   it did not register for my verizon or tmobile  it kept indicating phone not allowed for both sim cards  since i was using it for tmobile and the imei was not recognized online  i had to call and the process was completed in   minutes and the phone worked instantly the seller does indicate on the box  not to provide the imei number  but in this situation i had to  since it did not work for both carriers  but i did not encounter any problems with the t mobile representative      
121,1.0 ,                       el celular presenta una falla la cual no le permite activar el wifi  eventualmente funciona pero al poco tiempo vuelve a presentar la falla      
122,3.0 ,                       my phone came in looking completely brand new  there were no scratches or dents on the phone it was very clean and looked straight out of the box  however once i got my phone all set up the top speaker next to the front camera sounded very muffled like it was blown out  this lead me to return the phone but i did get my money back  everything else on the phone worked perfectly it was just the speaker that did not      
123,4.0 ,                       good price     
124,3.0 ,                       a little disappointed that it came scratched but it s whatever  and the touchscreen is perfectly fine  and everything else is good so far     
125,5.0 ,                       fast shipping  but amazon keeps shipping all my packages to a house   houses down from mine  but the product is amazing and have been using it for about a month now and i have had no problems      
126,4.0 ,                       there was a small nick on the camera edging but otherwise it seems to work like it should     
127,1.0 ,                       the product itself was fantastic  coming from a iphone  s plus  everything about this phone and its usage was great  unfortunately the phone was delivered to me locked and not able to connect to metro pcs  after spending nearly      and waiting almost a year for this phone  it doesn t work    i kept it for a month with the hopes i could find someone to unlock  with no luck  no one could  decided to finally return it just for it to be stolen i the mail  before you buy  please take into account that the claim that it ll be      unlocked may not be true in all phones  because of it im out       had it been unlocked in the first place like told in the description and had their also been a disclaimer that not all products may be ready to connect or may still be locked  i wouldnt have wasted such hard work  time and money      
128,5.0 ,                       this phone is definitely worth it for the money  it came in practically pristine  save for a few very minor cosmetic scratches on the back  it seems just like new to me though and i m very satisfied with my purchase   thanks kanga supply        
129,2.0 ,                       this is a joke and i can t return it because i bought it and moved to mexico for   months  the battery is at     capacity  meaning it is not a new one  there are stains around the camera lens in the back  which can t be removed with anything i have tried  it s like sap  it has noticeable scratches and marks in several parts  this is a huge disappointment  i just assumed that amazon refurbished would be of high quality  what a joke      
130,5.0 ,                       me encanto esta nuevecito ni una raya nada y lo recib  antes de tiempo estoy enamorada de mi celular  aparte de que me regalaron un protector para el tel fono     
131,5.0 ,                       pretty good overall only problem is that videos on youtube and tiktok seem to be slightly zoomed like someone did a bad job cropping it     
132,5.0 ,                       i bought an xr with buyspry and it came with a new battery and in good condition      
133,5.0 ,                       my daughter s love their phone s  like new condition  no scratches   it was unlocked   had no problem getting their sim and their internet   they quickly airdropped their info from their old phones   thumbs up    stars      thank you      
134,5.0 ,                       flawless operation and amazing performance  especially when upgrading from  s  used magnifying glass to look for scratches and blemishes and found none  the reported battery health is       it is as good as if purchased directly from apple but for less  i just popped the sim card in and run data transfer from the old  s over bt and it was ready to rock  just fyi  i did elect  amazon renewed  unit to get extra   yr  warranty and better quality  according to the amazon disclaimers and descriptions   i have absolutely no regrets      
135,5.0 ,                       thanks     
136,5.0 ,                       works great     
137,5.0 ,                       honestly  no cap  this is a brand new phone  it didn t come in the apple box  but the battery life is at      it was about     charged  not that it matters    no scratches or anything i m just a dude from ohio living in atlanta  and i d recommend amazons refurbished stuff to anyone after doing this purchase i m not rich  so i was skeptical  but now i m glad i upgraded from my  s to the coral xr  i m not taking pics  cause i m in bed rn  but trust me  phone looks and basically is brand new  i just know how i was reading a bunch of reviews and hoping everything would turn out alright  all in all  i m glad  worst case scenario would ve been using their return policy and getting another sent to me  so    i m grateful that didn t happen choose your color   style  and just take the plunge  it ll be worth it  amazon practically guarantees it      
138,1.0 ,                       ordered this phone for my daughter who was thrilled until we found out that the phone is not fully unlocked   as the description says      
139,5.0 ,                       been using this phone for a month  i was a bit skeptical when buying but all in all the phone was basically new      
140,1.0 ,                       their  unlocked  description isn t accurate  bought an unlocked phone but it wouldn t work with xfinity mobile  the imei wasn t compatible  since xfinity mobile uses verizon s towers i figured i d try verizon too  nope not compatible with them either   customer service was prompt and polite  but there warehouse was all out and couldn t send a replacement  only refund my purchase  seems suspicious since amazon still had   devices available when i rechecked  but the price had gone up       it s disappointing since the phone seemed to be in perfect condition and was a great value  wish they d honor their descriptions and find a replacement instead just a refund      
141,5.0 ,                       the phones is like new my son loved it      
142,1.0 ,                       i didn t get to even activate the phone  the phone was not unlocked at all  as a matter of fact  it was a demo phone is what my carrier told me after trying several times to activate it  sad part is we purchased a phone from ebay and it arrived beyond broken  so i decided to go to amazon to fix my issue because i trust them  this just hasn t been my month  maybe i ll just get a flip phone from walmart when i get my refund  i m done      
143,1.0 ,                       horrible    i wish i could leave a   star review  the phone itself had a few scratches but they were too bad or that much noticeable  the problem with my xr is that it literally has a battery life of   hours  i contacted the seller on what could be done by this and i haven t gotten a response yet   i will update the review once that happens     
144,1.0 ,                       produt in black list definitely no good      
145,5.0 ,                       pretty happy with me product   it has been   months since i bought it and no problems    definitely a good phone quality for a refurbished iphone xr     
146,5.0 ,                       touch screen and screen quality and battery is fine     
147,5.0 ,                       despite being a renewed phone and some minor barely visible scratches on the screen it works great and it was compatible with my phone carrier metro pcs plus i like how they package it with a fast charger which charges it pretty quick     
148,5.0 ,                       i finally became a member of the apple phone cult    and i am pleased and the graphics camera sound is abolutely incredible     i gotta give it props     android has a couple of things i do like better   j m just keepin it real with ya       
149,2.0 ,                       didn t get what i ordered but the phone was nice      
150,5.0 ,                       the phone came looking brand new when i unboxed it and i have had no problems so far  overall pretty happy with my purchase and i do recommend buying refurbished if you don t want to spend a whole lot extra for something new      
151,5.0 ,              your browser does not support html  video                          flawless coming out of package   will update after activation       
