,CommentsStars,CommentsContent
10,1.0,                       bought in june of last year due to what i had heard regarding durability  used it less than    times and noticed a crack forming near the handle      
11,5.0,                       bought this lodge          skillet in      from amazon    it has been well used and is holding up just fine   it cooks everything from roasted potatoes and carrots to baking bread in the oven   have had no issues with any rusting and rarely have to season it   i do clean it right after each use with hot water    dry it and then coat it with a bit of oil   this pan has now many memories of many family meals   i was hesitant to buy a cast iron skillet as i did not want a pan that everything sticks to and would be hard to clean   i am really glad i took a chance and got this pan    the non stick pans that would stick after the teflon started wearing off no matter how careful you were taking care of them   and required being replaced every year have nothing on cast iron   once your cast iron is well seasoned it is non stick   i paid about        for this skillet and five years     months  later it is in perfect condition and likely will never need replacing    in the same time prior to having cast iron the non stick skillets would have to be replaced yearly    i also bought the lodge cast iron griddle   in fact bought that one first a year before buying this skillet    the cast iron griddle  is the best for cooking pancakes   before that pancakes never cooked right   i also really love that lodge is made in america   i have since purchased many more lodge cast iron pans  for myself and to give as gifts to others  so far all the lodge cast iron purchased  have worked just fine   yes cast iron takes a small bit of care but it really is not hard to maintain    it keeps food hot a long time and i love that about cast iron   going back for second helpings out of cast iron  your food is still hot enough to not need to be reheated    buying the lodge cast iron serving dishes for that very reason   it is not delicate   it is rough and rugged and will last a lifetime   lodge even gives a lifetime warranty on their cast iron    i read some of the reviews that were saying the quality of lodge had gone down   i only know that we just bought two of the    skillets and two of the   quart pans with lids and they seem of the same great quality as this skillet bought years ago  thank you lodge for the wonderful cast iron cookware and thank you amazon       
12,5.0,                       this has become my absolute favorite cast iron pan  it fits perfectly on the middle burner of my gas stove  it s large enough for me to cook enough food for my family in one go instead of needing to do multiple batches  it heats up nicely and is extremely easy to clean      
13,5.0,                       i love my cast iron  i used to be a cookware snob  i have had pretty much every type of high end pan  my latest set was a viking stainless steel set  which are great  i also used non stick pans for some things  but got worried about the potential toxicity of the non stick surface wearing away into the food  so i researched and came up with cast iron  which by chance my grandmother swore by in her cooking days  granted  it takes a while to get the skillet properly  seasoned  and to learn not to clean it with soap after use  but now my pan is very well seasoned after about   months of good use  i have bought more of various sizes and my expensive vikings no longer see use  set the chain link steel scrubbers  i have the    circular one for about     from amazon  this has many other uses in the kitchen as well  i couldn t be happier      
14,3.0,                       i ve had several  cast iron skillets over my lifetime so don t understand why i am having so much trouble with this one   i use a low slow heat and it s supposed to be pre oiled and i add a little more oil yet everything sticks to it   the surface of this skillet seems to have some kind of texture that i do not recall being on cast iron skillets of the past so am wondering if that s why i m having problems      i m sorry i bought it      
15,5.0,                       lodge pretty much leads the way with affordable cast iron pans  we have probably six or seven lodge cast iron pans  pots  pizza stones  crepe pans  etc  they re the most affordable durable brand on the market right now  they re great  we ve converted several family members to cast iron  i feel like they need very little explanation  they re our go to for every cooking need the only thing that we don t use lodge cast iron for is cooking lasagna  lodge  can you please make a lasagna pan  we re outdoorsy  we cook on the oven  stove  bbq  and  when camping  over fire pit  these work in every scenario  i just want to be able to cook lasagna in the cold of wisconsin without having to worry about a glass dish breaking when we take it out of the oven  if you take glass out of an oven or bbq and it s too cold outside  the glass will shatter pretty much immediately  and that s not fun       
16,1.0,                       first pan arrived with large scratches on bottom of pan   was returned and i ordered a replacement   second pan came with actual rusty area on rim of pan   not good on a cast iron pan   will return and not try ordering another   with the defects on both pans  neither should have been sent out   very disappointing      
17,5.0,                       about me   intermediate homestyle cooki switched to iron because of the health problems surrounding some of the other non stick cooking surfaces at first i was going to give this product   stars because there is a learning curve but then i decided that i should rate the product for what it is  an iron skillet   that being said  the product gets   stars because it is a quality iron skillet   i started off with a smaller   in lodge iron skillet and things stuck terribly to it   after watching numerous youtube videos on seasoning an iron skillet  i now have a method that works for me i would definitely recommend seasoning the skillet before you use it the first time   the directions may say it is factory seasoned  but i think not seasoning it before the first use was part of my problem on the small   in skillet   by the way  i now fry eggs on my iron skillet almost everyday with no stick i have tried many different types of oil for seasoning my iron skillets   the oil that has worked best for me is extra virgin coconut oil   i do not know all the science behind the different types of oil or if one is healthier than another  but this has been the only one that has worked well for me   evoo and canola did not work out well   before i used this skillet for the first time  i cleaned and dried the skillet  applied extra virgin coconut oil and followed the oven seasoning convention method after each use  i clean it with water  dry it thoroughly over a stove burner and wipe it down with extra virgin coconut oil  which prevents it from rusting pros   well made  food in an iron skillet just seems to taste better  especially potatoes   once you get use to cooking on it and seasoning it correctly  sticking is not much of an issue   nice size for   or   people cons   learning curve to cooking on iron   a lot of sticking is caused by incorrect cooking temperatures and or turning prematurely   i would like to see a little smoother factory surface   i have noticed that the more i use this skillet  the smoother it gets   once you begin cleaning the skillet  it needs to be dried and oiled right away to prevent rusting   citrus foods like tomatoes  lemons etc  reacts with the iron and changes the flavor for the worse      
18,5.0,                       i am very happy with my new cast iron pan  i have used cast iron throughout my life and i have always had to season my pans for several months before i could fry an egg without it sticking  this pan came pre seasoned and is amazing  i gave it the fried egg test as the first food to cook in it  it cooked them perfectly and nothing stuck to the pan  i m extremely satisfied and highly recommend this pan  i plan to buy another pan soon      
19,5.0,                       love the preseasoned pan   used it to pan fry steaks and it worked like a charm   heat oven to     with the skillet in it   remove the skillet with the oven is up to temp   place the skillet on the stove top over high heat   place a room temp oiled  salted and peppered rib eye of other well marbled steak in the skillet   brown for    seconds to   minute on each side   return the skillet with steak to the oven for   to   minutes  rest for    under aluminum foil tent       
20,4.0,                       the pre seasoning seems to not stick too well  you better oil this thing and stick it in your oven for an hour before using it   but  whatever  this procedure shouldn t scare you if you use cast iron cookware other than that  the only complaint is that the handle is a little shorted than expected  making it harder to lift than it needs to be   standard silicon handles don t fit for the same reason   use a freaking towel  lol     
21,4.0,                       i cannot give a very thorough review because i gave this as a gift to my single son so i am giving an extra star above  it s ok  hoping it cooks a small amount well   it is a lot smaller than i expected   the   inches must be the outside diameter of the top of the pan counting the lips and then some   it looks to me like the bottom cooking surface is about    on this one  large enough to cook an egg  but not a pan of cornbread   i confess that i didn t measure it  but i wonder if i might have been accidently sent a    one   there were not tags   i sure wish i had gotten a larger one   it is nice and heavy and seems smooth   i printed out instructions for seasoning it for him and hope he will enjoy it and learn cast iron   if he likes it i will order him a larger one   my  what i thought was a     inch cast iron skillet looks huge compared to this one      
22,5.0,                       even after seasoning this pan it still had a little sticking  i had to cook some high fat foods on it for a while to really get it to where it needed to be  needless to say it is quite non stick now  heavy heavy pan   obviously  cast iron   i m very pleased with it  probably got it for    or so less dollars than i could have at my local chains  it actually pulls heat very quickly  please don t put them in the dishwasher  mine is regularly just hanging out with a coating of previous great on it  i ll give it a quick wipe down and every now and then take it to the sink and immediately dry it  it has been going strong and doing a great job for about   months now  i am very pleased with my purchase      
23,5.0,                       i first bought the     cast iron and returned to buy the     too  i love these pans  to season the pan  yes  it is pre seasoned  but   if you want the best  just coat the pan with a light coating of cooking oil and put it in the oven at     for    minutes  then  turn the oven off and let the pan cool off  that s it  if you want to get really fancy  repeat this process     times  you ll have to chase a fried egg around the pan  slippery  i have owned the pans for several months and these are the only pans i cook in now  they really hold the heat  and they really are non stick   yes  the pans are heavy  but you ll get used to it  i use these pans on the stove top and in the oven  the best part is when a recipe requires cooking in a pan and then transferring the contents into bakeware      
24,5.0,                       i purchased this for a specific recipe that called for a cast iron pan but now i use it more often than not  i love that it can go from the stovetop into the oven and vice versa   the photo of prosciutto wrapped stuffed chicken breast i made in the lodge pan was a huge hit with the family  steaks are amazing  fajitas  stir fry  etc    i ve never been able to successfully cook an egg in it but everything else turns out wonderfully  i am happy with this purchase      
25,5.0,                       i am so happy i purchased this  i ve been wanting a cast iron skillet for some time and finally made the commitment  this is a great  sturdy and well made product  of my own fault  i was a little thrown back by the huge size of it but hey  it clearly stated it was    inches  which it certainty is  i just failed to picture what    inches would be and that was my bad  but being cast iron  you have to expect it will be thicker and larger than a cheaper    inch skillet  after getting it though  i m glad it was large because i will be able to cook a lot more things than i used to be able to with my girlfriends   or    inch skillet  i was so happy with it  that i went ahead and ordered another  smaller sized lodge cast iron skillet for smaller things  this is my first time having a lodge product but i am very impressed with the quality and i am proud that it is made in the u s a  i am so happy that i didn t purchase the chinese made   pack of skillets  especially after reading in the reviews about the seasoning flaking off and seeming cheap  none of those issues here with this lodge skillet  so  unless something major happens with this skillet in the next few months  which i highly  highly doubt   i ll be a lodge user for life for any cast iron needs  the silicon handle cover was just an added bonus and the combo was cheaper than getting just the     skillet alone      
26,1.0,                       i have   dutch ovens    frying pans of different sizes  a deep sided chicken fryer and a corn bread skillet   all of which are cast iron and       years old they are perfectly seasoned and i use them on a daily basis  i just rinse them while they are still warm  apply a little oil and they are ready for the next use  but not this piece of trash  it is not seasoned  in fact i reseasoned it   times and it still sticks  the surface is so rough everything is going to stick and no amount of seasoning will help  i m trying to figure out what to do with it as using it to cook with is not an option      
27,5.0,                       this good sized refurbished cast iron skillet is perfect for all of my needs  it comes pre seasoned so i didn t have to worry about doing that before i started cooking  the brand  lodge    is a well trusted and respected company  i definitely would purchase another refurbished lodge   skillet through amazon      
28,5.0,                       we have other cast iron cookware from lodge                 but needed something a bit bigger for larger meals and entertaining   this     skillet is perfect   we ve already cooked my wife s famous fried chicken  pork chops  and a couple of ny strips   all came out perfectly this is a very heavy product  so look for any amazon prime deals with the free   day shipping if you can   we also recommend the handle and lip protectors as well   cast iron is wonderful in that it cooks so evenly  and makes flavors pop   just carefully follow the instructions as to cleaning cast iron or you can easily ruin a great product   we use avocado oil after cleaning we also bought the matching lodge tempered glass lid for our skillet   worth the money as well      
29,5.0,                       like everything lodge  this is a great piece of metal   that s not why this is   stars unlike normal skillets  this chef s skillet has noticeably sloped sides  with an angle about halfway between a normal cast iron skillet and a stainless steel pan   this   is   phenomenal   you can actually stir things around when you need to the cleanup is much easier because you have angles that are not    degrees  it is just such a joy to use compared to normal frustration that i have with skillets   breakfast skillet dishes have never been so easy to make      
30,5.0,                       this       is like super  big   it s so large  that it s shocking when you open it  it s awesome  but much larger than your mind thinks it will be  haha  i love it s for cooking a large brisket or a large amount of food for a family gathering  the original seasoning is good  but i decided to coat it with canola oil lightly and and toss it in the oven for one more coat of seasoning  if your thinking about it   go for it and purchase it   but remember my review it s huge     lol   no lie     
31,5.0,                       this lodge skillet is very heavy and will do the cooking job  whatever it might be   i like that the skillet is versatile enough to go from the stove top into the oven   although it came preseasoned  i m going to take the advice of others and reseason it myself   i don t use anything straight out of the box without doing some cleaning   you really don t know where the pan has been  and it s easy enough to clean it and then reseason it   i m looking forward to making skillet cornbread  and who knows what else   for one person the     size seems more than adequate   it should fit a whole main course of whatever i m cooking  with leftovers      
32,5.0,                       i love lodge cast iron skillets  i have this one  several smaller fry pans and their dutch oven  this skillet is quite heavy  so i recommend you consider that before purchasing it  especially if you have a glass top range  dropping this skillet on the glass top or your foot could be disastrous   it s not a problem if your are reasonably careful  i have a glass top  so i use both hands when handling this skillet  if you don t mind dealing with the weight  it s a great skillet  if you are new to cooking with cast iron  i recommend you also buy the lodge brush or a comparable brush to clean the cast iron   if you keep it well seasoned   it s very easy to clean with soapy water and a good brush   the lodge products come pre seasoned  but you ll want to re season them occasionally  lodge includes seasoning instructions with all of their cast iron products  those instructions are also available on the lodge website and i recommend you check out that website if you are going to invest in any lodge products      
33,5.0,                       i love cooking in a cast iron skillet  food comes out amazing and it is really much easier to deal with than my circulon set i would note a few things about this particular skillet    the silicon handle is a nice addition    it is big  i might have gotten the smaller size if i realized it but i think the better way to go is to get this one and a smaller size  the largest size can be a bit to handle  especially if you are going from stove top to oven    the pre season was probably fine  but i went ahead and did my own seasoning  i also use      caron   doucet   cast iron oil   cast iron conditioner        plant based from refined coconut oil  will not go rancid or sticky   helps maintain seasoning on all cast iron cookware                         after each use  i also picked up one of these       lodge scrbrsh scrub brush     inch                        which is helpful for cleaning but not necessary      
34,1.0,                       it was so horrible  did i miss a step prepare the pot  before using  it got so sticky  sticker to everything  it was so difficult to clean   and i got burn touching the handle it was my own fault      
35,5.0,                       i bought this for my son as he wanted a bigger skillet  i purchased this one as it got great reviews and the price was right  he uses it all the time and the size works great for him  especially cooking for a family of four     
36,5.0,                       the number one reason i ordered this brand is because it s made in america  i wanted a pan that was made in america because you never know what metals are used in those imported products  if you hear reports about lead in toys  i could only imagine what you ll find in a solid iron product  which is the reason i can t understand why some of the famous chef products are not made in the usa i was worried about using this on my glass top range because i was afraid that it may crack the top of it but i worried for no reason  this is one of the best pans to use if you have a glass top stove simply because it holds the heat and cooks evenly when i received the pan  i washed it thoroughly using regular dish washing liquid and then dried it  i then cooked some bacon in a separate pan  drained the grease and placed in the refrigerator  once the grease was a lard consistency  i smeared a thin even coat of bacon grease fat all over the pan  i then placed the pan out on the gas grill for an hour at     degrees  some of that baked on bacon grease will flake off but it keeps the pan smooth  whenever i use the pan  i ll either wash in soapy water or i ll fill the pan with water and boil it on the stove  after i clean the pan  i wipe the inside down with vegetable or canola oil to season and keep from rusting this is one of the best pans to use if you re cooking hamburgers or searing steaks      
37,5.0,                       the first thing that i would recommend doing with this cast iron skillet is to remove the pre seasoning and re season this skillet at least   to   times before using  once you have a proper seasoning on this skillet it is unstoppable  i have cooked so many different dishes inside of this cast iron skillet including desserts  if you take care of this skillet  meaning you cook with it  you clean it properly  no dish soap  not even a little   and re season it after every use  it will last you a lifetime and produce some of the best food you have ever eaten      
38,5.0,                       updated          i did some research  followed tips  now this chef s skillet is my favorite thing  kept using it in spite of sticking problems early on   it now has a satin finish  and nothing ever sticks to it  my    yr old son cooks perfect over easy eggs in it and it wipes clean with a paper towel   it has been a good experience teaching him to use  clean  maintain  and most importantly  respect cast iron cookware my advice is to keep using your cast iron skillet  especially if you don t have luck at first because you need to figure it out   the pan isn t the problem  the cast iron knows what it s doing  the user doesn t and that s why it rusts or food sticks heat it slowly  i heat mine over a very very low heat for ten minutes  i actually used to set a timer until i got used to it  rushing it only leads to sticking  after ten minutes  i put in a nickel size amount of oil and gently slide in the eggs  after some time to set up  maybe a full minute   i can nudge them with a spatula and they ll slide around the skillet like they re on ice  eggs are cheap so keep practicing   you ll master it in no time  and it s a very satisfying feeling     you ll never go back to teflon cookware once you see how much better food tastes when it is prepared in cast iron  best of luck      
39,3.0,                       i have used these pans for years  as did my mother before me    i bought this one as it said it was preseasoned but my first cooking of cornbread was a disaster as the whole bottom of the cornbread stuck to the pan   this was my second lodge   the others were other black iron skillets   i have seasoned others in the past and i now have this new one seasoning   i only cook cornbread in this skillet as a majority of us older adults in the south do   i no longer fry foods   i guess if the next cornbread i cook after this seasoning sticks  i will have to return it and order another      
40,4.0,                       first time with a iron pan  i found a little bit dangerous because goes really hot really fast and the handle doesn t offer any protection to avoid any burn  so i bought the londge s silicone sleeve too  but still is hot the handle i think i need use this more frequently to improve my cast iron steel pan skills  but is very easy to use and clean looks very resistant but again you need be careful to avoid any fingers burn     
41,5.0,                       love this little skillet  i got it specifically to make a skillet cookie for my husband  and i have made many since then   they are so good    easy to use  nothing stuck to it  easy to season  i also got the larger size and cook with it all the time   love that it can go from stovetop to oven  they are very heavy and feel like good quality      
42,5.0,                       non stick from the first use  even heat distribution and retention this is my first cast iron pan  so i did some basic research on care and use  there are some blogs that suggest sanding the lodge pan  but that would take off the factory seasoning i cook  wash with water and a stainless steel chain mail scrubber and put back on the stove to dry over med heat for just a min  when it s dry  i rub with a little oil and let it be      
43,5.0,                       my husband likes to cook with cast iron since he was in boyscouts and it s one of those things that gets better with time  the more you cook with it  the more  seasoned  it gets from all the oil deposited onto the pan  it heats very evenly  even on our crappy electric range  and i ve noticed when we cook things on it they tend to be fluffier and evenly cooked  it does take some adjusting if you re used to teflon non stick cookware  and the cleanup is different  we rinse it out with water while it s still hot  giving it a light scrub with a dish scrubby then wipe it out with a damp sponge  when possible  i d avoid soap because it just washes away the seasoning  built up oil   it has a very nice heft to it and doesn t feel cheap   if that makes sense another nice thing is that this is american made so you have some sense of pride in the quality of it  they do sell these at wal mart for about the same price as we purchased it online  so if you want to just go look at them in person you could very easily      
44,2.0,                       attached are   photos a shot of correctly   seasoned  pana close up of its surfacea close up of the lodge pan surfacevery disappointed that what is advertised asa  preseasoned  cast iron pan  was not  i have   other cast iron pans of varying sizes  and anyone who owns a cast iron pan that is truly seasoned knows  that the cooking surface is smooth  sealed  and non porous   that s what makes it a preferred surface to cook on   instead  this pan arrived with a pitted  porous cooking surface  which renders it unsuitable for that which it was purchased   additionally  the silicon hot handle holder is ineffective as a pot holder  when using this pan on the surface of a cooktop  or in an oven or broiler  it simply does not prevent enough of the heat from the handle of the pan from reaching your hand to make it useful      
45,5.0,                       this is the first cast iron pan i ve owned that wasn t once owned by my grandmother and didn t have a smooth cooking surface   i ve seasoned my pans a number of times and expected to do so on this one   it was the rough bottom that concerned me so i was pleasantly surprised at how well the pan performed   i ve used it to cook chicken  pork chops  pancakes  potatoes  and a few other things likely to stick   they don t   the pan performs as well as those grandma owned and i couldn t be happier      
46,5.0,                       pan  seared a whole chicken oven roaster in this skillet yesterday and what a beautiful crust it gave that bird    not with any other pan ever did i get such results  then i transferred it to the oven  unlike before i would have to transfer into another long baking dish    the chicken would never stay intact and i would have more dirty dishes to wash it was soooooooo delicious  we ate from it till we coldn t eat no more i anticipate cooking in this one everyday this skillet is very generous and i did buy the lid for it  that s another story review  what another great peice to have after you season that big ol  lid comes unseasoned   helper handle is a must cause it s impossible to carry this skillet with one handle very heavy alone so with food it weighs a ton    be careful always to cover the handle after the iron gets hot   ouch i gotta say i don t know how the heck i was living without cast iron  it did take me a while to get a hang of the seasoning process because even with those preseasoned peices you still really gotta season it yourself to get that non stick and glossy surface  so after a few episodes of pooling of seasoning and  and trying out different kinds of shortenings and oils and smoke detectors going off  i finally found my own method   i hope you find yours  it s very simple though like i said once you get the hang of it  and the iron just keeps getting better and better and darker and darker  i threw all my non stick out after all of them warped   and the crazy thing about it is that they were top of the line   triple the cost of iron  i bought them from macy s  bloomingdale s    expensive  make a long story short i love this pot and with some tlc you will love it too and perhaps give it to someone you really  really really love after    years or so      
47,5.0,                       i was worried the rough surface would cause sticking  but i have found it to be a non issue  the pre seasoning has some issues though  its not hard to fix  but i don t think anyone should uses these pans as is  if you wipe a clean towel across it you will notice there is a black film  this is not how cast iron cookware should be   what you really need to do is    scrub the pan thoroughly in hot soapy water with a green scrubby or steel wool to wash off any residual oil and black film   wipe the pan dry with a dry towel    heat the pan on your stove top to warm it up and make sure its totally dry    wipe a thin coat of oil all over the pan   any cooking oil is fine    wipe as much of the oil off as you can with a dry paper towel  what you want is an ultra thin coat of oil    bake the pan at         degrees for at least an hour  then let the pan cool inside the oven you should now have a well seasoned pan  if there is any black residue when you wipe it with a clean towel repeat the steps above  but it should be good to go after just one seasoning      
48,5.0,                       i like the handle grip on this pan  it fits nice and snug and it makes the pan easy to use and protects your had from the extreme heat these type of pans generate  the only thing i don t care about the pan is that the surface seems rough  on some older cast iron skillets the surface is smooth  it seems like all the newer cast iron pans are being made with the rougher surface for some reason      
49,5.0,                       i use this pan for everything  i would be werry of putting it in the dish washer though  even though directions says its okay  as with any cast iron pan if it stays to wet it starts to rust immediatelyit s  a bit of a bear to properly break in  i found vegetable oil and long bake times        to be the best  but even after that i am still getting some sticking  even with lots of lube   i really chalk it all up to the learning curve of a cast iron pan   i still love it and don t leave home without it      
50,5.0,                       it s a solid cast iron pan  i advise following the seasoning directions you can find online  use avocado oil and slowly ramp up the temp in stages  i did that  and the first use was with scrambled eggs  they came right out  watch a video online if you re not convinced   there are plenty  if anything gets a little stuck  just throw in some sat and scrub with a paper towel until it comes out  then rinse  dry on the burner for a few minutes  then wipe down with some oil and let it sit until it s cool again a step more than a nonstick pan to clean  but way cheaper  healthier  and it ll perform better a year from now rather than being ready to throw away  like every nonstick pan i ve had  from all clad to calphalon to granite stone to ceramic       
51,2.0,                       i am very disappointed with this pan   i bought the preseasoned because of good reviews   but everything sticks like crazy   even when i use butter or oil   eggs   cornbread   ruined   i didn t know how to distribute the stars on the specifics of heat distribution easy to clean heat resistance because those aren t really the problem   however  if you can t get food out of the pan cleanly  it is not functional      
52,5.0,                       this is my  nd lodge cast iron pan  i also have the      this bigger size is a beast  it s so heavy  in a good way  the handle cover is really nice and helps wield the pan because it truly is a heavy pan  i use this for all kinds of cooking  steaks  veggies  frittata  etc  it cleans so easy with a little water and steel scrubber  then i season it with tallow or olive oil  i have a feeling i ll have this pan for     years  great price for this quality      
53,5.0,                       this has become my go to pan   absolutely love it   i cook eggs on it all the time   secret  as with all cast iron  is to heat pan first on medium  spray or add butter  oil  etc    no need to add a lot  just coat bottom and sides   food will not stick   gets better the more you use it   and the great sloped shape of a chef skillet makes it great for omelets   yes the inside is kinda rough  but doesn t effect the performance   i use a lodge nylon brush to clean with just very hot water  don t use soap   i have several griswold vintage skillets  cooking surface is like glass  and the main advantage they have over lodge is their light weight   but they are expensive if you can find nice ones   this pan is an absolue bargain      
54,4.0,                       love the heaviness of this pan    it cooks meat to perfection  it does best when using med to low heat and a lid  i bring the heat up to get the pan nice and hot  sear my meat  hen turn the heat down with a lid cover  i was lucky i had   lids that fit perfectly  my only problem is cleaning and i know it ll get better with time  i ve had to reseason the pan but that s probably my fault  i m still in the learning curve      
55,5.0,                       i have been longing for a skillet to replace the one mistakenly thrown out by others   this is everything i wanted and the size weight ratio is perfect large enough to make some wonderful food  but light enough that it s not a pain to use   cleaning and oiling are simple  and i love that it arrived pre seasoned   that s a task that is not on my list of favorite things to do      
56,3.0,                       i was a quite disappointed with the quality of this pan  i did not expect much from the factory seasoning  but i still tried it once on eggs  with disastrous results  i was hardly non stick   i stripped the entire seasoning with oven cleaner and used     grit sandpaper to smooth out the cooking surface and inner sides  unfortunately  i discovered a small number of holes in the surface that would have required me to sand off too much of the surface  due to the relatively low price and the amount of effort i had already invested  i did not return it but proceeded instead to season it with flaxseed oil    season cycles oven   i am quite happy with the result but still annoyed by the presence of these imperfections in the surface  as a result  i wouldn t recommend this pan  on a final note  i ve had two larger sized     inches  pan that did not present these issues      
57,4.0,                       yup  it is non stick  before using it i d coated it w  canola oil and baked       for an hour  then left it sit in the cooling oven over night before opening the oven door  yea  it smelled like hot iron so i opened a window   i used it the next day to bake beans  and they did not stick   i repeated the same coat n bake  and leave over night to cool  then the next thing i cooked was  peach cobbler and had no problem with sticking  the pan has a glassy coating after two treatments and two uses and does not have to be treated again  now after rinsing with hot water  no soap  i dry it with a dish towel  rub a dab of oil around it before putting it away  canola oil works better than olive oil for the treating because it can take the higher temp and is thinner i can t go   stars because the pan is heavy   but that s the nature of cast iron   takes two hands to lift i also have an enameled le creuset skillet but i like the straight sides of the lodge better  go figure      
58,3.0,                       i bought this skillet for my mom who exclusively uses cast iron pans  she recently got a new glass top range and wanted to replace her smallest iron pan with one that has a smooth under side  no ridges   this product met that expectation  but has a very rough highly textured cooking surface  we have seasoned it   times now but food still sticks to the pan  we hope that with continued use this problem will resolve but for now we won t be frying any eggs in it      
59,4.0,                       i got these because i wanted to stop using teflon and was concerned about food safety  i didn t use them very much at first because they were very heavy and frankly didn t really know how to season or maintain them  however  after watching some seasoning videos  i feel like i have a new hobby  there is something about creating your own seasoning on these that add a personal touch to the cook ware and make you feel good when you watch stuff come off them with little to no stick  i like making omelettes on these because it cooks the eggs slowly  i tend to leave a mess when i flip omelettes but these cook more of the egg on top with out burning the bottom  i noticed a difference with using these for making pizza crust in the oven  i clean my pan by using a non abrasive sponge  water  wiping them dry  heating them in the stove to make sure they are super dry and oiling them  seems to work to prevent rust and keeping it non stick  a little more work than normal nonstick but some people use theirs often enough that they don t even wash them everyday and just wipe them  sound gross you say  but apparently heating these to     degrees kills all the germs cons  they are heavy  so maneuvering and washing these are kind of a hassle the handle is short and get super hot which can make taking them out of the oven kind of dangerous and difficult for a small wristed person with no upper body strength  i would try carbon steel if you think this will be a big issue  but otherwise i would recommend these for someone who doesn t might the weight and is looking for durable  versatile  non stick cookware for a relatively cheap price who doesn t might heating and oiling these after use      
