,CommentsStars,CommentsContent
12,5.0 ,                       having been a long time user of a luxury medi spa brand  i just always purchased my  usual  brand that my esthetician would recommend  and sure  i was happy with it  however  i also one day noticed how much money i was spending on this particular luxury brand   so i decided to do something about that  i always check and read customer reviews  and felt good about trying this brand  truskin naturals appealed to me since it was a natural product  and also contained the hyaluronic acid   vitamin e i was looking for  so  after using this product for about   months  the price is about     less per bottle than what i was paying for my luxury medi spa brand  and my skin feels wonderful  rejuvenated and smooth  the customer service from this company is incredible and i am a convert  you will not be disappointed with this serum   even if you currently use the super fancy  costly  serums  do yourself a favor and get this product  take yourself out to lunch with your savings and have a glass of wine to celebrate how smart you are      
13,3.0 ,                       update as of           i had someone from the company message me in regards to my review  they offered me a refund and wanted to know about my skin so they could help me find something appropriate for my needs  i was more than pleased with the customer service  and that they did this  oh and they did not ask me to remove or change my review  like other places have asked of me  i find that to be really refreshing it makes my skin super soft  i didn t see any wow results like some reviews  i probably wouldn t buy it again  only because i may try a higher end brand to compare  was really hoping for an omg what a change  but my skin is being very finicky lately and i m really not sure why      
14,5.0 ,                       i recently suffered  from over exfoliation on my face  i had a product that said  daily exfoliating cleanser   and it wasnt super gritty so i didnt really think i was truly exfoliating   i i kno better now   i found this product while doing research on how to heal the redness  sensitivity   pain with touch and inflammation  on my face   i ve used this twice and i ve seen soo much of a difference   i m so happy that with this product   my skin looks amazing and its definitely healed so much of my redness   not only does my skin look improved but its beautiful      
15,5.0 ,                       just love this light rejuvenating serum    i m    and live in dry colorado     i need real moisture not just oil  this product helps to replenishment   smooth and moisturize my sad dry skin  no sticky or greasy feeling after applying  i ve used this product for over a year  tried other products   but not the same result  i also have noticed a reduction of brown spots over a couple of months    be patient  results don t come overnight  i m also celiac  can t have wheat in my skin care products  for over     research a good oral collagene and omega   product   they can help increase benefits to your skin too      
16,5.0 ,                       i am thriled with this product   i actually discovered the use of vit  c in skin products through another brand which is much more expensive  it did work pretty well in softening my age lines  so i decided that   trying a new product using that same ingredient  might be a good idea   i chose tru skin vit c   i am    and the lines from my nose down to my chin are considerably less deep   i had a crese above my nose and between my eyebrows  it is gone    other lines on my face are a bit less deep   at my age  i know that nothing will erase wrinkles    but this product has certainly improved my appearance   and at a great price love it         
17,4.0 ,                       i m     with wrinkles and age spots  and this is my first try at reducing them both   i have sensitive skin and worried that this might make things worse   it did not   i am pleased by how it feels on my skin   no weird odor  pleasant feel   okay  it feels good but is it working   well   i don t know   three weeks of use so far and i m not seeing a miracle  but my make up is going on smoother   i like it well enough to buy one more bottle after this one   hope this helped      
18,5.0 ,                       i have very sensitive  dry skin  i m    y o  i use very little face products and this was my first time using a serum  as recommended by the manufacturer  i dabbed a test spot of truskin vitamin c serum on my neck and within minutes could feel the spot was slightly smoother than the rest of my neck  i had zero bad reactions to the test spot after   weeks of using the serum on my face and neck daily it has made these differences  smoother skin reduced dryness reduced under eye circles  puffiness reduced appearance of fine linesi d recommend anyone to add this serum to their facial care routine  i will purchase again      
19,5.0 ,                       i am on my second bottle  my husband mentioned to me about a week ago that my face was extra soft and looked very healthy  aside from that i have a couple of small brown spots that seem to be fading away quite rapidly  i did some research before ordering the first time and i saved about          i m so glad i did it  happy happy      
20,3.0 ,                       before college  my skin never broke out horribly  i would only get a pimple or two before my period but other than that  my skin was perfectly fine  however  once college started  i started breaking out badly and the pimples i would get were those hard ones that never surfaced a white head  i got a huge pimple on my nose in december and the dark coloring is still here six months later  i researched and found out that vitamin c serums were supposed to help with fading dark spots so of course  i came on amazon and bought the one with the highest reviews  needless to say  this product did not work with my skin  i m not sure if it s the brand or just vitamin c  hence why i didn t give it a   star   but my asian skin just would not react to it  i used the serum every night after my toner and before my face bask  adding a drop to my left cheek  a drop to my right cheek  and a drop on my forehead and massaging it to my face  the existing scars did get better but it s still there and i don t know the extent that this product really helped me  my face is still horrible and dry      
21,5.0 ,                       i love this product  it is hydrating  absorbs quickly  and has helped keep dry patches at bay without being oily and heavy  it is gentle enough to use on sensitive acne project skin  and is light enough to wear under makeup during the day without having a negative interaction with my foundation  doesn t cause it to break up  become oily  or smear   texture wise  it feels like a makeup primer  i was surprised that it didn t have a citrus scent like most other vitamin c products   it has a neutral scent  doesn t really smell like anything   but the performance of the product is exceptional and no added scent is honestly a nice change in a world of cosmetics and skincare with so many overly scented products  so it doesn t bother me at all i would also like to add that the truskin naturals customer service is fantastic  i received an email from an actual person as soon as this item had shipped letting me know some information about the product and to offer any support with questions  i have since communicated with this rep a few times about their product line  and she is responsive  knowledgeable  and helpful        
22,5.0 ,                       this product is amazing   it only took two weeks for me to see visible results   i presume after   months  the result will be dramatic   i have problems with dark spots on my face due to early sun exposure   my skin is also very sensitive and it gets irritated easily   this serum made my skin look and feel better almost immediately   i discovered it by searching for highly reviewed products on amazon  and this item was their best seller with over      reviews   i had to try it and i am so glad i did   additionally  the price is very reasonable  which makes me think the company and people behind it are sensitive to their customer s well being and budget    great customer service too   i got an email from the co founder asking me if i was satisfied with the two products i had bought from them  vitamin c serum and moisturizing cream     i said  yes  i love it       
23,4.0 ,                       i ve only had this serum for a couple of weeks  but can already see such a difference in my skin   i am    years old  and fair skinned  i have used retin a for a couple of years  but my skin still needed  something   adding this serum to my routine has really made a difference already   my skin looks really smooth and clear  and feels so good  i have a couple of larger freckles on my cheek  and am watching to see if those go away while using this serum   so far they haven t  but i am still very happy with this product i had been on the fence about purchasing a really expensive skin care line that a friend has been selling  but wasn t totally sold  i am happy with my choice to try this instead  i also bought the truskin cleanser and rose water toner   i ordered it after the vitamin c serum  and believe the vitamin c serum has shown the biggest difference in my skin i will update this as time goes on  so far i m really happy i haven t been given this product  even at a discount  and i am not being persuaded in any way for this review      
24,5.0 ,                       i m updating my review because i originally gave this vit c serum a   star because i didn t like the way it felt on my skin  i didn t want to go through trouble of sending it back so i was willing to take a loss and move forward to my surprise one of the co owners erica read my review and reached out to me  she wanted to make sure i was satisfied  not only did she refund my purchase but she worked with me and asked questions about my skin type in order to find a vit c serum that worked for me  erica gave me an overview of all the serums that may match my skin type and asked me to choose one and sent me a complimentary bottle which i thought was so generous  the new serum that i choose is their vit c plus which has a totally different texture and felt light on my skin and the best part  it smells amazing i ve never had such a pleasant experience with a cosmetic company  i can tell that they really do care  their customer service is superior to any other company i ve dealt with  thanks truskin      
25,5.0 ,                       first of all let me start off by saying this is my second bottle of this serum  here s my story so you can understand a few things and reasons why i m a customer for life  i m a    yr old woman  who has endometriosis and pcos  i don t take birth control because although it gave me porcelain doll skin  everything else that happened to me while on birth control was miserable  it helped control my hormonal acne  and it helped me lose a lot of weight  i have been off birth control a full   years now  i have always had what i felt was  decent  looking skin  i had a bit of teenage acne growing up but never much where i felt i had to slab make up on every day  now at     with cystic ovaries  i had to change things up in my routine  i started doing research and i ve always liked and leaned towards things that were more natural with less alcohol and other horrible ingredients just bad for your skin  after my research of serums  toners and supplements  i chose truskin naturals vitamin c serum  the fact that it also has vitamin e and hyaluronic acid is major plus  the vitamin e is also great for helping scars face and help fight against aging as well  the thickness and consistency of the serum is matched perfectly  it is not greasy nor oily  i use a dropper full amount for my whole face and entire neck  my acne scars are mostly on my neck and it s embarrassing  having to wear make up all the way down to my shoulders almost is horrible  with the bottle i noticed very quickly within less than a week that my fine lines faded  my acne not only basically cleared up but the scars did too  i kept getting compliments at work and from my patients and they asked what i used on my skin because it looked like a doll s face  they would tell me my skin looked soft and smooth and it was  i told them i use the truskin vitamin c serum  along with burt s bees chamomile and soap bark face wash  i have continued to have amazing results until hurricane tropical storm harvey hit  we lost half of our patients due to them losing everything as well and some relocated and others we don t know  there was a company lay off and being someone who loves and is passionate in skin care and i m a nursing student  and while trying to reach out about working from home to make it easier with my studies  i went to the actual truskin company site and sent a message asking about possible employment  the site and i believe business owner  erica  responded kindly and so sweet  i had actually forgot i had sent that message at the time of the reply and the worst part was it looked like i was drunk while typing it  i lost my glasses from the flooding  anyways  although she was unable to offer employment she was beyond so kind and compassionate and understanding during our correspondence and i was offered a free bottle of the serum to help compensate and i was so excited  i ve never had that happen to me and i told her pretty much all i ve said here on my long winded story  when i temporarily stopped using truskin vitamin c serum due to harvey my skin flipped out on me  i know it s from stress and hormones  i received my bottle of serum yesterday and my bottle of the retinol moisturizer today  it s crazy to say that the results are already amazing  i have sensitive skin  the serum feels amazing  the moisturizer feels great  it smells soft and no burning or stinging  i ll update soon with pictures as promised  thank you erica  for the kindness you showed me and for having these amazing and natural products  i hope to use these as long as i can  because just after a day and a half my skin has already shown the softness and smooth skin i had before that i received so many compliments on      
26,2.0 ,                       update  after i posted my original review  i was contacted by customer service and was offered a full refund and a new product from a different line based on a recommendation by the agent  i was very pleased with this but they did ask me to update my review to reflect dealing with their customer service team  i don t have any problem with that because they were very kind to deal with and didn t make any excuses  but i will not be changing my original rating of   stars because the original product still didn t work for meoriginal  to start out  i ve never had any major acne  just a few minor pimples here and there mostly on my nose and chin  the problem is i tend to pick at them  making them scar  i bought this to help with acne scarring and even my skin tone  i had read reviews about how it got rid of acne scars in less than   months  which i thought was amazing  i wanted to get rid of some scarring for an upcoming trip  i bought this and tested it out on my arm and neck to make sure i wouldn t break out  which all turned out fine  well i started using it on my entire face and after about a week  i noticed some new pimples that were under the skin on my cheeks and forehead  all places i had never had acne before   i thought it was just my face getting used to the product but after another week  more acne started to appear and it was on my chin now as well  it was almost like cystic acne because it was so deep under the skin and caused my skin to become bumpy  i stopped using this for about a week  and my face started clearing up immediately  i had high hopes for this product  but sadly it didn t work out  on the plus side  the smell is good      
27,2.0 ,                       so i have really bad dark spots  i also have pimples that randomly pop up on my face  so i was hoping this would help with my face since i seen all the good reviews on it  however  when i received the bottle it look like it might have been sitting for awhile because the words were coming off the bottle  also the color and cloudiness of the serum looked as maybe it was expired  i might have just gotten an old bottle idk but i think i m going to ask for a refund  because i don t feel comfortable using this on my face      
28,5.0 ,                       i discovered truskin in      i had really bad chin acne that almost seemed like a yeast  i couldn t get rid of it  i tried lots of products and nothing worked  it seemed most products made it worse  i can t remember how i found this product  i just know i have used it ever since i first ordered it  it has greatly improved my skin  chin acne is gone and i feel more confident now  the product is fragrance free and is easily applied  i use it after a shower  i highly recommend this to anyone who has stubborn acne that won t clear up      
29,5.0 ,                       i am someone who loves to take care of her skin  but i am also very impatient  i have tried several different face products to reduce premature wrinkles and have better skin  however  over the years  most products have been unsuccessful or a waste of my money  staying hydrated helps  but i wanted something that i could use at night or in the daytime  luckily  i found this  this is the first product that i ve used that has caused significant results within about a week of using it  the results were noticeable  and i found my skin becoming more smooth  clear  and even  i was hesitant because of the price  but the product lasted me for a month and a half  so  i will be a continue to buy this due to the immediate results  i even went out of my way to recommend this product to a few friends  who saw results quickly  within a week  just like i did    obviously  everyone s skin is different and this product may not work for you    but  i highly recommend trying it for yourself before dismissing it completely  the customer service is also very kind  so  if you have any issues with the product  i m sure they will be pleased to help you any way possible          
30,3.0 ,                       everyone s skin is different  i have dry sensitive skin and delayed adult acne  i use veltin gel prescription to treat it i used it in the day time and night time  seems ok in the day time the one time i used it at night it caused my skin type to break out i do not use it at night anymore i got it to smooth out my acne scars and lighten them  i cant really tell if its working  because my skin broke out  it has since started to clear back up after only using it in a day time routine      
31,2.0 ,                       i ve been using this product for years with no results   i ve purchased   bottles and used to the end   it feels great on skin and is a good moisturizer but that s it   it s spot reducing claims are meh at best   after reading more about vit c this product should really be in an air tight container as to prevent degradation  vit c is so sensitive that the constant exposure to air this product gets breaks it down almost immediately   maybe with that small change the spot reducing removing claims would be one more attainable      
32,5.0 ,                       above all  i would like to say that the customer service i have experienced ordering this product is nothing short of exceptional   i have worked in customer service for    years and am very passionate about both giving and receiving it   it is clear to me that truskin genuinely cares about their customers   i don t leave reviews often unless the customer service or product was extremely good or extremely bad   with that being said  i have not had any issues and am extremely satisfied with the product and as i mentioned the customer service   my skin is clearer and brighter than i have ever seen it and i get constant compliments on how my skin glows   it is important when using this product to be patient and consistent   give it some time to see some results    at least a month   as i mentioned  using the serum consistently is just as important if you want to see results this is a great quality product  that is also affordable and comes with exceptional customer service   you can t go wrong with this serum      
33,5.0 ,                       i began using this serum   weeks ago  in the first    days when i applied it my skin soaked it and felt dry so i used moisturizer on top of it  two weeks later i m not using moisturizer after i apply it because my skin feels so soft and hydrated  my pores are smaller and my face is brighter the first picture was on the first day i started using it  the second picture i am only wearing eyeshadow and lipstick  what you see is my skin without foundation or filters  i can see a difference and i want to purchase it again  i m    years young      
34,3.0 ,                       update  the customer service is great  i m rising the starts to three for the customer service  they contacted me to follow up on how i like the product and when i explained there was no change  they told me i would need to use it in a longer term to see a result  they also offered me to send me a free bottle or refund my money back  due to the great customer service  i ve decided to give it another try  will update my review if i get any result with the second  this time free  bottle i bought it based on the many great reviews  applied to my skin twice a day and have got absolutely no result till the bottle finished  absolute waste of money and not recommended      
35,4.0 ,                       edit  truskin read my review and offered me a refund since i hadn t seen any difference in my skin  they recommended i continue to use it as results may take longer to show up for some skin types  they also recommend different products based on my skin type and offered to ship one to me free of charge so i could try it  this company seriously has the best customer service and i have become a customer for life because of this  although this particular product hasn t made a change in my skin yet  it is a quality product and i will continue to use truskin products in my daily skincare routine                                     i was so excited to use this and finally get control of my skin  i have been using it along with some other products recommended in the reviews for this product and i haven t noticed any difference in my skin  i still have uneven skin tone and none of the dark spots have faded even a little  my pores  fine lines  straight up wrinkles  they all look exactly the same  i am super bummed  i was really hoping this would help  it definitely isn t in making my skin worse  but it doesn t seem to be helping either      
36,5.0 ,                       i read a ton of reviews on this before purchasing it  and i ve seen it on buzzfeed over and over again in lists about must have items  i m sure this works for some people  but this burned like hell on my skin  my skin isn t even that sensitive  i tried it for   weeks and had to stop because it was hurting more and more each time i applied it  i couldn t see much of a difference from day   and actually thought the initial picture i took of myself looked better  i was pretty disappointed in this product  especially after reading so many rave reviews    update  while this didn t work for me  i can see why the reviews are so great  the company refunded my money and also recommended and sent me other products that would be better for my skin  i d totally give them a second chance just for being so nice about everything      
37,5.0 ,                       i m a    year old woman with war torn skin from years of acne   the acne is under control but i have the tell take signs of aging   i ve felt like i lost the lottery in the skin department of life   but this c serum by trial in as brightened my skin and given it new life   i will definitely continue using it  ps  i have eye make up in and mascara and glass  no foundation or powder  or concealer      
38,5.0 ,                       i m not sure what just happened to be honest  my skin is pretty good nor dry nor oily  i barely get any pimples      like ever  i just wanted to try something new that would enhance my good skin but i received this product today and put it on very excited around  pm i think  washed my face with my usual cleaner biore witch hazel and then put this serum    it      pm of the same day and i have multiple small bumps all over my face  this product is not for me  i thought vitamin c would be good for any skin and i m not sensible either  i m just confused  unfortunately i wouldn t recommend it to a friend but it might work for someone else as stated in the comments update       although this product did not work for me seller was willing to issue refund  i did not accept the refund because we as customers also have to be aware certain products are not going to work for us and we risk in buying something that won t work for us  they are very reliable and honest thank you for the help and concern      
39,5.0 ,                       it took my skin a minute to adjust to this product but it s definitely helped my skin look healthier  i ve had fewer breakouts and overall my face looks smoother  i think it s even helping acne scars  i cleanse  use a witch hazel toner  then the serum  sometimes salicylic acid and always moisturize  the only other big addition i added that was also helpful is a aztec clay mask twice a week  i ve been using the serum since the end of march and have pretty dramatic results despite hormonal breakouts      
40,4.0 ,                       the company is great and i do well with their hylauranic acid but caution use this sparingly and not frequently   if you have sensitive skin  too much can give a reaction  took me a minute to figure out where reaction was coming from  my gf told me to get this  i think because it s strong i just need to give myself a break  my gf explained my skin was turning over at too fast of a rate and she gets blotchy too if done too much so now she only uses acids     x per month  i think moving forward after my skin calms down i will try on different part of my body in a patch test and hopefully will be ok  i was reading that reactions happen       hrs post useage for reactions so keep that in mind for patch testing  i hope this helps          
41,4.0 ,                       this item arrived quickly  a small glass bottle well wrapped alone in a box that was large enough to hold      of them     i unpacked and let it settle for a few hours  at night i went through my routine  unsealed the bottle  and used the dropper to get it into the palm of my hand  i was not surprised that i got mostly bubbles     applied the product sparingly to my face  some mild tingling    then spread a very small amount of oil on my face  and woke up to a glow  magic for the   weeks i have had the bottle now   the bubbles have not gone away  with the dropper i get mostly bubbles although the bottle has been i sitting on my shelf and that bothers me  there is no stinging or tingling when i apply it  the results are great let s see how the next bottle is  i ll update this review      
42,5.0 ,                       when i saw all the rave reviews  the cynical part of me was sure it was a scam    that most of the reviewers were paid  but i m happy to say  i was proven wrong  i ve been using this product for less than   weeks  and i don t think my adult skin has ever looked better  i m in my early   s and i ve been dealing with acne since i hit puberty  after using this serum  i do still get little zits  mostly from wearing a mask     the day   but the constellation of red dots along my left cheeck that i thought were acne scars are now     gone   i honestly can t believe it  they ve been there for years and now they ve vanished after just   weeks of using this product  besides the drastic reduction in acne  the overall quality of my skin is just better  i ve never looked in the mirror and thought my skin looked  dewy     until now  i m kicking myself for not trying a product like this before  i ve tried quite a few acne specific products and none of them were worth keeping around  i honestly thought nothing short of a laser would fix my skin  but here i am  dewy af i wouldn t call this product  moisturizing   my skin feels a little tight after applying it  but after i put my moisturizer on  it feels great  i started out just applying it at night  but when i really began to see the results after the first week  i started applying it twice a day      
43,5.0 ,                       i heard good reviews about this serum through a friend so decided to give it a shot  after being able to get rid of my acne i was left with these awful indented scars on my face  i have tried many things for scars including microneedling a couple of times but haven t seen any drastic change with my sessions  i purchased this serum about   weeks ago and have seen a big change already  i ve been using it twice a day morning and night followed by moisturizer  honestly i never thought it would help with my scars but wow am i amazed when i saw my before and after pictures in just   weeks  it helps tighten skin and makes your skin feel soft  i have sensitive skin and had no problems using this  i would highly recommend     
44,5.0 ,                           months of usebefore  top   after  bottom update    months of use  next picture overall impression this has been a key ingredient to my morning routine  the vitamin e   hyaluronic acid additions are a plus  the very first time i applied this on to my face  there was a burning sensation which is normal for skin that hasn t used potent vitamin c  to achieve the most successful results  you must be careful with what other ingredients you re mixing this with because some will make it less effective  do your research before mixing products    in addition  you must use it while it is not oxidized  you can tell by assessing its color  the more pigmented  the less effective  the after result picture is not solely due to the vitamin c serum  but rather the result of my entire morning and night regimen that i ve carefully created to target post inflammatory pigmentation  however  when i added this serum to my routine  i noticed greater improvements in skin texture and complexion incorporated as part of my routine vitamin c is a great protective antioxidant so i use it once a day in the morning after cleansing my face with a niacinamide containing face wash and toning it with thayer s witch hazel rose petal toner  after applying the serum  i let it sink into my skin  which is usually about when i feel that my face has become a bit tight where i can feel a slight film of the serum  the last step of this mourning routine is applying a sunscreen with spf    amount of product used i m quite generous when it comes to application of this serum because vitamin c quickly oxidizes causing it to lose its potency  i went through my first bottle in   month and i m currently on my second one      
45,5.0 ,                       i am    and this inexpensive serum made a difference  a couple of days after introducing it to my skincare regimen my husband told me  whatever you re doing  keep doing it   you look different  in the best way    he was right  no one product that i ever used gave results as fast and as glorious   full disclosure   the rest of my skin care products are on the pricey side   but i ve had my current regimen for a while now  so i could see the difference that this serum made  added to the mix  i use it in the morning  before my spf moisturizer      
46,5.0 ,                       these are some of the things i have noticed since i started using the product  i am starting to notice that the crows feet around my eyes have become less noticeable  in fact  someone who has known me for years who is close to my age commented that  their eyes did not look as good as mine  i also have noticed that i had a few blackheads on the tip of my nose that are definitely smaller  however  i am also using a clay mask  three times a week  in the morning to help with that area so  i believe they are working in tandem  and i am reaping the benefits  i have never had any results until i started using your product and the clay in general  i have been blessed with good genes and pretty nice skin to where i never have and hope to never need to use foundation or blush   having this product makes me happy to know that i feel i can continue not worrying about that   many people ask me what i use  and i proudly tell them nothing  except your product and a moisturizer anything in particular you like about it in particular  i like how it does not interfere with my daily face cream  and  it is mostly organic as well it easily and quickly absorbs into my skin  i am using it twice a day  it was suggested that one use a sunscreen when outside using the vitamin  c  in  sunlight  i had not considered that the only thing that is a negative i noticed was    when i try to put a creamy concealer on under my bottom eye lids  instead of a smooth look  it looks stringy   should i not use it under my eyes   be certain the serum is completely dry and do not use too much under the eyes    recently  i noticed that sometimes along my cheekbones  under the eye area  it appears very shiny  any tips for that or do i avoid that area because i use this product all over my face   i even use it on my neck and decollete and after it dries i moisturize these areas as well again      drops is suggested to use  but spread quickly to get coverage all over the face and under and over the eyes other than that  i love the product  i want to finish this bottle and i will probably get several other products from the line  and of course  another  c  serum      
47,5.0 ,                       i was told by my esthetician that it would be good to add a vitamin c product to my routine   i tried a cream  and then a liquid  which i preferred   then i saw an ad for this product and decided to try it   it has a nice scent and texture and so far  i really like it   using vitamin c has helped eliminate dark spots and evened out my skin tone      
48,2.0 ,                       i used this product for about six weeks and i didn t see any improvement or changes to my skin what so ever  my dark spots didn t fade  my pores didn t shrink  i know that s impossible   my wrinkles didn t improve and i still get acne  that being said  i m giving this product two stars  instead of one  because of my experience with the vendor s customer service  which has been exceptional  they ve gone out of their way to make sure i find a suitable replacement product  in fact  they ve provided better customer service than i ve experienced with any other amazon vendor  the product did nothing for me so i don t feel i can give it more than two stars but i wish there was a way that i could rate the vendor separately  they d get    plus stars      
49,1.0 ,                       i had tried majestic pure vitamin c serum which i thought was just ok  majestic pure s smells like vitamins and it was a bit sticky and orange in color  i thought i d try a different brand so i found truskin naturals vitamin c  and oh man  this makes majestic pure s seem like a miracle serum  the only difference that tru naturals has made on my skin is that i now have tiny red bumps on my face after a week of applying this  i tried to give it another shot for one more week but  again little red bumps appeared  on my forehead and cheeks  i am not happy about this and i will not be purchasing again      
