,CommentsStars,CommentsContent
18,5.0,                       love using this to help define my curls      
19,2.0,                       great brush for thick hair and curls but once your ready to give it a good clean and pull it apart it won t go back after the second  third time taking it apart  it happened to my old old and now is happening to my new one  the only way to get a really good clean is to take it apart since it holds a lot product and hair  yuck  see the dilemma  like who wants product build up on their shiny locks  not i   honestly it s not the best option and you ll do better to get yourself something that can cleaned easily because after while it gets harder and harder until it s nearly impossible to put it back together      
20,5.0,                       i had researched the deman for months before purchasing  deman brush has cut my styling time in half  would definitely recommend  great brush to use once product is applied for even distribution and to enhance curly pattern i would not recommend to use as a detangler brush detangle hair prior  apply products  split hair in sections  then use deman brush  scrunch hair when done and dry your hair using method of choice      
21,5.0,                       i have used a denman for    years   just got a new one because the old veteran buddy s rubber base finally started crumbling   a finer brush cannot be found   hail denman   a finer value cannot be found      
22,5.0,                    pienso que es original  trajo buena presentaci n y el cepillo se ve de calidad  tengo que verlo desarmado y ver como se limpia y dem s  pero por el momento creo que es una excelente compra  estaba ansiosa por problarlo en mis rizos i think it s original  brought good presentation and the brush looks quality  i have to see him unarmed and watch it clean and so on  but at the moment i think it s an excellent purchase  i was eager to test it on my curls       
23,5.0,                       it gives you an option to choose rows and detangles my hair very well      
24,5.0,                       i have been buying denman brushes and swissco combs  see my other reviews  for years  at first i could only find them in beauty stores  so nice to be able to order them online  the brushes themselves are solid and the bristles are soft      
25,5.0,                       love it but wish the handle had more of a non slip quality  if that makes sense  great construction and works for my super curly locks      
26,5.0,                       first time using this type of brush  love it     
27,2.0,                       i bought this brush thinking it would in hance my daughter s waves  it s just an expensive detangling brush      
28,2.0,                       i thought that this was a different denman brush   the brush that i wanted to purchase is the one that the bristles were fix to the handle of the brush   this brush is not good for my very thick and very curly hair  the bristles slide up and potentially out of the brush  not a fan        
29,5.0,                       i can t believe i went my entire life without using this  i have  b hair that responds well to having the product brushed into it  smoother  less wet dry frizz   but which then needs a little help clumping back up afterwards  scrunching   i tried using this brush a few different ways  and have had fantastic results    i ve  modified  my denman by removing every other row  you can do this by pushing the portion holding the bristles up from the top  and then pulling the teeth out   you ll see two bumps marked by d on the top  this is the section that pulls out and unrolls to release the teeth     i detangle my hair with a wet brush first  which i think is common for hair in the     range  if i try to detangle my hair with this  it doesn t work very well  although i ve heard it does work in this capacity for   type hair    if i have more time  i go section by section  brushing away from my head  twisting  and scrunching as i go  lots of great videos on this  standard  usage online   this always gives me the best results   if i m short on time  i tilt my head so that the section i m brushing isn t flat against my head  and brush through my hair  twisting at the end  and giving a slight shake before scrunching  this is super fast  think a minute or two  but gives me hair that s about     as good  i need to fluff a bit more for volume  i put product into my hair before using this  raking and praying hands   and add a tiny bit of watered down gel to scrunch up after brushing  making sure i hear squishing       
30,2.0,                       the brush is just very not well built for the price     
31,5.0,                       i ll never use any other type of hairbrush again it gets through my coarse   kinky hair without tearing it up      
32,5.0,                       i have no issues with the brush but maybe should ve gotten   row to make it easier to hold on to  idk but it s an awesome detangling brush though  i m impressed  will highly recommend           
33,5.0,                       i love this brush     
34,5.0,                       feels great while holding   bristles are harder than regular brushes but seems to stimulate scalp while detangling and leaves hair silky soft    if you quickly flip brush at ends   it helps to form a wave   sort of like when you run a ribbon over a scissors while making a bow    i love it       
35,5.0,                       excellent for defining curls  highly recommend      
36,5.0,                       love it     
37,5.0,                       this brush is the real deal  it is sturdy and heavy and i m in love with it      
38,3.0,                       another curly hair gimmick  i get the same curl by scrunching  waste      
39,5.0,                       i bought this because it s been raved about everywhere  i have transitioning hair from relaxed to natural about a year in and i don t use it to detangle first  it s a little to rough for my hair right now but i m hopeful that it ll get more use once i m fully natural  i do use it but i usually detangle first with my wet brush and then after most of the tangles are out use this one as like a second detangle and smoother before i do my twists  trying to detangle with only this rips my hair out  just for reference i m a year into a hopefully     year transition from relaxed hair  i have about     inches of natural hair grown in that looks like it may be  b but i won t know for sure until i m fully natural  i ve been relaxed since i was a little girl so i don t know what my true natural texture is  for a full natural it will probably be great but right now it s too harsh especially where my two textures meet to use for detangling  i do have a natural friend though who it works great for      
40,5.0,                       i bought this for my very curly hair  great brush for shaping your curls      
41,5.0,                       my hair dresser suggested this for when wearing my hair curly and it was as described   i would not recommend it for detangling curly or thick hair and cannot imagine it would be good for blow drying  but it works great for giving curls better definition      
42,5.0,                       very sturdy brush  great for detangling   i bought it to try and clump waves curls like i have seen on youtube and it doesn t work for that on my fine   c   a hair   but still a nice brush      
43,5.0,                       i use this to wet style clump my curls  best decision ever for someone who is transitioning and also has different curl types throughout my hair  not for detangling  do not use it for that it doesn t work lol      
44,1.0,                       if i could give this brush   stars i would  this is not an authentic denman brush  i ve never owned one but i can tell by the craftsmanship this brush is a fake   the brush looked like a   year old glued it together  do not buy          
45,5.0,                       best used when hair is still freshly wet  after detangling hair with a wide comb  using hair products before or after is to your preference  i find that brushing before my usual products helped me out more with definition    tip  when brushing  do it in individual sections and most importantly do it in a curling motion  as if you re curling your hair with a heat wand   gave my curls more definition  there are ways to modify to your liking by removing the bristles  i recommend youtube for help with that  there are lots of videos on it  the best advice i can give is to try different things with it to see what works out better for you      
46,5.0,                       i have tried many brushes  that claim to be durable  but break while trying to brush out my hair   this brush is the best i have ever used in my long  curly and thick hair      
47,5.0,                         row  heavy brush  for wet conditioned   c b hair     it s somewhat delicate   but i usual brush in the shower  start from tips for your a a too roots            
48,1.0,                       from the very first time i amd my daughter used this brush  the rubber part would slide out  literally  as soon as you try to oull this brush through your hair  the rubber part os sliding out and so are the rows  highly disappointed  i ll be throwing this out and ordering directly from the denman website      
49,5.0,                       i purchased three of these brushes five years ago for myself  my daughter and my granddaughter  someone stole my daughter s so this was a replacement brush because we cannot live without them  i have very curly hair  my daughter has fine hair  my grandaughter has thick  curly hair  this brush works on all three types and we hardly ever have split ends      
50,5.0,                       it s a brush  so  there s not much to review  this is the preferred brush of barbers  etc  so i guess that s something to consider     
51,5.0,                       i m a young mixed race woman and its hard to find good brushes for thick hair like mine  my mom has used this style of brush for years and has used it on my hair  i moved away recently and needed a new brush for myself  you don t really find this brand of brush at regular stores except for at places like sally beauty  i ordered it on here at amazon and loved the quick delivery and the brush works great for my thick hair  love it  i recommend it to all black and mixed race people or just anyone with really thick hair and don t wanna snatch out your hair with an ordinary brush      
52,5.0,                       curls are popping this brush is amazing     
53,5.0,                       after years of dealing with long  prone to frizz  c hair  this brush provided me with the curl definition i ve been looking for  definitely worth the money        only con is the handle can get a bit slippery      
54,3.0,                       i just don t get this thing  y all  i ve tried it several times with different techniques and i just haven t achieved the kind of curls other women have described  it is a lot of work  my curls naturally clump so maybe this is unnecessary and i m just creating more work for myself  i don t know  there are definitely areas that i ve noticed curling better when i use this exactly right  like the bottom layer of my hair  but for the most part  it makes the bottom         of my hair curl more uniformly but it flattens the top  i m just really not sure it s worth the extra steps  i ll keep trying and i ll update my review if i have better success tips  make sure your hair is fully detangled before you use this thing or you will pull your hair out  the brush also gets very slippery with all the water and product on it  so i d keep a towel or t shirt nearby to wipe it and your hands on periodically      
55,5.0,                       perfect brush my my natural hair  good for thick course hair      
56,1.0,                       this product came to me damaged  it s not at all what i expected  i would not buy it      
57,4.0,                       i can have really defined curls and detangling is easy  i don t know why i waited so long to purchase this brush     
58,5.0,                       great brush  replacing one that i have owned for years      
59,5.0,                       recomendable and durable     
60,5.0,                       i absolutely love this brush    i have natural  b  c hair and use it on my wet hair  when starting from end and working to the root  it does wonders at detangling  the best part is how it brings out my curls  i have soft  fluffy hair  but when i brush it with this  i can actually see defined curls  i pair it with a curl cream or moisturizer spray and it s just the best thing ever  i don t travel without it and have recommended it to all of my natural friends      
61,5.0,                       i was having issues with my curls being stringy  i couldn t get them to clump  i saw in instagram this brush helps with that so i purchased one  i have used it twice and my hair finally clumped  i noticed more clumps the second time so i think with practice it ll do what i need  added bonus it helped with frizziness as well  i read if your hair is frizzy while wet it ll style that way and i noticed this controls frizz while clumping the curl      
62,5.0,                       wish i had found this sooner  it definitely defines my hair  the brush was gentle on my hair when i detangled  it  highly recommend      
63,5.0,                       excellent at creating curl      
64,5.0,                       my   year old has  b type curls  and i m always looking for stuff to bring out her curls and this brush did just that  her curls are absolutely perfect after using this  not that they weren t before but these really help define her natural curls      
65,5.0,                       this brush feels wonderful going through wet curly hair  it disperses condition and or mousse really evenly  would recommend to friends curly or not      
66,5.0,                       this is one of the best curl clumping brushes i ve ever had  i have  c   c hair in different spots on my head  some parts of my hair are a bit straighter than other parts  this brush brings out my curls like i have not seen since i was a child in elementary school  i will always have this brush when doing curly styles like twist outs  it is truly awesome      
67,5.0,                       i m glad i tried this brush vs a more expensive option i ve seen  my   month old has very tight corkscrew curls and up until i got this brush  hair time was always a chore for us both  and always resulted in tears  i ve used several different types of brushes and combs before trying this one  once i wet his hair with a detangling spray  the denman brush glides through his hair easily without snagging or causing pain  hair time goes much smoother now  and his curls look fabulous      
68,1.0,                       only used   ripped my  c hair out  the people on youtube makes it look so easy  i went back to finger detangling      
69,1.0,                       not the best for extremely curly  kinky hair types  i do not recommend      
70,3.0,                       i haven t had this brush for that long  and my hair is actually naturally very soft and yet it hasn t been able to withstand time  i don t use it that often because i find that finger detangling keeps my curls in their natural pattern rather than separating them so forcefully  i think this brush is best for women with very little curl pattern or wavy hair because this is clearly not a curly girl tool  especially given my hair isn t afro textured is especially alarming because i m sure their consumers are largely made of people with that texture so i can only imagine how little use they must get out of this product  i think it helps create curls if you don t have any  but ladies and gents if you do have actual curls then why would you want to separate them    finger detangle people  always gives me better results      
71,5.0,                       love love love  however  it does fall apart sometimes so you ll have to put it back together and that s annoying     
72,5.0,                       i love my denman brush i already recommend to all my girls  i have super thick curly hair  enough hair on my head for   people  i ve always had a tough time getting the right brush to de tangle my hair without pulling out a lot of hair  the denman brush runs smoothly through my hair while comfortably de tangling  i also love how it defines my curls during styling  and to top it off i m able to brush through my   year olds long curly hair without her having a fit  like i said i m in love with this brush  i ll probably be ordering extra  if you re looking for a sign here it is order your brush today     
73,5.0,                       ive tried using this brush in different ways  some in the shower and some out of the shower and then doing my curly hair routine  using different products with it too  its definitely a learning curve but i am noticing that my curls are coming out better  especially on second and third day hair  you ll need to suffer thru a few bad hair days til you find your routine  if you have a routine that you love already  this brush isnt needed  but if your looking to improve or get a different look  give this a try      
74,5.0,                       i bought this because i had never owned a brush before and i d been using the same comb since i could remember using a comb  it works well with styling my thick hair      
75,5.0,                       i use this after i detangle with my felicia leatherwood brush     
76,5.0,                       i don t know how this brush does it but it brings out the best in my curls   ringlets are much more defined   i have been recommending it to all my curly haired friends and i don t know why i have not heard of this brush till        it would have saved me from a lot of bad curl days      
77,1.0,                       this brush is lightweight   it s no heavier than the average brush   the handle feels light and hollow and the rubber doesn t feel or smell like real rubber   i am extremely disappointed because i have a   row denman that is truly a heavyweight brush and i love it   i purchased another for this to be my daughter because we had to share one brush but it seems i just wasted      the brush i received is dollar store quality      
78,3.0,                       this is different from my other denman brush  low quality  amazon  you should do better job checking the authenticity of brand products      
79,5.0,                       the best brush for natural hair period  if your having a hard time just modify the brush and trust me you ll be fine      
80,5.0,                       great brush that detangles  is comfortable and also can b taken apart to clean      
81,2.0,                       i never realized how important it is for hairbrushes to have grips on them until i received this brush     and it has no grip  therefore is your in the shower or have product on your hands this brush will just slip right out your hands  i don t really see a difference with my curls using this brush  i have super curly hair so i was hoping this would make them look amazing  lastly    this brush pulls out alot of my hair  i ve never had a problem with shedding so it was really weird when i started using this brush and saw soo much hair coming out      
82,1.0,                       do not buy this brush  this isn t a denman brush  it is definitely a knock off  i payed for this brush just for it to fall all to pieces when i barely even brushed my hair  i wish i would have read the reviews before i purchased it  don t waste your money too      
83,5.0,                       didn t know we would find replacements for our  rotting rubber  ones from the    s     
84,5.0,                       i like that it define my mix toddler girl s curls      
85,2.0,                       bought this and first time i used it  the back separated from the bristles  i was okay with that  but then it happened again   x while detanlgimg my hair which is annoying  i m going back to sally s beauty supply store and getting the real one for o     that one actually works well  i have thick curly hair so i thought i d try the biggest bristles   a mistake and will e returning immediately this brush feels like a regular ol       one at the store  basic      
86,5.0,                       this brush is amazing  my daughter has super soft but kinky curly hair that knots up really easy  she cried every time i touched it for months  now we just spray with some wet conditioner and brush it out  we can do all kinds of styles  if you have a tender head curly toddler  mine is  w b  mixed and this brush will be our forever brush       
87,5.0,                       love how it helps de tangle and define my curls  i have thin hair and very prone to tangle  this brush is sturdy enough and with wide enough bristles to help me detangle without losing half my hair in the process  it s better than other brushes i purchased  definitely worth the investment      
88,5.0,                       found this brush to be a lot easier on my hair  doesn t pull as much hair as other brushes      
89,1.0,                       ok so i bought this brush a little bit ago to replace my previous denman  bought from sally s  and they were not the same   this brush is definitely a knock off     i figured i would give the brush a chance and just use it   unfortunately it does not work the same as the denman i bought from sally s   should have just driven to sally s and not been lazy        
90,5.0,                       this brush is of quality  easy to clean      
91,5.0,                       great tool but for naturally curly hair you have to be cert careful  it doesn t have any protection on the end of the bristles  so with that being said i feel it can cause the hair to be broken  my advice i would be dont use very often      
92,3.0,                       brush has scuffs on the back like it was dropped  box was smashed upon arrival      
93,1.0,                       horribly messed up my hair  pulled it out and broke stands  trash for sure     
94,2.0,                       this is no match for my short natural  b c hair even after i detangled with a wide took comb  the bristles are all bent out of shape after using it for a couple of months  when i had a twa it did help with definition      
95,5.0,                       this is necessary for anyone with curly hair   my normally frizzy curls were turned into true curls that didn t frizz  uncurl  or tangle    i have waited years for something to work and this does   i did use my curl cream and brushed it in with this brush  but it is worth every penny   finally i am happy with wearing my hair down and keeping it natural      
96,5.0,                       the best  this is the only brush that really detangles my curly hair without damaging it love it     
97,5.0,                       it s a miracle use it  but pricey a little bit     
98,5.0,                       i bought this brush after reading about it on pinterest   i was skeptical b c i was always told  don t brush curly hair   this specifically said to use it on wet hair   i ve used it in the a m  on my wet hair the last   days  it detangled well  there was no tugging at knots  and i had less hair breakage showing in the brush compared to using my wide toothed comb   i used my hair gel product as usual  bounce curl light creme gel    my hair has looked so good the past   days   imo anyway    i could see a difference in the curls and the volume   i ve even considered cancelling my devacut appt b c  my hair has looked so good   but then i thought  the cut plus this brush should make it even better   only other different thing i did besides using this brush is a new hairdryer with a fabulous diffuser   best diffuser i ve ever used   a nice big  bowl  to hold and dry your hair   these   items make a great team for my curly hair   hairdryer bought from amazon too  nition negative ions ceramic hairdryer in champagne gold       
99,5.0,                       cvalue for the price      
100,1.0,                       i bought this brush after watching a youtube video that recommended this brush for styling men s hair  the handle broke after first use  i have thin wavy hair  i would not recommend or buy this brush again      
101,5.0,                       i ve been using a  denman brush for    years  easy to clean and easy to use  i got this brush in red and white and it s so pretty      
102,5.0,                       i ve had this style brand of brush before and i love how it goes through my hair  i m african american and puerto rican so my hair is super curly and really really thick  if i don t brush or comb it out after washing it i end up with a afro  the denman brush keeps the fro at bay but my first brush started to wear down  i ve had it for about four years so it held up pretty well  when i received the new brush it came with the brush cleaner which was a surprise to me  i was going to order the brush cleaner since i found out that denman makes them but now i have one so i don t have to spend the extra money  thank you for the new brush and brush cleaner  i m very happy with my purchase and the high quality of the denman brand          
103,5.0,                       definitely worth your money  used it only once in the shower to brush out my hair and already noticed a difference in my curl pattern  in the most positive way   you won t be disappointed      
104,5.0,                       i really liked this product it was easy to comb through my curly hair      
105,5.0,                       great brush great quality real denman brush  i literally only use this brush on my hair snd have been for the past five years no combs it was time for another and as always denman did not disappoint     
106,3.0,                       the brush is so nice  i have yet to use it but the brush arrived in good condition  the plastic part of the brush was coming off a bit  but hopefully it will still brush my hair fine      
107,5.0,                       i tried this brush because the hair community highly recommended this product  its a good brush but not for me  i feel my hair is too thick and curly for this brush  i have to part my hair in  very small sections  to detangle with this brush   nevertheless  its a good brush and i will make use of it but i have purchased an over the counter wide detangle brush at walmart that works just as good and i can part my hair in much large sections for detangling      
108,5.0,                       there is not much i can say that i do not like about this brush it was a recommendation for natural hair care i saw on youtube i have very thick hair and it detangles and smooths     
109,5.0,                       works great to manage curls  but not great for detangling      
110,5.0,                       i cannot recommend this brush enough  it is great for curly  tangled hair or even styling your hair  i usually use this brush after my shower and it works wonders  i also use it after applying dry shampoo  it helps spreading the dry shampoo all over my hair great for both wet and dry hair  easy to wash and dry      
111,5.0,                       i love this brush for styling my  c  a wavy curly hair  product distributes evenly  and i get good  clumping  for defined texture  when there is no time for finger curling  this is the way to get similar results fast      
112,1.0,                       ladies  don t be fooled by the good reviews on this product  this brush is cheaply made out of tough rubber  nothing like the real deal  trust me  if you order this you will definitely return it      
113,5.0,                       great detangling brush for my daughter s curly hair      
114,5.0,                       i m in love with my new brush  it helped so much with my curly hair  my curls are fuller and more defined      
115,5.0,                       met my expectations     
116,5.0,                       untangling and drying  love it      
117,5.0,                       i love this denman heavy brush  for an afro jam cub woman with mixed hair  this was great  it smoothed out my hair almost straight  according to my texture of hair  i ve had other denman brushes but this heavy type works so well  i m buying another one  in case they stop making it for some reason  it has a good weight to it      
118,5.0,                       this is my fourth denman classic styling brush  i wore the others out  it s the only brush i ll use      
119,4.0,                       hard to use as a normal brush on thicker curlier hair when trying to do a ponytail  good when doing sections of hair      
120,5.0,                       really nice  i don t find that it adds any more definition for my hair type but it s still a nice detangle brush     
121,2.0,                       got this on a recommendation  tried brushing my hair out soaking wet to see if it did a good job defining my curls  if you have fine   a  curly hair this may not be the product for you but i know it works well for others      
122,5.0,                       this brush is amazing   it looks a bit filmy but it works really well   say goodbye to frizzy curls   i use this brush on my   year old as well and she let s me untangle her hair and style it with no problems   it is easy to maneuver and style her hair as i want   i highly recommend this brush   you won t regret it     
123,5.0,                       well made  sturdy bristles  i was tired of th brushes with balls at the end which eventually came off      
124,5.0,                       i was a bit skeptical as my hair is very curly and course and a lot of it  however this brush detangled my hair so easily  i love it     
125,3.0,                       have purchased the  denman  brush a few times in the last    years  however  this particular brush does not seem to be the same   it does not detangle as well  not as pliable  and the grip is different  i was a little disappointed because i m not sure if the quality of the materials have changed since my last purchase or if it s actually a different brush     
126,5.0,                       hallelujah  if this product was a    buck i would still pay it   my  yr old daughter has a  c type of hair and this untie knots like not brush ever while leaving her curls looking amazing and tangle free   excellent product     
127,5.0,                       it arrived on time and it does exactly what i need it to do  detangle my hair  my boyfriend loves it as well because he can t seem to not use my brush when ever he has to brush out  detangle  his own hair so it s a win win      
128,3.0,                       everyone loves the denman brush but mine always fall apart after a few months and i don t even use them that often  the teeth started disappearing so i opened it and took out every other row mostly because i was tired of this thing ripping out my hair  and the teeth still slid out  i won t be buying these for a while     
129,5.0,                       i m so happy with this awesome brush  it has been recommended by a friend for   years i finally purchased and i am so glad i did  all other brushes don t have my hair looking this good      
130,1.0,                       this is so cheap and bummy  i don t know if this is the brush everyone talks about and posted all over youtube or if this is a knockoff but it came with pieces of the brush popping off and looks like it was hot glued together  i can t add images on mobile but i ll update      
131,5.0,                       bought this to de tangle a wig  came from uk but shipping was fast  within a week      
132,5.0,                       i read about this brush in a magazine   a dermatologist was saying that she used this on her hair every night   when i received it  i was stunned at its weight   that handle is solid metal   the bristles are very stiff but  i have never had a brush make my scalp feel the way this one does   i am someone who likes the feel of pressure on my scalp and after running this brush all over it  over the sides  underneath  over the top  my scalp has never felt so good  if your scalp is tender  this may not be the brush for you  if you like scalp massages  etc  this is the brush for you  you also can t beat the price   i might even be giving this to all my friends for christmas   i don t think i would use this to style my hair as i m blow drying  but it works beautifully when i m brushing hair oil through as an overnight conditioner  totally worth it      
133,5.0,                       works great just as it s designed  would recommend i ve had this for about   months no issues     
134,5.0,                       i don t know why people keep calling this a fake  this brush will come in an amazon package but inside will be held in the denman original package container  and the address even says denman so its as real as it gets and there is no difference between the version they sell now and the previous version  this brush is amazing and still a great quality brush  but i do have to admit     is a lot for a brush but this brush has lasted me for years  i only had to purchase a new one because of my own mistake when i accidentally ripped out the bristle when trying to clean the brush      
135,5.0,                       the best detangling brush     
136,5.0,                       great durable brush      
137,5.0,                       i love brushes with hard comb like bristles   my old favorite brush this    year old thing that was absolutely falling apart  i saw my hairdresser using this brush on me and i asked her what it was   it was a denman like this  although a very classic original one with a bit different logo  wasn t sure if this would be quite the same thing  but it is   i loved it instantly  haven t had a brush i really liked in years  and for my tastes  it s perfect      
138,5.0,                       these are the best brushes on earth the prior one laseted twenty years with my kinky  curly hair thicker that anything ever i personally like the ones with the heavy handles so you have a firmer grip    i think you have to order those directly from denman as the ones up here have the plastic handles still  great product      
139,5.0,                       definitely notice a difference in my hair since using this product  curls seem tighter      
140,1.0,                       wasted my money  not fit for an adult hand      
141,5.0,                       i ve always used a denman brush since high school   love this brush   i ve owned many denman brushes over the years      
142,5.0,                       i had a denman brush for years  after many years the rubber that holds the brisels fell apart  i had to replace  and i couldn t find the brush and brand  thanks to amazon  perfect     
143,5.0,                       i have  a  c hair  even just brushing my hair after putting in my curling cream and gel  i can see the difference  it really helps my hair clump together and i find i have more  a curls  i couldn t recommend the brush enough      
144,4.0,                       i m still finding new ways to use this very simplistic brush  that does soo much   i really dig it      
145,5.0,                       this brush is great for styling wet hair  i have thick  curly hair  after i wash and condition my hair  i will put in curl cream and then brush out my hair with my denman brush  my curls look defined and beautiful when they dry  great brush      
146,5.0,                       great     
147,5.0,                       bought this to help define my curls  have no idea why it works   but it does        
148,5.0,                       i really like this brush my manager recommended to me  i was really hoping this  brush was different from the ones i have bought at the store myself  and this brush did everything i wanted it to do  i do not have relaxed hair and when i use this brush it really made my hair very manageable  very satisfied      
149,5.0,                       i love this brush  it s a perfect size for the amount of hair i brush at a time  it is a great detangler  i usually use a wide tooth comb or my fingers first  don t use this brush for major tangles    please clear major tangles first and then use this brush for a final check or        
150,4.0,                       i m still getting used to using this brush on my curly hair and need to practice more but so far it has helped me get the better hair days since i let my curls out  the bristles are not super stiff  but firm  use product to get good slip not just water      
151,2.0,                       i didn t read the reviews before purchasing and should have  the brush is really harsh on my  b  c hair  i feel like it break my hair  i stopped using it immediately  i ll stick to using my wife teeth comb  however  this brush will not go to waste   it s my new wig brush  my hope were high for this product and i m really disappointed      
152,5.0,                       this is a great hairbrush for styling  super sturdy and easy to clean      
153,5.0,                       i have owned this brand for    years now and was afraid they had stopped making the heavy duty version as all i could find was a much cheaper one in the stores  was i ever glad to see it here and yes it is the same one i have had for    years  it is my  th one and the only problems i ve ever had is that the handle broke on   of my first ones  which fit perfectly in my purse without the handle so not that big a problem  and that my husband likes to take it  use it and put it away in his drawer  had to get him one of his own  they last for about    years before the rubber starts to break down  absolutly love this brush  very easy to keep clean  ordered   so i will never have to worry about finding it again  hopefully      more years of use to go      
154,4.0,                       doing the curly girl method and you saw this being used  i have super thick curly hair and will tell you a wide tooth pik works      better     
155,5.0,                       this brush doesn t break off by hair   i was using natural bristle brushes all my life  and never realized they were breaking my hair  this brush solves the problem  my hair never looked better      
156,5.0,                       this brush stays nice and lasts  good quality      
157,1.0,                       i m not sure if this item is authentic  with the first use it ripped my hair out and one of the teeth snapped in half  my hair type is    b and naturally curly  i m always gentle with my hair therefore i believe the issues i experienced with this brush was due to its lack of quality  neither the merchant or amazon was helpful in the return and refund of this item so it was a complete loss for me  of course i immediately stopped using this brush and i reccomend using caution before making a purchase from this merchant      
158,5.0,                       so far so good  broke the plastic  bristles    whatever they are called as i was pulling one of them out  so be careful while removing rows  but it s not a fault to the product for my rushedness  i need to watch more videos on how to style with it tho      
159,5.0,                       even my mom noticed the change in the texture and shape of my curls   definitely recommend     
160,5.0,                       i was curious about the fuss of a denman brush   so i researced it  to my surprise amazon have all my needs   when my denman came i was in the middle of doing my thich curly hair  when i first brushed though my hair i almost didnt want to finish it because this is by far the best brush that i have ever ever had in my    years of living   a must have for all natural  choose your style     
161,4.0,                       not very easy to hold  especially when working with wet hair  i wish that the paddle came with some kind of grip  it took me a little longer to detangle my hair   b  natural   but i do believe i lost less hair with this comb than with my wide tooth comb      
162,5.0,                       i ve noticed that my curls come out more defined when i use this brush instead of a normal paddle brush      
163,2.0,                       i have a true denman brush and this isn t it  it does its job for the most part on weave    i refuse to use this on my natural hair ever again      
164,5.0,                       my wife uses it everyday she loves it and highly recommends it      
165,2.0,                       i was so excited for this brush  i took it out of the package and it looks like it has been ripped up and glued back on  paying this much  i expect better  i would be happy with the purchase if these weird rips and cuts weren t here      
