,CommentsStars,CommentsContent
14,3.0 ,                       the tv is fine and does everything it is supposed to do   however  navigating the television via the remote is a tedious hassle   a good remote allows you to use that one remote for tv and cable   this is not a good remote though   there is no number pad on the remote so you have to use a button on the remote that opens a number selector that scrolls from side to side   if you use the mic on the remote and say  seven  then you will get every show that remotely has the word seven in it appear on your screen   if you choose to scroll through channels using the channel button it is very slow moving between channels   the channel button goes up and down but if you press on the edge of it it opens up a guide to ppv movies and you have to use your cable remote to switch back to your guide for regular tv channels or else will only scroll through ppv channels   the remote has dedicated buttons for netflix  amazon  and samsung tv   these buttons are not programmable so your stuck with them as your default streaming buttons   you can open the menu to select other streaming services though   in that menu are services that are stuck on there and cannot be removed from the menu although services can be added to the menu   did i mention the remote is terrible      
15,1.0 ,                       the picture quality is pretty good but the brightness leaves a lot to be desired  if you are watching anything with dark scenes or playing a game with a dark atmosphere  you absolutely cannot use the tv without blinds or you must use it at night  if not  you re basically just going to be staring back at yourself through the screen also  let s make this      clear  this tv does not support    hz  so if you re thinking of picking it up for the new consoles  look elsewhere what really sucks about this tv is the smart features  the only feature i constantly come into contact with is the unbelievably annoying  audio setup   i bought this tv with the samsung sound bar bundle  you would think a sound bar made by the same brand would work with the tv but it just doesn t  when i first received the tv  every single day  the tv would go through setting up the sound bar for no reason at all  the tv will emit a high pitched tone for      seconds  then it ll say  setup complete   sometimes it will do this multiple times a day and can be incredibly frustrating when it interrupts some impactful moment in whatever media you re watching and it will definitely interrupt  because every time this  setup  process completes  the tv inexplicably switches to  tv speakers  instead of  optical hdmi  which results in echoing of the audio due to the sound bar still emitting sound  to fix this you have to make your way to the settings  which has no dedicated button on the remote  and switch the audio output from  tv speakers  to  optical hdmi  after updating the tv s firmware  this problem seemed to be resolved but it wasn t  every week it goes through the same process and on the day it decides to set itself up  it does it multiple times throughout that day  after scouring forums for solutions  i found that its a problem that people have had with this tv since it s release  on samsung s own forums  this complaint was constantly dismissed as a  feature   it s an obvious bug  by their moderation bot  never actually addressed by anyone at samsung  so they have no intention of fixing this problem   keep in mind this is not something exclusive to samsung sound bars perhaps the most annoying part of this issue is that  sometimes  once this  audio setup  is complete  you are able to use the tv s remote to adjust volume instead of the sound bar  most of the time you can t though as the tv often cannot recognize the sound bar  you read that right  a samsung tv cannot consistently recognize a samsung sound bar  so one week the tv works fine and is able to be controlled with only one remote but the next   weeks it will require that you use the sound bar remote to adjust the volume  it absolutely blows me away that samsung would just ignore this issue when it is such a common complaint online  its ridiculous that this is even an issue in the first place as these two items are made by samsung and are often bundled together i have the tv disconnected from the internet as i have a separate media device  but i am aware of the ads they hardcode into the tv s  smart interface  as it is another common complaint on forums  it s true  as other reviewers have said  that the tv requires   inputs to get to the setting page  i should know having to switch the audio over so many times tl dr  i wouldn t recommend this tv to anyone  there are tv s with better picture quality and better functionality with similar  less expensive price tags out there  not to mention  they probably have the ability to properly set up something as basic as a sound bar  do yourself a favor and look elsewhere      
16,3.0 ,                       for us dropping dollars for something like a tv in the      range isn t something we do lightly or can afford to do easily  we were still using an older    inch dynex    dp tv as our primary  living room tv with an older roku on it  we were excited to get a larger   k machine with smart features and only have to keep up with one controller instead of two  for our one stoplight town there is no cable or cable based internet  everyone uses a wireless hotspot for internet entertainment streaming  it usually works pretty good with a blip here and there occasionally this samsung got to be unwatchable because be it direct now  hulu  or pretty much any streaming service it would hang up frequently  we spent as much time watching a spinning symbol or get  oops  messages as we did actually seeing programs  i can t blame our internet speeds or the router much because my mother had no issues at the same time getting her programs on her little     insignia hooked to another roku  we can run a couple of computer ipads streaming video and her tv at the same time  even with everything off the samsung struggles  out of frustration i pulled out the old      dp max roku we used on the old tv and connected it to the samsung  runs great  just at      and we re back to two controllers  so we have this  k samsung     smart tv that we can only get continuous streaming on if we have it hooked to another streaming device and are stuck at      resolution  i could have gotten a basic tv for hundreds less at walmart and just hooked the roku to it the tv is annoying because when you turn it off the next time you turn it on it s dumps you into whatever is on samsung s streaming app instead of the last app service you were using  there is little on the samsung service we want to watch  we already have our preferences thank you  we also had some issues with the time  we set it properly and sometimes the display will be    hours off  turn off the tv and back on and it will  mostly  be correct then maybe it s the tizen os  but i m not really impressed with the performance of the os or the tv overall  the image is great  the user experience sucks  and not in a good way  there isn t a good tactile feel for the control ring or the ok button to make it easily usable without looking  you have to slide your thumb or finger around a good bit to find it when not looking  also when you are holding the remote with the fatter part in your hand as you normally would the control ring and button do not fall intuitively under your thumb  they are a too far up  the volume and channel buttons are okay  unless you are doing oatv the channel selection is a pretty much unused feature as all the functions of most streaming services are not using the channel button i m a licensed amatuer radio operator  even using computers to program some radios and run another one  i ve been messing with computers since the mid   s to include programming in a few languages back in the day  and have several echo dots in use around the house  so i m not tech impaired  other than the picture i don t find a lot to be happy about with this samsung tv  the os is not quite ready for primetime and the tv is more hindrance and frustration than it is helpful and a smooth your way smart device sad because i ve been a samsung phone guy since before there were smartphones and have a nice upper end point and shoot class camera i ve been pleased with  this tv  not worth the money      
17,1.0 ,                       i have bought samsung tvs  monitors and other products for years and have had zero issues with them    so far this tv is possibly the worst samsung product i have ever owned the tv itself is fine  but the tv software is completely glitched  the tv randomly becomes unresponsive to remote control  menus hang and freeze causing the tv software to crash and reset  setting up the tv without an internet connection or skipping the privacy policy makes the tv unusable  connecting the tv to the internet makes it unusable later on as well  you get  malware detection  warnings about the tv built in software it s a complete mess  this is not a finished product  i don t know why samsung is shipping this      
18,1.0 ,                       had to replace my    inch curved screen way too soon  the    inch replacement is not working    days after purchase  samsung support was useless solving the issue  they told me it needed to go to a samsung repair center  for replacement parts  i gave it to a friend who performed a factory reset  the tech was wrong i bought a new samsung   series it is malfunctioning at    days old  it will no access prime video  even though the app is built in to the tv and has a prime button on the remote  called samsung support and have been waiting for a call back      
19,3.0 ,                       pros   it s a large tv with a nice form factor  relatively cheap among  k tvs of this sizecons   i had some color issues initially and had to modify the settings to get certain games movies to look natural   the smart tv software is absolute garbage  the homescreen includes random advertisements and channels that i don t care about  and multiple apps don t work well  e g   streaming with accompanying ios app results in choppy audio and slow to refresh video  the hulu app freezes whenever an ad plays  i purchased a chromecast so that i could avoid using the  smart  features as much as possible      
20,5.0 ,                       well  right off the bat  i have one complaint  the power cord could have been about a foot longer  i mounted the set on the wall and my power junction box is set on the floor  simple fix was to mount that  the junction box  on the wall though  one other thing that i need to figure out is how to get this set to recognize my roku stick  i have   hdmi cables connected and the set only recognizes two of them  the one not recognized is the port with the roku stick other than that i am pleased with the picture quality      
21,2.0 ,                       just finished setting the tv up   the picture out of the box made things look like bad soap operas from the    s  but it s better if you go into the advanced settings and set the contrast to  low    sound is quite good for a cheap tv the user interface is    obtrusive   the documentation is terrible  so there s lots of blundering about trying to figure out how to get stuff set up the way you want it    and that brings us to the  sponsored  box in the home menu   there s no way to get rid of it  as far as i can tell   there s apparently more obtrusive ads that will show up if you don t disable them   to do that  samsung has helpfully buried the opt out three levels deep in the  terms and privacy       interest based advertising  tab  samsung apparently has bought in to the orwellian school of marketing and product design    i think all this does is prevent them from collecting data  so maybe i m just going to get generic ads later on at least with amazon devices you can pay a few bucks to get rid of the propaganda   it s pretty infuriating having stuff that you don t want to see pushed at you in a way that you can t get rid of nice integration with providers  for us un cord cut   i have dish  and the built in app is moderately full featured   nothing particularly obnoxious with the streaming apps that i use  yet      
22,1.0 ,                       tv quality is great and i like that it has most of the apps i need  however  there   issues that are a bid deal   the voice search doesn t work  whenever i ask for something alexa goes  here are some results  but nothing happens  so this smart tv isn t very smart   it some time drops from the network for no reason  it s happened like   times already even though the internet works fine  the only way to fix it is unplug the tv and plug it back again   every time you turn on the tv samung tv automatically starts playing and is the most annoying thing ever and there is no way of turning it off  i spoke with tech support and he basically told i just have to deal with iti d recommend looking at a different tv  i would not recommend this garbage  i ll be returning it for my money back     
23,2.0 ,                       waited over   years for a  k tv  i m a huge brand whore and love samsung  samsung electronics  phones and appliances  thought this tv was it  but it falls extremely short main menu is very busy  so many features have problems regularly  nothing special in regards to video quality and refresh rate  the remote is extremely hard to use with all the features basically  it s like old vhs movies that are on bluray disc  yes you can play the movies on bluray players  but the quality is still vhs  yes  it s a  smart  tv  yes it can play  k  but does it knock it out the park  no this is exactly what the term  you get what you pay for  means      smart  k tv  meh     
24,5.0 ,                       great tv for the price  we ve only had it up for a week  but so far it s working great   remote is very hard to use   it s just not very intuitive   it s so bad  the person who designed it should probably be moved to another department  luckily  we had an extra samsung remote for a newer tv it works on this tv   but even that remote is pretty poorly designed  regardless of the remote everything else went smoothly   i updated the software first and foremost  before mounting to the wall   speaking of mounting to the wall   we were replacing an older samsung tv  and decided to use the same wall mounting bracket we had for that television   this tv needed larger vesa bolts than our old tv   the manual and samsung website says m        mm  and our hardware store had    s or    s   i m here to tell you    s or    s will not fit this tv and give you any thread left to tighten   even with the thinest wall mount brackets   we went with the    s and they fit perfectly   learn from us and save yourself the headache and valuable time      
25,5.0 ,                       super fast and easy set up with spectacular quality  this just sayin my first smart tv  having access to samsung tv plus is amazing  it s everything you love about television for free  the ambient lighting adjusts automatically based on the lighting of the room which i found to be incredible  everything looks crystal clear  i d recommend this television to anyone i know      
26,5.0 ,                       i still can t believe how cheap this tv was  it s really great quality  i own this as well as the qled version because i wanted to compare the two  it s hard to see much of a difference  i wouldn t say go with one over the other based on the experience  very comparable  it s been a great tv and both of the remotes are identical so that has made it easy to not have to learn two different remotes  very easy remote and the technology has been great  it auto detected my devices and appropriately labeled them for the most part  sometimes i have to change inputs multiple times because it wants to do its own thing but it s just a few extra button clicks on the remote when it happens  for example when i boot up my nintendo switch it will turn on the tv by itself which is great but it doesn t load the switch screen it goes to teh home screen  i will change it to the switch and then for some reason it shows the switch and then goes to the home menu again  then i go to the switch and it stays on the switch  kind of weird but consistent behavior  not a huge deal though      
27,5.0 ,                       you must subscribe to a service to get cnn  this tv does not support a cnn app  it comes with fox  cbsn  and the pbs app  which i use  but no cnn  i ended up having to purchase a firestick       and basic tv service through epb  my internet and electrics provider in chattanooga      mo   just to get cnn  along with loads of other crap i will never watch   had i known  i would have purchased a different make  ridiculous      
28,3.0 ,                       the price isn t bad for this product  but i expected much more from a samsung tv  the picture quality is ok but it seems so dark no matter what setting i tried especially on the built in apps like disney   my ps  pro however seems to boost the colors and blacks so the color definitely looks better  the problem i have on my ps  pro comes with the sound  for some reason  even though everything is set to pcm on both the tv and the ps   the sound is good on some things but slightly distorted on voices and other things  it doesn t sound even or consistent  however  if you do the built in test everything looks great and sounds great  i can t seem to duplicate the results on anything else  very frustrated and disappointed      
29,3.0 ,                       sound quality is only average for any tv  that means anyone wanting great or even good will need a sound bar  i saw some reviews said it was great but they must still listen to an am radio in their car with one speaker in the center dash i guess  i ve been a loyal samsung customer for    years  gotta say i m disappointed  i sent it back  you get what you pay for is still true  tv plus soundbar  cheaper by far to buy the sony  which i did  very happy but not exactly a fair comparison      
30,2.0 ,                       from day   tv makes a clicking sound every minute or so when on  and for     minutes after being turned off    working on getting a repair person from samsung to come and fix it ads are built into the home navigation bar with no option to remove all apps i ve tried  netflix  prime  iheartradio  disney  all work well with no issues remote has no lights so using it in a dark room is hard the picture quality is great and works well in my office with some light during the day and looks very black at night   sound is good without adding a soundbar  if i ignore the clicking already mentioned       
31,5.0 ,                       i had bought a smaller samsung for my bedroom and really enjoyed it so when our   in vizio in the living room started to get buggy i decided to buy a   in samsung  k uhd  absolutely love the tv  great picture  no grey areas as some reviewers talked about  and love that it is alexa controlled  would be better if i could edit the names of some of the inputs but overall it connected quickly and recognized all my add on equipment  too bad you cannot totally get rid of some of the preloaded apps but no one lets you do that      
32,5.0 ,                       amazing tv and quality at such a great price i was very amazed not only at the high picture quality and sound quality but also the many extras that samsung includes in all their products including using voice alexa   the setup was  fantastic  because it was so easy using the internet and a samsung account from a previous tv   the remote   internet walked me through the rest and it look like a professional the remote is still a little difficult using with my cable system  but with netflix  dvd  amazon prime etc it s much easier the only problem is that sometimes my alexa tv app and alexa thermostat often both answer me  if you call that a problem      
33,2.0 ,                       the first one i ordered arrived with a cracked screen  the box was completely undamaged so it appeared that it happened in the production packaging stage  i returned it for a replacement  the replacement arrived and i set it up and  sadly  after all of the delay  i was not happy at all with the tv  the picture was really disappointing and the audio was not good at all  regardless of how high i set the volume  however  when turning the tv on or off  it was outrageously loud  i ve owned some low end tv s so my bar was low and yet this tv didn t even meet that  low  expectation  i packaged it back up nicely  making certain to repackage everything as it came and returned it  it arrived back to amazon    days ago  still waiting for a refund  update     days and still waiting for refund         
34,5.0 ,                       a  k smart tv for a tech illiterate  the user manual doesn t offer much  trial and error was my path of discovery  after a couple of months i think i reached a tenable position  my biggest quest was trying to figure out how to shut off my dvd player without the tv turning it back on  if i shut off the tv first the dvd player would turn the tv back on  it was like a conspiracy  the only solution was to unplug the dvd player  i finally found a line item deep in the tv smart operations  i didn t understand what it was but it had an on off green dot  i pushed it to off and solved my problem  the  k resolution with compatible viewing programs is incredible  whether streaming  dvd or regular tv if everything is right the resolution will blow you away  this technology is almost scary  having fun      
35,5.0 ,                       a quality product that has been a challenge for me to use help is available and very helpful with the computer like problems when i can figure it out i am from the old generation and only used to an  on and an off  switch trying to use alexa and the various help sections on this tv is a maze which i haven t accomplished yet samsung products have worked well for me in the past   such as a washer and a dryer which i just learned that to turn the buzzer on the washer off   i need to not push the button to turn off the  buzzer lighted off button  off because it has to be on to be off on the tv only one problem which is hardly worth mentioning   but   when moving from one channel to the next   the banner for what channel it is stays on plus half the screen is blacked out with another message  i don t need to know what channel i just picked out to turn to  and when i click to turn off the banner   it takes me back to the previous channel sometimes if i am not quick enough      
36,1.0 ,                       the tv is beautifully designed and from what i can tell  crystal clear   when it works  we waited     weeks for delivery and the service dropped it off today  unboxed it and the tv was damaged beyond belief  crack at the bottom of the screen  lines   inches deep on the left side and   deep inches from the bottom  single black line through the middle  not sure if it s a manufacturing defect or damaged during shipping  talked to customer service  which was very helpful  but they couldn t initiate an exchange or expedite shipping  they were kind enough to refund the damaged product  but i had to rebuy the tv at a higher price from amazon and now have to wait another     weeks for delivery of the replacement  the experience has been highly disappointing  shopped local  but unfortunately the model isn t available here  will update the review upon receiving the replacement      
37,5.0 ,                       i love it  great size  checked out the picture quality at walmart before purchasing here  and you could see the difference in comparison to all the other tv s  samsung is superior  good speakers   volume  the remote is easy to use and we love the universal remote feature  don t have to switch between xbox controller   tv remote  one more thing i really appreciated is that it has the av inputs that most tvs are getting rid of  so it s easily compatible with older consoles  we also used amazon s mounting service and they came just   days after we got the tv   had it mounted in about    minutes  very pleased with the product and the service      
38,1.0 ,                       this tv has great  crisp picture quality but whenever the picture start to move things go horribly wrong  the motion areas go blurry and sometimes the pixels go gray entirely  it s a very odd effect and very noticeable  for example when i m watching the office  whenever the camera pans around the room the screen gets pixelated or turns gray nearly every time and sometimes freezes up in the problem areas i m not exactly sure this is a defect  this seems like samsung cheaped out on the internals of this tv and it shows   the overall os is very clunky  and the tv takes a lot longer to respond to remote input than other models i ve owned to top it off the remote is defective   the volume button isn t set properly and wobbles when i toggle it this tv is being returned      
39,5.0 ,                       this is a fine tv for the price  not really sure what others were complaining about with regards to the setup  even though judging by the slight racism of one of the reviewers i can see why he wouldn t know how to set up a tv  just a heads up dvd person  all tech in one way or another comes from asia china south korea so get over yourself disable the smart features  buy an apple tv  and this makes for a world class experience      
40,5.0 ,                       l love this tv  it works great and was easy to install  i read a lot of reviews and a couple were saying l would need to buy special screws to mount it because the shape  in preparation  l bought all of the advised screws when l ordered the tv and they went to waste  the tv is flat except for the very edges  see pics  maybe it was because my tv is     and perhaps theirs was smaller  causing the edges to interfere more  or could it be the mount they chose  i suggest getting a mount that doesn t cover the back like a wall  but leaves the back accessible to get to the hdmi and usb sockets  especially if you are buying a smaller size  after researching for a month before buying  l got the mount eglf  bk with it and it worked great   the sound works much better than my last tv and l don t see any sense in buying a soundbar  also  l still like my roku stick better than the smart tv software  maybe that is just out of habit and l don t find the alexa voice command so helpful  since l am already holding the remote and could easier press the button than speak into it  still   stars  i am very satisfied with this purchase      
41,4.0 ,                       this is absolutely an upgrade in picture for me   i find that with external devices the sound often needs to be up around      the interface takes a little time to get used to and you needed to sign up for samsung account during set up   plan on an hour or better if your mounting it to the wall and powering the device up and updating any software required   its advisable to have all the additional accounts ready you want to link  amazon  netflix  etc  and doing this right off   so far i am very happy with the overall experience and for the price of under      there is not a lot to be unhappy with   maybe the remote that is very basic but hey that is where having the dish remote works just fine      
42,3.0 ,                       we decided to buy a smaller set so that it didn t overwhelm the room  too many times  i ve seen sets that you can t avoid seeing  and they aren t even on  the     turned out to be somewhat underwhelming  if i could do it again  a     would be as much as i would want  but the picture is magnificent  the remote works well  as long as you have small fingers  and one more complaint  there are not enough hdmi ports    is not enough  i had to buy an additional   ports  it was very easy to set up and we were watching television within    minutes  all things considered  it is a good television set      
43,5.0 ,                       easy to setup  nice picture and sound quality for this price range  not specific to this tv  but i like the newer samsung os   it s more intuitive and user friendly      
44,2.0 ,                       the picture quality is good  the guys from amazon that delivered it were good  the smart features are not that smart  i got a tv with alexa built in thinking it would be better  it is not  if it is in netflix it is hit or miss if it will go to a tv channel  on the cable box  sometimes when telling it to change the channel it knows what channel to go to  but drops a digit so instead of going to channel     it goes to    or instead of     it goes to     the setup is just as unfriendly as the earlier series   for setting up the cable box  the cable box was in sleep mode  but there was no warning when going through the setup and it skips it without telling you  adding the cable box manually after is not easy to do and easier just to reset the tv to factory defaults and start over once the cable box is out of sleep mode  also the remote control itself is less usable than the older remote controls from samsung  it looks more futuristic but needs more buttons to be put back for when the smart features fail  like not being smart enough to bring up the guide on the cable box   i have more complaints than this  but i figure this is enough to get the point across     
45,2.0 ,                       they are requiring a samsung account to be created to use the smart tv functions  i have more than enough accounts with companies  i really don t want to have to create another one  i am absolutely against this kind of entrapment  it also does not have an app available for beach body  which we use every day  now we have to plug a fire stick into it to be able to use our apps  as a smart tv it is useless  hate this device for these reasons      
46,4.0 ,                       pros    decent picture quality  not amazing but it does do the   huge plus on the remote  other than the already preset buttons for  samsung tv plus  which i don t use  the controller is simple  ergonomic  and slim   okay sound qualitycons  bird feet  the smart os is not very user friendly  you cannot customize the menu at all  so whenever you go to  home  its just a bunch of preset list of movies that they are forcing you to buy  you cannot customize it to only show the apps you own  netflix  hulu  etc   and you cannot uninstall the preset apps which are quite a few  to access the apps you set as favorite you have to press the home button and they are the tiniest of squares compared to the movies they are forcing you to see if you do not mind the cons  then it is a decent purchase      
47,2.0 ,                       i couldn t get this tv to play any of my directv channels   also  it tried to set up a remote controller on my mobile phone  but that feature is not very helpful   i tried for a couple of hours to get my directtv channels  but nothing worked   there wasn t any help in the online manual about the issue   my cable box is older  but i also have a lg that works well with no issues   i wouldn t suggest this product if you are going to use it with directtv      
48,5.0 ,                       about   yr ago i bought a lg tv one a good sale from walmart  well the junk  no user friendly at all and the wifi receiver was week  yes my modem is on the other side of the house but none of my other iot stuff was having any issues  it would take hours to get the lg back up  the user interface and customer support stinks  i hung my new samsung and was up and running in minutes  the picture is great and the interface so much easier to navigate  its been one day but i don t expect any issues as with my   other samsung tv s     
49,1.0 ,                       this has been a very disappointing experienced with amazon prime   this is the second tv in two weeks thatarrived damaged   the first one was picked up no problem and second one delivered   sadly  it also had thesame screen damage and now you want me to return to a center   i am a senior citizen      and would beunable to get box in my car and find center as i am in a small mountain area   i have tried responding and requestinga pick up when believe it or not i am going to try again another tv  is delivered   i have received no response and amdisappointed in this experience   i would certainly appreciate some assistance or a least response to this issue       
50,1.0 ,                       i have never had so many problems with a tv  my tv keeps turning on and off  i reset it and it does  it again  i will never buy a samsung product again everyday there is some sort of problem with this tv  i m very unhappy with this tv  i have had a lot of tvs snd never experienced so many problems      
51,4.0 ,                       the picture quality is great and definitely lives up to the samsung reputation  for the price  it is a great deal the smart features  however  are pretty lackluster  the processor on the tv is very slow which makes the interface very laggy  there are a lot of built in ads and samsung internet channels that are particularly annoying  thankfully  i didn t buy this tv to use the smart features  if i had  i would have returned it  i much prefer a chromecast to these built in features      
52,3.0 ,                       firstly  i am not a tech person  i don t need the latest   greatest specs  this is why i considered this tv  i am an average person using this tv to stream netflix  that said  i wish i researched tvs a bit longer  even for an average person this tv only delivers in size the smart interface is confusing  it s horribly laid out  it is by far the worst smart interface i have used on any tv  i have seen much better menus in tv s from brands less desirable than samsung the glass is very reflective  if you don t want glare from the lights or open windows you better be watching in the dark video games appear a little dull but for myself i don t mind  if you play video games and care about the graphics then this might be the wrong tv for you this tv does work will alexa  well    it tries too  it s clunky   slow  it s just best not to yell at the robot on the counter   turn the tv off yourself if you want a huge tv with a name brand on the cheap then this is for you  if you want anything else just keep looking      
53,2.0 ,                       samsung should be ashamed of themselves for having a remote control but you cannot take the battery cover off of without using a screwdriver  it s not designed to use a screwdriver but that s the only way that you can get the cover off because it is locked in so well that it will not come off  i am reasonably strong and i ve been going at this for    minutes so far  pushing cover in the direction of the arrow just does not work   i have a remote similar from a couple years ago and i thought to myself surely they have fixed this by now  not   i would not recommend this tv for a grandparent  or an elderly person they may have difficulty getting the back cover off to insert the new batteries   i am very disappointed that this is still this design after this many years      
54,5.0 ,                       it got here quickly and in one piece  has a little bit of a learning curve to using it and finding the best settings  the remote is a little too simplified for my liking and it makes it hard to navigate certain apps on the tv  the wireless internet connection isnt all that great even under beat circumstance but a wired connection helps out  everything i feel lacking in this tv i feel i could sort out on my own so it still gets good marks  i did find the exact same tv at walmart for about      cheaper so that s the only downside i can see plus the steep learning curve  i still havent found out how to get the best out of the  k      
55,4.0 ,                       this is the  rd samsung smart tv i have recently purchased as we focused on upgrading things during this pandemic  i like the tv overall but slightly less then my other two due to a few annoying items  first i can for the life of me not remove an unwanted app from smart hub menu  easy on the other   but just cant seem to do it on this one  there is also sometimes a small delay when performing remote control actions  minor stuff but enough for to rate this   and instead of   stars  i might update this later  overall a nice tv and the    inch size is perfect in our bedroom update  i m now able to remove an app from the smart hub launcher but it is a slightly different action then with my other samsung tv due to it being a      version  i called samsung support and they were extremely helpful  this however was not noted anywhere in the manual  remote works better but still sometimes delayed   sound quality on this tv is poorer than on my    and    inch samsung so i will likely get a soundbar or other external source for better sound  still a solid tv  keeping this at   stars      
