,CommentsStars,CommentsContent
36,1.0 ,                       don t buy this  it doesn t hold up to putting a cover on it  it collapses  also they will not take it back nor refund your money  stay away      
37,5.0 ,                       i stopped buying these for a little while because i thought they were a little pricey  and bought cheaper cups  after having coffee dribble everywhere whenever i tipped my cup  i relegated the cheapo cups to my craft room for mixing paint  and put the dixie s back on my subscription  i ll never make that mistake again      
38,3.0 ,                       great cups to have on the go  awesome brand  my only issue is  there are never enough lids to go with the cups  i have so many extra cups with no lids  each pack i open always have lids missing  this makes me not want to buy them again but  i just love this brand      
39,5.0 ,                         holds  hot liquids without melting cup  convenient size  lids stay on with a snap  hot liquids can be felt through cup  however  unless scalding hot  i can easily carry a hot cup  i m not in kitchen much so i don t have a high heat tolerance in my hands      
40,1.0 ,                       i bought these locally and they were great   i bought these through amazon and they are terrible   they leak and in order to hold them we have to double them up because of the heat   i can t figure out how to contact the company to let them know      
41,4.0 ,                       love these cups for tea  milk  coffee     i also like the different quotes on them  i always look forward to see which quote i get next     silly but fun lol i must say they tend to feel flimsy once the hot liquid is poured but i havent had any issues at all with leaking or burning myself      
42,5.0 ,                       does not leak through the cup  i use them on a daily basis for coffee  very well insulated  the lid can leak if you line up the hole you drink from on the lid with the joint of the cup  but if you avoid this  the lid will never leak  this is a common thing with these types of cups so i don t really consider it an issue  the issue is when the lid leaks no matter how it is placed on the cup   which is obviously not a problem with this cup      
43,3.0 ,                       nice cups  but do notreheat your drink in the microwave  within   minute the outside of cup started bubbling and melting  the smell was bad too  before i purchased them i checked and it said they are microwave safe  not true       
44,5.0 ,                       my husband uses these at his shop   its the only kind he likes   nice and sturdy   keeps coffee hot and doesnt spill     
45,3.0 ,                       they redesigned the cups with a more juvenile look  and made them more expensive  no thanks  i ll get a different brand from now on      
46,5.0 ,                       temporary kitchen sink snafu    can heat up and drink coffee  soup  etc  from these cups cuz  microwave safe     
47,1.0 ,                       terrible  lysol  smell of all the cups  i don t know what kind of chemical is used to manufacture these cups  but i cannot drink anything from them  the smell is absolutely disturbing     
48,4.0 ,                       all the inner packets arrived with some lids crushed  bad handling  otherbthan that the producto is awesome  i will purchase it again   but need to save and wash some used lids     
49,5.0 ,                       i use these every single day for work  it might be bad for the environment  but for a busy teacher it s much easier than having to wash a travel cup every day  this cup makes the coffee stay hot for a long time  and i ve never ever had a leak in it  the lid fits tight and it s comfortable to hold without burning your hand  these are perfect      
50,5.0 ,                       this is a fantastic deal from this vendor and these are real quality cups i highly recommend them to anyone who s interested     
51,2.0 ,                       this is my fourth time purchasing these cups  my most recent order as well as the one before have been disappointing  as you can see in the pictures  the lids have arrived dented  i learned this the hard way  the lid has popped off while drinking coffee at work  i would say about    percent of the kids are dented and need to be thrown away as they are ineffective      
52,1.0 ,                       cups are fine  lids are terrible  the kids crack every single time when you have something hot  like coffee  in it  you d think for coffee cups  they d anticipate an issue with lids breaking with hot liquids in the cup      
53,2.0 ,                       i ve ordered these for years and they have been reliable  this last box is defective and the cups don t stay sealed on the seam  i thought it was just a few cups but the second bag of cups is even worse  i keep getting coffee all over everything      
54,2.0 ,                       the lids break every time i use them  i can t use these cups without making a mess  unfortunately i am now stuck with a ton of them but can t use them        
55,5.0 ,                       so far so good  i haven t had a single bad one  they work good for cold and hot beverages  good quality  you can hold it while drinking your hot coffee or tea without burning your hands  i recomend      
56,5.0 ,                       great price for the quantity  our kitchen is being remodeled and we needed disposable cups for coffee  these were perfect      
57,5.0 ,                       really enjoy using these cups for hot tea each morning   the lids work perfect on the go too  no spills   good service  efficient delivery   thanks  jim     
58,3.0 ,                       very disappointed in the  lids  that came with the cups  for some odd reason  about     of the lids end up cracking near where you sip  ending in leaks and drips  it s too bad  these cups are have been the best cups for hot beverages to go  i called and emailed dixie  but no one has ever responded      
59,5.0 ,                       got these for use at home and at my salon  sturdy well made cups and lids  i love being able to grab coffee as i run out the door and not have to worry about forgetting my mug at work or leaving it somewhere along the way  also great for clients who don t get a chance to finis their drink  and can now take it with themselves      
60,5.0 ,                       love that these are just the right size for my parents  they enjoy these      
61,1.0 ,                       i have ordered these cups many times on amazon  my most recent order was a terrible disappointment  the cups were leaking and in some cases  the bottom fell out completely  this is particularly dangerous with hot beverages  i have checked multiple packages that were included in the shipment and each one had at least   cup with small holes on the bottom  most had several defective cups    awful and will not purchase again      
62,5.0 ,                       unlike the cups shown in the photos above  these dixie cups are great   they have funny sayings on them and most important  they do not leak  unlike another brand which i purchased  which gave way at the bottom causing leaks   love these  will purchase again      
63,1.0 ,                       the lids don t fit properly  went through multiple cups and lids trying to get them to fit  they just pop right off as soon as you grab the cup  spilled coffee in the car as a result and my   year old spilled hot chocolate on herself because of it  tried to return it because it s defective but amazon says it s not eligible for return  be careful if you buy these      
64,5.0 ,                       great for my home office  keeps hot drinks hot  great designs too      
65,5.0 ,                       there are perfect  i use these inside the house because not only are these convient  but i am required to have lids inside as well as when i m on the go      
66,5.0 ,                          day when i go to my local coffee shop vs  a few cents when i make my own latte  win for me   when i don t have the time to sit and sip  on the go is the only way to go      
67,3.0 ,                       i like the convenience of being able to throw away the cup and they are a good size for me  one disappointment is that they seem to change the taste of the coffee compared to a ceramic cup  i think some of the waxy plastic may wear off      
68,5.0 ,                       i use these daily   great for coffee on the go  quick shipping and product was in perfect condition      
69,1.0 ,                       i bought these cups about    days ago but just opened my first package this week   for   days in a row the lid split on the cup within an hour of putting the lid on hot coffee   like the lid could not withstand the heat   it is too late for me to return the item  but it is defective      
70,1.0 ,                       the latest batch we received has bubbles on the outside and didn t stay cool with coffee or tea in them  can barely hold them because they are so hot   definitely a faulty batch      
71,1.0 ,                       this to go cups are really bad quality  it leask after    minutes  i caccont use these cups and unfortunately they are garbage  i always use dixie products but this time i am really disappointed  i actually just emaile to dixie and lets what will they say      
72,5.0 ,                       adorable designs  comfortable feel  they work well for hot  warm or room temp beverages  like coffee and red wine   for chardonnay or a nice vodka club on a summer evening  you re either going to need a different cup or slam er down quick as the seams sweat quite a bit     
73,4.0 ,                       honestly  they re disposable paper cups  they hold hot liquid with a lid for traveling  they re nothing to write home about  they are not designed to keep your coffee hot for a long period of time but they are good at keeping it from just being poured into your hands  they function      
74,5.0 ,                       sturdy and well insulated  no defects      
75,1.0 ,                       the picture is the very fist cup out of the box  leaked like a screen door  i shouldn t have to go through a sleeve of cups just to have a few cups of coffee  yes  i have and use real coffee mugs but teenagers and visitors don t  this is the  th brand i have bought  if anyone has a product recommendation  please let me know      
76,1.0 ,                       i hate these cups  they feel like stryofoam on the outside  they said they were paper  i would have never ordered this many      
77,5.0 ,                       i love them  they are the best after trying several other brands      
78,4.0 ,                       these dixie cups with lids are a suitable fit for our church kitchen  giving it   stars because even with the extra outside foam it could use a sleeve   our coffee is pretty hot when it s first made  a grabbing the hot cup is a little much for the fingertips  like the look of the cup  fit of the lid  and quality of paper product      
79,2.0 ,                       have ordered these many times but last order the sturdiness of the cup was not good  i use one for several cups of coffee and it was never an issue  now after about an hour  they crumple when i refill and press the lid on  going to try another brand      
80,5.0 ,                       these are great  very sturdy and hold the heat well so you don t burn your hands with coffee or tea      
81,5.0 ,                       love  i was a little nervous that i wasn t going to get the cute design i wanted  but i got exactly what the picture showed  i have experienced no leakage  these cups are perfect  i love that i can bring them and not worry about losing them or breaking them      
82,5.0 ,                       love these cups  can bring my morning coffee on the go no problem  or can make a cup to go for guests  also  can put make an instant oatmeal to go and the handle of a plastic spoon fits through the drinking slot  great cups                 
83,5.0 ,                       perfect size for daily coffee   insulated so not hot to touch     
84,2.0 ,                       the cup is okay and has a decent feel but the lids are super cheap  the lid has a weak point and splits after being on the cup for a few minutes which causes it to fall off which in turns leaves you showered in hot coffee      
85,5.0 ,                       very useful and convenient for beverages      
86,5.0 ,                       these to go mugs are convenient both to send with someone who does not live with you and to take with you anywhere  just toss when you re done  no taking home and washing   they have cute designs as well      
87,5.0 ,                       these cups are great   wish they had a sleeve so it is t so hot to the touch but other than that i like them      
88,5.0 ,                       perfect for my  coffee and doughnuts  table at a police graduation party i threw  best deal i found and i searched for a long time  you definitely get your money s worth with this      
89,5.0 ,                       quality paper cups     
90,5.0 ,                       purchased twice  no leaks  keeps your hands from burning off  my husband takes a cup to work every morning      
91,5.0 ,                       love these dixie cups      
92,5.0 ,                       i buy a    pk from walmart once a month and just realized i could buy the    pk for pennies a cup cheaper  the cups are well worth the money     
93,1.0 ,                       these are horrible   every lid has cracked when placed on the cup   it doesn t always happen as soon as you put it on the cup   therefore  you usually end up with coffee on your shirt by the time you get to work because unless you are paying attention you do not realize it has cracked      
94,4.0 ,                       i take a cup of coffee everywhere i go  i leave a cup everywhere i go  it was getting expensive to leave reusable thermal cups everywhere so i started using these   they work  i don t agonize over leaving one somewhere so we have a perfect match      
95,1.0 ,                       they leak   first package leaks  going to return     
96,5.0 ,                       work great for the grand kids to have their coco  keeps beverages hot while keep the out side manageable      
97,5.0 ,                       perfect cups doesn t spill or leak  keeps liquid hot and cold  will keep buying from this brand      
98,5.0 ,                       great quality and fast shipping     
99,5.0 ,                       excellent quality and great price  after ordering these  i read the reviews and thought i made a bad choice  but product was in excellent condition and box was sturdy and not an amazon box  but a dixie one   happy with my purchase and plan to reorder from them again       
100,1.0 ,                       the seem near the bottom of these cups gets saturated  then leaks within     hours   poor quality   the to go cups at costco will stand up all day   can t wait for these to be gone      
101,3.0 ,                       i love how cute they are  they are decent quality  but to be honest i have had some issues with leakage at the seam  it s too bad  because they are so cute      
102,1.0 ,                       i bought these to heat cups of tea in my microwave   they are not usable for this purpose  because they smell terrible and leak if microwaved      
103,5.0 ,                       this was a great purchase as the price was fantastic  they are the same as the ones in the store but way cheaper  will buy again if still available from the same seller      
104,1.0 ,                       i purchased the dixie cups and lids from costco several times over the years  the last   months the lids have all cracked after being on for   minutes  i thought i would try amazon but the same thing happened  going to a different brand of cups with lids  done with dixie      
105,5.0 ,                       came with a few cups unraveling at top but still good cups     
106,5.0 ,                       love these cups and have been buying these for about a year now  they re super durable and great for the price      
107,2.0 ,                       these cups are very thin   you really have to be careful because the cup gets very hot when you add the hot water    i was unable to pick up the cup   i attempted to return but you have to go through so much      
108,1.0 ,                       more then half of the cups weren t sealed all the way so when you pour anything into it  it all spills out      
109,5.0 ,                       this do the job  we were looking for something portable and disposable that could hold hot coffee    they work as you d expect  we use them with a single use kureg    i m happy enough that i ve already reordered them once      
110,3.0 ,                       the lids do not fit well and often crack when trying to put them on   they were not showed on or put on forcefully and they still crack     
111,5.0 ,                       i ve ordered a few different coffee cups over the years and this is my favorite  i use them at home for my keurig coffee to go every morning  they re great because your hands don t burn from the hot coffee  the lids not only fit perfectly but they re easy to drink from  some lids leak or the opening is too high and uncomfortable to drink out of  these are the best  if you re looking for coffee cups look no further      
112,5.0 ,                       my office loves them   co workers have brought other cups  but these are the favorite in my office   have not had any issues at all      
113,5.0 ,                       great     
114,5.0 ,                       these are nice and sturdy cups  with a heat resistant coating to save your fingers from burning   the lids fit perfectly   the office folks like them      
115,5.0 ,                       i first got these cups for coffee on the run  but then started using them all the time  i can now enjoy my coffee and not have to worry as much about it getting dumped by one of my little angels    they just love to crawl all over me when i have a cup of hot coffee in my hand  please don t get me wrong  i am still careful not to let them knock it out of my hand  this just makes my morning cup more enjoyable      
116,1.0 ,                       i had ordered these before many times and they were fine   the last   batches have lids that almost immediately crack   this leads to me or someone else getting spilled coffee all over themselves or even burnt   and now i m stuck with a ton of them       
117,5.0 ,                       i have been using this product for years  no problems   i hate they discontinued the project runway cups     
118,5.0 ,                       everyday morning coffee and sometimes individual servings  the lids stay on and by taking my remaining coffee to work w me i have less waste     
119,5.0 ,                       we bought these with the intention for using them at our wedding  of course we each had to try them out first    we re impressed  they are the perfect one or two time use coffee cup      
120,5.0 ,                       i use these as an alternative for sippy cups in the car when we travel and then at home for the adults as travel coffee mugs  work great  very durable      
121,5.0 ,                       love these cups  makes going to work easy and quick  the included tops fits the cups perfectly so when your going out the door and driving down the road you don t have to worry about it splash in or spilling out into the car  have subscribed to them for added saving and the box normally last   of us   to   months      
122,5.0 ,                       a regular thing i buy i like it     
123,1.0 ,                       cups are good but  the lid quality is poor  almost     lids per pack had a crack on side and i have to discard them      
124,5.0 ,                       they hold coffee and you dont burn your hands  great price too  will re order often      
125,1.0 ,                       i ordered these cups before without issue  the most recent order  almost all of the cups leaked after a short time  i use them for my daughter s morning commute  the bottom edge looks like the coffee started to seep through  and then the bottom of the cups start to buckle and leak      
126,5.0 ,                       always available good price no compliants     
127,5.0 ,                       i buy these every few months to take my coffee to work in the morning  they hold up throughout the day and end up as a sunflower seed depository      
128,2.0 ,                       this cup leaks right away  hopefully i ve got a defective batch    buyer beware   not eligible for return      
129,5.0 ,                       after two uses liquid will begin sweeping through      
130,5.0 ,                       very pleased with this purchase  just what i needed      
131,3.0 ,                       ok product      
132,5.0 ,                       perfect for taking your morning coffee or tea out the door with you  no more stacked up  spoiling coffee mugs in your back seat that may break or chip not to mention it saves from spills  these are great  i ll be buying more      dixie perfectouch paper cups and lids  pack of         count
133,5.0 ,                       we have   cups in the morning then use for water the rest of the day with no problems  great packaging also      
134,5.0 ,                       great     
135,4.0 ,                       great cups  very cute phrases on each cup  sizing is perfect for a to go product  one star removed because the lid does not have an option to close the drinking hole  need to be careful on the go if driving or moving quickly      
136,3.0 ,                       too much writing on the cups  i don t know why companies take the risk of overdesigning their products and expect to sell well please keep it simple  your logo or your name brand is enough on the cup   pick me up  currently caffeinated      won t raise your sales   good luck     
137,5.0 ,                       great cup  great pricewe use these hot cups everyday   they keep your coffee hot and your fingers are protected without wasteful sleeves  i highly recommend these     
138,1.0 ,                       these cups leak  they are very droopy at the bottom as well  most of the lids have a slice in them so they also leak  this is very poor quality control from dixie      
139,5.0 ,                       super fast shipping quality            
140,4.0 ,                       jim really appreciates these  at this price  especially   the better ones are sold by dollar tree but they don t exist in hawaii      
141,5.0 ,                       just the right size and strong enough      
142,1.0 ,                         stars the worst cups ever do not buy  the lids actually break apart moments after putting them on never seen anything like that total junk     
143,5.0 ,                       i m a klutz  and like cups with lids  and minimal dishwashing due to arthritis of my neck  shoulders  spine  and other places  these work well for hot and cold drinks   i m also hoping to be able to offer the mail carriers and delivery folks hot cocoa this winter  and these will be great for that      
144,4.0 ,                       bought these to use at a non profit  super super super cute but    many people complained how hot the cups got while they were carrying them around      
145,5.0 ,                       exactly what i was hoping for  sturdy and good sized      
146,1.0 ,                       entire package of these cups leaked  there was a problem with the seal around the bottom of the cup  completely unusable  didn t realize it was an issue w entire batch until we were past the return window      
147,5.0 ,                       great cups    perfect holding hot coffee and looks so nice      
148,5.0 ,                       we haven t had any problems with these cups so far  and like the designs      
149,5.0 ,                       i m apart of a coffee club i tried to buy different types of cups but i wasted my money because there is nothing better than the dixie coffee tea cups        
150,5.0 ,                       good product at a great buy  sometimes i rinse and reuse several times  couldn t reuse one for a week  but sometimes i go two days      
151,5.0 ,                       great     
152,1.0 ,                       watch it might spill with cover     
153,5.0 ,                       i use them every work morning to make and take my gourmet coffee to enjoy on my way to work      
154,5.0 ,                       great value     
155,5.0 ,                       these cups are exactly what i wanted  they are just the right size  the re very good quality  they re very attractive  too      
156,5.0 ,                       these cups are great  i use them for everything  coffee  protein shakes  cocktails on the go  walking  never driving   kids juice  draining the grease from a pan  etc   they can be pretty pricey in the store  but amazons subscribe   save made the price unresistable      
157,5.0 ,                       i like the style of these cups  they all of a different quote  they hold up nicely and keeps coffee hot for a while     
158,5.0 ,                       these coffee cups are my favorite   they are easy to hold   they outside of the cup is not smooth like some cups are   the material on the outside of the cup has some grip to it so that the cup will not slip from your hand   it also seems like it would be more insulating than other cups that don t have the grip texture applied to it   i recommend them      
159,4.0 ,                       great cups     
160,4.0 ,                       my brother in law had never even considered these  till i sent the kids in the truck with their milk  and it saved his truck   now he thinks they re great      
161,5.0 ,                       great cup  good value for money     
162,5.0 ,                       great for the       
163,5.0 ,                       very handy     
164,5.0 ,                       good     
165,1.0 ,                       the lidsare the worst quality everyone of them are brokenare cracked     
166,1.0 ,                       this is the second time i have ordered this product  with this order came disappointment as more than half the covers are cracked      
167,5.0 ,                       great for making a cup of coffee to take with you when you are running late in the morning      
168,1.0 ,                       i ordered these coffee cups in place of the chimes coffee cups  bad decision  the lids do not fit the cups and rip down the side daily  save your money  buy the chinet coffee cups      
169,5.0 ,                       bought these to use during the holidays instead of using regular cups   works as expected     
170,5.0 ,                       good cups   i use a walker so the lids are much needed     
171,1.0 ,                       hi  i am trying to reach amazon     my package did not arrive    although it says it did   i am a nurse working threw this covid crisis      
172,5.0 ,                       these cups are wonderful  can hold it without burning my hands  and  they are really nice looking      
173,5.0 ,                       great quality  keeps coffee hot  longer  looks very nice      
174,3.0 ,                       they re not really paper cups  i was hoping for a starbucks type of cup but these are more like styrofoam      
175,4.0 ,                       love these cups  i use at least   a day  i would ve given it   stars if i hadn t noticed the quality has gone down a little over the years  for a cup that you re really going to throw out at some point it does it s job pretty well      
176,5.0 ,                       these are great  one of the designs is ugly but when i get a cute one i feel happy in the morning      
177,5.0 ,                       these are saving us so much money  add home brewed coffee and you have an great alternative to the daily caf  run      
178,5.0 ,                       these are a life saver  we get a lot of company and its nice to have these people can take with  or they can go to the garage and i dont loose my good cups     
179,5.0 ,                       i bought these so we could take our coffee with us in the morning instead of buying it elsewhere and not have to worry about losing the cup  so far they have worked great        
180,5.0 ,                       use these cups  quality and great price     
181,5.0 ,                       great product  worth the money     
182,4.0 ,                       i like the cups and use them everyday  not much more to say  i would buy again     
183,5.0 ,                       these worked well for coffee for a family reunion and my husband loves them as to go cups for his coffee  the are sturdy and the lids are perfect      
184,2.0 ,                       doesn t specify if it is microwaveable or not   also coffee spills while driving  as no flap to cover the hole     
185,5.0 ,                       the only hot cups to buy for on the go use at home  the price and value are good too      
186,5.0 ,                       love them  they are awesome     
187,5.0 ,                       love these  they are the perfect size for coffee and you do not need an additional sleeve  the design are great        
188,4.0 ,                       thanks     
189,5.0 ,                       great     
190,3.0 ,                         lids going in the trash  cups leak and now my desk has a stain that cannot be removed  i will not buy again      
191,5.0 ,                       received as advertised      
192,5.0 ,                       we love these  lids fit snuggly unlike some other brands  we always order these     
193,3.0 ,                       size and sturdiness are good but foam covered and not able to microwave and not able to recycle      
