,CommentsStars,CommentsContent
23,4.0,                       this is a dandy little   port hub  it takes up very little space on your desk and works just fine  i wish the cord was a little longer but still it is a very good value      
24,4.0,                       worked great for daily use connecting my flash drive  projection system  and pen tablet   after a year  it has failed   three of the four ports do not work   not sure why the middle port is still working  but useless now   i would buy another  but it could fail in   months        
25,5.0,                       this device works well  i have a couple midi keyboards  an audio interface  and external hardrive plugged into this that is plugged into my macbook via macbook usb adaptor      
26,5.0,                       it works  just be careful about using multiple devices with high power consumption do not attempt to put  like    hard drives on this thing  in fact  for something like a usb hdd  i wouldn t exceed one  they use considerably more power than something like a usb flash drive  which i think you could stack on without an issue i actually bought this for my raspberry pi  which is a device where you especially need to be conscious about the power consumption of the devices you plug in  but overall  it s a great item for cheap  the switches are a nice touch  with a nice blue glow  it s easy to control what devices are on  without having to unplug them  but do be sure to safely remove them before switching the power off      
27,5.0,                       i love this   port hub and it fits my needs to a t   i hate plugging chargers into the    volt plug in the ashtray  my car has an additional    volt plug in the boot so i plug this hub in that port and am able to plug my phone and my music usb drive into the port for playback in the car  i haven t found use for the other   ports yet but i like the convenience of the flexable cable that s long enough to rest comfortably on the floor of the boot without a bulky cable intruding into storage space   i only turn on the two needed ports and keep the other two turned off   it does everything i need it to do and because it is so light weight  i plan to purchase another one for my tablet dock  most multi port hubs i ve purchased would only allow me to use   ports at a time but not so with this one  when my friend s phone went dead on one of our out of state shopping trips  we were both able to charge our galaxy phones without any problems or decreased charging capacity      
28,5.0,                       i like that by adding   port usb to the new laptop     usb ports   one taken up with a wireless mouse  i can charge my earbuds  iphone  and still have   more ports if needed      
29,4.0,                       great accessory for laptops and portable systems  i use multiple of these to control speakers  headsets  and ham radio accessories on my laptops    i use a single usb port on the laptop and can freely activate  de activate  and swap the various adapter cables i need  also useful for powering on off usb accessories that don t have a switch of their own  speakers  etc    great for low speed  low power accessories and for providing just that little extra bit of standoff for flash drives if they came with some hook loop tape or some other adhesive  they d be a perfect        
30,4.0,                       i like that i can turn on any or all of the ports whiles leaving the others off  it is small  light  and well built  i would give   stars if the usb ports were slightly further apart  some flash drives are too wide to fit side by side on this      
31,5.0,                       this device has worked out better than expected having a laptop with limited usb ports i was looking for something like this and it has filled the bill  i have a wireless mouse which needed a port and a new cooling fan which also needed a usb port  and a portable drive my passport   so with all the demand this sabrent product has been a savior and works with all these units  i highly recommend this product and i was contacted by the company to see if i was having problems with their product not many companies go that to insure that their device is working to your satisfaction       
32,1.0,                       i have an extension cord from the outlet to my desk  i usually use a block and then charge my phone  thought this would be a great addition so i could charge multiple things  and it looks cool   but it didn t work      
33,5.0,                       i purchased this as my work lenovo laptop doesn t have enough ports   i needed the extra for a desk lamp and fan   need to be comfy while working from home   leaves   extra ports if i need to charge my phone  etc       
34,2.0,                       i needed a hub for my work computer and this had looked promising  i ve used it daily for the past few weeks and it started out great  however  the past few days i am  not having issues where it keeps randomly disconnecting and my computer gives me malfunction errors  this is a real bummer given that my bluetooth mouse and headset are run through it  i tried to save a few dollars and now i have to find another hub that works more consistently      
35,5.0,                       so far it works just as a usb hub should  the power buttons are a bonus  so the camera we use it for can easily be turned off when not in use without having to plug and unplug every time      
36,5.0,                       surprised by the compact size  this works well if you have limited space  like the on off feature  it allows you to plug in multiple flash drives  and select which you want to use  this hub has a good price  so far i am pleased with the performance      
37,4.0,                       i bought this to use on my xbox one  i needed it because the xbox only has one usb port  i have four different things plugged into it and they all had no problems being powered or connecting to the xbox  the different things i have connected to it is a keyboard i use to write messages  some games now allow the use of mouse and keyboard   a mouse  a charging cable for my controller  and an external hard drive for game storage      
38,5.0,                       i use wireless keyboard  mouse and a graphic pen tablet and some times an extra mouse  i have used another one and it was okay but this one is great  i like this one does not dangle off the tv tray that my laptop is on  the other one would dangle off and catch the attention of my kitten and did not need the aggravation of that  i like that this sits next to the computer and that you can turn off what you do not need at the time  i have never had one that you could turn on and off what you need  if you are looking for a very good usb hub then i would say get this one and you will not be sorry you have done  it works very well as the other one had issues after a month or so and of course was a good   inches long  this one is nice and short cord and is perfect      
39,5.0,                       i wish i would have had found this years ago  for years i have been constantly switching all my printers and devices throughout the day since i can only plug in two at a time on my computer  it was a frustrating  this thing is a lifesaver  i have all my devices plugged into it which uses one usb on my computer  and can use my phone charger in the other  perfect   if i ever need another one i will be back  thank you so much        
40,2.0,                       bought this specifically to add my apple iphone  says it works with apple  but after receiving and trying it does not  if you then look into the questions  it s clear it can be used with some apple products but does not charge apple products  that should be a heck of a lot clearer in the description  seems to work with other items  so it was inexpensive and i can use it elsewhere  but beware if you are wanting to use this with your iphone ipad      
41,5.0,                       not enough usb ports on laptop required an additional solution to connect variety of hard drives   devices works perfectly   the ability to turn the sockets on and off is a plus   arrived quickly and exactly as advertised      
42,5.0,                       very happy with the flexibility this device provides me for my applications  with all the devices requiring usb connectivity  our imac is out of usb ports  also  i use this hub to bring the usb access out in front of the computer where i can actually use the port without having to get in behind the mac to plug things in  very convenient  and welcome expanded usb capacity as well  everything i ve used with this device has worked so far   ie  iphone access  charge fitbit  charge tao bluetooth transmitter  and connect an external hard drive  i love this thing      
43,1.0,                       small package and individual switches are attractive  but was unreliable cutting out occasionally and both the pcs  win    i connected it to said there was an issue installing the driver i returned for which i had to pay the postage  for the    i got back i might as well have thrown it in the trash bought something much better instead  aukey  which arrived next day and works  this product was a waste of my time      
44,5.0,                       this product takes the usb power output from a single source and splits it into four outlets  servicing up to four devices  it has illuminated switches for each port   it is a simple device that costs little and works well      
45,5.0,                       i can t believe i never thought of buying one of these before  between the iphone charger  fitbit dongle  fitbit charger  external hard drive  and i m still using wired keyboard and mouse   i was always shuffling things in and out of the two available usb ports on the front of my computer   not anymore i haven t had any power issues  though i seldom use all of these things at once so maybe if i was syncing and charging my fit bit and iphone while also working on documents on the external hard drive it would be too much  but after three weeks of having this  i m just amazed i didn t think of it sooner      
46,1.0,                       the connection of the port to my surface   is very finicky   i have to have the unit positioned perfectly in order for the ports to work   strange thing is that once i plug it in i can tell that the ports are receiving power because it lights up  but the ports do not work until i find the perfect position   at the moment i have it plugged in and sitting on a scotch glass with happens to be the perfect height to give me a good connection   but if i bump the desk and the glass moves even slightly it will lose the connection and i will need to wiggle it around until i find a good spot again      
47,5.0,                       my pc needed additional usb  outlets so purchased this product and allows for the use of   addition outlets   each outlet has an on off switch  which makes it easy turn on and off as needed when using      
48,5.0,                       i chose the sabrent   port hub for a couple reasons  foremost is the size factor  i have a dell all in one     screen and fits well on my portable computer stand  very little space for extras  which is good as i am a stacker  the sabrent hub fits perfectly under the monitor making for easy access  the hub is light weight yet with enough heft to let you know this is not something slapped together to make a buck or two the second reason is price  with usb     becoming more prominent the     hubs are getting cheaper in order to clear out inventories  this hub was at my price point and i feel that i made a good and wise purchase      
49,5.0,                       i ordered this for the home computer which is my old laptop  then  liked it so much  we ordered another one for my laptop i use at school  i love that you can keep things plugged in and just turn off the port  and that there are blue indicator lights to let you know when a port is on  i have not noticed any power loss  and all our usb powered devices work well with this hub      
50,2.0,                       all looks as expected n now i need use it in order to give an informed review    thank you     smile        peace     v perez                 after use i find it to be very weak   does not work when more than   are plugged in  unable to fix it  conclusion  not working as sold to work or this one is broken     if not to late  replace or refund if applicable please v perez            
51,5.0,                       i ve been working remote for about   months and recently got equipment from my employer  the laptop only had two usb ports and with my dual monitor setup and various accessories  i needed more ports to accommodate them all  this was an affordable and easy fix and has met my needs tremendously  i now have enough usb ports available to accommodate everything at the same time      
52,5.0,                       i bought this for the new toshiba laptop i recently purchased  one thing i like about this usb extender  one aspect of this usb extender i like is the fact the usb connection thing is attached to a cord  other extenders i have had in the past simply have one that folds out  my laptop sits on a mounted fan to keep it cool and to help me work  so  this made it really head to plug it in and allow it to sit on my desk while i work i didn t know this before  but on top  you can see it in the picture  this usb extender has buttons over each of the ports  you press one of those buttons when you have a usb plugged into it so it activates  a blue light comes on to let you know that port is active  i love that  it s kind of cool since i do have quite a few computer items that tend to light up  so  that added to the little light show i have going on with my laptop it s pretty fast and transfers data just fine  perfect for being able to plug a bunch of things in at once      
53,3.0,                       pretty lights  a little bright   good design  but windows   kept telling me it wasn t      who am i to argue  went back to my amazon basics       amazonbasics usb       port ultra mini hub                        which windows seems to have embraced enthusiastically from day one update           was contacted by manufacturer s representative and we shared some email   i was impressed by sabrent s commitment to their product and to their customers and decided to try their product again as it stands  i was wrong about the hub  the issue windows was reporting was due to a problem i had with the usb port on my asus x   a notebook    the physical port itself was slightly malformed  causing problems with grounding  since rectifying this problem  the sabrent hub has performed flawlessly      
54,3.0,                       i needed this to be able to operate items like a logitech  d  pro joystick hp      webcam or the razer mouse that i ordered from amazon even if were the lone item selected no they would work through this item but if you want to charge four cell phones at once i have put my wireless logitech mouse on this bar makes for a nice tidy extension the company will probably think twice about thinking oh you have an inferior system     hp phoenix envy        qe is not inferior by any means i was hoping for a switchable outlet to be able to select not happening      
55,5.0,                       does exactly what it says  it is a usb hub  i haven t really taxed it too hard  but it s flawlessly performed with any number of devices i ve connected to it  i ve used it with several windows laptops  a macbook pro  and an imac and never had a problem  it was even supplying wired ethernet for the macbook through a usb ethernet adapter at the same time i was running a portable hard drive off it i had a few people go  where did you get that    since it is immediately apparent what its function is  they re even more shocked when they find it costs less than     the indicator leds are very bright  so you might not want it active while you re sleeping  bright blue led light everywhere   but i mostly use it at work anyway and it doesn t cause any problems      
56,5.0,                       i have ordered many of these usb  splitters  in the past  and been disappointed in all of them  usually they work at first them quit on me or stop doing what they should after a few hours  this is the first one i have ever gotten that actually keeps working and can handle   printers through   usb port  i run a zebra shipping label printer  commercial hp office printer scanner  canon food grade edible ink printer  and a primera lx     color label printer all through this usb splitter  it allows my computer to actually identify each one  almost better than my pc could when i was having to switch cables to use each one  i highly recommend  i cannot comment on the charging power for devices  but i imagine that wouldn t disappoint either      
57,5.0,                       this sabrent   port usb     hub with individual led lit power switches is perfect for me to use now that i must work from home   the cord is very short  too short  but that is my only compliant   the four power switches are nice   the product works excellently   my only negative comment is the cord is way too short overall  i would purchase this product again   good product for the price      
58,5.0,                       this little hub works great   i have plugged my miracast dongle into it and it powers it up just perfectly   i can also plug my phone into it and use it as a charging port   i plan to plug a bluetooth adapter receiver into it as well and hopefully turn my tv into a bluetooth capable tv   we ll see   either way this hub works as described and i love it s small  lightweight design      
59,5.0,                       works perfectly fine and no i m not a paid actor or bot  the usb works fine   got in perfect condition and in a box  opened it up plugged it in into my computer and it works perfectly with my keyboard and mouse  now i have more usb extra plugs for the future   i m very happy about this product   will probably buy another one in future once i run out of usb ports again        
60,3.0,                       for the price  this hub is pretty good  read and write speeds are really great  but if you move around a lot of data  you wanna look at the usb     version  the leds look very cool and the hub isn t as big as it looks in the pictures  it s   cm long and   cm wide  don t buy this if you want to charge things as well  it s a very slow charger update  it s been over two years since i had this product  the product definitely passed the electronics shelf life test  and for that  i m tempted to give this product   out of   stars  but i m hesitant because of the charging issue  i ve tried to test this product with various electronics to see if perhaps it could charge them well  with the iphone  s plus  the samsung galaxy tab s   and even bose qc  s  the devices just simply refused to be charged by this hub  read write speeds are also pretty mediocre  for now  this product serves as a connection hub for my laptop  by this  i mean i ve connected a usb fan  works   a wireless mouse  a wireless keyboard and my printer  i tried to use this hub to transfer files from my laptop to a usb flashdrive  and found it ineffective and slow and rely on my laptop s usb ports instead all in all  final recommendation  buy this product if you re looking for extra ports to connect wireless keyboards mice  usb fans  printers or other peripherals  would      not recommend this device for device charging or file tranfers      
61,5.0,                       there isnt anything to dislike so far   its doing what it s suppose to be doing and helped me out a bunch as far as keeping thinigs plugged up   i love that i can turn the ports off that are not in use   i would buy again if i needed one for another comp       
62,2.0,                       update it has been just a few months and i have now begun to experience disconnection problems with this usb hub  it started   days ago while trying to import pictures off of an sd card  i used it again a moment ago and had th re some problem while transferring a larger file  by larger i mean about   gb  i ended up having to use a different hub to transfer the file  the hub hasn t left our desk  it hasn t been pulled on excessively   in fact  we have barely used it at all  we got about   months of light use out of this usb hub  i don t know if that would have been less had i been using this particular hub with my portable office   at this point i can not recommend this hub to anyone  look elsewhere  i am now going to replace this hub changed from   star to   stars    stars for the pretty blue lights i haven t had any trouble with this hub  works as it should and the lights are helpful when i pay attention to them      
63,5.0,                       my computer doesn t have enough usb ports for everything that i want to plug into it  i got this little gem  and i am really happy with it  the best part of it is this  it has about a     cord from the usb plug to the   port hub  this means that there isn t any weight on the plug itself  the cord stays plugged in perfectly      
64,4.0,                       i have a laptop with only   usb ports  but when i have my fan  my portable mouse  my external hard drive  that s three spots right there  sometimes in need to plug my ipod in to charge it  or attach my phone to transfer files  i ve noticed with the ipod it tends to not upload the album covers  and my external hard drive doesn t quite fit the plug in s so i still manage to plug those two things into the laptop  but the portable mouse  the fan  and my phone all plug in nicely through this little   port usb port this is my second purchase of this item because after owning the first one for a little over a year  the little white parts that the cords plug into fall out an the port it belonged to becomes unusable      
65,5.0,                       this has survived over five spills and is incredibly convenient for my poorly designed hp pavilions usb port only located under the monitor  completely out of view  and impossible to use with any usb attachment longer than   cm  basically any usb  this little guy doesnt save superior bus ports  no midi or usbmidi  but it does a great job with devices requiring drivers  data sticks to transfer files  phone connections  android bridge debugging software etc  a      
66,4.0,                       i m an imac user  i love the design of the imac  but hate that the usb ports are all rearward facing  i figured i could remedy this with a cheap accessory like this sabrent usb hub  which i purchased and taped with  m double sided tape to the underside of the imac with the ports facing forwards it works great  i love how you can turn on only the ports you re currently using with the touch of a button  the blue leds clearly indicate which slots are active  a minor complaint is that there s no way to turn the leds off except by disabling the port  which sucks a little bit and costs the hub   star  but wouldn t stop me from purchasing this item again   the transfer speeds are fast via      and my devices are always recognized in osx  perfect compatibility   just the way a usb hub should work  it even provides enough power to charge my iphone   ipad   would recommend  perfect purchase if a  you re looking to relocate usb ports to the front of your computer or b  you just want to expand your connectivity options  looks great  too  with excellent build construction      
67,5.0,                       works great as a   port usb extender  the lighted on off button per port is an added bonus   i have connected web cam  presentation pointer dongle   and flashdrive  i purchased a second one to use with my work laptop      
68,4.0,                       i bought this so i can switch my music thumb drives in the car  my wife s verbatim drive comes apart when ever its removed  so i didn t think it would last very long if i kept on removing it to listen to the music that i like   it makes things convenient when you don t have to look for your drive   i looked for a two port model  but couldn t find one  this works very well for my purpose      
69,5.0,                       this is an amazing product  just what i needed  and works just how i thought the buttons and lights work perfectly  button is pressed and light is on  showing usb is attached the cord length is on the shorter side  i dont fully mind  but longer would have been a little bit nicer this does not charge required items  aka keyboard  controller  etc  this product only works with usbs  and does not work for anything that needs power from the pc to function      
70,5.0,                       i m sure many of you have multiple laptops that get used in your house  just like we do i have a macbook  my husband has a work laptop  and his personal laptop  we have one desk with a monitor  printer  keyboard  and mouse in our house i bought this so that we can each walk up to the desk  plug in one usb hub and connect to our mouse  keyboard  and printer it doesn t matter if we re using a mac or a pc  the unit works perfectly  just as described it s a great plug n play product that helps us in a very practical way with each of our laptops  katie     
71,5.0,                       the usb port lights up when you are using the port and then it s off when you don t use it  the buttons make it really easy to use  i don t use it for charging but for plugging in other computer items and it s been working great so far  and then i can just click off the port i don t need when i shut down  like speakers or my mouse      
72,4.0,              your browser does not support html  video                          so far so good   works well  does not get hot at all  i read posts about them getting hot    all of the plug ins ports work  i have my interface  two hard drives  and my iphone plugged in   i use them all day long have for the past couple of weeks since i got it and doing great   the buttons are smooth and easy to press   oooooooonly thing is         the port is a little tight so you have to push your usb  in and pull out  a little harder than normal       but not that much    it s just noticable tighter if what i wrote was at all helpful please click so below so i know this helps others   thanx     
73,4.0,                       very good for the price   you can put it on either side of the laptop without it getting in your way   you can turn off the ports you are not using   i like it a lot      
74,5.0,                       the buttons allow me to have different usb headphones speakers plugged in at the same time and just turn one or the other off without having to plug or unplug the device   that turned out to be much more useful than i expected also i was using a mouse jiggler  which caused some boot issues with my surface pro  not recognizing the keyboard upon boot    simple solution  turn it off  boot  and turn it back on      
75,5.0,                       i had purchased a new laptop without realizing it only had two usb ports when i was use to having four   i needed those extra ports for my mouse and keyboard   this option has proven quite effective   yes  the cord could stand to be a little longer  but i m making it work   i haven t used it to charge anything yet  so i can t say anything about that  but for what i ve used it for it s perfect   i do like the fact that you can turn off the ports not in use      
76,4.0,                       this product works well for the most part   i connected it to a usb extension cord and use it with my new usb keyboard  which works well with rapid response   what surprises me  however  is that my usb thumb drive does not get recognized at all when connected to this hub  but works well when connected to the usb extension directly   i don t know what the problem is but it still is working for what it was originally purchased   easy connections and secure unlike many usb s that easily disconnect with movement   good product      
77,4.0,                       so far  so good  it looks a bit flimsy  but then all of those little things tend to feel that way because it s plastic  so far  it works great  and looks really pretty with the lights on i deduced one star because the buttons get stuck sometimes when you press them down  but it doesn t detracts from the device functioning  and you can easily unstuck them with your nail  it s nice that you have the option to switch it off or on with the buttons i ll try to remember to update the review if it stops working at some point down the line  but for now i ve had it for   or   weeks and it s working great  fast and reliable      
78,4.0,                       i have researched many usb ports to use for my macbook pro  and i believe all that research has paid off  this device is so useful for a laptop with only   ports and definitely brings a lot for how much i paid for the small port  the sleek device is pretty easy to use and it works perfectly  none of the connections have been questionable after   months from buying it and it still works as smoothly as day    the only complaints i do have about the product is about the cable and the led buttons the cable seems very flimsy and could break if it s suddenly pulled  which makes me nervous sometimes when my cat gets near it  the buttons work great and give a satisfying  but small  click and is accompanied by a blue led to let you know that the port is active  the problem is that the leds sort of  bleed  through to the next port and makes it confusing to see which one is actually active  clicking one of the middle buttons would confuse me on if the adjacent buttons were lit or not and was a hassle sometimes overall  the device looks great on your desk and is perfect for travel due to it s small size  just be careful with the small cable and don t give it too much stress  i would definitely buy this again  or even the     model  for the price  performance  and sleek design      
79,5.0,                       purchased this to add functionality to an older laptop with one usb slot  this works great and allows me much more functionality on my old repurposed laptop      
80,1.0,                       i was so excited when i purchased this product thinking it would solve my usb shortage issue  it worked fine for the first hour  then it started disconnecting from my computer automatically  then reconnecting  and disconnecting  this can go on for over a minute if i don t put a stop to it by yanking the usb out of the port of my laptop  my fear is that with it disconnecting automatically without permission  it will probably mess up the files on my flash drive  i give this   star      
81,5.0,                       for some reason  most of my laptops  i have    only come with     usb ports  which is really frustrating considering i need to use a wireless mouse mic camera sd reader etc  there are never enough ports  so i decided to buy this affordable hub as a way to simplify my work and i am so glad i did  i even bought more hubs for my desktops because i love the feature of being able to shut off certain devices with the push of a button  i think the cord could be a little bit longer  but i really can t complain  the device works great      
82,5.0,                       not sure what the caption camera quality referred to  but overall it powers my hardware from my computer very well and i am very satisfied with the small design and effectiveness of the device  i ll hook more up to it later  it s great for those people who use macs for they are notorious for not having many usb ports      
83,5.0,                       this is the first usb hub i have purchased that does not have a separate power supply   it works just fine on an old dell m     laptop running vista and it is much more convenient  useful   the wireless mouse and keyboard connect and work just fine running through the hub   i don t really care about the power switches on each port but since they are there i have turned off the two unused ports   i don t understand the infatuation the designers  of all electronics  have with the blue lighting   in a darkened room it is totally annoying   i put the hub in a small cloth bag with a drawstring to resolve the issue of the blue lights   still gets   stars and a strong recommendation      
84,5.0,                       love how i m able to connect this easily to my computer  worth the price  love how i can utilize various usb at the same time  this has made my life easier      
85,2.0,                       i got this to watch my movies and such from flash drives on my tv cause i got tired of going in back of tv to switch out drives  but i can only put   in at a time instead of   cause ports are to close  i have all sandisk and pny flash drives and cant fit them in ports next to each other  other then that it works great     
86,5.0,                       i received this as a x mas gift   it offers additional usb ports to my laptop   the led lighting adds a cool effect to the hub as an on   off option   i like this hub      
87,3.0,                       with my husband and i both needing to charge our cell phones  kindles  ipad  etc  at the same time when traveling  we run short of easy to reach outlets  so this will help solve the problem   we are also preparing to travel out of the country  and i have one outlet converter plug for the country we are going to   hopefully no problem  we can charge   devices with this handy  helpful usb hub update i recently used it in new zealand with an adapter i had purchased and was disappointed  it was so slow charging devices that i ended up getting more adapters to charge devices individually  i have not used it since      
88,5.0,                         use to switch on and off small low speed  low power devices  led lights in the buttons shows which devices are active  adequate build quality and a great value even compared to small hubs without switches and lights     
89,5.0,                       i dont like having things plugged into the front of my pc  picked this up  since i only needed   additional usb port and it did the trick  low cost but good quality      
90,4.0,                       i was thinking the switches were rocker type not push on   off  but with that said it seems to be working good so far  so i ll repost another review after i ve used it a bit more      
