,CommentsStars,CommentsContent
54,5.0,                       great little dry erase board   not cheaply made   my only complaint is i wish the mounting system was a little better   i would have liked to have mounted this to my fridge using magnets   this has adhesive velcro   i don t want to stick adhesive onto my fridge   so i left it not mounted   not sure how it would stick on my wall   i don t want it to take the paint off if i try to move it   it comes with a little magnet and a dry erase marker   the dry erase marker has a little fabric to erase the marker on the board   again my only complaint is not having magnets to mount on my fridge     
55,1.0,                       i have been using this to teach school from home  the dry erase markers do not erase well  no matter what the color  and now the board is all bumpy   as  if the magnetic layer is buckling under the whiteboard layer  i waited   weeks for this to be delivered and it s going  in the garbage  do not buy this if you plan to use it every day      
56,5.0,                       i purchased this knowing that i would most likely have to purchase mounting hardware to hang in on the outside of my kitchen cabinet  however  much to my surprise  it came with   precut velcro pads that i was able to use to hang it on my fridge  they hold up very well on that surface so far with my son  husband  and myself constantly grabbing the marker and adding things to the grocery list  love it and i m glad that i purchased it      
57,5.0,                       this board is great while my  th grader is schooling virtually  he writes out math problems with the marker provided and it s easy to clean   we use a little microfiber cloth as the tip to the pen can erase but is small  very happy with our purchase  thank you      
58,3.0,                       its the perfect size   i wanted this for my kids room to write chores  notes   etc  but for some reason it keeps falling off the wall   the velcro stick part is not strong enough   but i found a way to keep it on the wall without falling   so we good now    would love another one        
59,5.0,                       i m a school transportation driver and when i pick up students i m not allowed to remove my mask  school staff will come to my car and ask whom i m picking up  finally got tired of repeating my self so this will come in handy as i just jot down their names   saves me time and paper      
60,5.0,                       i use mine for teaching esl online  it s perfect for when i need to demonstrate english concepts using magnetic letters  it s easy and durable when traveling  too  it s sturdy and has survived multiple trips in my suitcase  land and air       
61,5.0,                       this simple product has made my life easier  it s on my fridge  i don t have to hunt for post its  it also saves paper  i snap a photo before i leave of my grocery list  and i also leave a chore list at the bottom      
62,4.0,                       this item is great however had to buy magnets to put on my refrigerator  and the marker it came with was dried out completely and didn t work  thank goodness i had my own markers already     
63,5.0,                       great for school work and household notes  we bought them for help with virtual learning for my  th grader  we also bought to help prep my preschooler for school  they loved drawing with them so much we bought for our vehicles for them to draw when they want too  great size  easy to clean easy to store      
64,2.0,                       i like how easily it wipes off and it looks nice   cute little magnet too   unfortunately  it doesn t stick   it s now on the floor beside the fridge  waiting for me to fish it out from between the cabinets   this is the second time that happened  so i give up   i just ordered a different type board   i hate that i wasted money on this one      
65,5.0,                       great white board that s also magnetic  we did not mount it so i can t speak to how good that is  but it did come with everything needed      
66,3.0,                       i ordered the dry erase board to keep track of projects at work  it will do fine for what i need  but it arrived today in what i would describe as  imperfect  condition  there is tape and gunk stuck all over the board  when you receive something new  you expect it to be in peak condition so i am disappointed to say the least      
67,5.0,                       i had got my first board broken  i let the company know  and they sent me a another one free of charge  thats awesome  thank you  and it works like a black board should  my only complaint  i may inject  is the stickers on the back arent super sticky  i would recommend putting another type of adhesive or something on it before putting it on the surface you are placing it  i cleaned my wall  and put it on there  but fell after a while      
68,5.0,                       i m thankful i stumbled across this magnetic dry erase board  writing on my walls was starting to get out of hand  and i figured purchasing a white board would be much cheaper than purchasing new paint every couple weeks  why i didn t think of that sooner  we ll never know  seriously  my house started to look like the movie      with jim carrey  horrible movie  but you get the point   more than anything my mom and dad thank you      
69,4.0,                       as a nutrition major who has to take a lot of chemistry courses  i bought this to help me learn structures and reactions  i love it it s the perfect size to even throw into my oversized purse  it hangs out a little   if i m going to the library or local coffee shop to study i m giving this a good review because it s about the board   however  u brands markers smell strong  as someone with chronic migraines  i can t even use them because they trigger a migraine  not knocking them because of that  just warning anyone else out there sensitive to chemical smells   also  the marker stays super wet on the board for a long period of time so i m always smudging everything and getting marker on myself overall  great little cheap board but do yourself a favor and get fine tip expo markers and an expo eraser      
70,4.0,                       i like it  i planned to put this one on the wall  i can write notes directly on it or hang lists on it with the magnets so i can see my list and take the lists with me  i hung it up with command so i could remove it easily and not ruin the paint  it comes with double sided foam to permanently attach to a vertical surface  i like that the magnet doubles as a tiny cork board      
71,4.0,                       the round magnet that comes with it came apart the second i picked it up  the frame looks a little cheap quality too of course with this price point you can t expect much better than this  for      it s worth it  it s not falling apart or anything like that  but it s more practical than pretty the dry erase marker works great  i love that it has the eraser at its end instead of that being separate      
72,5.0,                       i have been using this on the wall next to my desk at work to help with scheduling and other tracking needs  very handy and the price was another selling point  the marker it comes with feel good and not one of the cheap ones  i wish it would have come with a couple other colors as well that clip along side the black but this is a great product even without it      
73,4.0,                       these are pretty good  but the quality is definitely lacking  the boards are easily dented   in fact  i was sent three  and all three of them were dented in some way before i even opened the packaging   one was particularly bad so i had it replaced   i am using them for photography  so this was a big deal to me   the makers are also pretty useless  one was dried up upon arrival   we have other  better  markers  though  and the boards have been able to be used for my purposes  so i m thankful i was able to get them at a lesser price than competitors      
74,5.0,                       needed this super quick due to school being online this year  it light weight but not flimsy  comes with pen  which has eraser on it  and a magnet as well  decent for the price and easy for my   year old to handle and show his work to the teacher on video calls      
75,3.0,                       the white board itself is decent quality  for the price point i really didnt expect nothing more  it was disappointing that the marker was completely dry when i unpacked it and tried to write on the white board  so i had to buy some  other than that  it was a reasonable price for the whiteboard         
76,5.0,                       yes an old cotton made pair of briefs  great board      
77,1.0,                       after around      months of very less use  this board now is useless  the eraser won t clear the ink and hence i used water in a paper towel to wipe clean which worked for a while  but now i get poor watermark when i try to write  and the letters disappear in a while rendering the lot product utterly useless  it s cheap so can t expect great quality  but i would go for a better one even if it costs a extra few bucks      
78,5.0,                       my wife has a problem with short term memory so we bought this to go in the bathroom on the mirror  it was easy to install and has yet to come off  it was a great price and worth getting  now she has a constant reminder to do something whenever she goes into the bathroom      
79,5.0,                       ordered this so i can make grocery or errand lists without having to have a piece of paper lying around  i had to use some special magnetic sheets     stacked together for added thickness  to enable this to mount to the fridge magnetically rather than sticking velcro the fridge door  it s worked out well and even my husband approves  he s very low clutter and i was afraid he d find it on the front of the fridge as messy and unattractive  i haven t used any other color marker than the black that came with it  but i ve had no issues cleaning it  it s just the right size too      
80,5.0,                       bought two one for me and one for the student works out excellent for her daily schedule and the other for notes     
81,2.0,                       i haven t used this yet  but i m pretty disappointed  miffed even  with how this board fastens to the refrigerator  the quartet i had  that became too small  had adhesive to attach the pads to the back of the board  and magnets to attach it to the refrigerator  this has adhesive on both sides  with velcro in between  for some inexplicable reason   so that you have to adhere it to the fridge  and it even states in fine print in the instructions that the adhesive may damage some surfaces  great  what are they thinking  did see that in the listing      
82,5.0,                       this is a great mousepad and is worth the premium from the qck   it feels very high quality and the surface has a little bit more friction making it better for tracking in my opinion  the braided edges are nice and this feels like it will last much longer than the steelseries      
83,5.0,                       this has been perfect for my son to use for digital learning  he uses it on zoom calls and for  scratch paper  during math lessons  it was recommended by the school because of our current situation with digital learning  but i can see this becoming a must have for every school supply list and every situation  great to have      
84,5.0,                       got it for my daughters homework  i haven t seen the product because i got to deliver to the mothers house but my daughter loves it so it s a good product she plays on it almost every day  and for school stuff to     
85,3.0,                       the white board is great if you want it for the kids and don t care about looks  it came with a few dents straight out of the packaging  shown in the circles i drew  the back feels like a piece of a cardboard box  can easily be bent  i am using it for homework as i don t care if it s the best quality but i feel like this board will last me a month or two till i ll have to buy another one      
86,4.0,                       i for some reason thought this came with a magnet  but it did not  the sticky tape seems to work fine so far and i just went ahead and put it on my fridge  so hopefully it eventually comes off without leaving a bad mark  but i would have preferred a magnet  the marker is nice quality and everything seems to work just fine  we ve had no quality writing or erasing easily      
87,4.0,                       to fit on my cabinet at work  remembering things it s always so easy   this white board fits right over my head so i can jot down meeting schedules as they pop up   sticky tape didn t work in the middle as the board has too much curve   of course the thing fell off the cabinet when i wasn t around and scared everyone  fortunately  i happened to have some sticky velcro that i attached to the outer edges and that worked like a charm      
88,3.0,                       the board itself is fine  the backing is cardboard  so i don t think this would be a good choice for heavy use  but it suits my residential application just fine  the tape that was included for hanging was worse than useless  it fell down in the middle of the first night  nothing was damaged  but i needed to get new double sided tape overall  well worth the price      
89,5.0,                       i bought this for my    year old aunt who s    year old husband is very hard of hearing  she loves it  it is the perfect size to keep near her chair  hold in her lap   write and show it to her hubby in the next chair all while saving her voice  she can write  erase  repeat   not have to yell  a win win win       
90,1.0,                       bought this board for my little brother to practice his multiplication and division on and when it arrived  the box was fine but the white board itself was bent  the frame was cracked in multiple places and it had scuff marks as well  hopefully the replacement will be fine      
91,5.0,                       we bought this for use during virtual learning and have used it daily while saving notebook paper   we use a scrap piece of fabric to wipe it off as the little eraser on the market isn t very efficient  but a great buy all in all      
92,1.0,                       i bought   of these for my kids for remote learning  the box came completely smashed and the whiteboards inside were bent in half  definitely disappointed in the quality  better off getting one at walmart or target  heck even the dollar store had better quality stuff      
93,3.0,                       i was a little leery that the board would stay on the wall with the adhesive velcro that came with it  it sticks to the cardboard backing of the whiteboard just fine  but fell off the wall after about   days  scaring the bleeding life out of me and my dog  the board itself is good  but i would recommend trying to mount it with something other than the adhesive velcro it comes with  or at least try a different surface than i did  which was a painted drywall   magnetic tape might be a good option to strap it to a fridge  or a small wall hook      
94,5.0,                       i love it  it comes with velcro pads you can use to stick it to a wall or fridge door  be sure to clean the surface you are installing to   i put mine on the fridge door   the velco stuck well and has held up to removing the board a couple of times   it also comes with   dry erase pen      
95,4.0,                       great to write down quick ideas or a small script when making our pokemon based web show  this board has really come in handy   helped us be better prepared  the marker holder broke off the first day we used it  so not so sure about that aspect   also there is no mount to put this on the wall or hang anything from  you might need to buy some double sided tape or possibly something to poke in the back so you could hang a chain or string to hang from a nail or something  other than that it serves our purpose   i gave our reason for using it   our needs in case anyone else a has similar situation  perfect size      
96,2.0,                       we didn t get the marker or clip  not worth it to return at this price point and i have other markers  but grrr      
97,4.0,                       i give this four stars cuz it s very inexpensive  but some little nit pickiness   the dry erase marker dried up within a few days       i ordered some expo dry erase markers which are great  came with a big eraser  because the erase on the marker that comes with the kit is very small  the marker holder on the board doesn t fit them  i tried to do my own little fix and force bend it and applying a bit of heat with a lighter which kind worked to tighten up the holder so it can hold the thinner expo dry erase   there s a little magnet thing i guess to mark if you have a to do  the plastic falls of easily  and the magnet remains but with the sticky side  i guess you could add more adhesive or somethin   the cap of the dry erase marker gives the impression that you can put it on the back like a pen  and it slips in but falls out easily   the adhesive it comes with seem reasonable  i did put it on the back  but i haven t removed the cover to stick it on anything     
98,4.0,                       nice whiteboard  a good size  marker gets trapped around the plastic frame  can t be easily cleaned when too close to frame  but otherwise good construction  i like that it s magnetic      
99,1.0,                       we thought this was magnetic  with magnets on the back  but only the surface was magnetic  i had to glue on magnets to the back to use  unless you want to risk damaging your refrigerator with the velcro strips  you would need to glue magnets on  otherwise it s a good whiteboard  the description was just a little misleading      
100,3.0,                       it serves its purpose as intended  but it already fell off of my refrigerator after day    the magnet also fell off of the board  the adhesive is not as good as it needs to be in order to make this product reliable  i m going to try super glue      
101,5.0,                       it s small and that is exactly what i wanted  the larger the board  the more cluttered it gets in this house  no issues with packaging or broken parts upon arrival  clean and dry any flat surface you use the stickers on these  pins          acrylic magnetic push pins   assorted colors   perfect magnet set for fridge and refrigerator  whiteboards  dry erase boards  maps and teachers                        work great on the board      
102,5.0,                       i bought this as part of my son s school supplies for this year as we are doing a virtual learning option from home due to covid  it is very sturdy  just the right size  and comes with a dry erase marker that has an attached eraser and clips onto the board      
103,1.0,                       i received this small white board  magnets do not stick very well  which is what i bought it for  and along the   of the side the board it warped  definitely not what i expected      
104,5.0,                       i bought this to use in my daughter s virtual classroom at home  she loves it  i use it to write down the daily class schedule      
105,1.0,                       i must have misread the item  it is magnetic yes  but it doesn t come with magnets to stick onto your fridge  it comes with double sided adhesive velcro  so you have to permanently attach velcro to your fridge  or wherever you want this  if you want to hang it  or you can purchase double sided magnet strips yourself  but the board is not all that sturdy  and it s warped  so it doesn t fit flush against the fridge surface anyway      
106,5.0,                       this is a great product for the price  i bought this because if was very cheap and soon found out this is what i needed all along  this whiteboard sticks in my room really nice and doesn t take up any room  i write my homework anything that is upcoming that i need to do  every time i wake up i see what is on my list  i would have loved if there was a clip that holds papers but i can live without it  this product is really worth it  the marker last quite a long time  i usually use a bounty tissue to clean the board  this board is amazing  would recommend if you are a college student or someone that is unorganized   this comes in handy      
107,5.0,                       i like being able to customize decorations by hanging baby pictures with the magnets  the marker works nicely and erases clean      
108,3.0,                       the board mounts well but has fine lines in the surface  meaning the surface is not absolutely smooth  after erasing the residue sticks between lines  also the eraser on the pen is not upto the mark     
109,3.0,                       i ordered this item thinking it came with magnetic strips so i could put on my refrigerator  nope  it comes with velcro strips  i now have to buy magnetic strips separately just to use it the way i originally intended  other than that  product is light weight  comes with one small magnet that attaches to the dry erase board  and a dry erase pen      
110,4.0,                       unfortunately mine had a small scuff when i opened it  i can t seem to remove the scuff  works fine otherwise  feels cheap ish but gets the job done  nothing fancy      
111,4.0,                       i purchased this as a needed   minimum quality required item    for daily notes  quick sketches of ideas   such  the included black marker   eraser tip work just fine  i use a paper towel to erase large drawings etc  with no problem in clean removals i see others have expected  and not received their greater expectancies   colors etc    dunno    my needs were are met for the priceframe involved      
112,3.0,                       got this in spring of      for the sudden transition from school to online learning due to covid     unfortunately  it the edges started to peel of   mos later and i attempted to glue back together but have had to replace it  it was not tossed around  beat on   or played with  strictly used for education      
113,2.0,                       the borders are very cheaply glued on  they fell off the same day we got them  my boys use them for school so they still serve their purpose  just would have been nice if i didn t have to re glue something that is brand new      
114,5.0,                       this works well for our needs  this board has reduced arguments my boyfriend insists it is helpful to see a list of things to do as opposed to being told verbally  we have tried handwritten paper lists and iphone apps  and this works better for us hey whatever gets the dishes done  right      
115,5.0,                       just came to share that the board has a protective wrapping over it that you have to remove before trying to write erase on it  i also thought  like many other reviews  that it was not erasing well  then i realized there is an extra layer of plastic wrapping covering the board that must be removed before attempting to write erase on it  this is after removing the outer plastic wrapping   now it works perfectly      
116,4.0,                       this is an exact copy of what i bought from big lots for about the same price around two years ago  it s a white board with some metal under it so you can stick magnetic things to it  not much more needs to be said  the surface is a little bit difficult to clear off completely  especially with weeks  worth of marker drying out and attempting to merge with the board  but it does the trick just fine for taking notes that have to be cleared out at the end of a call  if you just need a simple whiteboard for your desk or fridge  go for it  it s not too expensive  and it s a great choice for just quick notes  maybe there are      whiteboards out there  but they won t deliver much better than this  you won t  however  use the included magnet  i promise  it s incredibly weak  and you d do better with some kind of rare earth magnet  possibly some spheres that are small enough to carry a lot of them it s worth the price  but don t expect a miracle  it does its job perfectly fine  but the whiteboard paint comes off pretty easily with any metallic objects like  say  magnets      
117,2.0,                       the velcro stickers will not stick to the wall and will only last so long on your fridge   mine lastef about a week  so  if you have those textured type of walls where the paint is sorta in small globs and not flat  at least in my experience  it will not stick  i will need to buy a hook for it to work on my bedroom wall where i wanted it initially  and now for my fridge  you get what you pay for here guysalso  the marker it came with works does the job but the eraser is small and after only a few times of using it  it s almost     saturated do yourself a favor and get a bigger eraser because the residue will fall off the board and onto your floor      
118,1.0,                       product was previously used  you can clearly see marker marks at the edges from previous use  check your items before shipping out to costumers  especially since we are currently dealing with covid         
119,1.0,                       the board i received was warped so that the top right portion wouldn t lie flat  the included adhesive on the velcro didn t last the weekend before the board had fallen on the ground  i knew i should have used  lb adhesive tape  erasable surface was fine and include pen and eraser worked      
120,1.0,                       this dry erase board is magnetic  in that magnets will stick to it   it does not come with anything to make it stick to a refrigerator   i bought adhesive magnets and they do not stick to the cardboard backing of the dry erase board   total junk if you intend to use it on the refrigerator like i did   waste of money      
121,4.0,                       this is pretty useful to have by your side   sure paper isn t hard to find  and computers have notepad software etc  but the simplicity and readiness of this simple little board beats those mentioned in many regards   and the notes stay current and in your face until they re completed or obsolete   i d say this is one of the top    most useful things to have around for the thinking man s  fill in your gender  hq   you may not use it day    but keep it close and you re bound to see it fill up   as for this one  so far so good   erases clean enough with both the cork square and the eraser cap  and the pen writes well   i d give it a   if it didn t feel like a cheap plastic rectangle  but for what it is    you don t need some titanium edged bedazzled frame to get use out of it      
122,5.0,                       awesome white board for the price  comes with a dry erase marker with an eraser on the cap  a magnet to hold up paper  and some adhesives to stick on to the walls  some reviews state that the adhessives come off over time  but i have had no issue with that in the past month  overall great investment for a cheap whiteboard        
