,CommentsStars,CommentsContent
150,5.0,                       how can you go wrong with more than enough in stock at the right price    buying it here  online  saves me time and money      
151,5.0,                       the adhesion is so strong i almost tested it with a bowling ball but decided not to      
152,5.0,                       big fan of bandaid product  weave kindexcellent amazon value price      
153,5.0,                       would definitely recommend these band aids for active people      
154,5.0,                       my favorite bandaids      
155,5.0,                       best band aid ever      
156,5.0,                       this is another must have  for sure it is going to be used  but good one easy to work with not too sticky not to weak and peel off without any problem  this is the one     
157,5.0,                       works as expected  nice and flexible      
158,5.0,                       i like the price  quality and variety of sizes in this bulk package of bandaids      
159,5.0,                       with   boys ive tried allll the brands  colors  shapes  characters there is and at the end i went back to this classic and don t know why i ever strayed i hope they never stop making this classic bandaid its just perfect      
160,2.0,                       box was opened when it arrived      
161,5.0,                       works good     
162,5.0,                    las mejores        
163,5.0,                       i was expecting a box of band aids  i received a box of band aids  they work    like band aids    stars      
164,5.0,                       essential for a first aid kit   great brand      
165,5.0,                       great bandages     
166,3.0,                       i love these bandages  they are simply the best when you have a cut on a part of your body that bends why did i only give   stars  they aren t shipped properly so the box was completely crushed and the band aids were all over      
167,5.0,                       these are the only type of bandaid that my   year old tolerates  they are fabric and flexible  so they are easy to take off without further pain and panic  this pack was nicely sorted and high quality      
168,5.0,                       these leave adhesive that is hard to get off but they stay on     
169,2.0,                       box arrived open with bandaids everywhere in the box  it wasn t a big deal to put them back in the box  but it does make me take pause at the sanitary issue      
170,5.0,                       gets the job done     
171,5.0,                       best band aids for fingers     
172,5.0,                       no rocket science of a review needed here   their band aids  they work      
173,5.0,                       these band aid flexible fabric bandages are great and the    ct box is a tremendous value  these are genuine johnson   johnson bandages      
174,1.0,                       i just received these bandaids yesterday   didn t have it on for a     day before it started to fray   look raggedy  this is  likely due to washing my hands often    i suppose it just couldn t survive the water  the adhesive seems to be just fine    in fact  it stuck to my finger when trying to remove it causing some discomfort based on so many reviews  i thought these were the best option  definitely wouldn t recommend      
175,5.0,                       reliable go to for adhesive strips  you call every strip a band aid even if it s a different brand because it s the gold standard  flexible and reliable      
176,5.0,                       recommend everyone to prepare one at home    the three sizes of the band are useful and able to cover most area of the wound  besides  it s easy to remove and won t stick one your skin  but literally  one band can stand for two or three days if you don t touch water      
177,5.0,                       we go through a lot of bandaids and do lots of swimming and these stay on      
178,5.0,                       can not get better product if needed      
179,5.0,                              
180,5.0,                       i bought these because that small box that you buy is pricey and you don t usually get that many   there is a bunch in here and they have good adhesive and you can wear them in the shower with no problem   surprisingly  they are pretty easy to remove  if you do it slowly   i have one of the  old  tin boxes for band aids and it s finally full with plenty left over   highly recommend      
181,2.0,                       the bandaids feel really cheap  they don t seem to last longer than an hour  i had some that just were not sticky  i had one where the white pad fell straight off      
182,5.0,                       i have   babes    boys    girls  and my boys give me a run for my money when it comes to injuries  thankfully i found an awesome deal on these  on sale and buy   get one half off  and will be stocked up for awhile      
183,5.0,                       great band aids  flexible  somewhat water resistant and easy to remove when needed  good amount for a good price  box was a little smashed but whatever   would buy again      
184,4.0,                       good     
185,5.0,                       good bandaids  only a little hard to take off but that s because it sticks really well      
186,5.0,                       i cut my fingers a lot as i flip balisongs regularly  this is a great assortment of high quality bandaids and was an excellent value      
187,5.0,                       works great     
188,5.0,                       it s flexible and it sticks  how else do you write a review about band aids      
189,4.0,                       i got   different sizes in this order that was stated to be all the same size   the   surprise sizes are a bit bigger and a bit smaller although most were of the advertised size   although these fabric kind will fray if you re wearing one on a hand and using that hand  they stick very  very well and are comfortable   so much better than those plastic ones that come off so easily and feel awful   good band aids  just was surprised to get the different sizes      
190,5.0,                       you can never have enough band aids  i always reach for a trusted brand name  hoping these last a while      
191,5.0,                       very good deal      
192,5.0,                       very good for the price     
193,5.0,                       like the quantity and variety this pack has no skin reaction like i have seen with other cheaper brands      
194,5.0,                       i liked everything     
195,5.0,                       great     
196,5.0,                       i couldn t help it but these are worth it      bands of different sizes that fit well and stay on point      
197,4.0,                       good name brand product  good variety of sizes  small  medium  and large  be prepared for the box to be crushed which doesn t really hurt anything      
198,4.0,                       they work     
199,5.0,                       sweet      
200,5.0,                       my   years old need this every time he gets hurt      
201,5.0,                       just adding that the box is huge   can t really see it in the pic  i was picturing the old boxes that were about the size of a pack of cigarettes   this box is   times bigger  a lot of band aids      
202,5.0,                       ease of purchase     
203,5.0,                       what an excellent product for such a terrific price    thank you so much   everything arrived perfectly      
204,1.0,                       probably great band aids but they arrived crushed      
205,5.0,                       thanks     
206,5.0,                       my favorite bandage  holds up quite well and very flexible      
207,5.0,                       these stick as expected and won t leave that nasty  gummy stuff behind when you remove it      
208,5.0,                       use it almost every day     
209,1.0,                       description says  all one size   all pictures of the box say  all one size   when i received them  the actual box says  assorted sizes   then i double check my order and notice that the  style  indicates assorted sizes  not really what i was looking for      
210,3.0,                       the product itself gets a thumbs up  quality bandaids stick to skin firmly and do not easily peal   fall off   unfortunately it was the shipping that i was disappointed in as the box arrived in a waterproof bag with no bubble wrap around product   the box of bandaids was crushed should ve been placed in a sturdy shipping box and not a tyvek bag      
211,5.0,                       good bandaids     
212,5.0,                       good bandage at a good price when i purchased it   larger box means they are on the shelf longer     
213,5.0,                       big variety of sizes   it s band aid    what s not to like      
214,3.0,                       for being band aid brand  i really thought these bandages would be higher quality  after only a few hours of use  they started to fray  i am careful to keep them clean and make sure they don t touch anything  so i m really surprised they re this poor quality  would not recommend      
215,5.0,                       these are very flexible and comfortable   they stick well  but are easy to remove   they are fabric  so are not waterproof  but are not intended to be   good selection of sizes  and a very good price      
216,5.0,                       this is a great size and assortment of band aids for our active family   it would also make a good addition to any emergency medical kit  and i plan to make my own instead of buying a pre made kit again      
217,5.0,                       ouchies are safe now  sticky booboo pads stay onstays wet when wethard to off  but good     
218,5.0,                       great value     
219,5.0,                       we have this bandage box in our family all the time  it s a reasonable price and free shipping with prime at amazon      
220,3.0,                       i never had any issues with band aid brand expect this time  around     didn t stick properly and started to fray after couple of hours in use   i felt like i got the bad item      
221,5.0,                       good quality bandages  it protects your small cuts and wounds from being contaminated  it will save your time  money  and in some cases your life  different sized are very practical  just in case you should always have them at home      
222,4.0,                       the pack comes with different sizes of bandages  they are easy to use and sticky enough to keep on the skin for a long time  removing it is not really difficult and pain stalking  quite a good experience      
223,3.0,                       well band aid brand is amazing the only type i ll use the only thing wrong was the package was ripped up and spilled all over inside the bag and i counted and i was short    bandaids     
224,5.0,                       the old kind of band aids that aren t complete pieces of crap  i have learned over the years that while many non brand items are just find  band aids seem to be an exception  i have gone through so many cheap vinyl plastic type bandaids and finally decided to stick with the originals  these are comfortable  breathable  and stay on until you want them to come off  i use these in all my first aid kits and am very pleased  this box comes with about a years worth of band aids in different sizes      
225,5.0,                       band aide brand is the best      
226,5.0,                       loved it      
227,5.0,                       i love these bandaids and they are so convenient to get on amazon  i will say i do not think they hold up great if you get a little sweaty or wet  but they do make other bandaids for they  no complaints      
228,4.0,                       bandage helps keep wound clean and dry  banges came on time and work as expected      
229,5.0,                       good price     
230,5.0,                       dependable good product   i can always trust the bandaid brand      
231,5.0,                       wasn t the best bandage     
232,5.0,                       i ve been using band aid brand as long as i can remember  i have tried many other brands that were cheaper but none adhere as well as band aid   stays on when wet  i m taking a blood thinner and worry about even the most minor scratch cut  i always carry a few band aids in my pocket      
233,5.0,                       work great     
234,5.0,                       good bandages  good price  nice variety  stick well     
235,5.0,                       bought for missions project  very good price      
236,5.0,                       as expected     
237,4.0,                       best bandaids and best price      
238,5.0,                       glad i went with the name brand   good value  probably will never need to buy bandages again as long as i live      
239,3.0,                       the box was open        
240,5.0,                       please disregard previous review  it was for a lip pencil that did not arrive  the bandaids did arrive  i aplogize for the confusion  thank you  terry ryan     
241,2.0,                       the box is squeezed      
242,1.0,                       made in china   need i say more      
243,5.0,                       i like these because they do not leave glue on your fingers after wearing them all day  i wish all   sides of the bandage part were covered not open on        
244,5.0,                       good selection good prize     
245,5.0,                       theses work great     
246,5.0,                       different sizes and good quality      
247,5.0,                       love it     
248,4.0,                       they seem to be legit band aids  but when they came in  the box was a little beat up and there weren t any safety plastic stickers  the picture is how they came      
249,5.0,                       there s a reason that adhesive bandages are colloquially called  band aids   they re commonly cheap and very durable  i personally prefer fabric over plastic because of their durability  aside from not being water proof  this     pack doesn t lie either  it came with     strips and varying sizes as well  great for families and refilling first aid kits      
250,2.0,                       standard band aids  no issue  however  packaging bad  busted box and bandaids everywhere      
251,5.0,                       good stuff     
252,1.0,                       for me it was awful because i got a allergy and i got a rush on top to my cut  maybe it s just my skin reaction but i ve never been allergic to any band aid       
253,4.0,                       deal     
254,5.0,                       secures   awesome     
255,5.0,                       flexible fabric band aids perform exceptionally well   this is a great price for these compared to buying them at local stores   great assortment      
256,5.0,                       i think these are the best and most durable band aids  will not buy others      
257,5.0,                       comes with small  medium  and large sizes  it also does its job for wound care     
258,5.0,                       great price     
259,5.0,                    excelente producto para el hogar        
260,5.0,                       i love these bandaids   i m strangely particular about which ones i use since some of them are a pain to get off and some don t stay on well enough      
261,5.0,                       fantastic bandages     
262,5.0,                         dollars worth of     pieces  very cost effective  i bought it for my boss  she opened the nail shop  she is very happy that i can buy such a favorable band aid      
263,5.0,                       these are my go to band aids  they stick longer and are perfect if you are active and sweat  they will not fall off if applied to direct skin  best band aids on the market in my opinion      
264,5.0,                       seems excellent to me     
265,5.0,                       when it gets wet it dries quickly  will last up to three days without getting yucky  i had to cut the ends shorter for a finger area so the adhesive would come lose each day  good product  will buy again      
266,5.0,                       great for the kids  we always need bandaids around our house      
267,5.0,                       band aids are the best brand  no problems a      
268,5.0,                       great selection of sizes and obviously the best to by the imitation brands don t come close to the water resistance and quality material      
269,3.0,                       they re okay      
270,5.0,                       assortment good     
271,2.0,                       what i received was not the flexible fabric adhesive one it doesn t stick      
272,5.0,                       my daughters have really sensitive skin  while other bandages create all sorts of nasty reactions  these have excellent adhesion and are easy to remove without all the pain that off brands seem to cause      
273,5.0,                       who doesn t love the band aid brand  i wont be needing band aids for at least another year or     they arrived promply as described  i am very happy        
274,5.0,                         great  commonly used sizes   these are nice flexible  sticky bandages      
275,5.0,                       i needed to restock my bandaids so i went with this one  it was small finger sizes up to bigger sizers for arms and leg wounds  everything looks good so far      
276,5.0,                       ordered assorted and got all one size   update  returned purchase price          
277,4.0,                       these bandages are great  easy to use  they do stick pretty well  the box has a nice variety of sizes  they do not have a good water resistance and do slip out finger if gets really wet  great price for the box      
278,4.0,                       the only thing i don t like is its packaging  i got a deformed box but the product is still good and suitable for small wounds      
279,5.0,                       i have a bad anxious habit where i pick at my fingers and all the time i have bad cuts on my fingers because of it  but if i throw some neosporin on with a bandaid that cut will be mostly healed by the morning  where without it i can expect it to be healed in a week      
280,5.0,                       i was running out  good value and good to have around the house      
281,5.0,                       great quality  the best      
282,4.0,                       great price on a great variety  i purchased with a storage bin for these exact sizes      bandage box container  red with white center
283,5.0,                       prime delivered  fast   free bandaide bran is the beat flexible cloth   comfort and durability      
284,5.0,                       nice stretchy     
285,5.0,                       my daughter loves bandaids  if we get character ones they re gone in a day  ha  these are a must      
286,5.0,                       i have a two year old daughter in my family  so we need the bandages with different size  this is right what we want the quality of band aid is very very good and i have been using this brand for many years      
287,5.0,                       it is really good     
288,5.0,                       great bandaids     
289,5.0,                       the perfect bandaid     
290,5.0,                       they work lol     
291,4.0,                       i know they don t say they re waterproof but c mon  if you wash your hands once or your hands get sweaty from wearing gloves they immediately start peeling  i would expect better from a name brand      
292,3.0,                       decent bandaids  they are boxed sloppy  why can t i find bandaids made in usa  these are made in china      
293,5.0,                       love these fabric bandages   soft and stretchy but very protective and durable   won t tear or run off like the plastic ones      
294,4.0,                       good bandaid   multi sizes     
295,5.0,                       box came smushed but all the bandaids inside are still good      
296,5.0,                       i really like how many different sizes there are  that s just what i ve been looking for  band aid is the best around      
297,4.0,                       decent value      
298,5.0,                       they upgrade the material to a stronger and smoother fabric  nice as always      
299,5.0,                       pretty good bandaid     
300,5.0,                       used fsa funds to purchase  which was an added bonus      
301,5.0,                       excellent quality adhesive bandages      
302,5.0,                       as advertised     
303,5.0,                       huge variety of band aids in this box for       what s not to like     i have three kiddos  so clearly we go through band aids at my home  i like that these are the thicker  quality fabric ones   not the cheap plastic style  they also seem to really stick on  they can last for several days with no issue  quality  quantity   it s everything you want in a band aid       
304,5.0,                       the only kind of bandaids i like to use      
305,5.0,                       as advertised      
306,1.0,                       listing title and detail  says  all one size     detail says  assorted sizes      
307,5.0,                       i have a latex allergy and sensitive skin  and band aid brand fabric bandages are the only ones that don t give me a reaction  they adhere very well and stand up to getting wet  within reason   the pads don t stick to the wound  always very happy with these      
308,5.0,                       our local drug store has a poor selection of bandages  most of what they have are store brand  glad to see amazon has good old trusty band aid bandages  my preferred brand  the assortment will handle most of my injuries      
309,5.0,                       good     
310,5.0,                       overall i  like these bandages with the following tips  adhesion works better if you put it on your arm first to dull adhesion  adhesion is too strong  edges fray  requires frequent bandage change  good bandage for wound protection      
311,5.0,                       these are the most durable band aids in my experience  i use these to re stock all of my first aid kits  they stay on even in the shower  the perfect all purpose band aid      
312,5.0,                       expensive but worth it      
313,5.0,                       i have used this brand for years      
314,5.0,                       these are the best bandaids   they allow your skin to breathe and heal while protecting the cut or abrasion   my whole family loves them and i carry a few in my handbag for children   a great variety and always useful      
315,5.0,                       works great     
316,4.0,                       these have great stretch and stick on really well  i am a hair stylist and i keep a couple boxes on hand at all times  these are the best that i have found to stand up to the day as well as wet hands  my only pet peeve is that there are way too many little bandaids in the box and not enough little fingers or people to use then on   if you have kids as home  this would probably be a perfect box for the household      
317,5.0,                       i cut hair and these hold up even through shampoos on customers  they stretch to fit snugly and stay put      
318,4.0,                       arrived quickly  these flex fabric band aids stick very well  very good brand      
319,1.0,                       the item was open when i receive it  it s not qualified for return  so  if you do mind this condition  don t buy it online      
320,1.0,                       this item was terrible  it had a horrible basement mildew smell that has not gone away in a week  i would not repurchase      
321,5.0,                       i m not sure how to write a review for something as ubiquitous a bandaid brand banagages  i do prefer the all cloth bandages  they flex with your skin and makes it easier to use that injured area normally which promotes bloodflow and healing my only con is that if i must use bandaid for a few days in the same spot  i always get a contact dermatitis or some hives  washing all the adhesive off before using a new one helps but the bandaid brand adhesive always does this too me generics adhesive causes the rash right away curad doesn t give me a rash but i have a hard time finding their brand with the fabric bandages     
322,5.0,                       great band aid product   these are the band aids that can get wet but still stay on      
323,5.0,                       affordable price  buy two boxes directly      
324,5.0,                       great product been using bandaids brand for    years now  others are just second rate robert pozdrowski     
325,4.0,                       what can i say  i m a kindergarten teacher  i bring a box of these to my class every month  the kids know they may have one if they have a boo boo  sometimes there is blood to cover  but usually it s a hurt feelings  or missing a grown up  i don t ask them to show me their injuries  because some can t be seen  they don t hurt too much to take off  and a thorough hand washing wipes them out  but it s worth the investment to patch up broken hearts      
326,5.0,                       while outer packaging  mailer  was fine  the box was stained as if by an oily substance  for plenty of products  this would be of little concern  but when picking and shipping band aids        
327,5.0,                       they don t do very well when wet  it fell off right away  it was great until then      
328,5.0,                       love these bandages   they are good price too      pieces   never run out of bandages  always good to have a box like this size at home      
329,5.0,                       being in a family of   these come in really handy  simple application and i love how flexible these are  a must have for your first aid kit or a cabinet for easy access     
330,3.0,                       wouldn t buy again  it s not the  something more substantial      
331,5.0,                       just a big box if assorted bandaids     
332,5.0,                       they are bandaids     
333,2.0,                       this is a reasonably priced box of fabric band aids  it has a good variety of sizes and shapes  however these band aids left large painful welts on my husband  daughter  and i after use  we are not allergic to latex so i m not sure what caused the sores  so buyers beware     
334,5.0,                       great product  definitely will buy more for my hurricane preparedness kit      
335,5.0,                       funny that the listing isn t clear about is these are latex free or not  they are  it says so on every bandage package      
336,5.0,                       as a mom i love these bandaids   they actually stick and do their job   as a child though  brown is not the funnest bandaid to wear  haha  they stick so much better than the themed decorative bandaids that fall off and require more and more bandaids  which requires more and more bandaids to buy   best money spent on bandaids right here and love the different sizes included      
337,5.0,                       the quality that we expect from band aid   great         
338,5.0,                       it stayed ln my ankle cut all day at beach  in the water  walking beach  it never wrinkled or moved  so comfy i forgot  about for    hours      
