,CommentsStars,CommentsContent
65,5.0,                       seems to be very sturdy     
66,5.0,                       i needed to order new forks because my children continue throw them away  these forks were perfect     
67,5.0,                       great replacement spoons   very sturdy and nice     
68,5.0,                       nice fork  nice price      
69,5.0,                       we absolutely love our new forks  they are thick and sturdy  easily fit in our hands  and perfect for our constant need for a clean fork      
70,5.0,                       good      
71,5.0,                       solid  sturdy  the forks are long making them easy to hold      
72,5.0,                       great price compared to what i found in retail stores   needed extra silverware for a party and decided to try these and they worked wonderfully   very sturdy for the price point and now we have extra silverware when we need it      
73,4.0,                       i was looking for a heavy  restaurant grade fork without paying the price that the local acemart restaurant supply is asking and this fork does it to about       i wanted a fork that weighs approximately    grams and this one is    grams   however  it is very sturdy and stiff and will not be easily bent   i do wish the flatware vendors who advertise on amazon would include the weight of their pieces to make shopping easier      
74,5.0,                       all my forks disappeared for some reason  ordered these  and was a little skeptical but they re great  nice design  and after a few month of daily dishwasher cycles i can say they hold up well     
75,5.0,                       these forks were great for the money and i might go ahead and order the other pieces to have a matching set and get rid of my mismatched pieces  really like the weight  i figured for the price they might be kind of cheapy feeling  but they re not at all      
76,5.0,                       love these that s all i have to say     
77,5.0,                       great item for the price well worth is     
78,5.0,                       love the quality with price      
79,5.0,                       great price point and good quality  i have had this for a few months now and  they do not show any signs of wear and the material is heavy duty  they look great      
80,4.0,                       i got the spoons first   then the forks   look good  like the price   our spoons and forks keep disappearing   so this was a good solution      
81,5.0,                       arrived on time  forks are sturdy and held up well in dishwasher  would recommend  also like that each fork was packaged in a plastic sleeve inside the box  well done      
82,5.0,                       somehow my household loses forks like a washing machine loses socks  these forks are sturdy and afforable   great company and very quick delivery     
83,5.0,                       good sturdy forks  great value for money      
84,4.0,                       update  they are not completely smooth and have a scratchy feeling on plastic bowls but i still like them  they have a good weight to them a great fork  good price  they are a good size  feels very sturdy in your hand  i really like them      
85,5.0,                       very nice  durable good quality silverware     
86,5.0,                       these are very nice good quality forks  good price     
87,5.0,                       love these  somehow i  don t have a lot of forks  these are very plain so they pretty much match my set   love the size of these     
88,4.0,                       one of the forks that came with the set was dirty  but that isn t the main point of the review  the forks are extremely high quality and feel durable  the stainless steel is easy to clean  i haven t had any issue other than the one dirty fork after months of use  i can definitely recommend this product to anyone looking for utensils      
89,5.0,                       very sturdy  nice simple looking  a little longer than the average fork  but you can adjust to it   very quick service receiving it      
90,5.0,                       just what we wanted thank you     
91,4.0,                       i was hoping would be as nice as artaste rain collection but is not   they re ok but would not reorder this line again       
92,5.0,                       very pleased      
93,5.0,                       they are better than anything you can buy at walmart or target      
94,5.0,                       we are constantly running short on spoons and forks  these are very nice replacements      
95,4.0,                       great set and strong  would buy again      
96,5.0,                       very nice fork  easy to use and maintain  hold up well in dishwasher  great price      
97,5.0,                       i love the quality of these forks  very good feel in my hand and great price      
98,5.0,                       nice and solid construction  exactly what i was looking for     
99,5.0,                       these forks are so pretty and elegant looking  they look really expensive but they are not  great value   forks are not flimsy at all  very sturdy      
100,4.0,                       no major issues with these  however  there s a bad chemical taste if you get food past the fork area  beginning of handle    the entire fork should be food safe     
101,5.0,                       great product     
102,5.0,                       i needs extra forks for a party  these cane quickly and were just what i needed for a great price      
103,5.0,                       i bought    forks because we use so many each day  family of      these forks are sturdy  have a great feel in the hand  look great  and are a great value      
104,5.0,                       the forks are very nice  sturdy  and were shipped with plastic protection on each fork for shipping  i love them      
105,5.0,                    ok es buena opci n poder adquirir por separado este articulo   estaba buscando un tama o como el que adquir  con ustedes y no los encontraba por separado   solo venden el juego de cubiertos completos en otros sitios         
106,5.0,                       these are great forks  the size is right  they feel good in the hand  and they look very nice  oh  and the rice is definitely right      
107,5.0,                       have lots of peeps in my home  forks seem to be always missing  great buy     
108,5.0,                       these forks are exactly what i was looking for   they are nice and heavy   i would definitely order these again      
109,1.0,                       they are rusty after putting in dishwasher one time  i loved how they looked but now disappointed    i ordered same brand spoons and they did not do this      
110,5.0,                       high quality sturdy forks  worth every penny      
111,5.0,                       honestly they are forks  not sure what they are like in the dishwasher but they are sturdy and thick enough  definitely worth the price     
112,5.0,                       we love this forks      
113,5.0,                       great value   we love them   buy these      
114,1.0,                       left black marks on my food with first use  we washed them first of course      
115,5.0,                       great quality   are holding up better than my      set that i got for my wedding which rust if left in the sink for too long  love these      
116,5.0,                       nothing bad to say about this product   they are great       
117,5.0,                       these forks are very nice  smooth to hold and the tines aren t to sharp  the pattern matched my set close enough that i also picked up spoons to increase my place settings      
118,5.0,                       nicely weighted good decent fork  i ve had them for a few months now and still look brand new      
119,5.0,                       value for money     
120,5.0,                       sturdy and attractive  very pleased     
121,5.0,                       sturdy  and really nice     
122,5.0,                       i had to replace all the forks that suddenly started disappearing from my kitchen   apparently  my son doesn t feel plastic forks will do for his work lunches   i ordered these for everyday use at home   they are simple but pretty  well made and reasonably priced   i m very happy with my purchase      
123,5.0,                       perfect for daily use  glad i purchased these forks  not too heavy      
124,5.0,                    muy buenos        
125,5.0,                       these are very good quality  will definitely order more if my forks disappear again      
126,5.0,                       these forks are really nice  easy to hold  just the right weight  i purchased the spoons first  great set      
127,5.0,                       nice  sturdy forks   high quality      
128,5.0,                       we needed additional forks and these are perfect   good weight to them         
129,5.0,                       when i think of a  fork   i think about these  very forky and quality      
130,4.0,                       love these   simple and good quality      
131,5.0,                       good quality for the price  would buy again      
132,1.0,                       thin     
133,5.0,                       comfortable to hold      
134,5.0,                       these forks are a nice weight and balance well in your hand   i haven t washed in dishwasher yet but assume they will do well     
135,5.0,                       good quality and great service      
136,5.0,                       larger fork than cheaper ones   thick   very smooth surface      
137,1.0,                       these are definitely not stainless steel  they started rusting within a week or two  definitely would not recommend  returning for a refund      
138,5.0,                       nice solid design and washes well in the dishwasher   love these   now i need knives and spoons too      
139,5.0,                       excellent forks  especially for the price      
140,5.0,                       very nice polished silverware  looks expensive      
141,5.0,                       these forks are lovely  a great replacement to our old set and  honestly  they are better than our old set  highly recommend     
142,1.0,                       all we got was an empty envelope       
143,5.0,                       simply beautiful design and quality  high shine  these came carefully shipped in individual sleeves      
144,5.0,                       these forks are simple and elegant   i love them  they are heavy duty and shiny and easy to hold      
145,5.0,                       all prongs present      
146,5.0,                       good itemi m so happy for this product  i started to use it with my family i advise for it      
147,4.0,                       nice  quality  and arrived on time  however  i would have ordered a product that was made in the usa if i had known in advance     
148,5.0,                       they re forks  do the job     
149,5.0,                       was looking for sturdy forks that weren t too expensive   these fit the bill perfectly      
150,4.0,                       we are forever loosing forks and spoons  these are nicely made and wont break the bank      
151,5.0,                       these are certainly forks  work like forks  go in the dishwasher like forks  i m pleased with the forks      
152,5.0,                       nice forks sturdy  great price point     
153,5.0,                       great deal   nice forks   comfortable in your hand and mouth   would recommend and buy again      
154,4.0,                       you cannot beat the value  they will slightly rust over time      
155,5.0,                       had them for about them month  they ve held up well in the dishwasher with no tarnish  made of very study metal and the price was very fair  i ll definitely continue to buy as i need replacements      
156,4.0,                       they seems to have good quality in general but three of them were sharp one at the side and two at the points      
157,5.0,                       these are really nice  nice and firm     
158,5.0,                       matched perfectly with my existing forks  that for some strange reason keep disappearing      
159,5.0,                       this is literally the greatest fork i have ever had the pleasure of holding in my hand  from the moment i touched it i knew that i would never be satisfied holding another fork again  it s so ergonomically pleasing  with a gentle curve that allows it to rest delicately in your hand  it works for both right handed people and left handed people which is great  this fork actually enhances the way that food tastes  i am so pleased with this decision  thank you hiware for such a superior product              
160,5.0,                       very nice     
161,4.0,                       good  decent forks     
162,4.0,                       could have been   start if matches the size of the spoon that i also ordered      
163,5.0,                       exactly what i was looking for  i have three teens at home and suddenly all my forks disappear  this one are good on size      
164,5.0,                       i ordered them a few years ago  someone made them king size  like them even more      
165,5.0,                       these are very sturdy forks  great price and finish  very fast shipping  and come individually wrapped so they don t scrape during shipping      
166,5.0,                       needed extra forks these were perfect     
167,5.0,                       i mean  they re metal forks   they do they re job  idk what to tell you      
168,5.0,                       nice     
169,5.0,                       they came in great packaging and overall condition and the forks have held up very well so far    stars here      
170,5.0,                       very light and sturdy     
171,5.0,                       great products  these forks are strong  look good and don t feel like sub hundred dollar silverware     
172,3.0,                       the tips of the tines were rough  had to smooth them with a diamond file     
173,5.0,                       satisfying weight  don t seem like they ll bend  haven t been damaged in the dishwasher      
174,5.0,                       simple elegant look      
175,5.0,                       excellent quality  weight and finish  can use every day or use for company proudly  good value and looks  i m going to order spoons next   they seem to disappear too      
176,5.0,                       good price for good quality forks     
177,5.0,                       good for the money     
178,5.0,                       good forks  good price      
179,2.0,                       thin construction not heavy enough for every day use  the head of the fork is far too small  don t get me wrong they are well finished no sharp edges and polished   but for me i was expecting more   i prefer utensils with some heft and girth  yes they re pretty but when i want to eat i want to eat i don t want to pick      
180,5.0,                       perfect fork  i wanted a fork with some weight and simple design  would buy again      
181,5.0,                       for the price  you cannot beat these forks  they are fairly sturdy and wash fine in dishwasher  but two were bent  not much  but still enough to mention  would buy again      
182,5.0,                       good quality and durable      
183,5.0,                       nice quality  quick shipping  and good value  i m impressed      
184,5.0,                       excellent silverware  i have purchased them multiple times for myself and friends      
185,5.0,                       i have a fork bandit in my home and was down to   forks and there s   of us so either they used spoons or plastic forks   due to covid    i haven t been able to find forks that can be purchased separately and not in sets  but also look and feel durable  not the cheap bendable metal ones   i was very pleased with my new forks and the kids love the fact that everyone can use a fork at the same time p s  i take a fork count every night after washing dishes      forks accountable      
186,5.0,                       these were exactly what i expected and needed to replace disappearing forks  the simplicity of design is quite elegant      
187,5.0,                       i was extremely pleased with the quality and weight of these forks   considered one of the best purchases i ve made on amazon      
188,5.0,                       i ve bought them twice and will purchase again   thankfully the price is reasonable since  not me  keeps losing my silverware      
189,5.0,                       very durable  nice forks   very happy with my purchase      
190,5.0,                       good product will buy again good price     
191,5.0,                       we were down to like six forks which just doesn t work when you have people over   finally just ordered these and very happy i did  you really can t have too many forks   at around    each they are a good value and i think these were a nicer quality than the ones in that price range at walmart   plain design but they are heavier and very sturdy      
192,5.0,                       this fork is so balanced and comfortable i really was surprised when i picked it up   you know it s a fork      
193,5.0,                       great price and quality     
194,3.0,                       a little thinner than i thought  but great for the price     
195,5.0,                       great buy  i always have a lack of forks and spoons  what a del     
196,5.0,                       these forks are great quality  i was a little nervous given how cheap they were but they are nice  strong forks  i m weird about my silverware  i don t like for them to feel cheap or be too heavy  these forks met all my criteria  i received a nice email from the seller  they are a small business  i like to support small businesses  if you re in the market  these are the forks for you      
197,4.0,                       very happy with forks  also bought spoons     heavy duty  nice feel and very nice price     
198,5.0,                       bought a couple full sets for my dad and added these forks as they always seem to get lost  or eaten   he commented last time we were out to his house that he loved them      
199,5.0,                       bargain  seem very well made and good sharp tips     
200,5.0,                       love  em   perfect     
201,5.0,                       nice sturdy product  good quality  was looking for additional forks and did not want to buy a full set  so this product was exactly what i was looking for   great buy if you are looking for quality eating utensil for a reasonable price      
202,5.0,                       good weight to them     
203,5.0,                       i normally don t rate things but  for the price  thought i was going to get a poor to  ok  quality set of forks  they are of great high quality  curved just right to hold  and not what you expect  they look better than the product photo in the listing  very very pleased with this purchase      
204,5.0,                       sturdiness  neutral pattern blending in with all my other forks  pretty and speed of delivery was awesome     
205,5.0,                       replaced missing forks and they are very nice      
206,5.0,                       i run a charity and we never have enough forks   these seem fine and hope they wash well and then they would be a real winner      
207,4.0,                       shinny  slim  washed well in dishwasher  husband thinks they re fine a little light weight but i was expecting that look good shot my existing flatware      
208,5.0,                       pleasantly surprised at the quality for the price  nice  simple design and very sturdy great find      
209,5.0,                       very pleased with these forks  great price for the quality     
210,5.0,                       very nice  heavy weight  forks  i was skeptical that the quality would be there for the price of the utensils  but they are fabulous      
211,5.0,                       very good     
212,5.0,                       the quality is amazing     
213,5.0,                       i was skeptical at first when ordering  but boy  am i happy with these  strudy and were the right length      
214,5.0,                       these arrived today  high quality and appealing to the eye  i highly recommend this product  arrived with a thank you note  family owned company  support our usa companies  god bless america      
215,5.0,                       i like the forks  its great value for money   i bought it for a party       
216,5.0,                       exactly what i wanted  good quality and polished      
217,5.0,                       really good quality for the price     
218,5.0,                       nothing to dislike      they are long     
219,5.0,                       i love my new stainless steel silverware   it s beautiful   use them everyday   i appreciate the fast shipping  the size and shape of them      
220,5.0,                       great quality unbelievable price      
221,5.0,                       nice sturdy  glossy spoons  have had for   or   months  and no rusting  nicking  flaking the prongs are sharp  and if you poke someone  you could potentially draw some blood now that i think about it   these should be sold in home defense section aswell      
222,5.0,                       they re the nicest forks in my drawer  bought cheaper forks and was really disappointed  they had had edges and looked poorly made  these are smooth and have a good weight to them  i ll definitely stick to this brand      
223,3.0,                       seem sturdy enough    but larger than i was looking for      
224,5.0,                       they are sturdy and nice looking and very reasonable      
225,1.0,                       they rust    don t buy these      
226,5.0,                       i actually really like these forks  i like smaller forks and my husband likes bigger heavier forks but  we both really like these so it s nice to go to the silverware drawer and not have to search for a particular fork for each person      
227,4.0,                       nice and solid     
228,5.0,                       nice forks      
229,5.0,                       they are pretty good   i bought these   years ago for the office   people have taken some home or they were lost so i m buying these again  not bent out of shape  none had to be tossed      
230,5.0,                       love this big thick and high quality fork  food tasted great when using this fork     
231,5.0,                       was what l wanted     
232,5.0,                       excellent value purchase  these forks are sleek and have a nice weight to them  i would purchase them again      
233,5.0,                       i like these forks very much  they are simple but a nice size and weight      
234,5.0,                       not much to say as these are forks   but we have no issues at all  would buy again  sturdy and seem to wash well      
235,2.0,                       i like the product and i would give it   stars but the problem is when i received the forks  each one was individually wrapped in plastic  i understand its to make sure the forks arrive in good condition but i could not order again due to how much plastic was used to ship    forks      
236,5.0,                       love these  well worth it   no skimp on value     
237,4.0,                       noticed that they started to almost rust after washing just one time  not all of them and not very bad  mainly just on the insides and mostly came off     
238,5.0,                       very nice quality for the price      
239,5.0,                       good forks     
240,5.0,                       love them     
241,2.0,                       don t waste your money  bought them a month ago and already rusting  a few days after the return window ended  will not work if you plan on using your dishwasher     
242,5.0,                       forks always seem to come up missing at my house  we still have    spoons  not literally  but only   forks   wtf  right  i blame the teenagers  but they plead innocent  anywho  these were great  super cheap and exactly what we needed  they are comfy to hold and very lightweight  the prongs are a little bent and not as perfectly lined up as when we first bought them  but for the cost  these are a great purchase      
243,5.0,                       fantastic set  very high quality  good heavy weight in hand and strong prongs  love them     
244,4.0,                       not bad  average utensils for the price     
245,5.0,                       forks have a habit of eloping with socks in my house  luckily this deal  a little more than a dollar a fork   stops my family from eating with their hands even if they are wearing mismatched socks  seriously  very nice quality and seem like they re going to hold up to the dishwasher      
246,4.0,                       good but slightly too sharp for handle to be super comfy     
247,5.0,                       perfect for everyday use  thank you     
248,1.0,                       worst product i ve ever purchased from amazon  this was a cheap dipped product and not stainless steal  there were flaking edges that were sharp and cut my finger open  i can t imagine in my child s mouth  definite buyer beware      
249,5.0,                       worth the buy  sturdy and easy to hold     
250,5.0,                       they are just heaven enough and are a great product     
251,5.0,                       all the hiware silverware that i have ordered is quaility everyday silverware  nice balance  pretty finish  no uneven wear or rust  such value for the quality  great to order individual forks and spoons to replace the ones that disappear      
252,5.0,                       this is good stuff  especially for the price  i would suggest you buy this      
253,4.0,                       i like that they re heavy  but simple looking   the edges look quality and are well smoothed so you won t accidentally cut yourself due to shoddy manufacturing      
254,5.0,                       great product   great quality      
255,5.0,                       my kitchen forks seem to be steadily disappearing  i suspect my two children are throwing them in the trash when clearing the table   i ordered these  and they are sturdy  shiny  seem very durable  i m happy with them      
256,4.0,                       when i first washed them i felt spurs  and thought i d have to return them  but when we use them they are smooth to the touch  they have a good weight to them too      
257,5.0,                       these are nice forks   arrived quickly and well packaged   would not hesitate to order again      
258,5.0,                       i picked up my package today         quick look at the product shows very solid  with a decent middle of the road weight to them  just what i needed   i m definitely happy      
259,5.0,                       better than expected      
260,5.0,                       i ordered these for the price but when i got them in i was beyond surprised  they are really good quality  very happy with my purchase      
261,5.0,                       forks worked as expected  good for replacing the ones roommates throw out  but you wont be saving these to break out for the in laws     
262,5.0,                       i order spoons and a set of forks to replace missing ones  these are well made  sturdy  highly polished  and with nice shaped tines   i would order again      
263,5.0,                       loved them  they are strong and sturdy  good price as well     
264,5.0,                       i want to order more      
265,5.0,                       not flimsy  great product  especially for the price       
266,5.0,                       shiny  nice look and feel sturdy   tongs are strong and easily to pick up the food  liked that you can get just forks instead of having to purchase a whole silverware set      
267,5.0,                       seem like good quality and they feel good in your hand        
268,5.0,                       excellent product     
269,5.0,                       great value for the money  not my prettiest forks  but not bad at all      
270,5.0,                       as advertised  looks and feels like restaurant quality   good product     
271,5.0,                       forks always seem to grow feet and wall out of my house  never to return    thanks to my young adults who eat on the go   i was not wanting forks that were expensive to replace them   therefore  i was very pleasantly surprised to receive a good quality fork that looks and feels expensive   i will definitely order again      
272,5.0,                       bought these as a placeholder until we can get all new silverware  but these may become our next real set  for the money  you really can t beat these  they look great  they re easy to clean and don t scratch at all      
273,5.0,                       holds up in the wash  good weight  its a fork  come on      
274,5.0,                       restaurant quality     
275,4.0,                       great forks  with weight  cleaned up nicely  only reason i didn t give them a five is they are just everyday forks  nothing fancy  perfect for our office needs  washed them and dried with a paper towel  no spots  great find for the money      
276,5.0,                       love the weight and style     
277,5.0,                       i just purchased the forks  they are a little bit longer than the ones i now have but i love them      
278,5.0,                       good forks forks the price       
279,5.0,                       excellent i like it very much     
280,5.0,                       cant complain  good quality for cheap price      
281,5.0,                       as advertised  they look  and feel as i expected  so far  seemingly great value for the price      
282,4.0,                       they have a good feel in the hand   i think they re going to work just fine      
283,5.0,                       very happy with this set of dinner forks  excellent quality for the price         
284,5.0,                       great deal  simple durable silverware  just what needed      
285,5.0,                       works great     
286,5.0,                       great heavy duty forks      
287,5.0,                       great purchase especially for everyday use and if yourbhome like my home apparently eat the utensils right along with the food  the quantity and quality at the price is a win win      
288,5.0,                       very nice quality  weight and balance and goes well with the rest of our old set  just needed more forks and these are perfect      
289,5.0,                       purchased these for use at work as we were always running out of forks  nice weight and feel in the ha d  won t easily bend   good value for the price   recommended      
290,5.0,                       feel great in your hand  i will definitely order the spoons next      
291,5.0,                       i was a little worried about this just viewing them online but they turned out fantastic  very sturdy and easy to hold  and i love the simple design  definitely going to order another set      
292,5.0,                       bought to use at a church  very satisfied with the quality      
293,5.0,                       arrived on time  the box the forks was in was open  but the forks was in individual plastic wrap  so it was ok  the folks are sturdy and very nice      
294,5.0,                       good product  glad i picked this set     
295,5.0,                       hoping it will last long     
296,5.0,                       perfect replacements for my oneida stainless flatware set  without paying      per fork thru oneida  very good quality and match as close as i m gonna get super happy with my purchase      
297,5.0,                       i was pleasantly surprised with this purchase  the forks are sturdy  comfortable in the hand  and pleasing to the eye  excellent quality  would buy other products from them      
298,5.0,                       great quality  affordable  simple  unless you re hosting thanksgiving  no need to keep searching infinitely for something more fancy  these are what you re looking for      
299,5.0,                       these were perfect for our family  sturdy  wash well      
300,5.0,                       nice product     
301,4.0,                       it s a fork  duh      
302,5.0,                       well made  simple design which is what i was looking for     
303,5.0,                       great product   glad i got these      
304,5.0,                       very good quality knives   i love them      
305,5.0,                       i like these ok  they serve the purpose      
306,5.0,                       fantastic   i was concerned they would be flimsy  but they aren t at all   i am super happy with this purchase      
307,4.0,                       they have made it through the dishwasher several times with no discoloration  fairly sturdy  with a good weight      
308,5.0,                       im very happy with this purchase  i d buy again      
309,5.0,                       love these   great look  great weight  great length  just slightly longer than my other forks    great purchase      
310,5.0,                       i love that its sturdy silverware  its really a nice set      
311,5.0,                       love these forks there durable and good size and easy to clean     
312,5.0,                       was nicely surprised at the quality of these forks  nice    heavy       
313,4.0,                       perfect size weight and shape for old arthritic hands like ours      
314,5.0,                       great forks  good price  excellent value      
315,4.0,                       the only thing i dislike about these forks is that the tines are quite long compared to my other forks  couldn t find them on amazon   everything else about these forks is great      
316,5.0,                       good product  shipped fast  decent value   thanks amazon      
317,5.0,                       great forks     
318,5.0,                       sometimes plastic ware is just not the answer for parties  the shape of the fork is perfect      
319,5.0,                       quality utensils  i m pleased with them      
320,5.0,                       perfect compliment to our very fancy wedding gifted set   we simply needed more forks for family events and when everything ends up needing to be washed   decent quality and a great price      
321,5.0,                       excellent daily silverware  very pleased  amazon basics are really very good  i have never been disappointed      
322,5.0,                       these are my quarantine forks  the first thing i learned in quarantine was that we didn t have enough forks  these are perfect      
323,4.0,                       nice size and weight  plain jane design will be perfect for some  to me it seems a little  soup kitchen ish   but well worth the        i paid for the fork set to fill in some much needed utensils for our drawer recommended  for their size and weight doubly so if the plain handles are your style      
324,5.0,                       i wanted to buy some forks  so i bought these  they arrived as forks and work like forks  no problems      
325,5.0,                       i really like these forks  they are sturdy and are of good quality      
326,5.0,                       nice     
327,2.0,                       when the manufacturer stamped these out  it should have done a better job getting rid of the rough edges  not fun to feelthat against your tongue and lips      
328,5.0,                       inherited a vacation home and for some reason  we were short forks   decided to purchase these based on reviews and glad i did   good quality feel and similar to the style we have already   very pleased      
329,5.0,                       great value for the price  forks hold up fine in dish washer and are of sturdy construction      
330,5.0,                       very nice and smooth forks  the entire family was pleased      
331,5.0,                       exactly what i expected  great quality  nice luster to the product  will be buying more along with some spoons     
332,5.0,                       i have the dinner forks spoons and knives  they are perfect for everyday use  they are  good stainless steel cutlery  just like the label says  it s the cutlery that i use monday thru saturday  the sunday and holiday cutlery is in another drawer      
333,5.0,                       it s a fork   it s a good fork   so far so good   no complaints   i can eat with it   it stabs food and dispenses in my mouth   i like it      
334,5.0,                       very nice  perfectly balanced dinner forks  highly recommended      
335,4.0,                       nice sturdy fork good value for the money     
336,5.0,                       didn t want to spend alot of money  but still wanted quality  these were perfect     
337,5.0,                       i love these forks   they are heavy  smooth  durable and overall great quality   i love their design and durability   there are the perfect size and weight   will hold up to dishwasher and they have never trusted   this is my  rd order as i lost some during a move and wanted extra on hand for family gatherings      
338,5.0,                       i poke  it sticks  good fork     
339,5.0,                       i love these   for some reason we lose silverware in my house and these were a great for a good price     
340,4.0,                       as described     
341,5.0,                       we needed forks because mine seem to have disappeared     these forks are good for the price   i would like them a little heavier  but i m not complaining with the price      
342,5.0,                       these forks were exactly as advertised  which was perfect for what i needed      
343,5.0,                       needed new forks  great value  sturdy silverware     
344,5.0,                       sturdy  thick  durable fork set  easy to clean  came individually wrapped      
345,2.0,                       i returned these because they were too sharp     
346,5.0,                       forks are sturdy and worth the cost     
347,5.0,                       i could not be happier with these forks   perfect size  look  and weight      
