,CommentsStars,CommentsContent
14,5.0,                       this usb c multiport extender contains the perfect amount of ports and does an amazing job of clearing up wire clutter the input usb c is used for power supply  there s an hdmi  and the two usb a ports are used by my wireless keyboard mouse and harddisk  perfect for my setup     
15,5.0,                       switched to the macbook air  which only has   thunderbolt ports  i use two monitors  one usb c and the other hdmi  this adapter helps me use   monitors  charge my device  plug in peripherals  and ethernet  speeds on the ethernet are equivalent to what i get on my windows desktop without a usb adapter  great build quality and does not overheat      
16,3.0,                       i am returning this item because both the original and replacement products i was shipped did not come with the advertised carrying pouch  so if you need the pouch  look for another product  hopefully they can update the product listing      
17,5.0,                       i had two problems until i purchased this usb hub  i have extra lcd monitor but i can t connect it to my notebook computer because hdmi port has malfunction  and my wifi speed is so slow because my laptop is placed far from wireless router  i can solve these two problems with this device  i really like to connect my extra monitor to my laptop using this hub  i can expand my screen and so cool    and then i can use wire connection for the internet instead of wifi  my speed upgraded hundreds times  i am very very satisfied with it  moreover  it has two usb     ports  the usb ports on my laptop has been used fully because i used extra keyboard and mouse and usb external hard disk  it was so inconvenient  but two usb     port on this hub makes me so comfortable  i can used any usb device anytime  i am really satisfied with this hub with reasonable price  so goooood        
18,1.0,                       opened the box on oct     connected it to a lenovo thinkpad  powered it with a usb c    w brick  hdmi  to the monitor   and both usb a ports  for mouse and keyboard  were used  the setup worked for two days  sometimes the monitor would flicker but i didn t mind  today  oct     however  no power were coming out from the hub anymore  monitor went blank  the whole setup simply failed for no reason  the same set of equipments were moved to another hub and that worked just fine  so the fault has got to be this aukey   port usb c adapter      
19,5.0,                       turned my samsung s  phone into desktop computer with monitor  keyboard  mouse and plugged in charger  future is here        
20,5.0,                       works perfect for macbook pro and surface laptop  when charging  it s hot and i believe it s a common issues for small usb c hubs      
21,5.0,                       been using this hub for charging  ethernet and usb a usage for several weeks now  works consistently well  no issues at all  great value for the price      
22,1.0,                       the usb c connection to the laptop is very sensitive  the slightest move will disconnect everything  hdmi monitor connection will be lost  ethernet connection drops and usb peripherals would also stop working  the device itself looks and feels great but very poor quality connection to computer  i tried it with one macbook air  a macbook pro and a dell xps and same issue      
23,5.0,                       this is an amazing product which i bought for my son  the adapter connects much faster to the monitor than my previous adaptor and is exceptional  i highly recommend this product for anyone who works for a long and hard time      
24,4.0,                       used this to plug an external drive into my macbook air  while plugged in and transferring data it would inexplicably disconnect midway through the transfer  it also slowed or sometimes completely stopped my wifi connection  spend the extra       for an anker hub updating review because customer service reached out to offer a remedy      
25,5.0,                       i have struggled for a long time to buy an adequate usb adapter until i found this  my institute bought me a dell usb c adapter which costs around     but only has one usb     port and no usb c port  to get one more usb ports  i communicated with my supervisor and it staff for a long time with more than    emails  they all hesitate to find a better alternative or are unwilling to spend more money on it  luckily  i found this product which immediately solved all my needs  it has two usb     ports and one usb c port  so i can connect my mouth  keyboard  and disk at one time  moreover  this adapter supports hdmi and wire network and is quite small and light  so it s my best choice for business trips and conferences  i highly recommend it      
26,5.0,                       great productworking perfectly for my xp s     use usb aukey omnia charger   w for power up your laptop     
27,5.0,                       i ve had the aukey hub for a week now  and i m really satisfied with the quality  i was looking for something with an ethernet port and some extra usb ports for my laptop  but nothing too expensive or too big  the aukey usb c hub is compact  but has a nice heft to it that makes it feel sturdy to use  all of the ports work fine  and i have not run into any problems  one usb port creates a lot of lag when i plug my wireless keyboard and mouse  it works fine with any other task  the keyboard and mouse work perfectly normal when plugged into the other usb port  so i m still satisfied with my purchase      
28,4.0,                       works well for our chromebook and laptop      
29,4.0,                       i ve only used this for a few days now  but overall it works well  i ve used it to connect a higher powered usb type a device into a usb c port on a dell laptop and had no issues the construction of the hub seems solid my only negative comment is the device does get warm  even when it there aren t downstream devices plugged in      
30,4.0,                       very nice simple  compact design  hdmi connection was very strong  providing a crisp image and no lag  unfortunately  i was disappointed to find that the usb     connection was not strong enough to support my amazon basics wireless mouse  which i have since used successfully with a vava adapter  maybe i just got a dud  not sure   update the company has contacted me and offered a full refund  from amazon  and a replacement usb hub  very prompt and friendly customer service is always appreciated  i m looking forward to testing the replacement because i do like aukey products in general      
31,5.0,                       when i opened it up  i was surprised to see how small it was  compared to other adapters  this one is pretty small and the build quality is great  i ve had no problems so far     
32,1.0,                       worked fine exactly for one month and then started malfunctioning  first it began giving intermittent  slow charger connected  via usb c power delivery when connected to my surfacebook    direct connection with charger worked fine   now the usb peripherals are constantly disconnecting and reconnecting  making using an external keyboard and mouse useless  these also work fine with directly connected       
33,5.0,                       edit  customer service is excellent and they are making this right  looking out for satisfaction with their products goes a long way   does not work with samsung a  e which is what i was hoping to use it on  only usb ports work  built in ethernet and hdmi have no response  may just be a samsung compatibility issue  very solid  feels high quality in the hand      
34,4.0,                       i really like this product  it works very well and i really like how many ports it has  one thing i did not like was how the on the second day i had it completely failed on me  i got a new one and they instantly shipped one out to me  they had great customer service      
35,5.0,                       works like magic  i was a bit worried at first if the hdmi connection caused any input lag via an adapter  but it soon proved itself to be lighting fast  above all  it s incredibly portable and does not take much space at all on my desk      
36,5.0,                       the appearance of things is beautiful  small and convenient to carry  it solves the problem that the usb jack in front of my host is broken  it is recommended to buy it if necessary      
37,5.0,                       i am a remote worker  with a     macbook pro with only usb c ports   my home setup only uses this for connecting to a solid ethernet connection   but when i go in to the office from time to time i can connect to keyboard monitor and mouse at a loaner desk easily   and the    w pd passthrough is so convenient   only one cable to connect and disconnect when i need to pick up and go to meetings   i normally don t need more than the ports on this adapter  and i m happy with the metal shell and solid build quality of this one      
38,5.0,                       i bought this to replace my current usb hub  that one was lacking a ethernet port  i wanted to have the ability when i work from home to just have   cable plug in and have my laptop up on my monitors  this works mostly well for that  i can connect basically everything to this and just plug this in and it works    i still have to connect   cable i have a  nd hdmi   but this is very useful for work from home  if your pc has a usb c port i definitely recomend trying this  could help you work from home or even connect your phone up to your monitors or hardwire to it      
39,5.0,                       the package is tight and compact  the products are fine in workmanship  small and exquisite  and easy to carry  there are few usb ports in the notebook  which is not enough  this expansion hub is selected at a glance on the internet  after trial  the notebook data reading speed is very fast  plug and play  and data transmission is stable and smooth  compatibility is very good  very good  satisfied      
40,4.0,                       the build quality is good and generally works ok but    very hot even when the only ethernet connected  i would guess takes a lot of current from the battery    sometimes stops working until i reboot my laptop   not frequently    my usb microphone when connected to it stops working randomly  never stopped to work when connected directly to the laptop     
41,5.0,                       i purchased this usb c hub for use with a keyboard and mouse and am very satisfied with the product s functionality  the product is on the thicker side  but i find that it doesn t take up too much space on my desk and in my electronics travel bag      
42,5.0,                       adapter is solid  good quality  and easy to use  with a flexible end  i m not concerned that it will broke if the ethernet cable is accidentally pulled  it s comparable to more expensive products from other manufacturers like apple or samsung  like other aukey products that i ve bought before  this one does not disappoint      
43,5.0,                       the usb hub does exactly as expected and has many port options   i have had no issues and it performs as expected      
44,5.0,                       worked right out of the box with no problems  i have a usb mouse  external hd and hdmi monitor connected  all working properly at one time  haven t tried the pass through charging  because i haven t needed it yet  it s a nice solid enclosure that doesn t feel like it s going to fall apart with some use and travel  for the price  i m very happy      
45,5.0,                       works just as expected  buy this      
46,5.0,                       i bought this so that i could accessorize my chromebook with an ethernet connection  more usb ports  and an additional monitor  it s working great for that  no complaints here      
47,5.0,                       i was hoping this would work for my lenovo duet for ethernet  but it does not show up  i have a hootoo usb c adapter that shows up fine  but this does not show up  it does allow me to charge and use the other ports on it though  i know the adapter works though  because it works in my xps  so probably just an issue with the chromebook and whatever drivers it cannot obtain yet      
48,3.0,                       have had to replace this product twice  the first was an exchange  the second was a return  it overheats and after a few weeks and barely works      
49,1.0,                       used with hp chromebook and dell laptop  can t charge battery fast enough while using device s   leading to system shutdown when least expected  forget about using keyboard or mouth with it  lag in response will drive you mad  garbage      
50,5.0,                       needed an ethernet to usb c adapter to connect to my laptop  i came across this hub for about half the price of a comparable one at my local big box store  this works perfect and also has a few extra inputs in case i may need them in the future  it s slim and lightweight  sleek  and the material matches my laptops finish nicely      
51,3.0,                       i have a mac and a pc  i have no issues with the mac  but the hdmi port doesn t work for the pc  i have reloaded drivers  changed cords  changed settings and it just doesn t seem to work      
52,5.0,                       this hub comes with ethernet port and this is a  k  i bought this for the microsoft surface laptop and it works fine gives me excellent picture quality and i can plug in my wireless mouse   keyboard  pen drive and this is type c so refresh rate for my monitor is good  best value for money     
53,5.0,                       fits great for my macbook air  fits w a case as well      
54,4.0,                       used to project movies and charge the ipad in one go  it worked great only issue had is it gets extremely hot  but otherwise works fine      
55,4.0,                       i m using this for my microsoft surface go  and it has been a lifesaver   i take my surface go  everywhere i go for presentations  documentation and if it isn t for this device my life with my surface would be unbearable   most other usb c hubs and this tiny size do not have an ethernet port and the addition of it to this device is the main reason to pick it up   i highly recommend pros  portability ethernet port sturdy feelcons  gets hot after an hour of use the metal shell might cause scratches on my surface since the cord isn t long enough to rest on the table     
56,5.0,                       love this product for being able to connect my side monitor onto my macbook pro  allows for your macbook to do more  great product and really recommend if you looking to maximize your mac capabilities      
57,2.0,                       attempted to use with a qhd      x      monitor work and experienced random black bars and red pixels everywhere  then tried with a     p monitor and it worked fine      
58,3.0,                       i like the portability of the product  it is decently built  but i have the following issue  it gets too hot  i have tried it under different scenarios    only power   power  ethernet cable hdmi   power hdmi  power ethernet cable  ethernet cable onlyin each scenario the hub gets really hot  i may have received a defective piece since i purchased it right around launch  i m past my return period  else would have requested for a replacement      
59,5.0,                       works as advertised  perfect for my needs  mouse and keyboard  monitor  and the lan connection is fast      
60,5.0,                       i was surprised at how small it is and i like that cause it makes it easy to carry it around   it s compatible with my mac book so off course makes my work easier due to the new apple s designs  pretty much i use it to connect my work headphones and they have work very well  so far i m very pleased with this purchase      
61,5.0,                       this is my second device and with the recent usb c only gadgets you will need this  it has a really chic design  my dell laptop and samsung phone matches perfectly  i bought it because of the ethernet port and i already used the port to configure my router  it may be warm a little bit when you use but it is not a problem for me  recommend it    people found this helpful     
62,5.0,                       i love the great size and material  my laptop does not have an internet port so the only way to get the internet connection is to use wifi which is not stable and affects my online meetings a lot  i was not sure to buy an   in   hub or   in    the only concern was that i worried about it will be too bulky so i bought this   in    the hub really surprised me with its smart size  it is a little larger than my airpod which is very portable and the surface color is silver grey which i love the most  overall  it is nice and i love it so much      
63,5.0,                       this product works perfectly we use it for online school for a  st grader on a chromebook   hdmi to the tv     works perfectly  and hardwired to the network which works perfectly      
64,5.0,                       great value hub for those who need one of the usb c variety  it s lightweight but study  and has a small assortment of ports for those who need them  i d recommend      
65,2.0,                       ordered one and it didnt work well it would disconnect my light and other items  i returned it for a replacement thinking it was defective  same thing with the replacement  it doesn t seem to be able to handle the power required by items connected to it  so it will dim or disconnect  i buy less expensive things on amazon all the time but for this just spend the extra money   its ok if you plug in one thing but thing or   that doesn t require a lot of power but it does run very hot      
66,5.0,                       i have a chromebook that only has usb c ports and nothing else   this usb c adapter hub has become the perfect way to connect everything quickly   i use it to plug in my hdmi monitor and for plugging in usb a devices   i even plug in my usb c charger into it and it will charge my chromebook through this hub it s the reliable usb c hub that will handle everything you need from it   best part is that it s affordable      
67,5.0,                       the appearance is simple and generous  small and exquisite  and does not take up space at all  compared with the appearance of the materials used for workmanship  it is indeed the best value for money  there is no jam in the transmission  which is very worthwhile to start with      
68,5.0,                       for some reason my son s acer chromebook does not stay consistently on wifi  there is a network drop in all the rooms in my home  but i could not plug in a usb c to ethernet adapter into his chromebook and still charge his chromebook at the same time  until now  with this adapter  i have been able to plug his chromebook into the network drop in his room and plug the charger that came with his chromebook into this as well  now he has a stable internet connection and can charge his laptop at the same time great adapter and reasonably priced too  happy with my purchase      
69,4.0,                       despite buying this product for my samsung s  lite so i can use my keyboard and mouse  i believe it provides the nescessary ports that i need in the future when i decide to upgrade my laptop  since usb c is becoming the standard  finding the necessary dongle i personally need is important      
70,5.0,                       my lenovo has the sd port    hdmi    usb  but i wanted another hdmi  more usb     ports  and internet plug  and to be able to charge my computer via the usb c  so the aukey has all the additional ports that i wanted    power is good   lenovo flex   charges fast through the the hub      
71,4.0,                       easy to connect not work with ipad mini   when used with lighting to usb c adapter the ethernet gigabit not working  when connect to my ipad mini or iphone note    using over wifi only fully functional with mouse n keyboard when using samsung dex  to tv monitor easy to  mirror to tv to play game n watch movies     video resolution  look good       
72,3.0,                       i had this product for about   months and it worked very well  i am using it on my macbook pro and decided to connect it via ethernet since it had an extra port  now  the network cable is showing that it is recoginzed on the hub side  the green light is showing  but isn t detected on my mac  tried it on another machine  and it had the same issue  then unplugged the ethernet cable and plugged it into my work computer that has an ethernet port built in and it works  not sure why this just broke  as the usb spots and hdmi is still working  disappointed but you get what you pay for i guess      
73,5.0,                       i ordered it for the ethernet mainly  but am grateful for all the extra ports  it s all i need to bring with me when i take my laptop out      
74,3.0,                       ethernet  hdmi  usb        but not power through and hdmi at same time       macbook pro     which has   w usb c power adapter  with ethernet  hdmi and   w usb c power the ethernet stopped working  disconnected  let cool down and tried with just ethernet  hdmi and one usb   device connected  that works  if i add the   w usb c to power through this is gets hot and things eventually stop working  if aukey wants to send me another one to test while i hold onto this one  as i need it to be productive with ethernet  that would be great  i can t have downtime running with only wifi      
75,4.0,                       bought this to use with the tivo stream  k to add ethernet and fullsize usb  works great out of the box      
76,5.0,                       it charges my  m   macbook air while providing a solid ethernet connection  it does not provide power out through the usb a connectors  however  i expected it would  but that s okay  it comes with a cool little carry bag and will make a good travel companion once we are able to travel again  unlike another brand i bought  this one has never failed to work in any way i have tested it      
77,5.0,                       i needed this for a very specific purpose   linking a mifi hotspot  usb c  to a mesh router system via ethernet  it magically works  amazing and during a pandemic with my kids remote allowed us to actually have internet in a very rural area  probably not what it was designed for  but the fact that all the gates worked and whatever internal connections  eg  usb c out from router communicating with ethernet out of the aukey and into the router  is impressive  overall i was astonished it worked  and am super impressed      
78,1.0,                        nd aukey dongle i ve tried that s been defective  the design of this one is better than most    but it didn t work      
79,5.0,                       i was surprised just how easy this hub was to use on my samsung phone  dex came up quickly and without the annoying  not a samsung device  notice  any i was able to use a keyboard with it  great device      
80,5.0,                       i use the device with a dell xps      and an ipad pro           i get  gbit upload download through the ethernet cable  hdmi works great  usb works great the device gets quite hot but nothing unusual  the unit is quite small overall  which is great  highly recommended  especially for the price      
81,5.0,                       the quality of this product is much better than i expected everything is fine  i am in a good mood with this product  when i plug in my phone  there will be no delay from plug in to recognition on the computer the phone will start charging and the computer will recognize it this is a great product     
82,5.0,                       my office needs an adapter  my friend recommended me to buy this usb  and i have been using it now  i feel the effect is great  it converts a usb c into five ports for data transmission  internet connection and charging   the function is very versatile  and it is very convenient to use  it is completely different from what i imagined      
83,5.0,                       works as expected  looks nice  compatible with everything i ve plugged it into      
84,1.0,                       i ordered this a couple of months ago because i needed the extra ports  i used usb and ethernet and they worked fine  i just tried connecting an hdmi monitor and it doesn t work at all  the return window is closed now so its useless      
85,5.0,                       this one recommended by a friend is very small and easy to carry  it is very convenient to go anywhere  it is also a lot of mobile phones and ipads at once  the style is very cute and very practical  especially now special mobile phones  ipads  and computers can be done at one time      
86,5.0,                       great product i needed it for all my dj connections on the newer macbook pro computer  everything g worked     
87,5.0,                       my laptop only have   usb c port   this little thing allow me to add  extra usb ports  hdmi and  network adapter   all ports worked perfectly   the device looks well made and fit my needs      
88,3.0,                       i bought this to enhance my chromecast with google tv  the one with the remote    despite aukey usually being pretty trustworthy and reliable  this hub simply doesn t work like it should   it causes my devices to just go into a constant reboot loop  unusable   buy with caution      
89,5.0,                       great quality and it works well with a dell precision      as well as a      macbook pro      
90,5.0,                       i love this product i use it with my s  plus for dex as well as my lenovo ideapad   to add gigabit ethernet and additional ports     
91,5.0,                       bought this for my macbook pro and it is excellent  nice and compact  sleek design  i ve tried it with ethernet  flash drive  hdmi  and a mouse adapter  i even tried it out on my ipad pro and it works great  it does get a little warm  but that s to be expected  warm  not hot  if you need a usb c hub  this is a great value      
92,5.0,                       this hub works   i initially purchased a different power pass delivery type hub and it did not work with my hp spectre x       inch   it kept connecting and disconnecting   this aukey hub  however  works perfectly   i can now power my laptop without losing a port   i am a happy customer      
93,5.0,                       was very handy in this work ftom home situation  was anle to connect my projector with my laptop and stream     
94,5.0,                       i was looking for small usb c hub to travel with and this one fit the bill and was pretty cheap  finding a small usb c hub that can accept and pass on   w or more was an issue  most seem to be able   w  but  this one does  delivering full power from the charger  and providing more usb and an hdmi port in a compact packet  no issues using them      
95,1.0,                       adapter is super hot  only ethernet cable is connected loosing the connection at least three times a day     returning     
96,5.0,                       the workmanship is very good  the texture is very good  it s very convenient  it s not big or light  it s very textured  and the materials used are also very particular  compact and does not take up space     
97,1.0,                       normally i am quite happy with aukey products but i must have received a bad unit  hdmi out does not work  neither do the usb ports  the usb c pd port does work and i was able to charge my macbook which is good  but without the other things working there is no point in using this nice and slim and easy to transport  disappointed this didn t work      
98,5.0,                       i bought this usb c hub for my surface pro   and it worked great  i ve been trying many usb c hubs from other brands  some of them didn t last long and some of them were big heavy to carry  although this model is small  it has all the functions i need and its small size makes it so much more convenient to carry around  it actually makes my business trips a bit easier  definitely recommend this model      
99,5.0,                       perfect  exactly as described     
100,5.0,                       it has the basic things you need  i have been using it with a single external monitor and it works fantastically  the pass through power works great as well  other usb c hubs often have slots for an sd card but this one sacrifices card readers for its small size      
101,4.0,                       bought it for dell latitude       the i  version w  thunderbolt usb c   the usb hub works fine  but the pd pass through and ethernet doesn t the ethernet controller is correctly recognized by windows    if the hub is powered by laptop  but with an external pd power source connected   powering the laptop  the ethernet controller disconnects  or sometimes shows up as an  unrecognized usb device   meanwhile the hdmi port works like a hit   miss        
102,4.0,                       the hdmi did not work with my lenovo laptop  the company was very good about sending a replacement  but it didn t work either  probably a compatibility issue  promptly gave me a refund   the other ports all work great  probably works fine with a mac      
103,2.0,                       the good  i really like having all the variety of ports  all the ports work and it arrived quickly  cons  this product works but it has developed a high pitch ringing whining noise and it s only been a few days  i cannot comment on longevity or durability because i haven t had it that long  i m hoping  the noise isn t and indication of what s coming      
104,4.0,                       customer service aukey has reached out to me and offered a refund or replacement  satisfactory customer service       i bought this for my macbook pro       honestly thought it was pretty good until the other day  when i plugged in my external display with hdmi  did i realize it did not output the audio through the monitor  quite annoying that the audio was only coming from my macbook instead this is still a decent adapter if you don t need that  though      
105,3.0,                       after only a month of regular use this thing surges and is a      paper weight      
106,3.0,                       doesn t work with the new chromecast for ethernet connection  others do so it s dumb this doesn t  if you use it for something else i give it   stars      
107,5.0,                       i ve been looking for accessories for my macbook so i can have ports  this product does exactly that  works great for what i need      
108,5.0,                       hub works great  the aluminum case is nice and hefty and it seems like it will hold up well  the only thing i would change is to make the cord to the computer detachable so it could be swapped out for a longer  shorter option  no complaints though  would recommend      
109,5.0,                       the product quality is excellent  the appearance is simple and generous  convenient to store  does not take up space  the other is cost effective  very affordable  very good  will continue to support  beautiful appearance  suitable size  easy to carry     
110,5.0,                       i use this at the office  we have an open office plan  so i take my computer and find a different place to work frequently  i need to plug in my headset and keyboard dongle repeatedly  so i just leave them plugged in to this so i can attach all my usb type a devices and an hdmi monitor all at once to my laptop usb c connection  saves wear and tear on the usb dongles  and i never break one off in my computer any more  this device looks well made and feels very solid  no  twist   and seems like it will last quite a while      
111,5.0,                       used with power block to add devices and storage to chromecast   works perfectly      
112,5.0,                       this usb c hub is great to take anywhere  it is light and feels very durable i chose this one since it had all the ports i needed  most of the other usb c hubs have the sd card readers which i do not use at all so i was happy i was able to find this one works great and transfers data quickly     
113,5.0,                       very good product  really satisfactory  easy and simple to use  no issue connecting usb s and a monitor using hdmi port  makes it smaller and the addition of the ethernet port works for me  this one is a little bit more solid than the other ones i ve used      
114,3.0,                       desperately tried to set this up to work in conjunction with our fire stick  but it just simply would not work  had to purchase the usb adapter too  but it would not pass good ethernet and no matter what we did  it simply would not work      stars for  quality design  though      
115,4.0,                       it works  it is compact  does not pass power to intel compute stick with core m   type c   sometimes it works with intel compute stick  but     of time it does not tested with hp folio g    power delivery works i have totu   in    it is more expensive  but works better      
116,2.0,                       whenever my macbook pro went to sleep and then woke back up  the ethernet function of this device did not wake up as well   you have to unplug and replug it over and over   other usb devices attached to the usb hub worked fine  i have solid  gps ethernet throughout my office with cat  cables  switches etc but this device would only support     mbps or less the aukey device makes an irritating hissing noise when ethernet was in use      
117,5.0,                       i like this hub very much  it is very convenient  good traveling  good quality of material and the thickness is very thin   i recommend to buy this      
118,5.0,                       very well made  it does the job it was designed to do   looks good too      
119,5.0,                       good quality and works great specially i like the idea of having ethernet slot as well  the aluminum case is always great      
120,5.0,                       for some reason  the trend these days is to reduce io  no extra usb     ports  no ethernet  etc  this device mitigates all the problems with my laptop  with extra usb ports for my controller and external hard drive  a usb type c to charge my phone  an ethernet port for faster internet  and an hdmi port for using an extra monitor  the product has a very good build quality  and it looks sleek  couldn t be happier with the product      
121,5.0,                       great tool to have for all it techs     
122,5.0,                       it is really useful      
123,5.0,                       the usb c hub is easy to use  just plug and play  has the necessary slots for my son who is in college one thing i would suggest is to remove the sd card slots since most laptops have built in slots anyway the hub did not get hot after consistent usage but i did find something   when powered by an external power source for power delivery  the hub had some strange vibration humming from inside  not sure if this is due to insufficient power    w  as opposed to the    w requirement overall  a good purchase  i have used aukey products before and never been disappointed by the quality   longevity of their products      
124,5.0,                       i purchased this for my ipad pro        it allows me to connect a hard drive so that i can download and upload pictures  it has also allowed me to connect a usb wireless mouse  this also has the ability to be connected to a tv allowing you to display your tablet or phone screen on a  k tv  i haven t used the internet connection option so i wouldn t be able to tell you how that works  if you have a device with a usb c port then i highly recommend this item      
125,5.0,                       i m an it professional  and i cannot afford to have problems with my computer or peripherals when doing work for my clients  i need my hardware to be compact  light  and reliable  i look at the technology i use with a critical eye  and i have high expectations when it comes to the technology i purchase  that being said  this hub meets and exceeds my expectations i m using the qgeem   in  usb c hub on an hp envy x    laptop and a samsung s  plus phone there have been no recognition or connectivity issues on either device  the hub connects flawlessly to both my windows and android devices while it is not likely that i will ever have the need to utilize all   ports on the hub at once  i did utilize   out of the   ports on my laptop   all but the hdmi and usb c pd  and had absolutely no issues at all i ve been using this device for    hours a day  and have had no unexpected disconnects or hiccups at all if you are looking for an affordable  compact  multi function hub  this is a very sturdy and reliable choice  don t hesitate to buy      
126,5.0,                       i picked a good seller    quality is same as what i expected  quality is good  fast shipping  prefect for my surface pro      
127,4.0,                       this has been working great for an extra monitor and the ethernet connection but having the extra usb ports are really coming in handy for my wife s computer      
128,5.0,                       small and compact   my laptop only has   usb and i m always losing my mouse usb from changing it out for other items  this hub works great and solves that issue      
129,4.0,                       this is a great hub  both usb ports  ethernet  charger  and hdmi all work at the same time without any lag that i have noticed  it is portable and nice looking  with a nice aluminum feel to the outside awesome one stop shop adapter for a single monitor setup  the one issue is when i restart my mac  it will not actually finish booting up if this adapter plugged in  in other words  when i restart  my mac gets stuck showing the apple logo on screen forever until the adapter is unplugged  this is annoying for a monitor setup because it means i have to open my computer and unplug this every time i restart to switch to bootcamp windows  this has been the case for the past two osx updates      macbook pro other than that one mishap  this thing is amazing and i have no idea how all that data is coming thru a tiny usb c      
130,5.0,                       does exactly what i needed it to do     
131,3.0,                       ethernet dosent work with google chromecast tv      
132,2.0,                       updated  ethernet port stopped working so i returned it perfect for what i need  my new laptop only has two usb ports and i needed   plus an ethernet port  this provided exactly what i needed and works great      
133,5.0,                    excelente hub con una construcci n muy s lida  materiales de caldiad por el precio  las entradas usb  hdmi  ethernet y usb c funcionan perfectamente el empaque simple con lo justo         
134,3.0,                       i was not able to use a usb c power adaptor in the usb c port to power my chromecast w  google tv      
135,5.0,                       it s ok to use it for a while  but you can connect to a lot of usb devices  such as usb drives  keyboards and mice  lights  etc in addition to the poor charging capacity  other applications are quite strong usb devices are a lot of must haves      
136,4.0,                       very small and portable  tested  ethernet   power through with macbook pro       thunderbolt    and with lenovo ideapad     the ethernet   usb ports works  but hdmi doesn t for some reason  didn t find any drivers for windows to fix this     
137,5.0,                       you have got a new usb c laptop like a mac book pro  and you want use those old ports from your old computer stuff like regular usb hdmi ethernet display port all those old connections that you used to use everyday then you gonna need a usb c hub  i would highly recommend this product since it has an port for any kind of input      
138,5.0,                       i bought this to use with my new macbook pro  which only has usb c ports  works great  i use it to charge my iphone and also my backup drive  but good to know that the other types of ports are available in case i ever need them      
139,5.0,                       i bought this for my ipad pro     it perfecly work with ipad pro     the charging  hdmi to my moniter  usb to u disk and external hard drive  keyboard or mouse all working great      
140,5.0,                       like everyone i am adjusting to working from home  and wifi for virtual meetings just is not cutting it  enter this wonderful aukey product  it gives my laptop so much more functionality and i can connect it directly through ethernet causa sadly many laptops lack this port      
141,5.0,                       all plugs at once   usb c pd port  hdmi port  gigabit ethernet port   x usb     data portsthere is no need to change the plugs regularly  i really liked it because it has a usb c plug  it s very organized and easy to use      
142,5.0,                       the state is stable  the workmanship is exquisite  the periphery has a metal texture  and the design is very good  the speed is very stable  it can be used when plugged into the computer  very very satisfied      
143,5.0,                       this usb c hub is great  it s the perfect size for travel  but it doesn t sacrifice quality  the ethernet port is super fast and there s no latency between usb hdmi devices      
144,1.0,                       stop working after one month      
145,5.0,                       good quality product  would buy again      
146,2.0,                       great size for traveling and solid build  low rating because the hdmi doesn t work on it  shows image but i ve run multiple tests and machines and it just flickers in and out  bad design or faulty product      
147,2.0,                       i purchased this to upgrade my    mbit insignia to gigabit  but this unit too caps out at     megabit    it s not user error    gigabit switch  cat  e cable  macbook pro etc    also  it can t seem to proxy signal to my monitor through the usb c port  so i have to connect directly to my laptop overall  disappointed  but it does simplify my setup a tad      
148,4.0,                       this is a great hub  it gets the job done  all ports work perfectly  get a bit warm but that seems to be normal  cable could be a little longer  recommended      
