,CommentsStars,CommentsContent
21,1.0,                       i bought this ball to replace my old one  but i ended up going back to my old one   first of all  it is ridiculously expensive and it is hard to bounce  i do not recommend this boo i do not recommend this ball       
22,5.0,                       this ball helped me in so many ways i never thought it would  not only was i a better baller after using this nba certified product  but i have been able to limit voicing my political views to others and have not looked back   this basketball gives me the feeling of greats   that should never voice their political opinions  like jordan  james  and magic  every time i dribble this unique sphere  all i can think about is the hardwood court  the roaring fans  and nothing else not having anything to do with sports  the best part of this whole thing is that i can play both inside and outside with this ball  so i never have to worry about thinking of anything else but dribbling a basketball  this ball is the perfect product gift  especially if you re the kind of person that doesn t like to share political views or know someone like that  i recommend this product for everyone including all those short sighted newscasters      
23,3.0,                       would give it more stars if it was the orange rubber part all over      
24,1.0,                       only used it exactly   times  for an hour each   and the ball already started falling apart  see photos  terrible quality      
25,5.0,                       great ball  got a lot of use in my driveway      
26,3.0,                       very good ball  but if you leave to use one week boot the air     
27,5.0,                       good quality     
28,5.0,                       good good good     
29,5.0,                       i love the feel of this basketball  i use it indoors at the gym only  even though i could use it outdoors        
30,2.0,                       not official size  it s small      
31,5.0,                       as a christmas gift for  my husband   he likes it very much     
32,5.0,                       i ve had this basketball for over a year now and it is still in great condition and its been used outdoors  very happy with it      
33,5.0,                       great ball     
34,2.0,                       started losing air after a couple of months and started peeling     
35,5.0,                       my son loves his new basketball  it arrived promptly  actually pretty fast and fully inflated  great purchase at a good price  thank you      
36,5.0,                       tested it out the day we got it  aka yesterday    we have a dirt driveway and it still has a good dribble bounce where some balls in the past haven t      
37,1.0,                       came in almost totally flat   stuffed in a plain cardboard box  completely unusable  returning       
38,5.0,                       really nice basketball     
39,5.0,                       great ball   just right for my    year old that needed a new ball to take to practice   delivered on time  no issues   might have found it cheaper had i checked all the stores at christmas  but the convenience of ordering with prime made it an easy choice      
40,5.0,                       great ball for the kids   good price      
41,3.0,                       good for child     
42,5.0,                       was a gift for a graduate      
43,4.0,                       decent ball for outside  will see how long it lasts  but for new you can use right away  bounces even and not heavy  got it for my outdoor court at home     
44,4.0,                       worth      
45,4.0,                       elasticity of this basketball is not that good      
46,5.0,                       these are really good basketballs   very grippy      
47,5.0,                       a gift for my adult son who travels and likes to play at outdoor courts  sometimes he gets invited to a pick up game inside a gym so this duel use b ball serves him well      
48,5.0,                       happy with this  came fully inflated and just needed a few extra pumps before it was ready      
49,5.0,                       very very impressed with this basketball it is absolutely what i was looking for definitely would buy again     
50,1.0,                       air valve garbage design can inflate         the ball size  is small  and not as advertised as official nba rock bc i can palm it   more like a lady ball size       
51,5.0,                       nice      
52,4.0,                       seemed to be a good value  nice part that it can be used both inside and outside  hope it lasts      
53,4.0,                       pretty good basketball   i wished it would last a bit longer   we play ball outdoors and this basketball seems to lose it s grip fairly quickly   i play ball once a week and this is usually the game ball  so it gets some fair usage   but it also should be noted that this ball is selected to be the game ball every week  because it is the best one there      
54,4.0,                       this ball has o warpage and bounces straight up off the dribble   many budget balls are slightly warped and do no bounce straight up   spins well on the fingers and shoots well     no unexplainable misses only issue is that the labels and lettering are oily     any modern basketball should be tacky  not oily   had to wash the ball three times with soap and water to remove the oil from the lettering obviously this ball is not worthy of being selected as an  amazon s choice    and even more obvious is that no one at amazon has ever played basketball      
55,5.0,                       was a gift and well loved       
56,5.0,                       hours of fun in the sun  great ball  my son and i really enjoy playing with this      
57,5.0,                       best ball ever      
58,5.0,                       best outdoor basketball i ve ever used  i used to buy the nba street spalding basketball  but i after using this one i switched  the material is far superior than other outdoor basketballs  i burn through the grip on basketballs very fast because i use them almost everyday  this one lasts the longest and feels great      
59,1.0,                       the pump insert point broke   the little rubber piece fell into the basketball the  nd time i ever used the ball  barely even used the ball and it s totally useless already     
60,5.0,                       beautiful basketball thank you      
61,5.0,                       love it     
62,5.0,                       good product     
63,1.0,                       purposely didn t buy the correlated pump as ad says it ships fully inflated  mine arrive at best     full   now sitting useless til a pump arrives        
64,5.0,                       this ball is the perfect one  and for the price  cant beat it      
65,5.0,                       i purchased for playing on outdoor courts  it feels like an authentic indoor nba basketball  i ve compared with other outdoor balls at walmart and this one by far was the best quality  although it is about     more than the cheaper brands  but you get what you pay for and the quality exceeds the extra amount you invest      
66,5.0,                       solid  great grip and bounce     
67,5.0,                       great buy     
68,5.0,                       this basketball is great        
69,5.0,                       excellent        
70,5.0,                       perfect ball      
71,3.0,                       this basketball has really good grip but its really hard to bounce  i tried pumping air into it but that did barley any thing  over all this basketball is ok      
72,5.0,                       i like the product with very good quality      
73,5.0,                       nice ball with a great feel      
74,1.0,                       when first purchased the ball has great grip and holds air well  but the grip and outside of the ball began to fall apart within   weeks of playing rec ball with it  for a ball listed as indoor outdoor it sure cant handle the grind very well  would not recommend      
75,5.0,                       this is a great basketball for street basketball games   the grip and the bounce is just right for street balling   the build quality is superb and the air lasts a very long time   i ve been using it couple weeks now and its held up multiple pickup games and abuse   great b ball      
76,4.0,                       i brought it for my daughter cause she plays basketball in middle school and she loves using this basketball for practice it s ver flexible durable ball     
77,1.0,                       not impressed the ball when shot has a wobble in it and it feels like cheep imitation leather   not very grippy don t buy      
78,5.0,                       great ball  indoor or out  lots of grip and feels good      
79,4.0,                       this basketball is for my    year old grandson to use in his driveway   basketball is a secondary sport for him so this will have limited use   it is well balanced and maintains its surface well so far   this is a perfect choice for him      
80,5.0,                       its a good quality ball     
81,5.0,                       he wanted it for his birthday and he loves it saying that it work great indoors and outdoors it great     
82,5.0,                       love the ball      
83,4.0,                       first of all  i must say that i m a  repeat buyer  of this basketball  i play outdoors     times a week  and my basketball is always picked as a game ball among others  it feels  bounces  and weighs very good  breaking in period is not that long either  until then it is pretty slippery though  i usually need to replace my basketball in every few months  but it s totally worth it for under      every serious basketball player knows that  the ball is the most important element  and you can t compromise on it  i ve tried several other spalding balls  including very expensive ones  shelf life is pretty much same with all  therefore i ve started to buy this one     years ago  after     of them  i still come back and buy this one  amazon is the only retailer who sells this  no other major sporting goods store have it  instead they have overpriced other models  i m not sure why  or you can get a beginners ball at this price  couple of times ball didn t arrive exactly round  bouncing and rotating slightly off  but amazon was very helpful to replace it free of charge  i m just about to order a new one  and i thought i d share my thoughts on this spalding zi o basketball      
84,3.0,                       but i paid way too much  should have gone to big five  my bad      
85,2.0,                       great ball at first but after a week of playing outside it lost its grip   not the best not the worst     
86,5.0,                       excellent product   exactly what i expected in this price range      
87,5.0,                       great bball     
88,5.0,                       this ball has a good handfeeling when its new  let s wait and see how it works in the ourdoor court      
89,5.0,                       good basketball comes ready to play      
90,5.0,                       nothing much to say except an excellent ball      
91,5.0,                       i liked the ball and it was good for the price      
92,5.0,                       i ve put a hundred hours plus on this ball all on outdoor concrete playground courts you can see the wear on it  but no tear the printed logo is worn down and half as bright but still      readable  the pebbles are worn down but not smooth and not a nick  scratch or peel in sight you want a tuff skin ball  get this one  it s outlasted   similar balls and it s just getting broken in like a comfortable pair of jeans this is the ball i made     s in a row with i ll buy another one  but probably not till          
93,5.0,                       good product  good shipping time   ball was a little overpumped when it arrived  had to let out some air to get to the right level     
94,5.0,                       great quality     
95,5.0,                       great produce received fast with no problems      
96,5.0,                       good quality ball  great for indoor and outdoor balling      
97,2.0,                       ball feels like a brick   no bounce   was inflated to   psi on delivery   i took it down to     still hard as a rock      
98,5.0,                       i use this basketball all the time  it has great quality and it s a good deal for the price      
99,5.0,                       we have our own goal at home   shoot around quite often  sunshine or rain this ball hangs with us as long as we want  works even on grass      
100,5.0,                       if you dream you are jordan this ball will help you to improve your performance  i play out door so i but   balls to have a backup but after a year it looks like new  and i use it   hour   times a week      
101,1.0,                       on the outside  everything looks great  the ball seems sturdy and pumped well  but as soon as i bounced it on the indoor court  there was virtually no bounce  after pumping it until i could barely put more air in  it was playable but lacked good bounce  now i have used this ball around    times and even when the ball is pumped until it cannot be pumped anymore  a regular dribble will only bring the ball up just above my knees  very disappointed      
102,5.0,                       i liked the weight of the ball and the grip  ball does tend to wear down over time but a very great ball overall     
103,5.0,                       great     
104,5.0,                       very good ball for the money  it s an outdoor ball so i expect it to get roughed up      
105,1.0,                       i have used this ball over past few years buying new ones as they wear on the outdoor court and noticed a trend of degrading quality  with my latest purchase feeling like a kids plastic ball  item arrived in a box with no official packaging by the way  not that i mind that much grip is non existent when it picks up a little dust from the outdoor court  and the surface is very hard and uncomfortable  the bounce lost its  heft  and i feel ripped off for paying over    dollars for it  i suspect this will be the unfortunate circumstance for most import goods in the future  they do not want to increase price too much so they cut corners in materials  very disappointed  spalding      
106,5.0,                       it s are very great buy     
107,5.0,                       i ve been using this for a couple years now and it s still holding up like it did when i first bought it      
108,3.0,                       it s your average basketball  nothing special about it  doesn t stay tacky  looses grip      
109,5.0,                       great basket ball good grip  iv had many basketballs and this is kinda heavy overall i like  it i recommend if you are going to buy a basketball get this one      
110,5.0,                       it is great i can now keep fit with out bothering my friends  i love having my own stuff and its good having my friends ask me for my time now thanks  its really strong and i m never had and spalding ball before       
111,4.0,                       the ball is good and performs better than others in this price range  i would recommend spending the extra cash on a nicer ball though  i will keep this for outdoor use      
112,5.0,                       great product      
113,5.0,                       loved it  good size and is very durable     
114,5.0,                       great quality basketball   love the feel of it when playing outdoors      
115,4.0,                       a little to hard when pumped right amount     
116,2.0,                       good ball but packaged poorly lead to the delivery of a  unshaped ball that i cannot use to play a game      
117,5.0,                       i love basketball  i play outdoors usually at least twice a week  i purchased this ball a couple monthes ago and i ve been bouncing and shooting it a lot and it s a great ball  even playing outdoors this ball lasts and lasts      
118,5.0,                       great basketball for outdoor and inddor play     
119,2.0,                       the ball has a decent feel to it  but the bounce is not good at all  i will keep the ball for shooting  i m not sure if all    dollar balls feel this way  but i m already planning on just getting a        game ball      
120,5.0,                       my    year old loves this ball  he uses it both indoor and outdoor and he says the grip is fantastic  i purchased during a lightning deal so well worth it      
121,5.0,                       best ball for outdoors     
122,2.0,                       amazon should be ashamed of their self for this   i bought this basketball thinking i was getting a good performing basketball as far as feel and style of ball  this ball is badly advertised and me as a hooper i m very dissatisfied for buying this particular ball knowing i can t give it back   basketballers beware      
123,5.0,                       it s a great basketball  i m using it outside on a dirt clay court  it s perfect for me      
124,5.0,                       very good     
125,5.0,                       good     
126,1.0,                       this ball does not last for long at all  i had it for about   days and probably played with it for   hours and it is already grip less   do not buy        
127,5.0,                       wears well good quality     
128,4.0,                       given as a gift     
129,5.0,                       great purchase     
130,5.0,                       very good my boy love it     
131,2.0,                       way too expensive     
132,5.0,                       fast shipping  great all around ball  i have this ball for a few weeks now and keeps its grip really well outdoors  thanks     
133,3.0,                       i would happily pay       for an outdoor ball that had a better grip      
134,5.0,                       liked this ball so much when we ordered it a few months ago that we bought another one for a friend recently great quality ball      
135,5.0,                       the way i ball i should ahve played for vanderbilt     
136,2.0,                       my basketball arrived in a nondescript square box without any additional packaging  which i m happy about for environmental reasons   the ball had a great  slightly tacky feel at first  but as others have commented  the surface is a dust magnet when used outdoors   you feel the difference immediately with every bounce outside  but it hasn t gotten to a point where it feels slippery because of the dust where i have issue with the ball is that it just doesn t hold air for very long   i had to pump up the ball when it first arrived  but i expected i would need to add some anyway   however  it lost significant pressure after about a week to the point where i couldn t even dribble it because it s too flat   after pumping the ball up  it went flat again by the time i used it the next week   i ve been playing basketball for decades and have never had a ball lose so much air in such a short period of time      
137,5.0,                       indeed  great ball     
138,5.0,                       came fast and just as described  my son loves it      
139,5.0,                       just as decribed     
140,3.0,                       too small     
141,5.0,                       got this as a lightening deal after thanksgiving our mainstay has always been  the rock  balls but this ball has the same feel for less than half the price  given the deal i got  my only regret is i didn t buy half a dozen not sure how it will hold up over the long haul our rock balls from anaconda last about   month with heavy outside use before the outside really starts showing wear and the dimpling smooths  will report back on this pretty new addition      
142,5.0,                       so i recently heard of a new sport which involves tossing a rubberized ball into a hoop net combination   while i don t think this sport will ever take off quite like tennis  i do think it s a great opportunity for affluent suburban young people to socialize and get in some good cardio at their local private athletic club or in their private gated cul de sac i understand you can purchase a  hoop  and have it professionally installed at your estate by professional contractors   this is the way to go   if you haven t yet tried  basket balls   you are missing out      
143,1.0,                       i bought this to replace my    year old son s worn out basketball  the deflated ball arrived in an unlabeled box with no packaging   kind of suspect in my opinion  on arrival day  wednesday  sept             i pumped it to   lbs and initially it looked ok  my son was excited to try his new ball  so after a week of sitting at his quarantine computer for school work  we planned to shoot baskets on saturday afternoon  unfortunately  the ball was already flat  i pumped it up again saturday night and it was already flat by sunday morning  shame on the seller and amazon for selling defective products like this  i ve bought dozens of basketballs in my life and this is the first time this ever happened  very disappointing for me and especially my son  next ball  i will risk covid and go into a real store to buy a real basketball  amazon  you are now losing more and more of my business by selling these defective products      
144,5.0,                       it has an amazing good grip have not used it outside but love it  i feel like it will have good grip but it really good       recommended            
145,1.0,                       i  honestly didn t like this ball  it got cracks in the leather and also the lines had glue from where it was manufactured and losing air  now it garbage  all the ilusion i waited for was a big disappointment      
146,5.0,                       it s good quality  great for indoor use   i don t want to use it outdoors because i want to keep it nice   it s sleek  not too bumpy at the seams      
147,5.0,                       this product is well designed and i like the look  very happy with this product      
148,5.0,                       i play backyard basketball quite frequently and this is the best ball i have used in a while  my last ball was the under armour     which is also very nice but i believe this ball edges it out  good grip and just feels perfect coming off the finger tips     
149,1.0,                       was a birthday gift for my    year old to go with a new hoop  ball would not hold air more than an hour or so at a time      
150,4.0,                       my nephew loved it      
151,5.0,                       great     
152,5.0,                       thanks     
153,2.0,                       i received the basketball and it looked felt great  i pumped it up and then went on practice  however the ball was lopsided  it did not bounce normally and felt awkward  i am sure if i received a normal basketball i would give this a   star review if anyone knows a way to fix this please share      
154,2.0,                       the exterior of the new spalding balls get roughed up quickly when used on an outdoor court i had an older zi o from the late   s and used it fairly often    until buying two new balls this year  spalding zi o and a spalding tacksoft   the zi o ball has panels that are starting to peel slightly  not peeling severely but the black underneath the orange panels is visible on two panels  after about   months of rare use  and the tacksoft looks like i ve been playing with it for multiple years  after about   months of heavy use both the zi o and the tacksoft seem like good bargains for indoor balls and have great grips  but they aren t made for outdoor use cause the grip wears quickly on both balls  spalding needs to step its game up      
155,1.0,                       the ball doesn t hold air   unfortunately  there is only a    day return window and i missed it by one day      
156,5.0,                       great item     
157,3.0,                       gets dirty and stains fast  feels nice  holds air well      
158,5.0,                       the best ball of          
159,5.0,                       a great basketball for indoor and outdoor use      
160,5.0,                       ball is excellant to play thank you  do you still have more of them will buy  it      
161,5.0,                       perfect     
162,5.0,                       nice     
163,5.0,                       great basketball for the price      
164,2.0,                       very hard for ball to keep air      
165,5.0,                       kids love it     
166,5.0,                       great feel     
167,1.0,              your browser does not support html  video                          there is something in the basketball  as long as it shakes it will make a noise     
168,4.0,                       would have been nice if it had arrived inflated but otherwise great for both outdoor and indoor play      
169,4.0,                       nice grip     
170,5.0,                       good feel      
171,5.0,                       great ball  my son loves it      
172,5.0,                       nice     
173,5.0,                       grip is awesome  feels like a pro ball  i got this from other reviews and it fit the bill  when we play it is the first ball everyone chooses and has held up well  i usually play     times a week      
174,5.0,                       very good     
175,5.0,                       fast delivery and      authentic ball      
176,5.0,                       no review needed   great basketball      
177,4.0,                       the color is a little more like dark magenta purple red then brown but its still perfect      
178,4.0,                       good ball for indoor and outdoor      
179,1.0,                       i certainly underestimated the durability of the ball   i have had much better luck with much cheaper alternatives   even the grip hasn t held up as well as expected for the price i paid      
180,5.0,                       great ball  which i got at a great price just before christmas      
181,3.0,                       ball is ok     
182,5.0,                       very happy with this as an outdoor ball   almost comparable to high end indoor balls but is holding up reasonably well outside      
183,3.0,                       i just bought the zi o in a brick and mortar store  i didn t buy from amazon because there are two different balls pictured on this page  and i didn t want to end up receiving the wrong ball from amazon  if you look at the two pictures on top of this page  one has a ball with  infusion  on it  while the other shows a ball with zi o on it amazon should clear this ambiguity  so customers know exactly which ball they re ordering  it s already hard enough to decide between different brands and models of basketballs  we don t need amazon making things even trickier by showing pictures of different balls under the same name      
184,5.0,                       gift for dad     
185,5.0,                       one of the basketballs available for less than         
186,5.0,                       made great gift for a young person during holidays      
187,1.0,                       it doesn t keep air      
188,5.0,                       it s a basketball  it bounces and fits through the hoops  it arrived fully inflated and works just fine  i use it outdoors to augment my running and zumba workout routines      
189,5.0,                       great indoor basketball     
190,2.0,                       i went through a couple of these trying to get one that didn t go flat quickly   no luck   the ball feels nice  and plays nice  but you have to pump it up every few days at best   i advise you to look elsewhere      
191,4.0,                       good     
192,5.0,                       super fast  superb   very reliable   great transaction   honest seller highly recommended     
193,1.0,                       leaks     
194,5.0,                       not bad     
195,1.0,                       just two weeksalready leaked     
196,5.0,                       juat as advertised      
197,5.0,                       my grandson just loved it thank u     
198,5.0,                       just what my grandsons wanted for christmas     thanks      
199,5.0,                       cannot go wrong with this ball      
200,5.0,                       excelente     
201,5.0,                       have been using this exclusively outside mulitple times a week for a couple months   holds up great and great price      
202,4.0,                       for weekend player this is a good basketball     
203,4.0,                       it was a gift for my nephew  he liked it      
204,5.0,                       at the buzzer     
205,5.0,                       again  this is a gift for a friend   however  when i touch it  i feel it is easy to handle it      
206,5.0,                       as advertised      
207,5.0,                       very durable for outdoor play     
208,3.0,                       he liked it      
209,5.0,                       very good     
210,5.0,                       love it     
211,4.0,                       if you play outdoors it will last you a good   months     
212,1.0,                       this basketball has less bounce than any i ve ever used  would not recommend      
213,1.0,                       i ve had the ball for under two months  used it only a few times because it won t hold air for more than a day or two   every time i want to use it i need to re inflate it      
214,5.0,                       awesome day     
215,5.0,                       love it     
216,1.0,                       the ball had a lump in it when we got it  now it throws funny      
217,4.0,                       good product so far  good price     
218,1.0,                       does not bounce     literally      
219,5.0,                       what can you say  it s a ball  a good one  i just wish i was better using it  hehe     
220,3.0,                       too hard for indoor games      
221,5.0,                       my son is hard on basketballs   this is a good sturdy ball     
222,4.0,                       everywhere i go to play ball i have to bring my own   there s something about getting used to a ball and then not having it with you   i needed a great ball to bring around with me and this is the one i found   it has incredible grip and feel to it   the weight is perfect   i usually only ball indoors or on concrete and not on grass or the ground because it does pickup trash and dirt and does not do well when you dribble it   other than that  i have to say this is a great ball to play with      
223,4.0,                       the ball has a nice feel when playing in doors and outdoors  we ve had it a month and it still has good texture for grip on the ball  we will need to see how it holds up over a few months  so far  it seems like a good ball for the price      
224,5.0,                       worth the price      
225,1.0,                    donde se infla la pelota tiene un borde        
226,5.0,                       love it     
227,2.0,                       had it for about   years  and lately the leather cover is peeling off and doesn t hold air like it used to when new  majority of use was indoors  so i know i haven t been rough with it  i don t know that the average life span of a basketball should be  but i d consider paying a little more and getting one of better quality      
228,1.0,                       i m a pretty avid basketball player   i rarely play outdoors   but  i just moved to another so i had to look for some local games at the park   i decided to get my own outdoor ball so i can warm up before i fail at giving a solid impression   but  this ball just doesn t seem to bounce right  either it doesn t seem to hold the air  or it bounces like a lopsided ball   without telling my friends  he mentioned this to me   buy at your own risk   if i were you  i would just go to a sports store and try it out   i went to a sports authority nearby to test out the other out door balls and they work much better   and  they re just as cheap   surprising   sometimes amazon isn t the cheapest      
229,5.0,                       pros   very high quality composite leather  great feel on the fingertips as the ball is released from the hand  keeps form well  after months of use  the ball still doesn t need to be inflatedcons   none that i can think off so if you need a  new basketball  i recommend this one      
230,5.0,                       purchased as a gift looks just a basketball feels like one and i am sure it will give many years of great service a great pick     
231,3.0,                       girls basketball     
232,5.0,                       great christmas gift     
233,4.0,                       this outdoor and indoor ball is really good  it is better indoor much but it can be played outdoor as well  i have only played indoor because of the covid situation   it is a perfect gift if you are trying to give it to someone      
234,4.0,                       very good     
235,1.0,                       the ball  has a whole in it  unsatisfactory     
236,5.0,                       for my dog   holds up well outside     
237,5.0,                       the review of the basket ball is truly a good ball     
238,5.0,                       great item and came quickly     
239,5.0,                       exactly what he wanted       
240,5.0,                       great ball  kids liked it     
241,5.0,                       my friend loved it as a gift     
242,5.0,                       received  my basketball within the shipping time frame  was happy about that  once i got the package it was ready to use  it could of used a little more air but nothing serious  i filled it up a little more and now i enjoy playing basket ball at my gym with my friends  it is amazing to own this ball      
243,3.0,                       this ball is kind of hard to play     
244,3.0,                       ball collects a lot of dust playing outside  other balls on the same court don t collect that amount of dust  one of the seams is coming apart after just a few months shooting around outside      
245,5.0,                       good outdoor basketball and well made      
246,1.0,                       basketballs  structurally  have few absolute requirements  the primary function of that structure is to secure air so that the ball can be used  the ball arrived  i excitedly pulled it from the packaging and pumped it up  it worked great   for that initial    minute shoot around  the next day  it was flat  i pumped it up again  it worked fine again  until it sat overnight  it simply won t hold air like it s supposed to  i m extremely disappointed  and since i excitedly destroyed the packaging and threw it away  i can t send it back  this was a complete waste of money   who wants a ball that needs pumped up every time you want to use it  a basketball that can t hold air is worthless to me  i rarely issue bad reviews  but this one merits it      
247,5.0,                       nice and firm     
248,5.0,                       purchased for grandson and he was thrilled with it  loves it      
249,4.0,                       i have been able to use it on both indoor and outdoor courts      
250,3.0,                       good buy    son loved it   happy purchase           
251,5.0,                       very good quality     
252,1.0,                       ball was getting eggs after one use     
253,2.0,                       when i noticed that a new spalding basketball doesn t compare to my older one   seems to be made of cheaper material  i brought it back to the vendor and told him i wanted one not made in china      
254,3.0,                       you have to keep filling it with air every time you use it   it s a really hassle   my son needed it for a camp we used it   day   so i felt like i shouldn t return it      
255,5.0,                       great backyard ball      
256,1.0,                       this seller sold me a flat basket ball   the worst part is that this is the type of ball that isn t refillable      
257,5.0,                       my son and my husband love this basketball   they said that i finally got them a really good basketball   they think it is the best one that we have ever owned   i do not fully understand what makes it better  however  it does bounce well and it feels better in my hands than any other basketball that i have purchased      
258,5.0,                       nice basketball with perfect performance both indoor and outdoor  i will definitely recommend this ball  the only problem is  the price decreased by   dollars just   days after i purchased it      
259,5.0,                       came aired up and ready to go   this ball seems to hold up best for us for outdoor use   we have to replace it every couple years  but for an outdoor ball  that s pretty good      
260,1.0,                       don t buy     
261,5.0,                       i wanted a moderately priced ball to play outdoors at a nearby park during a brief    week stint in nyc so i scoured amazon and was able to purchase this item for around     xx   to my surprise  the ball could actually work better as an indoor ball   it s no wilson evolution  but it is closer to a tf      than one might imagine i used it outdoors a few times and given that the court was a bit dirty  the ball caught a coat of dust and became a bit slippery at times   i m looking forward to playing indoors again where i think the ball will excel for the price and the quality of the ball  i definitely think this is a great purchase      
262,1.0,                       i ve bough two of these balls  both of them went flat after a few months due to small holes developing in the ball  is my guess since no matter how much air i pump in them they stay flat      
263,1.0,                       looked like it was ready to use but had a hole somewhere as it would not bounce  was not able to stay inflated  wish i would have returned it but considered it a loss  my grandson was very disappointed because he also received an outdoor hoop for his birthday and then the ball wouldn t work  probably too late for refund  my fault for not acting sooner    star for sad birthday boy though      
264,5.0,                       good quality     
265,5.0,                       bought   of these  use them     times a week  still in great condition  holds air well and still have their grip  only used indoors  would buy again      
266,4.0,                       my husband needed a basketball to assist him in teaching future basketball stars how to use the    perfect shot   that he has invented to help players increase their ability to shoot free throws      
267,5.0,                       perfect for new basketball player   its round  it bounces  it says cool basketball stuff on it seriously   i have no idea what to say about this other than my    year  old says  its awesome  and i could write his name on it in sharpie      
268,3.0,                       the basketball looks really good  but the quality is bad  i pumped it   after the second day the ball was soft  i returned it      
269,5.0,                       everything went very smooth      
270,5.0,                       i love it     
271,1.0,                       similar to other reviews  the composite cover does not last playing on an outdoor surface   after having this for a year  the cover is shredded      
272,5.0,                       great indoor outdoor basketball for the price was looking to replace a stolen basketball for my son  he said he didn t want one from the national retail chain check  that everyone knows it will be nameless   he said he wanted one for indoor  outdoor use check  and it s a plus because of i ve heard of spalding it s been around for years check  it also has nba on it and it has a high rating out if a lot of reviews check   so if you re a mom like me and you are looking to buy your kids a basketball    bottom line don t look any further  this is the ball for you  plus my son tried it and really liked it   he said it was fire      
273,5.0,                       great all around ball  got me back into the sport      
274,5.0,                       good balls     
275,2.0,                       too expensive     
276,5.0,                        th grader semi pro all star likes this one       
277,4.0,                       good ball     
278,3.0,                       this ball may be good for indoors  but it is not good for abrasive concrete driveways   it was nice and tacky for a couple of weeks  but then it became quite slick in the hands   the cheap ball from walmart held up better      
279,5.0,                       birthday present     
280,5.0,                       super fun present   came ready to play   packaged well and arrived very timely      
281,5.0,                       iove it     
282,5.0,                       i had previously used the spalding soft tac ball   both are synthetic  but the other felt a bit more rubberized   time will tell how this one holds up      
283,5.0,                       my daughter loved this gift and it was great quality  and full size  i would definatly buy this product again      
284,5.0,                       had this ball for a solid eight years now  pretty close to a game replica ball on an indoor court  but has the durability for outdoors  i ve put it pretty seriously through its paces outdoors  and while it held up for a couple years  it did eventually wear down overall  i would say this ball is a great pick if you want a great indoor ball that you can occasionally take outdoors  but i would go for something with more rubber in it if i played outdoors every day  the zi o is about as good as you can ask for in terms of outdoor durability from a leather ball  but the simple fact is that a leather ball will never be invincible outside      
285,2.0,                       the ball doesn t bounce right  even aired up hard as a rock  it bounces unevenly and not very well  it feels great  but plan on returning     
286,5.0,                       very nice basketball  correct size and durability is long enough      
287,5.0,                       great quality for both indoor and outdoor use   it met my expectations as i was giving it for a gift   it was a hit      
288,5.0,                       this is the best basketball i ve ever used considering how much it costs  i ve used it for   months now and it is still very reliable and i m still able to palm it as easily as i did on day    i would recommend people to store it indoors like what i did as that will help preserve its lifespan      
289,5.0,                       good ball for indoor     
290,5.0,                       it s the ball      
291,5.0,                       this is a great basketball  we use it outdoor in the street and it is awesome  i did not realize there was a big difference in basketballs until i used this one  it bounces smoothly and with little effort  the feel of the ball is soft and smooth but nubby at the same time  our last ball  cheap from a big box store  was bright orange  hard and we really needed to use effort to bounce it  this was a great upgrade  well worth it      
292,5.0,                       nephew loves it      
293,1.0,                       ball won t hold air  need to return      
