,CommentsStars,CommentsContent
22,4.0,                       update   i learned a valuable lesson from my first purchase   if the t shirts are      cotton  you should go up one size   they are going to shrink down a size in the dryer even at the lowest setting   i had to get rid of all my      cotton mediums and buy a large   if the shirts are a cotton poly mix  they won t shrink as much and you ll probably be ok with your regular size   i hope this info helps  i like hanes t shirts in general and decided to give these a shot   no name packaging was a little suspect  but the t shirts appeared to be decent quality  not too thin or too thick   i wash all my tees and underwear first before wearing   what i ve learned over the years is not to machine dry these t shirts if you want them to maintain their shape and especially length   i wash them  gently pull them length wise and hang dry them   works like a charm   if you must dry them  you must use the lowest possible setting which i believe the delicate option and not for too long either   hope that info helps      
23,1.0,                       the shirts will work but they are scratchy even after   or   washings   i know for sure what haines t s are supposed to be like and these aren t them   you can tell right away by the very lightly printed inside brand stamp that something is wrong   perhaps you will get the proper product when you order  but check when they arrive and return if not right      
24,4.0,                       if tag free is important to you  then make sure to read the description on each item before you purchase  i clicked through multiple sizes colors and noticed some are described as  tag free  and others are described as  tear away tag   not sure why they aren t all the same  but i like the shirt none the less  cheap and comfortable      
25,2.0,                       another shirt meant for fat short people  you all know what i mean  this isn t the brand for you unless you re         lbs  sad how many shirts are designed and cater to only short fat people  keep looking this isn t what you want      
26,1.0,                       not as advertised  how can this possibly have as many stars for this product as claimed   i do not believe this listing is the actual brand or product advertised  there is a tag  which would not be found on a  comfort soft  hands t shirt  the material is not  soft  and it was not in hanes packaging when it arrived  unfortunately this is not the first time this has happened on amazon  shame on me for ordering from amazon again        
27,1.0,                       these are not authentic hane s comfortsoft t shirts  they arrived in a clear plastic bag with no branding  the tag on the shirt has no mention of comfortsoft  i have purchased comfortsoft before and the tag says comfortsoft  also  these shirts are rough  thick and not the correct size  returning      
28,3.0,                       my husband is always nagging for more basic shirts to wear around the house  i figured these would be great   especially for the price  they were almost perfect    the arms fit soooooo big  it fits great elsewhere and if we sized down it wouldn t look as good  i mnot sure what the deal is with the arms for you could fit multiple arms in one opening      
29,3.0,                       first time i bought these shirts was in october       quality was great  fitment great  and was very happy  however  this is the  nd time i ordered  june       and the shirts are completely different  they are cheap feeling  thinner materials and stitching not nearly as nice  the fitment also is funky  much tighter around collar and arms  too bad      
30,3.0,                       i am a little disappointed in the fabric  i asked before purchasing if this was a light weight shirt i have haines cottonsoft tshirts  i was looking to replace them with identical these are much heavier than expected they don t make them like they once did they will be a bed time shirt for the kiddo      
31,1.0,                       shirt rides up on the front of the neck  the tag absolutely drives me crazy  yes i said tag  even though the description says tagless it has a tag  this is not the shirt i ordered  it s nothing like my previous shirts that i really like  the picture shown is the same shirt i have bought previously and really like  but zoom in and you ll see no tag is shown these shirts have tags if i hadn t cut out the tag and washed the shirt i would return them  i have only worn one shirt  guess i ll give the others to someone this is for the white shirt      
32,2.0,                       i ordered  xl  packages arrived indicating  xl but shirts are tagged  xl and the fit as expected is smaller than needed   not impressed   putting a sticker on them to say  xl while manufactured as  xl isn t fooling anyone especially when they fit like  xl      
33,2.0,                       these t shirts were purchased for my son  they look good and fit nicely but he says they are itchy and uncomfortable to wear despite having been washed five times  these shirts have tags and it seems he may have been confused when we bought them as the hanes shirts he had previously were tag less and soft and he really liked those      
34,1.0,                       i washed these beige t shirts upon receiving them and the color faded noticeably on the sleeves to a yellowish tint   washed them a second time and the discoloration was noticeable on the main portion of the shirts   i didn t use any type of bleach  chlorine or non chlorine  when i washed them   because of the very obvious and ugly discoloration  they are unsuitable to wear except for when i clean the yard   what a waste of money      
35,5.0,                       seems like very good quality shirts   they fit as expected and are quite thick   might not be great in hot summer weather  but better for colder seasons   will order again when price is right      
36,5.0,                       i been buying this grey t shirts for work for   years one set each year getting ready to buy a set now i wash them separate with no other cloths  in cold water and use downy softener and hang on line to air dry dont put them in the dry or they will shrink  and in the winter its a pain but i hang them in the bathroom over the shower doors or in the house  and let the house heater dry them keeps the shirts from shrinking and keeps the neck from loosening or widening     
37,4.0,                       this is my third time ordering this product  my husband loves them and wears them every day under his uniform   asi i stated before these t shirts are durable  wash well and are soft to the touch   i will definitely continue to order this brand since they wear so well      
38,4.0,                       these are just plain  regular t shirts which is what i wanted  i don t think these feel scratchy like other reviews mentioned  they re just cotton shirts  however  since they are called  comfortsoft  i did expect them to have a softer feel and that is why i rated   stars      
39,1.0,                       this review is not a relfection on the quality of the t shirts   it is a reflection on the inaccurate product description and or fulfillment of the order   the product clearly describes it as containing four colored t shirts   when the package arrived  it included   colored t shirts and   white one   i returned it and asked for a replacement   the replacement also came with   colored t shirts and one white t shirt   i have asked for a refund      
40,1.0,                             if you are a small or medium expect a loose fit with short sleeves and a wide torso  if you re tall look elsewhere unless you are a xxl waist  idk how the large is but these are unnaturally wide for most slim or athletic guys  they shrink a ton too and not in the right areas  i cant sit without feeling my back exposed  uneven length  these are lower quality than the ones i got in a retail store  not as comfortable at all      
41,1.0,                       i feel like these shirts were made in complete darkness by a four year old  these shirts came in the same pack yet none of them fit the same  the collars on some of the shirts are all stretched out and the sleeves come to a point making you look like a triangle  out of all the shirts in the pack only one of them fit sort of okay and even then it still looked ridiculous     
42,1.0,                       these are awful shirts  they are very small and when washed on cold and hung to dry  they shrunk to the point i couldn t put it over my head  it also has tags and are ridiculously thick  don t buy these  i didn t send them back because our post office is crowded  also  they weren t even what i ordered  i m just not that picky so i thought i d just wear them  that s not possible  these are the worst shirts      
43,3.0,                       the tags on the neck are annoying why have them when so many brands print the info directly on the fabric the neck is just a hole and does not feel comfortable the best way to describe this shirt is a sack with arm and neck holes      
44,5.0,                       these are great  i wear them underneath to work underneath my scrubs on a daily basis  i ll be buying more in the future  very lightweight  they don t shrink  i wash them with cold water and let them air dry  this was my first time purchasing hanes clothes so i have no previous experience to compare with  but i was not disappointed  some reviews are daunting to be honest  but these are not bad at all  i live in venezuela and its hot all the time and these keep me cool  can t wait to finish my internship and wear them to the gym      
45,4.0,                       i used to buy expensive clothes until i found out about hanes  clothes are very simple and good quality for a very reasonable price  no apparent logo is a plus for a minimalist guy like me who doesn t like walking around feeling like a walking ad simplicity is the new chic      
46,3.0,                       these are really comfortable  but within just a few wearings  started to get  pilly   thin and one already has a hole in the armpit  they were not worn for heavy work  just casual wear      
47,1.0,                       do not waste your money  these are not as described  i have the comfort blend ones from target an they are soft an great  i wanted more so i checked amazon  big mistake  got these    not in a hans bag  but in a plastic rewrapped bag  the material isn t soft at all  it s thick an rough  these are not as described  i really wish amazon would pay attention to fake merch an sellers      
48,2.0,                         stars because these tee s were described as hanes  comfort soft  tee s and what was delivered was      not the comfort soft style  what i got were very basic hanes white tee s  nothing more       
49,5.0,                       made uniforms for son s wiffleball league   wash first as the red will bleed the first wash great price and fun for the kids to wear   perfect for iron on logos   got large for       year olds to be loose      
50,5.0,                       i love these shirts  i m tall and big  so i like to get my shirts at a  xl size and these are one of the few large shirts i found were the quality is really nice  washing them doesn t destroy them or stretch them out like other cheap shirts and the look and fit is perfect      
51,1.0,                       i have worn hanes comfort soft medium for years   these are nothing like the ones i have worn   the name  size  material  etc is not inked into the shirt as it has been for years rather just the name  hanes  is printed on a thin paper like tag sewn on the collar with no size or material description  nor does it say country of origin as the law requires   plus it shrinks after one washing      
52,3.0,                       i m honestly pretty disappointed with these shirts  i ordered them thinking they d be softer and looser  for a men s medium these shirts are really small  i purposely bought men s shirts because i like a looser fit  but these shirts definitely aren t as loose as i thought they d be  i think they ll probably shrink  ugh  i can t really recommend these  i definitely wouldn t buy again      
53,1.0,                       when i saw this was   comfort soft   i naively assumed these shirts were comfortable  largely due to softness  well  joke s on me  they are neither  stiff  uncomfortable and built blocky  good for short stocky  not for thin   even the   tagless  label is thick paint that is scratchy and uncomfortable   i have many hanes products that i really like  but these fell short   wish walmart would stock their george t shirts agan      
54,4.0,                       i ordered the same size as the other tee shirts i have  but these are a big snugger   no  i have not gained weight  i have actually lost some   also  they are not the color i ordered   i ordered ice blue and these are definitely just plain old light blue  not the color pictured   they wash and dry okay and they are fine for my purposes   i would order them again      
55,5.0,                       i bought this for my son s first job  they wash and wear well  they havent faded  but did shrink just a little upon the first wash  totally expected         would buy again      
56,1.0,                       i ordered a pack of small  medium  large  and xl for a screen printing project  the mediums and larges were true hanes brand products  but the smalls and xls were obvious knock offs with very scratchy material and horrible paper like tags  they shrunk a bunch and the smalls are even too tight for me   and i am a female  they fit more like an xs now  i guess you get what you pay for at around       shirt lol      
57,2.0,                       i have bought other hanes products with good results  not sure what s up with these  but not very good   i got the grey for sleeping and spare shirts to knock around   they are not soft  rough and scratchy   after wearing  washing for only a few months have holes under the arm pits  so not good quality   it does not actually say  hanes  inside on the back of the shirt  so perhaps they are not genuine  which would explain the poor quality      
58,2.0,                       medium is tight and after shrinkage unbearably tight   the photo of before and after washing in cold water showing the magnitude of shrinkage is totally accurate  i suspect every size shrinks to the next size down  the material is not soft but likely acceptable to most  this set will be passed onto someone who is size small      
59,4.0,                       i like the size and feel  the only issue is that i immediately put them in the wash and they fell apart  there was lint all over my washing mashing  the dryer vent was filled  i stupidly washed them with other things so everything was covered in lint      
60,4.0,                       i bought these hoping that the neck would be tight enough to choke me a little because i like that kind of thing and these shirts did the trick  however the seams remind me of when i was in  th grade geometry and i sat behind that girl with the pretty hair   always up no matter how hard i try to push them it back down and i sure don t want to stand up and solve a problem in front of the class like that      
61,1.0,                       these were definitely not a genuine hanes product  there was a tear off hanes tag in the shirts  on a tagless shirt  came in a clear bag  and say made in honduras  not the dominican republic that true hanes products say  i m a wiz at washing clothes and these shrunk  after several washes they still feel stiff  and i m so disappointed that my first review on a product i bought is a   star review  i went to walmart and bought what i was supposed to get from this supplier and the only similarity is they re both white  tsktsk shame on you     
62,2.0,                       so i ordered the   pack about a year ago and they ve been great  i wear them almost everyday so it was time for a refresh  went into my orders  searched for hanes and hit buy again the shirts i received this time are not the same shirts  i can understand them costing more and even expect that but the material is thinner    even more so than the year old shirts are today  the stitching and fabric quality are substandard  i m not even sure these are really a hanes product  for their sake  i hope they re fake they shrunk     inches in all directions  they were washed in cold water and dried on low heat  horribly disappointed with this purchase      
63,2.0,                       it shrank  so disappointed   hanes shirts don t usually shrink  now they are too short and a little tight for my husband   he wears a solid medium is  ft tall     lbs  he s long waisted  so shrinking is unacceptable      
64,5.0,                       if you are looking for the perfect  heavy yet soft t shirt  this is it  fits as expected  my son is       and     lbs  and we ordered the large t shirts  they are a tiny bit big on him  but shrink a little over time  they are dark black  not charcoal  the seams are well constructed  and the length is just right  a few inches below his waistline   thank you hanes      
65,4.0,                       they aren t the softest shirts but the color is pretty  my husband has an actually worn them yet but i did wash them and so far they are good     
66,1.0,                       not soft at all  also definitely not a small  i ve seen some other reviewers say it shrinks  so it may very well shrink down to a small but out of the package it is much larger than an average small  either way  i didn t want to take the chance to see by washing because the material is uncomfortable  doesn t feel like genuine hanes  sent back      
67,1.0,                       unwearable  bought the charcoal grey in xl to sleep in  other reviewers mentioned shrinkage   which is in the       range after cold water wash and low heat dryer  the real issue is that these are not soft  even with fabric softener  this is probably due to the fact that they are a       cotton poly blend  be very careful with the color you choose if you want      cotton      
68,4.0,                       i got these to wear around the house  i don t like the texture  it feels scratchy and the shirt is stiff  no room in the stomach area if you have a belly  the sleeves are an inch longer than normal t s  i thought these were the extreme soft ones since they said comfortsoft but they are not soft at all  not the sellers fault  good quality and they are holding up well  would buy a different type of shirt from same company next time  i m just not a huge fan of this shirt      
69,5.0,                       i love these t shirts i bought a  x for my grandson that is     and about    lbs  he usually wears a  x to  x in shirts and these fit his great  will definitely buy these again and again     
70,1.0,                       i have these shirts that i bought from a local department store and i ended up really liking these shirts  so i wanted to get some more as i try to do minimalism where i wear the same shirt every day  i went back to the original store but they didn t have them anymore so i thought i would try amazon since amazon has everything  i ordered these as their description matches the shirts i have exactly  but the shirts i received are completely different    the feel of the fabric sucks on the shirts i received    the shirts i received had tags on them  even though the description says tagless    the fit of the shirts was not the same  chest was looser  arms were looser  etc i went ahead and bought the correct shirts from hanes com as i didn t want to deal with this anymore  i would advise anyone trying to find good hanes shirts to go in store or order from hanes com     
71,5.0,                       if you are like me  you probably grab a three pack of tee shirts when you are shopping at a walmart  for years those tees were reliable and cheap  they fit the bill  well  have you seen them lately  what on earth has happened to the quality of tee shirts  they have become so thin and they shrink after the first wash  that disappointment led me to the hanes men s comfortsoft short sleeve t shirt  these hanes tees are a good mid weight cotton and they did not shrink after washing  the color selection is fabulous and to my surprise  the dark grey tees i purchased did not fade too badly  after the fourth wash they are still quite vibrant   this is probably more than you need to know about me and tee shirts  but i was so pleased to find good quality shirts again that i wanted to share      
72,2.0,                       just for reference  i am a      woman who normally gets a petite x small or small in women s clothing  so i purchased a small in these  after washing in cool water and air fluff dry  i could barely get the shirt over my head   i do not have an especially large head   the neck was chokingly tight  the length too short  and i could not freely move my arms  i threw the shirts in my rag bin  they will be fine for cleaning  i will add one other thing  i was looking for a men s t shirt made out of the very soft men s undershirt material i remember from years ago  this is not it  it is quite stiff  with little stretch or give  if you are looking for that  and want to buy these  i would suggest sizing up      
73,4.0,                       this wasn t the first time buying this shirt so i know what to expect  the first one i bought was way back in      and i still wear it till this day  this one barely shows any wear and tear although wearing at least one a week i bought it for everyday use and it is great  i won t say it s an undershirt cuz its a bit thick but you can wear a vest under it if you so desire     
74,1.0,                       product number on packaging appears to be correct  but tags indicate       cotton polyester  not as advertised  disappointed      returning     
75,3.0,                       these are below the normal quality  either they changed something or they sell different quality levels under the same brand  this purchase made me move on  found better stuff and won t be buying hanes shirts again  ever  not worth the huge possibility of getting bad fitting ones     
76,4.0,                       my husband appreciated the t shirts in the dark colors with pockets   they fit well and seem durable   a great brand   they do shrink in length some when laundered      
77,1.0,                       this isn t what i expected at all   with the number of positive reviews i expected a decent product   these are not soft at all   smaller than expected and just plain not comfortable at all   the material is almost stiff  scratchy and very uncomfortable   they will make great rags      
78,5.0,                       theyre okay  they came at about         each  if you remove the tag youll have a hard time at first figuring out which way is front  thats my only complaint  but not really even a complaint      
79,2.0,                       the fit is alright  too short for an undershirt but decent length for a standard t shit  but the feel is pretty awful  the stitching inside the shirt is very uncomfortable      
80,4.0,                       while the color is inaccurate  the quality of the shirts are thick and soft  bought them to comfortably wear at home and as pjs  the only thing is that i bought the color gold and they were more russet than gold  more brown than orange gold as shown in the picture  but i am liking the weightiness of the material so will keep as the true color is not that bad either      
81,3.0,                       was very disappointed i could not dry them even on medium setting the shirts shrink  my son needed them for work a green t have to buy more in a larger size      
82,1.0,                       no way are these legit  the comfort soft shirts i ve purchased in the past were soft and comfortable  these are the opposite and have a weird fit at the armpits  plus  real hanes prints their logo on the fabric  these knockoffs came with a generic hanes tag attached  stay away from this counterfeit  amazon should have better quality control      
83,3.0,                       other than receiving a bright blue instead i of the teal  these were as expected  the color really ruined what i wanted to do with these though      
84,1.0,                       these are not comfortable nor soft  not sure what i purchased here but i could substitute these with some    grit sandpaper to smooth out my weathered deck boards  they came loose in the bag  not packaged like normal i specifically searched out hanes t shirts because i have some beautifully worn hanes shirts and wanted to get more  this is not the same  do not buy unless you like being uncomfortable or need some micro dermabrasion on you back chest and upper arms      
85,4.0,                       good and comfortable  but a little bulky   the neckline was a little high in the front on me  and the sleeves are fractionally too long in newer polo shirts  which have such short sleeves themselves   the tee shirt sleeves stick out unless i bunch them up    what do the polo shirt makers expect to be worn under them   wife be ters  excellent quality  but their neckline is higher than a normal crew neck      
86,5.0,                       my husband is forever stretching out the neck of his tees by pulling them over his head by the neckline  these tees do not seem to be stretching  i ll keep trying to train my man to remove his tees properly  you keep making his replacement tees      
87,1.0,                       these are cheap poly blend shirts with a fake hanes tag   i have many real hanes comfortsoft shirts and these aren t even close  they are shirt   everything else in the description is a lie   the counterfeit quality is laughable   plus hanes went tagless years ago  these shirts have a single tag with a poor hanes logo  no size  no washing instructions  no nation of origin  how does amazon allow such counterfeiting on prime items  this is literally criminal  clean up your mess amazon   your wasting my time   makes me hesitant to buy cloths through amazon      
88,5.0,                       i don t know what the people saying these aren t soft are crying about  they re definitely soft and comfortable  they re also a bit thicker heavier than other  cheap  t shirts  i bought these just to wear to work  they ll do just fine      
89,5.0,                       the black shirts i received are tagless and      cotton  they are a little bit rough but other than that they are fine  manufactured in the dominican republic     
90,5.0,                       some fit smaller then other  it s just like anything there all different in size fit  you always have to try each one on to see how the fit  i have some the fits perfect and then others that fits different      
91,5.0,                       buy them for my son birthday  he likes  the fix on him they are comfortable and they came early he is happy with them thank you amazon       
92,2.0,                       the problem is that although this is marked a comfort t shirt  it s the  heavyweight  version  which is more of a ruff material and the sleeve circumference is larger  the comfort t that i ordered several weeks before this was what i was expecting  they are soft and fit better imo  this review is for the ones ordered from   under moments  and the soft comfortable ones were ordered from   wonder discounts   both are advertised as the same exact shirt and are both prime eligible  i kept them because they were on sale      
93,2.0,                       i typically wear a  x shirt as i am      and have a couple extra pounds   i ordered these as shirts to wear around the house or doing yard work   they are even a bit larger than i expected  but not in length  the length was very disappointing  it seems like shirt manufacturers don t take length into consideration   while a bit disappointing  they will still serve much of their intended  casual around the house  purposes      
94,2.0,                       i really like the hanes comfortsoft t shirts i bought at local retailers   they re      cotton  very thin and lightweight and perfect for wearing and working in a hot climate   since local stores are often out of stock   i ordered these from amazon  and received two packages of tees that have a red hanes tag  my others were always tagless   and no description of the materials used or any style name   just  hanes  and made in el salvador   they re thicker than i wanted  but most importantly  they re cut tight and obviously have a lot of spandex in them   they re stretchy and clingy   really uncomfortable   not at all what i ordered      
95,3.0,                       the shirt pack is nice  they are comfortable  however when it comes to value for money they just fail  i always wash new clothes before the first wear  so had it washed and ironed  wore this shirt for the first time ever and the day after a hole developed  which is unfortunate  if the rest of the pack doesn t fail like this did  i will reconsider my rating      
96,5.0,                       love the dark mustard color  soft material yet thicker      
97,2.0,                       cheap quality shirts made in haiti  definitely not      cotton  in fact the material they re made from is not even listed on the tags  which btw  are annoyingly scratchy at the base of your neck  fit is ok  but that s the best i can say about them  i do wear them but they re not worth the money spent  surprising that hanes is willing to put its name on such low quality clothing  i ll stick with fotl from now on      
98,2.0,                       the only reason for my   star review is this   i put on one of the t shirts right out of the package and within about     hours i developed a terrible rash on my chest and neck   i had not been outside or around anything like poison ivy   i have no allergies   i took off the t shirt after figuring that it must be the problem and the rash is slowly going away   wash these before wearing them  other than that  the t shirts appear well made and are of a durable material   but this rash really itches      
99,3.0,                       one of shirts had a hole  didnt feel like returning so i had to see it  red large  and i feel the measurements are inaccurate or run small in refrence to the large  ive boight my son all the same size in multiple other shirts and this one runs small  also one of the shirts  blue   xlarge  has horrible stitching as you can see in conparison to one of the shirts with a good stitch to the one that was crap  it s all rippled and looks like someone who doesnt know how to sew did it     
100,1.0,                       these are  not  hanes comfortsoft shirts  the real ones are soft and stretchy with a grey tagless stamp at the neck  these are thick  coarse  scratchy  with minimal stretch and a bogus red tag at the neck that is more scratchy than the shirt itself  the real ones have the comfortsoft trademark and are tagless  found those from another seller and they were genuine  shipped in actual hanes packaging  these arrived shrink wrapped in thick cellophane with no markings  fake     
101,5.0,                       my son likes these shirts as he s always work a t shirt and when i started ordering him some in different colors he s been asking for more of these  and i m definitely saving a lot of money on shirts as the normal shirts he wears are an average of           so these are definitely worth the money and are his favorites      
102,5.0,                       i think this falls in line with what hanes usually are and it s a pretty good product  i love how it looks and feels and black tees are so versatile i love that its thick enough to not just be an undershirt i also did not have any issues with shrinking in the wash  warm   cold  the only complaint i have  which might be my dryer  is the sleeves always still come out damp or at least wrinkly   i am also short so i wish i did have shrinking haha  but i got a size up anyway  medium  and it s been good to me      
103,5.0,                       i have several      and  x shirts and all of them are very very thick   these are just right   thick enough to feel durable and well made but not so thick that they are itchy and uncomfortable   best shirts for undershirts or just wearing as a comfortable t      
104,1.0,                       thin material  and rips easily   absolute garbage   two day shipping actually means   day shipping      
105,1.0,                       these are not hanes  these shirts are not tagless and hanes hasn t made a tagged shirt in a long time  actually these have double the tags  one on the neck and one by the waist  they also were not in a hanes package  they came piled together with some tape around them  amazon should remove these imposters from their site      
106,4.0,                       hanes must be making their  large  tshirts for a different culture than america  i m        tall and weigh     pounds  i could barely squeeze into these shirts so i returned them for x large which fit much better  i know this is a trend in the clothing business  so don t take it personally   it s just their way of trying to save money   i now purchase all clothing products like swim trunks or board shirts in x large and my waist size is a healthy      so do not buy the large but the x large   otherwise the shirts are made of good quality cotton fiber and were nice and black         
107,1.0,                       i ordered these shirts to replace ones i ve bought in the past   the ones i bought in the past were way more comfortable than these ones   the ones i was sent are      cotton  even though the ones i ordered were supposed to be some percentage polyester mix   my old ones are     polyester     cotton   maybe it s possible i got sent some kind of knock off   these are not only less comfortable  they are sized slightly small   i m returning the ones i bought      
108,5.0,                       my shirt fits amazingly well  i m a slightly muscular slightly chubby     pounds   ft tall and my waist is about       inches  this shirts fit amazingly  if youve got gyno it doesnt show  its heavy enough for that to happen  confortable  i have washed them a couple of times and they have not gotten dirty  just be carefull with bar deodorant cause it may stain for the day the shirt  great value      
109,1.0,                       the fabric is rough on the skin and a for new t shirt to scratch like emory cloth is really disappointing  improves a little bit with first and second wash  but overall a total letdown  do not recommend      
110,5.0,                       these are amazing quality t shirts  they are on the thicker side so not something you would wear under a man s dress shirt  these are more of something you wear solo  great for bumming around the house  god knows we have done a lot of that the past   months  good quality  good price      
111,5.0,                       the shirt ran a little large on my figure they also became  half wash  after several washes the neckline stretched  ok shirts i would maybe use them as an undershirt      
112,4.0,                       they didn t come in a package  they were just loose in the package which was a little off putting  but they are fine  they run a little large but i m sure they ll shrink in the wash so it ll be fine     
113,4.0,                       for the most part  these ts provided what i was expecting  i typically order medium t shirts because large tends to feel too big  for these  however  they either run a bit smaller or there was a bit of shrinkage after washing them  which i did before wearing them the first time  overall  i found the quality to be good  i gave it four stars because of the surprise i found with the fit      
114,1.0,                       unfortunately i discovered this after the return window closed  after i washed the shirts i thought they looked small and the fabric wasn t as nice  but its the same brand and size  i always buy for my hubby so didn t think alot of it  after he started wearing them and they were extremely uncomfortable  not as breathable and they shrunk to almost a midriff status  he asked me what brand they were  i told him hanes but then looked at the shirts and they have no label  not even the usual printed one  the worst  don t purchase      
115,2.0,                       i bought these crew neck  black t shirts from hanes for my son to wear with his under armour gym shorts  to work out in and also to hang out in  maybe go to a movie   the under armour shorts are really nice  but  sadly  and to my disappointment  there was no way he was wearing them anywhere except under sweatshirts and hoodies  they are so thin they are see through  the collar stretched out after a couple of washes  so he couldn t wear them under the right button down  the hem on the sleeves and at the waist was crooked and the seams were poorly sewn  no joke  it s that bad  i ve always gotten hanes for my boys but we re going with jockey now  or something else   i hate to even think of him wearing those t shirts at all  even under his hoodies  i want him to toss them  forget even giving them to goodwill or jesus s house  that would be terrible  however  one redeeming factor  they were delivered pronto via prime        
116,5.0,                       i am a woman  and i absolutely love these shirts and highly recommend  i bought them to wear with jeans around the house  but they are easily dressed up with a necklace and a cardigan  i am buying more in different colors  perfect basic shirt  for reference  i am      and    lbs  i ordered these in a medium and they re perfect      
