,CommentsStars,CommentsContent
31,5.0,                       i bought two of these tablets  the picture quality is crisp and clear  it has a     p display but you can only watch netflix in standard definition  it has to do with netflix not lenovo  this tablet has double tap to wake the screen like my lg phone  it also has a feature where if you pick up your tablet up it wakes up the screen  my case did wake the screen and turn the screen off when i closed or open the case but it doesn t anymore  it has a octa core processor and  gb of ram  it can hold a micro sd card up to    gb  it s running off android    pie   there is a charging light that s red when charging and turns green when done charging  you can customize the home buttons and also the keyboard  you can have a different color keyboard or have a picture in it  you can also customize the height of the keyboard  did i mention that this tablet has dolby atmos  it has two speakers and you can set the surround sound to movies  music etc  which it optimizes the sound depending on movies  music or whatever you re doing on your tablet  it makes it sound better  this is the best tablet i ever had so far      
32,3.0,                       really like value and appearance of the tablet but it is very slow downloading data   websites load slowly and apps have a slight delay  looking into ways to speed the unit up   the screen picture is very high quality and the sound is decent but not great   more for leisure use but if you re looking for a unit to support any aspect of your business you should pass on this one      
33,1.0,                       bought this tablet in oct  haven t had a chance to use it much til recently  battery will not hold a charge     very disappointing  would not recommend      
34,5.0,                       the product information about this item is incorrect  it does not allow you to add a sim card to it  plus i just received it today and when i registered it  it says that it s already out of warranty  it does have a very nice screen  too soon to fully rate battery life      
35,5.0,                       once i finally got the right one it was amazing but it took   tablets to get the right memory size and model  i would honestly recommend getting it straight from the lenovo website      
36,1.0,                       extremely laggy  hangs all the time  the ui crashes and crashes and crashes  truly frustrated with this purchase  i hate this tablet  with a passion update  this tablet is awful  touch screen is slow to respond it gets stuck processing and needs a hard reboot all the time  battery went to     after   movie i hate this tablet   each time i turn this on i am reminded why this is infuriating  do not buy this tablet        the touch screen will greatly upset you update  so  it s been a few months since i ve used this tablet  garbage  straight up garbage  complete waste of money  slow to respond hangs on simple tasks  i ve rebooted once in ten minutes because it seized up      
37,4.0,                       likes   crisp pix and vid  sound is good even without adding an external speakerdislikes   some of my streaming apps don t seem to be compatible  i ve already reported to the app developers but disney   hbomax  peacock and crackle work oddly  you can watch previews or ads no problem  but let me try to play my movie tv show  suddenly the screen goes black and i just get audio other popular streaming apps i use work fine  netflix  hulu  prime video etc  and i had no issue with these same apps playing content on the previous tablet  rca   the app updates aren t fixing the problem so maybe lenovo and the developers need to work together on the issue      
38,3.0,                       narrow side margins make it difficult to hold and difficult to type  you will have to take care that you aren t touching any part of the screen inadvertently when you are trying to type or navigate  i find myself constantly zooming and rotating because a finger has made contact with the screen      
39,1.0,                       i bought this tablet brand new  to avoid problems  during the first few days of using it  it started to freeze while i was  internet browsing  i have not downloaded anything so it is not a matter of memory and it is also not a matter of the internet connection since my cell phone and computer work just fine  sometimes it just restarts itself while i am watching a video on youtube  also  the touch screen works on and off  overall it was a waste of my money  if i didn t need it for my online work now  i would just return it  definitely i do not recommend this product at all  it s performance under normal conditions if pretty deficient      
40,5.0,                       i love the tablet  the durability of this product is amazing      
41,1.0,                       well i should have listened to the bad reviews  so slow that it was hard to enter my pattern to unlock it because it would time out before it would display it   when the screen would rotate it would stop half way and sit there for     seconds displaying half the screen   there was a     second or longer lag after touching the screen   once i got the browser open  i never could browse with it   i could barely get an app to open  i am shocked that lenovo has released such an awful tablet   i ve used off brand tablets that are faster than this      
42,1.0,                       screen is okay  not the best  battery life is good   but this tablet reacts very very slow when your trying open an app  playing a game its very laggy       
43,2.0,                       hardware is great but android is so stripped down it s frankly hard to use   you have to get apps for almost everything   oh yes  it comes with some google apps and a few other things  but not much   and then you have to sort thru the apps from the play store that have ads in them or have privacy concerns  or are ways to rip off your credit card   even most of the file browsers have ads in them   i mean you would think that you would get a simple file browser in peace   yes  there is a google file browser preinstalled  but it s got its own privacy issue in that it came from google which is mining most of what we do with ai for some time   i just want a simple notebook that gives us our privacy back  and i don t feel like it s harvesting me in some way at every turn of the screw   next time i m going to go looking for a true open source linux machine  that runs something like ubuntu      
44,5.0,                    muy buena calidad de product   cumple con mis expectativas y es facil de usas usando el setup        
45,1.0,                       streaming video does not work  screen goes black  can not use with sling  youtube  hulu  amazon video  which is the sole reason i purchased this      
46,5.0,                       i love my new tablet  i have a levono laptop so i figured the tablet would be just as good and i was right  the security to log in is getting used to  but that s okay  the screen is bright and with nice colors and the specs are what i was looking for  but     there is one issue  the tablet does not offer a slot for a micro sd card  other than that no other complaints      
47,5.0,                       i m happy with this tablet  this is my second tablet after returning amazon fire tablet because it doesn t support most of my financial apps  this lenovo with android system works with all my apps  also the screen is wider than other tablets i saw  the price is also affordable  good deal      
48,3.0,                       the battery life on this device is very disappointing   new out of the box freshly charged  the battery charge didn t last a day  i routinely plug my charger in twice a day  i do not recommend this tablet      
49,5.0,                       love it  very easy to navigate  and amazing build quality  screen is awesome for the price too  just wish that it had android     but it s still great  would recommend for light work  such as internet browsing  streaming video and some video games  also awesome for drawing      
50,4.0,                       battery life could be better   this tablet works great and has a nice display   but the battery life is not so great   i would say maybe     hours tops if you are streaming games like roblox    which my kid loves    we just use the battery drain as a chance to take a break and go outside   but if you re looking to use this tablet all day you better bring your charger      
51,5.0,                       product is fast  screen is clear  touchscreen is responsive  very pleased  wish i had purchased for myself instead of my daughter      
52,5.0,                       love lenovo brand products  long lasting brand and excited to own a tablet for forever  enjoying watching movies on this beautiful screen      
53,1.0,                       i may be too late with this warning    please don t update your operating system this tablet was wonderful and the best bang for your buck when using it while the os was   then an update happened and all hell broke loose  many of my apps won t work  not even the most simple apps like alarm clock video playing apps no longer functional worst of all is the battery  my tablet will be fully charged  the case cover is closed  upon opening my tablet to use it  i discover it s completely dead  i m constantly charging it apparently lenovo is working on fixing the problem  they posted this on their website on             no fix as yet      
54,1.0,                       wow i loved my previous lenovo tablet and why when i need to upgrade i chose lenovo  what a mistake  this machine take     seconds to display a web page  did all the checks and then searched online and most folks have an issue with speed  stay away   clearly lenovo is aware of this but just keep putting item out there  why     amazon customer for     years      
55,5.0,                       the tablet runs smooth  takes good quality pictures  i m able to explore the internet with no issue  i m able to watch movies and youtube videos with no issues as well  it s a great tablet for the price i paid for i included two picture  the picture with the two tablet is so you could compare it in size  the tablet that s on top is the lenovo and the other one is a samsung galaxy tab a          
56,5.0,                       good tablet for this old papa      
57,1.0,                       this tablet is trash  not sure if we got a returned refurbished or what but tried to get a tablet for kid that would have some parental controls and its been nothing but trouble  lenovo support is non existent  theres a weird notification noise and it vibrates with each keystroke  all in all  it just sucks      
58,3.0,                       the first day was just awful with this  nothing about it was smooth  i decided to hold on to it for a couple more days and see if it would improve after all the updates were complete  it is slightly better  but only just  its worth the money  but be prepared for a lot of lag and jank      
59,4.0,                       nice tablet for the money  i just received this so i haven t checked out everything  so far it looks good i had a little bit trouble connecting to the internet was probably becausei was too far from my modem  this is my second tablet so i don t have a whole lot to compare it to and i have no plans right now to buy a          tablet  but it seems much nicer then my   kindle which tend to have too much bloatware and uses up too much battery life  i thought this mostly to replace my it which seems to be probably on its last legs after  yrs   ty amazon   the    inch screen i bought the           fhd version which fits my needs  so i can t really say a samsung is better etc    had a little trouble getting the time on the clock just right  fixed it finally  has a nice feel a little slippery on the back but will see if transfers to my old case      
60,4.0,                       so this tablet has all the things that you would expect an android tablet to do one good thing is it doesn t have a lot of extra add ons that certain other brand put on their tablet the sound is very good but i noticed two things one is that it occasionally freezes even after i put a ram helper on it and the other is that the screen sensitivity is a little high if you re fingers are  anywhere close to the edge of the tablet it might suddenly click on something for the money i would definitely get it it has an interesting size it s more rectangular than some of the other tablets     
61,5.0,                       works great  i purchased this tablet for my auntie who is visually impaired so she can search web  shop online and read her bible through a app she likes  was able to adjust the font size to make it larger  once you do that it distorts the clock on the main screen  i tried different sizes to make that go away but the size she needed would be ruled out  small price to pay for a functional device  not enough to mark product down for one small glitch      
62,5.0,                       i primarily use my tablets for reading music and i purchased this to replace an asus tf   t i d been using for the past   years and was becoming unresponsively slow  i ve been using two of these  one for backup  for a couple months now and i m very happy with them  the screen goes all the way to the edge  so even though the       screen is larger than the       screen on my old asus  it s actually a smaller tablet as there s no wasted border space  the screen is very bright and everything works great with the mobilesheets app and my airturn pedal  battery life is pretty good  too  after a two hour rehearsal  i ve usually used only about     of the battery the only complaint that i have  which would be true for most tablets i looked at  is that the charging port is on the bottom  which doesn t work for having the tablet on a music stand while also charging it  fortunately  i can rotate the screen      and lock it there  but then my tablet case opens backwards and sometimes it forgets the orientation when waking it from sleep so everything is upside down overall  this is a very gig worthy music tablet      
63,5.0,                       this tablet exceeds my expectations   i love the easy use of the tablet along with the clear  easy to read pages   it s exactly what i was looking for   excellent tablet for multiple uses      
64,5.0,                       easy to use right out of the box  synced with my phone to load my favs  binge watched prime for four hours still     battery life      
65,5.0,                       so far my five year old loves it      
66,5.0,                       this is being used in an office to monitor security cameras throughout the day  i was surprised by the quality  considering the low price point  the screen quality is better than expected  speakers aren t the best but have decent volume  touch screen is responsive  and it even has a sim card slot for cellular connectivity  very happy to see that it charges with usb c  which is slowly becoming the new standard  overall i would highly recommend this as a budget tablet      
67,4.0,                       i bought the wrong size  it s too big and heavy   hard to hold      
68,5.0,                       got this for my mother who loves it  easy enough for her to learn on her own  thin and compact  lenovo has come to be a name i trust  i absolutely love this tablet  the battery life is great  it may not be overly complicated  i don t know how to judge such things  the screen is large and the graphics look fine  its been a breeze  i don t know of how she lived without it  good buy      
69,1.0,                       when i purchase a product that is supposed to be new  i expect it to be new  was suspicious when the box looked like it had been opened  fired it up and it was clearly a return  some poor sap in pennsylvania had returned it and either they  amazon  lenovo had not bothered to wipe the data clean   could access all her google photos which included copies of checks  etc if i wanted a used product  i would expect to pay the price of a used product and deal with it as is  this is unacceptable but not entirely unsurprising      
70,5.0,                       it took a minute to setup  but once i did its been easy to use   got for child to play pokemon go  and a few other games   works off wifi and hotslots perfectly      
71,5.0,                       i love it  runs very fast  battery lasts long  beautiful  resolution      
72,2.0,                       struggles to run any sort of app that needs a decent amount of processing power  i e games and surprisingly enough  file management  effectively closes all other apps when they re not active  this means that if you tab out of your browser app  tabbing back into it will require you to log back into to websites  re fill forms  etc  extremely annoying and unnecessary usb link with a computer is unresponsive at best  duplicates files at worst  using it with a windows    desktop  and tablet will always either hide it s internal storage  never show up  randomly disconnect itself after moving files around  trying to mount an internal sd card makes these problems even more frequent  somehow absolutely awful  derivative  android settings menu  this looks and feels like an android os  but everything is just not where you expect it to be  and some settings  just don t work   i e automatic brightness will decide when it will work  and when it ll just keep the brightness at full blast  actual time be dammed  heinous permissions issues with common apps  twilight screen dimmer only seems to work half the time as the system constantly denies permission to dim and color shift the screen  winrar is permanently blocked from having storage access  and can never delete files  only create and extract them  app store installation will constantly complain about  running out of space  when updating apps  requiring full re installs poor audio quality and static when using the  mm headphone jack  constant crackling and distortion if the base volume is set too low  or if the tablet is under performance stress it s an      dollar tablet  i guess  you get what you pay for      
73,5.0,                       when covid struck  i did a lot more work from home and it was a hassle to print things  however  i still needed to look at a lot of documents  i had another tablet bit it was a   inch tablet and it was hard to read documents  i decided to get a    inch tablet  i was thinking about an amazon fire tablet which is a beautiful device too  i had previously had lenovos and i wanted to try this one because it is android which allows for a few apps i need that you can t get with kindle  i ordered this tablet with the case that is recommended  it came fairly quickly although they seems to be popular and a bit hard to get sometimes so far i love this tablet  i will start by saying it is not super fast  so if you are looking for a high powered device  this may not be the best choice  i have found it to be lightweight  solid and very usable  it was super easy to set up and it works well  i can easily read documents  it s easy to carry around too so i just take it with me when i do go into work  i have also discovered that it works really nice for streaming video  my new cable is set up to stream tv  i have been just using the tablet to stream things  it gives a great picture and seems to be pretty glitch free if you are looking for a basic tablet that is big enough to read documents and you are just a basic user  it s hard to go wrong with this tablet  it is affordable  it is high quality  it appears to be reliable      
74,1.0,                       charging port wobbly already had only a month volume is  very  poor while connected to bluetooth not worth it     
75,5.0,                       this seems to be a really good tablet  just received it as a birthday gift for my husband and set it up  the screen quality is amazing  the speaker is super loud  which is a plus  the touch screen is amazing  as well  its sensitive  but not overly sensitive  don t know about the battery life as yet  which is why we got the tablet  i would definitely recommend this tablet as of now      
76,5.0,                       nice     
77,1.0,                       i got a lap top  which is what i wanted thank you for bearing with me      
78,5.0,                       excelent     
79,5.0,                       no complaints  this tab does everything i need it too plus more  i am loving the battery life and screen quality  perfect and best tab i own  a               
80,5.0,                    compre esta tablet para mi ni a  quedo fascinada  tiene    a os y la utiliza perfectamente para sus clases online  busquedas  videos  fotos  etc  el tama o es perfecto  la nitidez  todo  estamos tan felices que ordenamos otras para nuestros otros ni os  muy bien lenovo        
81,5.0,                       i purchased this item because it had great reviews   it s nicer than my samsung and easier to use   picture quality  sound and weight great  the price      for tablet  case  and keyboard including the tax  what more can you ask for        
82,4.0,                       daughter loves her christmas gift i have the laptop very nice product     
83,2.0,                       thw tablet worked not even one month and it already has a problem with the screen     
84,5.0,                       quick  snappy and cheap  great screen and good battery  it s not too of the line but at this price there are no complaints  you will be satisfied  buy as a gift for the non tech savvy  student or someone just indeed of another screen for whatever reason  it will not disappoint at this price     
85,5.0,                       i have an ipad and wanted another less expensive tablet  this tablet works very well  a bit laggy  and has a very good screen but the interface  with often no back button on web pages  and a home button that s a sliver on the edge is a drag  i m used to ios not android and it s just more quirky to use  the tablet is very nice  but for me  less intuitive compared to ios  i find myself frustrated with the interface  that s an android thang  not a lenovo tablet hardware issue  for the price  it s a good tablet      
86,5.0,                       several years ago  i bought a similar lenovo tablet for my son  i wrote this comment before     this configurations of cpu  screen and battery  with this price  the lenovo will kill samsun and apple together   unfortunately  samsun and apple were not killed  and my son broke his tablet  i bought this newer version of tablet  it is perfect and cheaper than before  my son love it  i would write the same comment as before      
87,5.0,                       awesome tablet plays all games and apps     
88,3.0,                       i purchased the tablet to play games on   the colors on the screen are disappointing   they are not vibrant but a dull color   the touch response is the most disappointing   i have to tap a box several times before it responds which take the joy out of playing the game   for serious use i would recommend you pay more and get a better product      
89,3.0,                       this tablet is a very nice tablet for the price   the main issue i had with it is that lenovo seemingly does not have widevine l  certification   there seems to be some controversy whether it is lenovo or netflix  but the long and short of it is that you will be watching at least those two services in    p   i didn t even know this was a thing when i bought the tablet as i watch youtube primarily and it looks beautiful   i m very disappointed that in      there is even this issue   i understand it s to combat piracy but still      if you don t plan on watching those types of streaming services  this is a great tablet      
90,4.0,                       spent some time setting this device up today  it seems snappy and quick  the screen is sharp and responsive to touch  we are mounting this with velcro tape to update an older treadmill for streaming entertainment  while installing apps  the battery life went down rather fast compared to our phones  of course  i had screen on the brightest setting  so ymmv  as i m leaving it powered all the time on the treadmill  the battery life won t be an issue  i did look at the vankyo models and found the lenovo to have more ram  storage  and higher resolution  i also like the lenovo brand  though everything is made in china  i wish lenovo would make a     or larger tablet at this price point        is nice  but peloton has shown that there is a market for large panels attached to fitness equipment      
91,5.0,                    tama o de la pantalla  calidad de imagen  r pida  entrega r pida         
92,1.0,                       i have fire hd           already but it cannot output to hdmi   when this device come out and q a said there is hdmi output capacity  i decided to buy it   but testing result failed finally   cpu performance is little bit faster than fire hd            and  gb ram   however it is also much expensive than it      
93,1.0,                       after one week of flawless use  screen randomly started going into screen lock mode every few minutes      
94,4.0,                       this is a very nice tablet for the money  i am a diehard apple products fan but i needed an inexpensive tablet just for using for meetings on zoom and this lenovo tab m   plus   gigs ram    gigs storage seems to fit the bill  it has a nice size screen and great picture quality  it s fast and responsive not overly sensitive  the only setback is the fact that you cannot expand the storage capacity at all  the description of the tablet is a bit misleading suggesting that you can expand capacity  for what i use this tablet for  i think it s a very good tablet for the price and i would recommend it to others but just beware of the misleading information about being able to expand the storage      
95,5.0,                       amazing quality the material of the tablet is amazing  the quality of the display is perfect  audio quality amazing  battery life better than my old samsung tablet overall um very happy with my new tablet     
96,5.0,                       love lenovo tablet     this is the second one i have bought      
97,5.0,                       good space and ram     
98,1.0,                       the screen won t display most video apps since it is not fully certified to protect content  called lenovo and they blamed google or tried to charge      for software support  can play standard def netflix  can t play vudu  can t play hulu  can t play disney   can t play cbs all access  can play most content on facebook but will dial it down to sd  i watched a video i shot on my phone that looked great in every other device after posting to facebook  but on this device it stretches the video to hd after downgrading to standard definition  the result is garbage video  lenovo  paying for your content protection certs will make you product tolerable for budget consumers      
99,5.0,                       i used to havea lenovo and i wanted another because the kids mode is great so i ordered this one which is slightly bigger than my old one and i am obsessed  love it      
100,3.0,                       when i  bought this tablet  i expected performance on the order of other tablets on the market  or phones  running android   i am disappointed to say that this device is extremely laggy   for example  i stream a lot of content over the youtube app   minimizing maximizing the video seems to take   or   seconds for the system to process swipes to do so  something that is instantaneous on my phone  which has considerably less processing power than this tablet    i get the impression that this device is very new to the market and i am hoping that there will be some type of update to address these issues  because  aside from the lag inherent to using some key apps  this is a great tablet      
101,5.0,                       work as expected is a good product      
102,1.0,                    hola  compre hace menos de un mes una tablet de estas y a los tres d as de uso  le salieron rayas de colores a la pantalla que cubren mas de la mitad de la misma pantalla tengo iniciado el proceso de devoluci n  pero ahora como la compre fuera de los estados unidos tengo que pagar el envi   osea hasta que no me veo afectado con esta compra tengo perder tambi n mi dinero para el envi  a usa         
103,2.0,                       very confusing set up  worked   days with no luck      
104,5.0,                       really good value for the money     
105,4.0,                       poor user information even on line  battery life not that great      
106,2.0,                       i bought the lenovo m   tablet  i love the tablet it is awesome  the charger however is a different story they send me a charger and plug  that doesn t work  so i have a tablet that o cannot charge  there is no way to get in touch with the seller  so i can t even ask for a new charger         
107,4.0,                       the m   plus with   gb memory from lenovo is a reasonably priced tablet for browsing and e mail  it has a vivid display and medium battery life  it s not a good choice for apps or for gaming  we got one the second week in january        when amazon sold them for about      and did not offer models with more storage  a week later we saw the amazon price was about       and the models with more storage were available   a procase cover is worthwhile option to reduce wear and damage  amazon described the battery rating as about   amp hours  but lenovo specs clearly say about   amp hours  in any event  we get about   hours of web browsing      
108,1.0,              your browser does not support html  video                          i was looking forward to keeping this  but  does not even deserve   star  lenovo makes defective products   ships them nice packaging  but the defective touchscreen makes the whole product useless i have also uploaded a short    seconds video for proof  as soon as i turned it on for first time use  the tablet was immediately defective  could not get past the setup start screen  for over       you would think the device should work  the only thing to do is to return this defective product   however  lenovo has wasted my time trying to fix this piece of junk through amazon technical department     then finally had to return it  but i thank amazon for their return policy      
109,5.0,                       i have bought some crappy tablets in the past  this isn t one them  like it so much  i bought more for my family      
110,1.0,                       loved my lenovo tablet reader until i opened  kids mode  thinking i would teach my granddaughter her colors  kid s mode took complete control of my tablet  cannot close  cannot use any other feature defaults to kids mode  granddaughter thinks it s great  i am an    yr old avid reader and haven t been able to access it for three days  lenovo support is like my tablet unresponsive do not sell another tablet with kids mode on it or warn people  it cannot be deleted  changed or turned off  it is totally useless now that granddaughter has gone home      
111,1.0,                       i know the tablet is only  gb of ram and it s not the best but when you only have   app open and making sure everything not running on the background it still lags a lot  and even freezes a lot  it s not worth the      this feels like a     tablet      
112,1.0,                       is my return due to manuf defects being sent by foot courier or pony express  that would be faster  i am disappointed that i don t get after over two weeks have a credit to buy another one  lenovo or ibm are great tablets but i want a working one in my hand soon  very soon  cust  service is disappointing      
113,5.0,                       i don t know too much about tablets since this is my first one but this little thing is pretty awesome so far as i can tell  totally worth it for the price      
114,5.0,                       i bought this for my    year old mother  because of the large screen and user friendly   she ioves it      
115,5.0,                       love this tablet   great price compared to many similar tablets and is not loaded down with apps right from the beginning   bright clear screen and good speaker quality   thanks      
116,2.0,                       from in the description   card description   integrated   one might believe there was an sd card drive integrated  since it has what looks like a card slot  but doesn t open   but no  it doesn t open  in the user guide in very small print under sd card usage it states that wifi models don t have cards  i was shocked  how lame is that  everything was worded so as to mislead      
117,5.0,                       extremely pleased with this affordable      tabled  i ve had several tablets in this class and this is by far the best one  it has a zippy processor and the display is vivid and crisp  if i had one critique it would be the screen brightness  at       it s noticably dimmer than my previous samsung e  but i never run tablets on      brightness so i could really care less  outstanding tablet made even better by the price point      
