,CommentsStars,CommentsContent
14,5.0,                       ordered the black and white masks  arrived fast and packaged well  the masks are well made  soft and comfortable  fit my face and my husbands face very well  the nose part can be formed to fit snuggly around your nose  highly recommend      
15,1.0,                       mask material is very stiff and very scratchy due to the way the seams are sealed  i couldn t wear it comfortably for more than a minute  it also is impossible to get a decent fit even with added strap tighteners   air still leaks  a lot  out of the top   i m a big guy  but even so these can t fit  use a blue procedure mask with a cloth mask over it and if that works for you then you ve got more than this mask provides   just don t buy this turkey      
16,5.0,                       i ve been using these masks  throughout the pandemic  i like them and as i am a nurse i m very confident of recommending them  they are comfortable and soft  wear as recommended  i use one per week on average and spray them with alcohol and allow it to dry each time i use them      
17,5.0,                       i amvery sastify with this mask  i did two test to find out if are good and it pass the test    test is put water and see if links  if is a bad one will link    blow a candle or lighter  i did and it pass the test   i feel happy to find a mask that pass this test   recently i bought a different mask and it fail the test  so i did return them      
18,5.0,                       these masks fit very nicely on my larger face and my wife s smaller face  as both of us wear glasses  the vertical fold style fits over our noses and when pinched with the built in metal nosepiece reduces fogging better than anything else we ve tried we wear them under the three layer washable gildan cloth masks we bought back in the summer  and the fit saves us from having to try and jam the cloth mask up under our glasses and up against our eyes to get it secure  and the washable cloth masks protect these masks from as much exposure  so we hang them on command hooks to let the germs die  and rotate through a few of them each week   it helps to number them  so you don t forget which ones you ve worn when  i like that these are fused masks  not stitched that s what the lighter spots are  the synthetic filter layers have been heat fused together  and the wider fused base that gives the straps seems to make them much more secure to the mask than other disposables i ve used these seem to be legit  the packaging has its own batch numbering and they come with a stamped slip showing that they re the chengde masks that have been tested  and it s much harder to smell things when i m wearing one  even as breathing is not a problem  so i m going to say they re at least adequate at filtration      
19,2.0,                       i was hoping to finally find a comfortable n   or kn   mask and have a few to spare but these are not one size fits all adjustable  messing with the nose piece does virtually nothing  i would have to cut around the chin area if i don t want to look like i have jowls  there is no  seal  between by face and the mask anyway so i can t use these effectively at work  this size is way too spacious for a thinner faced adult so i m doubting any child who hasn t been photoshopped would be out of luck as well      
20,5.0,                       it s a good mask  fits tighter than surgical mask i had been using for covid     which i m told is important   because of that  the strap fits tighter at ears requiring a second or two of extra adjusting   worth the effort for the five layers and tighter fit      
21,5.0,                       these masks are thicker than the standard amazon mask most common in the market they pass air acceptably well for non physical activities i do not believe any mask on the market actually prevents the passage of the chicom virus much less any other virus  the diameter of the bug is much smaller than the filtration level of most  prophylactic  masks not using a contained air source      
22,4.0,                       this is exactly what i needed for some extra exercises since my local gyms are still closed  i would have rated it a   except for the rubber ends for the feet wont go in  but no big deal there      
23,3.0,                       there are lots of positive reviews here and i don t mean to discredit any of them  but regardless of how comfortable these are  they are not on the approved list  there is an image in the product description that shows a letter supposedly from the fda  while i am not disputing its validity  i did google the eua number that appears in the letter and it took me to a site which said  in essence  that these are not fda approved  having said that i will also add that i am not returning mine  these are beautifully made and have many layers  i m sure it offers adequate protection  i m only giving it three stars because it is being advertised as if it is an approved kn   and it is not  so take that into account when ordering      
24,5.0,                       i purchased these because they are n   foldable masks  initially they seem to have a bit of an odor when taken out of the package  but that odor goes away quickly   people wearing eyeglasses can will experience glasses fogging up  but not bad   i shared what i purchased with some friends   they seem to like them too   i would recommend these as a purchase that is useful      
25,4.0,                       i bought them because they were kn   and black  i had some in white but thought black would look better  they fit very well  the elastic band is not too tight so my ears are comfortable but  they do have an initial smell i suspect is due to the black dye  i found that taking a set out of their plastic bag  they come in sealed groups of    which is a plus  for a day to air out  the smell goes away  but that is why i give only   stars   would buy again      
26,3.0,                       this could be a great product  but the bands that go behind the ears are too small  so the mask doesn t stay on my face  i ll find a workaround  but unless you have a small head  this product may not fit     
27,5.0,              your browser does not support html  video                          these mask are perfect becaaue the other ones i was using sat directly on my lips and made me feel like i was suffocating  although these ones give me a bird like look they make it so i feel like i can breath  they re also layers which offers extra protection      
28,5.0,                       well made   comfortable   seems to seal as well as anything i ve had on my face   and most importantly  when i inhale the material stays in place and doesn t try and smother me like the cloth masks i ve been wearing for the last year   i ll be buying more      
29,4.0,                       this us very comfortable  it doesnt hurt your ears and the thickness is perfect  the only con to thiscprofuctviscthat it doesnt securely fit around nose guard  seal is loose  fir protection i would say cover with a medical mask to secure this or you can pinch the gaurd very tightly together at tip of nose so that air dosnt get in or out  overall  i like      
30,5.0,                       these  masks are a little  thicker and you can breathe better     
31,5.0,                       the mask was really comfortable and provide no air gaps in between the face and mask  i really liked them     
32,5.0,                       first time using the n   face mask  for personal protection from the covid     i m actually using it   at the same time   with one blue surgical mask  for extra protection  got used the n   no problem  i can definitely feel a huge difference in the breathing airflow  for sure   black looks stellar      
33,5.0,                       fits well  i m       i wanted a mask that sealed better then the surgical masks  most  masks are big on me  this is better im hoping it is as protective as it s supposed to be  i read to look for  gb           in the kn   masks  this has that designation      
34,5.0,                       these are light and snug  and the clever design keeps it in shape and away from your nose and mouth  the four layers  metal insert that bends to match your nose shape  and sturdy ear straps keep this mask in place  it s airtight enough to flex slightly as you breathe  but thin enough that there s little resistance  altogether the best masks we ve tried  supposedly meets eu and us standards for filtration  too      
35,1.0,                       don t buy these   so poorly made that they likely are not effective for the purpose   straps snap off with slight tension   i tried repairing them enough that i could still use them but became so frustrated that im just sending them back for refund   theres no way i can depend on these masks to protect me and my family      
36,5.0,                       i love the fit  not enveloped around my nose and lips which provides for better speech  the five layers offer better protection as opposed to double masking and they clean up real well   washing   for multiple usage  it has taken me a bit of adjustment to the five layers in that my breathing initially was labored  but i ve adapted  now if only i could adapt to doing three miles on the treadmill  mission impossible  sorry pf      
37,4.0,                       my glasses still fog  supposedly related to the fit  but i did have a good seal   frustrating i do like that i don t get lip irritation with this mask   plan to wear them for work travel with a cloth mask over top during this pandemic      
38,5.0,                       i like that they re black  i like that the fda recognizes them as legit  i like that they can be easily folded flat and kept clean  i like that they don t take double masking  i like that they fit closely but don t collapse against my face when i inhale i use them to keep from dying of the plague      
39,3.0,                       update  the seller was kind enough to contact me and provide a full refund  i really appreciated that this mask allows air to freely flow through  there are air holes and i do not appreciate this at all  these are in no way shape or form suitable for medical grade      
40,3.0,                       the mask itself fits well  unfortunately  the elastic straps are too short so they bend your ear forward  i have a small face but find the mask uncomfortable and irritating to the ears  might be ok for children rather than adults      
41,5.0,                       i can t say how effective it is   the ads say       what i can verify is that they are comfortable to wear   they are thick enough for me to assume they are safe   i will rebuy     
42,5.0,                       awesome quality  very classy  i actually got compliments at the post office  ppl asking where i purchased  it s thick also  so i don t worry about double masking  it s so easy to breathe in these  def nothing like i have purchased before      
43,5.0,                       i bought these in black because they were out of white  then got white pack  love both  its hard to find the right fit of  n   ish  masks  most are too big  this one is just right for me  gave some out to coworkers  fit them too  love the v cone shape  mask doesnt get sucked into mouth when talking or breathing  good value i think      
44,4.0,                       first  to clear some confusion  these masks are on the fda eua list   chengde is on the list not this specific brand as the list  is by manufacturer not brand   all chengde masks  including the wwdoll  chisip and others made by chengde would be approved the masks seem to be of excellent quality     layers and very well made  yet comfortable and lightweight   the nose band adjusts nicely to fit the face  or at least as well as they can i think   i cannot make them airtight   there is leakage at the top near the eyes and in fairness i don t see a way to make these seal completely unless i m missing something   but with normal breathing  that is very minimal my only issue is with the elastic ear loop   although wide and more comfortable than most  there is no way to adjust the loop easily and this results in some of the leakage i described above and also causes the mask to slide down the face a bit after an hour or so of wear   since all faces are different shapes and sizes  it is a difficult for elastic to be completely effective without an adjustment to take up some slack and i would think chengde could come up with something without increasing the cost much   i do not have a small face   i m      with medium build and still had to invent an adjustable loop knot to take up bit of the slack so i could get a tighter fit and it works fine i still highly recommend the mask with that one caveat      
45,5.0,                       these masks work very well  they have a good seal around my face  there are reviews saying that there are a bunch of holes  i looked at mine before i used it  these are the places where the masks are melted together and if you hold it up to the light it looks see through  these little  holes   it s melted and looks like plastic  no holes  i tried blowing out a lighter and the flame didn t flicker the tiniest bit  i will definitely get these again      
46,5.0,                       i get a good seal and you can tell it is filtering because there is slight resistance and sucking in and out of the material  the straps are softer and wider than less expensive disposables but just the right amount of tension resulting in long term comfort  an unexpected plus is that you can wear it multiple times before they begin to create that time to change out smell  much longer than previous disposable masks     
47,2.0,                       i really didn t like the way it fit and it had a bad smell while wearing the mask and i felt like i couldn t breathe because of the smell  will not buy again      
48,4.0,                       they fit pretty well  better for people with smaller faces  but still not bad for those of us with larger faces  little foggy with my glasses on  and the nose gap makes it feel much better when wearing  i dont feel like my nose is being crushed  i have severe lung damage  and it feels easy to breath with it on in normal conditions     
49,1.0,                       first  they are way too small  if you have a small head  these may work for you the biggest problem is that the bands are attached way too cheaply the bands kept breaking just attaching them to your ears i am taken aback by how poor the quality is on these compared to the price returning immediately      
50,5.0,                       i ordered the black masks since they were cheaper  go with everything and are just as effective  i work in person  not remotely so i needed something reliable  thick enough and comfortable to wear all day long  i really like those masks as i did not even need to adjust the elastic as i did with other masks  they cover everything really well and are comfortable enough to wear all day  i have been using them daily for over a week now and i m very satisfied with this product  i am thinking of ordering some more      
51,4.0,                       i am not sure they are any safer than the non rated surgical masks we bought in march  dr  fouchi says we need better masks to slow down the spread  i do not understand any of the terms on the mask and i will never trust the chinese for a long time  i never did   i wish i could find a box of m     m masks  made in the usa   these make you look like a duck and steam up my glasses more than the surgical masks we were wearing      
52,1.0,                       i purchased these because i thankfully had n  s from previous projects but running low and wanted to conserve what was left for potential armageddon  i knew kn   would not be as effective but still a plausible alternative  however  these masks are no different if not worse than the disposable blue paper masks  in terms of viability  it is a mask which should provide protection to others from you  but the reverse seems impractical  they re extremely thin and though it has holes it s supposed to be  filtered    not sure i buy it   i ve tried the lighter test and it held up  tried fragrance test and had no issues smelling anything  there s practically no seal   if you need a mask just to have one there are more cost effective alternatives  save your money      
53,1.0,                       product is well made  but is extremely small   i am a small woman  but the mask immediately made marks on my face   my husband couldn t fit it on his face   this would be perfect for children      
54,5.0,                       this mask fits me  my husband and our   year old granddaughter   i found it very comfortable for several hours   recommend      
55,5.0,                       loved the black color and the comfort it provides as well as the safety factor  thick but breathable  it does not fog glasses as much as a regular surgical mask  pricey but worth it      
56,5.0,                       please  trust me  you will like the comfort and feel of this mask  it s not irritating at all  i use this mask for   hours a day    days a week  it s very face friendly  you will not be disappointed      
57,5.0,                       exactly what is needed  fits perfectly and comfortable too  will purchase again when needed     
58,5.0,                       with all the new covid variants  i knew i needed to increase my protection   additionally  i needed to travel via plane and wanted a better mask   after trying one of these from a friend  i bought several packs   one for me and one for each of my two daughters who are teachers in class with students now   i like the fact that these masks fit snugly around my entire face and are lightweight   additionally  they have a lot of room between your skin and face so they don t  suck  in with each breath   while i d rather not wear a mask at all  these make me feel protected   i m glad i had them      
59,4.0,                       tried to buy us version  k   but these came up in amazon search   i assume just as good but honestly  i do not know     
60,5.0,                       a mask that gives one a secure feeling  fits snugly with nose clip as added protection  it is thick so if you wear glasses  the mask does fog them up  but i have had that problem with other masks  too  very comfortable  has the feel of a mask especially created for me i do intend to purchase again      
61,5.0,                       i am not an expert but have tried several masks during the vid and these are very nice   i was tired of wearing cloth and cheap otc masks and felt the n   would do a better job  if masks work    anyway i dont think you would be disappointed with these      
62,5.0,                       to date  this is my favorite mask   it is very comfortable to wear for long periods of time and gives you more room inside to breath   it has   layers so i feel safer   i wish everyone would wear this type of mask      
63,5.0,                       i m a rn  and these masks are so comfortable  most of the n   s that i have had to wear are extremely uncomfortable  and have the elastic that has to be placed at the top of the head  and back of the head versus these that go behind the ears  i feel very safe wearing these  and highly recommend      
64,3.0,                       would not fit   different faces   severe leaks at top   noticed it first when our glasses fogged worse than in any other mask   we actually felt  and couldn t stop  exhaled air blowing into our eyes at first  we thought they were perfect  extremely easy to breathe   however  when sealing them by holding them down to our faces  as expected  they became just as difficult as any n   or kn   mask   further  without sealing them by hand  inhaled air simply bypasses the mask thru the same gaps might be improved by upgrading the bendable nose piece   the existing one isn t strong enough to hold its shape it also does seem to extenuate the bird beak look   this is becoming more common with foldable masks  but this one did elicit laughter from those who knew me well enough not care if they embarrassed me   ha  ha  ha all complaints aside  the company is exceptionally good to work with and the mask seems like a high quality product   they responded immediately and      satisfied me by going above and beyond with superb customer service   they offered no excuses  had no questions other than   how can we make you happy and we hope you ll give us another chance to serve you  so if you think they might fit  give them a try   in my experience  they ll stand behind their product so you really have nothing to lose      
65,5.0,                       great thickness and material   it took some getting use to at first but after a while it was easier to breathe with it on the best ones i have f t ound so far outside of the batch of n   i owned at the beginning of this pandemic   it is a snug fit for my size head face   the elastic is not for those with those with a large head face   i mean   it fits  just perfect on me but  i can t say this will be a perfect fit for everyone   i wore mine for   hours today for the first time and for the first time since this madness started  i felt as safe as i could be while wearing a mask   this is my opinion on this mask      
66,1.0,                       not confident that product has provided  acceptable protection and would not recommend its purchase  contacted covid after diligent usage of this product      
67,5.0,                       love this mask my glasses don t fog     
68,5.0,                       i don t have any complaints about this mask  compared to the non medical masks that i ve been wearing  this one is thicker  comfortable and brings me a sense of comfort that i m more protected by not only the coronavirus but other environmental concerns  i will buy again in a larger quantity  also the color goes better with my clothing      
69,5.0,                       i bought these as an upgrade from the cloth masks for my parents and grandparents  my dad says that after wearing his all day it rubs a bit on his nose  but overall the interior of the mask is softer than other kn   s that i ve purchased in the past  i like the black masks because they look less clinical     i only wish the price didn t increase     after becoming more in demand      
70,3.0,                       google  chendge technology and cdc kn    the resulting pdf indicates that the filter material is appropriate and effective  but that no manufacturing certification has been supplied and the fit might be ineffective   if you want to take a chance and try the fit out for yourself and assume that the filter material is consistent  without the certification   then these are probably good masks   i specifically ordered them because i wanted ones on the cdc approved list and they weren t      
71,5.0,                       just got my package  and wearing one now   i love the secure fit and have not had to adjust because of sliding off my nose   i ordered my daughter the package of multi colors who lives in another state and she loves them   i ordered her the pack with the variety of colors to match her outfits      very comfortable and lightweight   importantly i can talk without them sticking to my nose or mouth   huge plus       
72,4.0,                       this product does the job it advertises  there are no detectable strange smells  and it is very lightweight  the only issue that i experienced with this product is the fitment  likely my face is simply the wrong shape for this product  i ll try adding a cloth layer underneath it to get a better seal around my nose and upper cheeks  other than that it is spot on      
73,5.0,                       love these kn   masks  adjustable  really comfortable  and they fit with a good seal  i went to a hospital yesterday  and they complimented me for having a really good mask  great purchase      
74,5.0,                       finely  i found the perfect mask  and believe me i have tried a bunch  including cloth  cotton   fiber or paper ones  and silk layard  the best part  your glasses do not fog  and when breathing the mask dos not suck in   and great ear loops as well      
75,5.0,                       throughout this pandemic i ve tried several kinds of masks  including other kn   s   this one is very well made  fits the face without gaps and is comfortable for the ears   it was highly rated by consumer lab  and i ve found their recommendations to be excellent      
76,5.0,                       can t verify the filtration offered because i don t know how to test  the color is nice  i wanted black because i wear dark colors and frankly just hate the white and blue colored masks  comfort is not a good as some i ve own mainly from the black colored section  it has a somewhat plastic feel which is fine but not as comfortable as others on the market it is not distractingly uncomfortable so even though i think if could be improved i don t mind i would have liked each individual mask to be in a separate protective package as they are packed in groups of   masks  all in all i m relatively happy with the purchase      
77,5.0,                       easier to wear because of great fit  i double up on masks just to be safe but this mask is still comfortable with any other mask i choose  this is a kn   mask that loops over the ears  just one step below an n    impossible to get       
78,4.0,                       i got these masks for extra protection  and i m glad i chose to get kn   s  these masks fit my face really well and i appreciate that you can pinch them tighter at the nose  i also love how the ear loops aren t tight on my ears and cause discomfort like other masks do  you can also tell they re filtering more because when you inhale  the mask moves with your breathing  but the masks don t make it hard to breathe  at least not for me  i d definitely recommend these      
79,4.0,                       these masks fit me snugly and i have a smaller face   they seal well   i feel safe wearing them   they do leave an indention  in my skin around the edges   i wish they were a little bigger and fit my husband too   the quality is good and the ear loops seem very securely attached      
80,5.0,                       good quality  tight seal around nose helped by in mask adjuster  by wearing can tell thickness and overall protection  only minor complaint is ear loops could be a bit more stretchy causing some ear discomfort when wearing for extended period of time      
81,5.0,                       these masks were surprisingly comfortable and lightweight  i thought with the higher filtration  they would be harder to breathe in compared to surgical masks  but i find them to be well fitted around the cheeks  chin  and around the nose  the elastic is a good length and i don t have a problem with my glasses fogging  either      
82,3.0,                       these masks are comfortable  but my breath seems to shoot out the top edge  into my eyes  even if i m not wearing glasses   they aren t sealed at all and don t feel as safe as most cloth masks      
83,4.0,                       very happy with this mask purchase  excellent quality and no holes in masks  like others i had recently purchased and returned  these were a little more pricey that other brands  but worth it for the pack of         
84,5.0,                       i don t like wearing masks   that said  these are a good price for disposable n  s   i m doubling up per latest guidance and using this as a first layer      
85,5.0,                       the brand name on the package is wwdoll   however  if you scroll down to the  product details  section it says that they are manufactured by  chengde technology co     this is one of the companies on the cdc s approved   tested list   i found that list after reading an aarp article   the kn   masks that i bought awhile back are on the cdc s fake list   there is definitely a difference between the two the wwdoll masks are softer  thicker and really hug my face   i feel much more secure now and my husband says they don t fog up his glasses as much as the regular blue hospital type masks      
86,4.0,                       the mask are nice  they re the korean version of the n    i have a smallish face and they fit me perfect  i  m  not sure they ll work if you have a large or fatter face  they are not soft like the white kn  version but more like a  thicker harder plastic type of material  on the outside  i like them at the gymas they don t touch or collapse all over my nose   mouth   they reequipped  with the adjustable  wire in them  overall they re good and for those who wear make up  get the  charolette tillbury setting spray from sephora  or nordy s ect    or the ofra fix setting spray from ulta they  both play well with  both the regular blk mask and this kn  one  lolmy only con is the price  why so high  is it because the black color andand  that they re  a novice  on amazon   they need to do better with  the price  just like the white ones decreased in    as they  became more common and attainable i  would buy again  they also came way quicker than the shippingdate      
87,2.0,                       i can t get this to seal on my female face around the nose   even with the metal bar being compressed  very disappointed  it s worthless if it won t seal  i gave much of my order out to family to protect them  and am now having to warn them about this  the manufacturer needs to add padding around the inside of the nose area to help make a seal      
88,5.0,                       had to return these face masks i found difficult to breathe through  they seemed like they were made of a plastic material  i would give the company   stars for their great customer service and quick response  i had no problem getting a full refund for this product      
89,5.0,                       these are nice kn   masks  comfortable  tight fitting  well made  when the nose piece is bent properly  the sides suck in on a deep breath  suggesting a good seal  i ve tried many n   masks and these are on top of my list  i was in critical care for    years  so i have a lot of experience with masks      
90,5.0,                       i love the mask  but disappointed that the price went up by     from dec      when i got it delivered  to jan     when i was getting ready to order more  the count is still for    masks  what gives      
91,3.0,                       the last thing i wanted to buy were kn    masks made in china  the shortage of n    masks made in the usa made it necessary  the masks were well packaged  with several smaller packages containing several masks each   even thought he masks make you look like a you have a duckbill  that s ok  it allows them to be easily folded and out in your pocket  they fit fairly tightly to the face and are a bit more difficult to breath through than a paper surgical masks  but that s part of the price of the extra protection  my only real complaint is they itch on the skin  i don t have sensitive skin  but after a few minutes there is a low grade persistent itch  i can and will wear it  but not looking forward to an upcoming long air flight  my wife flat out won t wear it and is going to go with a regular paper mask  we have friends with similar complaints  and they wear the kn    on top of a paper mask  just got the masks last week and haven t given two masks routine a try yet since i find it a touch difficult to breathe  through it anyway  but plan to try it this week  if they can figure out how to reduce the itch  then it s a decent product  assuming it s doing what it s supposed to      
92,5.0,                       i work in an essential job  where i am exposed to people not wearing mask  or wearing mask incorrectly  which is why i bought these mask  they fit and seal well  while leaving a nice  breathing  space around my nose and mouth  i wear glasses and this mask fits well enough my glasses do not steam up   i will be buying more of these      
93,1.0,                       these claim to be   ply  but are actually   ply   indicating to me that they are counterfeit  as other reviews have mentioned  the portions where the straps attach to the mask are suspicious   there is only   layer of fabric there additionally  the fit is not very good  on several different instances  this mask has caused irritation on my left ear due to tightness  i know n   s  and presumably kn   s  need to be tight to the face to be effective  but i ve never had comfort issues like this with any other type of mask  i assume it s due to poor design      
94,1.0,                       i think there is a problem with these  after wearing one for the first time  my throat was irritated and i felt like i could taste fibers on my tongue and feel them in my lungs  i personally don t think these are safe to wear  i have since tried other masks from the package and had the same effect  maybe this is because of the additional layers of material  but i don t think it s my imagination and i will not wear them again      
95,4.0,                       have a very strong chemical smell  air out fir at least a day before wearingalso small flexible package of masks arrived in a giant box with about    feet of cushion wrap  total waste of packaging and environment disaster     
96,5.0,                       got my pack in the mail today and confirmed the manufacturer first  chengde technology co  kn    indeed listed in fda s appendix a  eua authorized non niosh approved respirator   which was on the back of the packaging  as well as on a package insert  see photos   i also confirmed the model was marked as gb            on the packaging and on the masks overall  i was impressed by the quality of the masks   they seem higher quality and are more comfortable than others i ve bought however  most importantly  the masks made a good seal on my face with just the ear loops   adding on an  ear protector  mask strap definitely made an adequate seal around my face  similar to the seal made with the powecom ffp  with the headband straps  without the ear loops       
97,5.0,                       these are the most comfortable masks i have ever worn  yes  even more comfortable than fabric masks since n   is stamped on each one and they are all lauded by amazon  i feel snug and protected whenever i m at the grocery store  even my husband liked them and he is a hard one to please when it comes to masks          
98,5.0,                       mask s are great and the company is really helpful  cant go wrong with this     
99,4.0,                       these are fine  the only issue i had with them was the ear loops are extremely long  comparing them to some older kn   masks i have they re at least twice the length tying a small knot into the ear loop fixed that issue although the knot was a little uncomfortable after a hour of wear      
100,5.0,                       i love these masks    was debating on kn   mask and i picked these  which were the best selling masks on amazon at the time   the black doesn t show dirt and they re pretty comfy  i don t regret it       
101,3.0,                       the mask s fit is a little uncomfortable because of the ear straps were tight   they responded and apologized and offered a     refund   great customer service      
102,5.0,                       if you are like me i have tried several mask shapes   this is by far the most comfortable for me   it fit securely and tightly but allowed me to still breathe   i would highly recommend it      
103,1.0,                       not good for medical protection or to safeguard others from covid   they protect from  certain particles    returning unopened      
104,5.0,                       so far it seems to fit well for big and small faces and goes under cloth mask nicely  we removed the ear straps and just use those on the outer cloth mask  its slight stiffness holds the cloth mask off nose and mouth when breathing which is a plus      
105,2.0,                       i m sure the fabric is good  but a few drawbacks make this unusable    nose bridge has minimal seal  air surges upwards towards the eyes when breathing  it even tickles the eye lashes  uncomfortable    small size  even tight for my skinny gf with smaller than average face      
106,5.0,                       i have no desire to come to an early demise  nor do i want to be the asymptomatic community member spreading this virus to innocent people just going about their necessary business  these masks fit well  although adjustable elastic would be better  they re comfortable  and hopefully  better than a cloth mask for protection  i wore one of these underneath a cloth mask when i went to my local health center for regular medical care  i could breathe just fine  if i don t get sick in the coming weeks  i ll give these an a   stay safe  my fellow americans who care about others      
107,5.0,                       everything about this mask recommends it  it is extremely comfortable  i really don t notice that i have it on  it has a snug fit and appears to have adequate thickness  but my absolute favorite quality is that  if it positioned correctly  it absolutely does not fog up my glasses  i went to the grocery store yesterday  got back in my car  and drove home  i didn t realize i still had the mask on until i drove  into my garage      
108,4.0,                       these masks are a great fit  there is no gapping on the sides or around the nose piece  the cone shape makes breathing easy in this mask  a good value for    masks  however  i do have one complaint  the masks have an awful smell  the smell dissipated after a few hours  but the smell was really bad  i have to air the rest of them all out for a few days before using them  that is the deal breaker for me  i won t be ordering these again      
109,5.0,                       i really liked this mask  my husband and i tried the  blow test  where we lit a match and tried to blow it out while wearing the mask  the flame didn t move at all  we were very happy with this mask      
110,5.0,                       these are definitely more comfortable than the previous batch of n   i have had and the ear loops are longer and fit my face better without pulling my ears out  they are lightweight and don t smell as bad as some masks  i feel like the price was fair and will definitely buy again when needed no masks are really comfortable but these are about as good as you can get  still difficult to wear for long periods and talking a lot is hard as well  but that is the same with all n  s i ve seen so far  i use these on all my shopping trips now and at my medical office if around exposed or sick patients      
111,5.0,                       just too small for my liking          after giving this mask a better trial i want to say the mask does fit well  i had to get use to the tight ear loops  that do hold mask firmly to my face      
112,5.0,                       by far my favorite disposable mask     there is a great seal   no gaps    and when i breath in   the mask does too    i love that it s not pressed against the center of my face   so i really feel less claustrophobic wearing it   it s the one mask i feel safe wearing and it s comfortable enough to keep on for longer periods too       
113,5.0,                       great mask   comfortable and provide a sense of protection due to fact that they are tight over crown of nose  wrap under chin  and are roomy enough based on structure to allow you to breathe   will be ordering another box      
114,5.0,                       delivered quickly  well made and fits well   i have copd and find this mask allows me to breathe more easily      
115,1.0,                       made in china  without the code or seal showing they re approved for use in the usa  false sense of security      
116,4.0,                       these masks have small holes in them along the ridge of the nose  its doesn t seem safe like that  but i am not sure      
117,5.0,                       fits well  does not fog up glasses as much as some others      
118,5.0,                       finally  a mask that affords the wearer protection and comfort  especially one who wears glasses      
